"Step","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term__MAX"
"5009","3.1876158714294434","3.1876158714294434","3.1876158714294434","2.9788317680358887","2.9788317680358887","2.9788317680358887","2.2369167804718018","2.2369167804718018","2.2369167804718018"
"5039","3.2134642601013184","3.2134642601013184","3.2134642601013184","3.036775827407837","3.036775827407837","3.036775827407837","2.3150038719177246","2.3150038719177246","2.3150038719177246"
"5069","3.015002965927124","3.015002965927124","3.015002965927124","2.718754768371582","2.718754768371582","2.718754768371582","2.085141897201538","2.085141897201538","2.085141897201538"
"5099","3.2599058151245117","3.2599058151245117","3.2599058151245117","2.9671990871429443","2.9671990871429443","2.9671990871429443","2.3067145347595215","2.3067145347595215","2.3067145347595215"
"5129","3.0435142517089844","3.0435142517089844","3.0435142517089844","2.8387069702148438","2.8387069702148438","2.8387069702148438","2.1301779747009277","2.1301779747009277","2.1301779747009277"
"5159","17.176311492919922","17.176311492919922","17.176311492919922","6.403841495513916","6.403841495513916","6.403841495513916","2.3178136348724365","2.3178136348724365","2.3178136348724365"
"5189","3.273771286010742","3.273771286010742","3.273771286010742","2.962719678878784","2.962719678878784","2.962719678878784","2.2925527095794678","2.2925527095794678","2.2925527095794678"
"5219","8.363707542419434","8.363707542419434","8.363707542419434","21.63505744934082","21.63505744934082","21.63505744934082","2.0488803386688232","2.0488803386688232","2.0488803386688232"
"5249","2.9809799194335938","2.9809799194335938","2.9809799194335938","2.8249778747558594","2.8249778747558594","2.8249778747558594","2.13063907623291","2.13063907623291","2.13063907623291"
"5279","7.9249267578125","7.9249267578125","7.9249267578125","21.138795852661133","21.138795852661133","21.138795852661133","1.9737581014633179","1.9737581014633179","1.9737581014633179"
"5309","7.979931354522705","7.979931354522705","7.979931354522705","21.246362686157227","21.246362686157227","21.246362686157227","2.1271917819976807","2.1271917819976807","2.1271917819976807"
"5339","8.092818260192871","8.092818260192871","8.092818260192871","21.522953033447266","21.522953033447266","21.522953033447266","2.2446038722991943","2.2446038722991943","2.2446038722991943"
"5369","10.752080917358398","10.752080917358398","10.752080917358398","3.844773769378662","3.844773769378662","3.844773769378662","2.170637845993042","2.170637845993042","2.170637845993042"
"5399","3.083699941635132","3.083699941635132","3.083699941635132","2.8611772060394287","2.8611772060394287","2.8611772060394287","2.100785255432129","2.100785255432129","2.100785255432129"
"5429","2.9288249015808105","2.9288249015808105","2.9288249015808105","2.7414844036102295","2.7414844036102295","2.7414844036102295","2.0513548851013184","2.0513548851013184","2.0513548851013184"
"5459","7.770968914031982","7.770968914031982","7.770968914031982","20.889509201049805","20.889509201049805","20.889509201049805","2.1315386295318604","2.1315386295318604","2.1315386295318604"
"5489","3.0146610736846924","3.0146610736846924","3.0146610736846924","2.8630306720733643","2.8630306720733643","2.8630306720733643","2.1686606407165527","2.1686606407165527","2.1686606407165527"
"5519","3.2206687927246094","3.2206687927246094","3.2206687927246094","2.9627325534820557","2.9627325534820557","2.9627325534820557","2.1884374618530273","2.1884374618530273","2.1884374618530273"
"5549","2.8615260124206543","2.8615260124206543","2.8615260124206543","2.745497941970825","2.745497941970825","2.745497941970825","2.010368824005127","2.010368824005127","2.010368824005127"
"5579","9.492744445800781","9.492744445800781","9.492744445800781","4.074095249176025","4.074095249176025","4.074095249176025","2.0133612155914307","2.0133612155914307","2.0133612155914307"
"5609","7.44529390335083","7.44529390335083","7.44529390335083","20.37107276916504","20.37107276916504","20.37107276916504","2.1038131713867188","2.1038131713867188","2.1038131713867188"
"5639","2.9285027980804443","2.9285027980804443","2.9285027980804443","2.876610040664673","2.876610040664673","2.876610040664673","2.0900626182556152","2.0900626182556152","2.0900626182556152"
"5669","2.7953765392303467","2.7953765392303467","2.7953765392303467","2.725684642791748","2.725684642791748","2.725684642791748","2.052624225616455","2.052624225616455","2.052624225616455"
"5699","7.210268497467041","7.210268497467041","7.210268497467041","3.187809944152832","3.187809944152832","3.187809944152832","2.0302302837371826","2.0302302837371826","2.0302302837371826"
"5729","2.680617094039917","2.680617094039917","2.680617094039917","2.725625514984131","2.725625514984131","2.725625514984131","1.975948691368103","1.975948691368103","1.975948691368103"
"5759","2.79427433013916","2.79427433013916","2.79427433013916","2.806683301925659","2.806683301925659","2.806683301925659","2.0767340660095215","2.0767340660095215","2.0767340660095215"
"5789","2.801804780960083","2.801804780960083","2.801804780960083","2.6708006858825684","2.6708006858825684","2.6708006858825684","1.9337899684906006","1.9337899684906006","1.9337899684906006"
"5819","2.6830544471740723","2.6830544471740723","2.6830544471740723","2.862841844558716","2.862841844558716","2.862841844558716","2.0855743885040283","2.0855743885040283","2.0855743885040283"
"5849","2.6357598304748535","2.6357598304748535","2.6357598304748535","2.598755359649658","2.598755359649658","2.598755359649658","1.9054388999938965","1.9054388999938965","1.9054388999938965"
"5879","2.806389808654785","2.806389808654785","2.806389808654785","2.830218553543091","2.830218553543091","2.830218553543091","2.1145825386047363","2.1145825386047363","2.1145825386047363"
"5909","2.8200292587280273","2.8200292587280273","2.8200292587280273","2.8911497592926025","2.8911497592926025","2.8911497592926025","2.1684935092926025","2.1684935092926025","2.1684935092926025"
"5939","13.133024215698242","13.133024215698242","13.133024215698242","3.810269594192505","3.810269594192505","3.810269594192505","1.8742079734802246","1.8742079734802246","1.8742079734802246"
"5969","2.670889139175415","2.670889139175415","2.670889139175415","2.513423442840576","2.513423442840576","2.513423442840576","1.8231900930404663","1.8231900930404663","1.8231900930404663"
"5999","2.675926446914673","2.675926446914673","2.675926446914673","2.7560393810272217","2.7560393810272217","2.7560393810272217","1.9867218732833862","1.9867218732833862","1.9867218732833862"
"6029","2.573822021484375","2.573822021484375","2.573822021484375","2.630906343460083","2.630906343460083","2.630906343460083","1.9831838607788086","1.9831838607788086","1.9831838607788086"
"6059","11.421121597290039","11.421121597290039","11.421121597290039","4.775402069091797","4.775402069091797","4.775402069091797","2.0480878353118896","2.0480878353118896","2.0480878353118896"
"6089","2.5659923553466797","2.5659923553466797","2.5659923553466797","2.6007957458496094","2.6007957458496094","2.6007957458496094","1.9061393737792969","1.9061393737792969","1.9061393737792969"
"6119","6.62315559387207","6.62315559387207","6.62315559387207","19.093305587768555","19.093305587768555","19.093305587768555","1.9582157135009766","1.9582157135009766","1.9582157135009766"
"6149","2.7220940589904785","2.7220940589904785","2.7220940589904785","2.771662950515747","2.771662950515747","2.771662950515747","1.930845022201538","1.930845022201538","1.930845022201538"
"6179","2.611438512802124","2.611438512802124","2.611438512802124","2.8412699699401855","2.8412699699401855","2.8412699699401855","2.0994186401367188","2.0994186401367188","2.0994186401367188"
"6209","13.18510627746582","13.18510627746582","13.18510627746582","5.438719749450684","5.438719749450684","5.438719749450684","2.0222878456115723","2.0222878456115723","2.0222878456115723"
"6239","2.5836212635040283","2.5836212635040283","2.5836212635040283","2.718914747238159","2.718914747238159","2.718914747238159","1.959896445274353","1.959896445274353","1.959896445274353"
"6269","2.5929906368255615","2.5929906368255615","2.5929906368255615","2.71077823638916","2.71077823638916","2.71077823638916","1.8902865648269653","1.8902865648269653","1.8902865648269653"
"6299","2.663438558578491","2.663438558578491","2.663438558578491","2.575759172439575","2.575759172439575","2.575759172439575","1.8433715105056763","1.8433715105056763","1.8433715105056763"
"6329","11.63719654083252","11.63719654083252","11.63719654083252","4.019564151763916","4.019564151763916","4.019564151763916","1.8875337839126587","1.8875337839126587","1.8875337839126587"
"6359","6.2042388916015625","6.2042388916015625","6.2042388916015625","18.453054428100586","18.453054428100586","18.453054428100586","1.7591983079910278","1.7591983079910278","1.7591983079910278"
"6389","2.512281656265259","2.512281656265259","2.512281656265259","2.69791316986084","2.69791316986084","2.69791316986084","1.870201826095581","1.870201826095581","1.870201826095581"
"6419","2.437673807144165","2.437673807144165","2.437673807144165","2.622544527053833","2.622544527053833","2.622544527053833","1.7982643842697144","1.7982643842697144","1.7982643842697144"
"6449","2.5035715103149414","2.5035715103149414","2.5035715103149414","2.6891441345214844","2.6891441345214844","2.6891441345214844","1.9012467861175537","1.9012467861175537","1.9012467861175537"
"6479","2.809091329574585","2.809091329574585","2.809091329574585","3.024095058441162","3.024095058441162","3.024095058441162","2.146183729171753","2.146183729171753","2.146183729171753"
"6509","10.02164077758789","10.02164077758789","10.02164077758789","4.096745014190674","4.096745014190674","4.096745014190674","1.866380214691162","1.866380214691162","1.866380214691162"
"6539","2.4920225143432617","2.4920225143432617","2.4920225143432617","2.5200939178466797","2.5200939178466797","2.5200939178466797","1.7887159585952759","1.7887159585952759","1.7887159585952759"
"6569","2.5128865242004395","2.5128865242004395","2.5128865242004395","2.5878875255584717","2.5878875255584717","2.5878875255584717","1.8160946369171143","1.8160946369171143","1.8160946369171143"
"6599","2.548907518386841","2.548907518386841","2.548907518386841","2.6298365592956543","2.6298365592956543","2.6298365592956543","1.886554479598999","1.886554479598999","1.886554479598999"
"6629","2.5920348167419434","2.5920348167419434","2.5920348167419434","2.7348461151123047","2.7348461151123047","2.7348461151123047","1.904571771621704","1.904571771621704","1.904571771621704"
"6659","14.176003456115723","14.176003456115723","14.176003456115723","4.705885887145996","4.705885887145996","4.705885887145996","1.7519614696502686","1.7519614696502686","1.7519614696502686"
"6689","2.4066624641418457","2.4066624641418457","2.4066624641418457","2.7190911769866943","2.7190911769866943","2.7190911769866943","1.9272624254226685","1.9272624254226685","1.9272624254226685"
"6719","2.5132811069488525","2.5132811069488525","2.5132811069488525","2.724599599838257","2.724599599838257","2.724599599838257","1.8316123485565186","1.8316123485565186","1.8316123485565186"
"6749","10.737671852111816","10.737671852111816","10.737671852111816","3.7068188190460205","3.7068188190460205","3.7068188190460205","1.9110268354415894","1.9110268354415894","1.9110268354415894"
"6779","13.484951972961426","13.484951972961426","13.484951972961426","6.47014045715332","6.47014045715332","6.47014045715332","1.860160231590271","1.860160231590271","1.860160231590271"
"6809","2.3928823471069336","2.3928823471069336","2.3928823471069336","2.5602874755859375","2.5602874755859375","2.5602874755859375","1.820617914199829","1.820617914199829","1.820617914199829"
"6839","9.049545288085938","9.049545288085938","9.049545288085938","3.2171666622161865","3.2171666622161865","3.2171666622161865","1.7630044221878052","1.7630044221878052","1.7630044221878052"
"6869","2.4788970947265625","2.4788970947265625","2.4788970947265625","2.703221321105957","2.703221321105957","2.703221321105957","1.8524669408798218","1.8524669408798218","1.8524669408798218"
"6899","6.43204927444458","6.43204927444458","6.43204927444458","19.072872161865234","19.072872161865234","19.072872161865234","1.802756905555725","1.802756905555725","1.802756905555725"
"6929","2.4533185958862305","2.4533185958862305","2.4533185958862305","2.5738000869750977","2.5738000869750977","2.5738000869750977","1.8155112266540527","1.8155112266540527","1.8155112266540527"
"6959","2.447248697280884","2.447248697280884","2.447248697280884","2.720552682876587","2.720552682876587","2.720552682876587","1.9950710535049438","1.9950710535049438","1.9950710535049438"
"6989","2.4399850368499756","2.4399850368499756","2.4399850368499756","2.694535732269287","2.694535732269287","2.694535732269287","1.8285980224609375","1.8285980224609375","1.8285980224609375"
"7019","2.4765994548797607","2.4765994548797607","2.4765994548797607","2.7202303409576416","2.7202303409576416","2.7202303409576416","1.8442803621292114","1.8442803621292114","1.8442803621292114"
"7049","10.440007209777832","10.440007209777832","10.440007209777832","3.4306530952453613","3.4306530952453613","3.4306530952453613","1.6701232194900513","1.6701232194900513","1.6701232194900513"
"7079","2.4809582233428955","2.4809582233428955","2.4809582233428955","2.605020046234131","2.605020046234131","2.605020046234131","1.7520546913146973","1.7520546913146973","1.7520546913146973"
"7109","2.4326372146606445","2.4326372146606445","2.4326372146606445","2.840121030807495","2.840121030807495","2.840121030807495","1.9517351388931274","1.9517351388931274","1.9517351388931274"
"7139","2.4350268840789795","2.4350268840789795","2.4350268840789795","2.703214645385742","2.703214645385742","2.703214645385742","1.8080629110336304","1.8080629110336304","1.8080629110336304"
"7169","2.451491117477417","2.451491117477417","2.451491117477417","2.6812257766723633","2.6812257766723633","2.6812257766723633","1.8690721988677979","1.8690721988677979","1.8690721988677979"
"7199","2.27306866645813","2.27306866645813","2.27306866645813","2.6800172328948975","2.6800172328948975","2.6800172328948975","1.8556082248687744","1.8556082248687744","1.8556082248687744"
"7229","2.4425413608551025","2.4425413608551025","2.4425413608551025","2.735837459564209","2.735837459564209","2.735837459564209","1.8259612321853638","1.8259612321853638","1.8259612321853638"
"7259","10.176581382751465","10.176581382751465","10.176581382751465","16.9700984954834","16.9700984954834","16.9700984954834","1.7572484016418457","1.7572484016418457","1.7572484016418457"
"7289","2.486640453338623","2.486640453338623","2.486640453338623","2.6365678310394287","2.6365678310394287","2.6365678310394287","1.7705974578857422","1.7705974578857422","1.7705974578857422"
"7319","2.3822412490844727","2.3822412490844727","2.3822412490844727","2.511995315551758","2.511995315551758","2.511995315551758","1.7899694442749023","1.7899694442749023","1.7899694442749023"
"7349","2.3570146560668945","2.3570146560668945","2.3570146560668945","2.6038382053375244","2.6038382053375244","2.6038382053375244","1.7106655836105347","1.7106655836105347","1.7106655836105347"
"7379","2.252349853515625","2.252349853515625","2.252349853515625","2.4770238399505615","2.4770238399505615","2.4770238399505615","1.6808967590332031","1.6808967590332031","1.6808967590332031"
"7409","2.4059698581695557","2.4059698581695557","2.4059698581695557","2.7599267959594727","2.7599267959594727","2.7599267959594727","1.8949193954467773","1.8949193954467773","1.8949193954467773"
"7439","2.416317939758301","2.416317939758301","2.416317939758301","2.84523868560791","2.84523868560791","2.84523868560791","1.962646722793579","1.962646722793579","1.962646722793579"
"7469","5.320343494415283","5.320343494415283","5.320343494415283","15.961654663085938","15.961654663085938","15.961654663085938","1.6869757175445557","1.6869757175445557","1.6869757175445557"
"7499","2.2389373779296875","2.2389373779296875","2.2389373779296875","2.5447371006011963","2.5447371006011963","2.5447371006011963","1.6586567163467407","1.6586567163467407","1.6586567163467407"
"7529","2.5301573276519775","2.5301573276519775","2.5301573276519775","2.9804577827453613","2.9804577827453613","2.9804577827453613","1.9756988286972046","1.9756988286972046","1.9756988286972046"
"7559","2.3121910095214844","2.3121910095214844","2.3121910095214844","2.59867787361145","2.59867787361145","2.59867787361145","1.778691053390503","1.778691053390503","1.778691053390503"
"7589","2.36930513381958","2.36930513381958","2.36930513381958","2.630017042160034","2.630017042160034","2.630017042160034","1.750108003616333","1.750108003616333","1.750108003616333"
"7619","13.323760986328125","13.323760986328125","13.323760986328125","3.6248350143432617","3.6248350143432617","3.6248350143432617","1.7349014282226562","1.7349014282226562","1.7349014282226562"
"7649","2.2870967388153076","2.2870967388153076","2.2870967388153076","2.537916421890259","2.537916421890259","2.537916421890259","1.7229052782058716","1.7229052782058716","1.7229052782058716"
"7679","2.36334228515625","2.36334228515625","2.36334228515625","2.7388763427734375","2.7388763427734375","2.7388763427734375","1.7938954830169678","1.7938954830169678","1.7938954830169678"
"7709","2.3669774532318115","2.3669774532318115","2.3669774532318115","2.6523218154907227","2.6523218154907227","2.6523218154907227","1.747687816619873","1.747687816619873","1.747687816619873"
"7739","2.333183765411377","2.333183765411377","2.333183765411377","2.6375937461853027","2.6375937461853027","2.6375937461853027","1.7106945514678955","1.7106945514678955","1.7106945514678955"
"7769","2.2430551052093506","2.2430551052093506","2.2430551052093506","2.606910228729248","2.606910228729248","2.606910228729248","1.7289180755615234","1.7289180755615234","1.7289180755615234"
"7799","2.2299413681030273","2.2299413681030273","2.2299413681030273","2.6013970375061035","2.6013970375061035","2.6013970375061035","1.7094203233718872","1.7094203233718872","1.7094203233718872"
"7829","5.041205883026123","5.041205883026123","5.041205883026123","15.535847663879395","15.535847663879395","15.535847663879395","1.7058026790618896","1.7058026790618896","1.7058026790618896"
"7859","2.2530860900878906","2.2530860900878906","2.2530860900878906","2.5998144149780273","2.5998144149780273","2.5998144149780273","1.6872020959854126","1.6872020959854126","1.6872020959854126"
"7889","2.184706211090088","2.184706211090088","2.184706211090088","2.4966890811920166","2.4966890811920166","2.4966890811920166","1.7005400657653809","1.7005400657653809","1.7005400657653809"
"7919","2.2764737606048584","2.2764737606048584","2.2764737606048584","2.5690300464630127","2.5690300464630127","2.5690300464630127","1.680863618850708","1.680863618850708","1.680863618850708"
"7949","2.342423439025879","2.342423439025879","2.342423439025879","2.6124730110168457","2.6124730110168457","2.6124730110168457","1.676265835762024","1.676265835762024","1.676265835762024"
"7979","2.2669997215270996","2.2669997215270996","2.2669997215270996","2.5187346935272217","2.5187346935272217","2.5187346935272217","1.6336337327957153","1.6336337327957153","1.6336337327957153"
"8009","4.88905143737793","4.88905143737793","4.88905143737793","15.077808380126953","15.077808380126953","15.077808380126953","1.5732983350753784","1.5732983350753784","1.5732983350753784"
"8039","2.1217825412750244","2.1217825412750244","2.1217825412750244","2.484848976135254","2.484848976135254","2.484848976135254","1.6423379182815552","1.6423379182815552","1.6423379182815552"
"8069","2.0977089405059814","2.0977089405059814","2.0977089405059814","2.3929083347320557","2.3929083347320557","2.3929083347320557","1.6076524257659912","1.6076524257659912","1.6076524257659912"
"8099","2.194284677505493","2.194284677505493","2.194284677505493","2.6463100910186768","2.6463100910186768","2.6463100910186768","1.715671181678772","1.715671181678772","1.715671181678772"
"8129","2.175659656524658","2.175659656524658","2.175659656524658","2.422797679901123","2.422797679901123","2.422797679901123","1.7101670503616333","1.7101670503616333","1.7101670503616333"
"8159","2.2593791484832764","2.2593791484832764","2.2593791484832764","2.698030710220337","2.698030710220337","2.698030710220337","1.7241652011871338","1.7241652011871338","1.7241652011871338"
"8189","4.830689430236816","4.830689430236816","4.830689430236816","14.916291236877441","14.916291236877441","14.916291236877441","1.6814608573913574","1.6814608573913574","1.6814608573913574"
"8219","4.821760654449463","4.821760654449463","4.821760654449463","14.933982849121094","14.933982849121094","14.933982849121094","1.595172643661499","1.595172643661499","1.595172643661499"
"8249","2.1422979831695557","2.1422979831695557","2.1422979831695557","2.566953659057617","2.566953659057617","2.566953659057617","1.6874752044677734","1.6874752044677734","1.6874752044677734"
"8279","2.1415021419525146","2.1415021419525146","2.1415021419525146","2.4495837688446045","2.4495837688446045","2.4495837688446045","1.549198865890503","1.549198865890503","1.549198865890503"
"8309","2.3717403411865234","2.3717403411865234","2.3717403411865234","2.6472527980804443","2.6472527980804443","2.6472527980804443","1.6885583400726318","1.6885583400726318","1.6885583400726318"
"8339","2.1824257373809814","2.1824257373809814","2.1824257373809814","2.4952242374420166","2.4952242374420166","2.4952242374420166","1.6172970533370972","1.6172970533370972","1.6172970533370972"
"8369","4.802545547485352","4.802545547485352","4.802545547485352","14.74101448059082","14.74101448059082","14.74101448059082","1.6557815074920654","1.6557815074920654","1.6557815074920654"
"8399","2.196305513381958","2.196305513381958","2.196305513381958","2.5215251445770264","2.5215251445770264","2.5215251445770264","1.6143746376037598","1.6143746376037598","1.6143746376037598"
"8429","4.672573566436768","4.672573566436768","4.672573566436768","14.722734451293945","14.722734451293945","14.722734451293945","1.6172640323638916","1.6172640323638916","1.6172640323638916"
"8459","2.085756540298462","2.085756540298462","2.085756540298462","2.495012044906616","2.495012044906616","2.495012044906616","1.5848106145858765","1.5848106145858765","1.5848106145858765"
"8489","2.3252458572387695","2.3252458572387695","2.3252458572387695","2.5785789489746094","2.5785789489746094","2.5785789489746094","1.6572402715682983","1.6572402715682983","1.6572402715682983"
"8519","4.573237419128418","4.573237419128418","4.573237419128418","14.483705520629883","14.483705520629883","14.483705520629883","1.625996470451355","1.625996470451355","1.625996470451355"
"8549","2.115189552307129","2.115189552307129","2.115189552307129","2.665602445602417","2.665602445602417","2.665602445602417","1.6554455757141113","1.6554455757141113","1.6554455757141113"
"8579","4.592141628265381","4.592141628265381","4.592141628265381","14.542285919189453","14.542285919189453","14.542285919189453","1.638540506362915","1.638540506362915","1.638540506362915"
"8609","2.2649898529052734","2.2649898529052734","2.2649898529052734","2.6007561683654785","2.6007561683654785","2.6007561683654785","1.5975311994552612","1.5975311994552612","1.5975311994552612"
"8639","2.214418888092041","2.214418888092041","2.214418888092041","2.571622848510742","2.571622848510742","2.571622848510742","1.5821977853775024","1.5821977853775024","1.5821977853775024"
"8669","2.194875717163086","2.194875717163086","2.194875717163086","2.5362956523895264","2.5362956523895264","2.5362956523895264","1.658390760421753","1.658390760421753","1.658390760421753"
"8699","2.2590835094451904","2.2590835094451904","2.2590835094451904","2.6598470211029053","2.6598470211029053","2.6598470211029053","1.608327031135559","1.608327031135559","1.608327031135559"
"8729","2.1773457527160645","2.1773457527160645","2.1773457527160645","2.5072216987609863","2.5072216987609863","2.5072216987609863","1.596895456314087","1.596895456314087","1.596895456314087"
"8759","2.2468371391296387","2.2468371391296387","2.2468371391296387","2.6075944900512695","2.6075944900512695","2.6075944900512695","1.6229623556137085","1.6229623556137085","1.6229623556137085"
"8789","5.003401756286621","5.003401756286621","5.003401756286621","15.609789848327637","15.609789848327637","15.609789848327637","1.5672423839569092","1.5672423839569092","1.5672423839569092"
"8819","2.1571977138519287","2.1571977138519287","2.1571977138519287","2.481482744216919","2.481482744216919","2.481482744216919","1.5774914026260376","1.5774914026260376","1.5774914026260376"
"8849","2.1149280071258545","2.1149280071258545","2.1149280071258545","2.552157163619995","2.552157163619995","2.552157163619995","1.6358407735824585","1.6358407735824585","1.6358407735824585"
"8879","2.1284444332122803","2.1284444332122803","2.1284444332122803","2.6048970222473145","2.6048970222473145","2.6048970222473145","1.561824917793274","1.561824917793274","1.561824917793274"
"8909","2.1153881549835205","2.1153881549835205","2.1153881549835205","2.5182852745056152","2.5182852745056152","2.5182852745056152","1.5776432752609253","1.5776432752609253","1.5776432752609253"
"8939","2.08184814453125","2.08184814453125","2.08184814453125","2.452242136001587","2.452242136001587","2.452242136001587","1.559715747833252","1.559715747833252","1.559715747833252"
"8969","2.1094348430633545","2.1094348430633545","2.1094348430633545","2.5439858436584473","2.5439858436584473","2.5439858436584473","1.640060544013977","1.640060544013977","1.640060544013977"
"8999","4.343292713165283","4.343292713165283","4.343292713165283","13.64263916015625","13.64263916015625","13.64263916015625","1.5793828964233398","1.5793828964233398","1.5793828964233398"
"9029","2.0763206481933594","2.0763206481933594","2.0763206481933594","2.416735887527466","2.416735887527466","2.416735887527466","1.4575048685073853","1.4575048685073853","1.4575048685073853"
"9059","2.1444718837738037","2.1444718837738037","2.1444718837738037","2.5098824501037598","2.5098824501037598","2.5098824501037598","1.5364265441894531","1.5364265441894531","1.5364265441894531"
"9089","2.247894048690796","2.247894048690796","2.247894048690796","2.676008462905884","2.676008462905884","2.676008462905884","1.7333319187164307","1.7333319187164307","1.7333319187164307"
"9119","2.191232442855835","2.191232442855835","2.191232442855835","2.65940523147583","2.65940523147583","2.65940523147583","1.6623928546905518","1.6623928546905518","1.6623928546905518"
"9149","2.057527780532837","2.057527780532837","2.057527780532837","2.5251710414886475","2.5251710414886475","2.5251710414886475","1.5818026065826416","1.5818026065826416","1.5818026065826416"
"9179","2.069506883621216","2.069506883621216","2.069506883621216","2.5361459255218506","2.5361459255218506","2.5361459255218506","1.6108441352844238","1.6108441352844238","1.6108441352844238"
"9209","4.260770320892334","4.260770320892334","4.260770320892334","13.26470947265625","13.26470947265625","13.26470947265625","1.515788197517395","1.515788197517395","1.515788197517395"
"9239","2.12642765045166","2.12642765045166","2.12642765045166","2.536325454711914","2.536325454711914","2.536325454711914","1.5077396631240845","1.5077396631240845","1.5077396631240845"
"9269","1.9884679317474365","1.9884679317474365","1.9884679317474365","2.39894437789917","2.39894437789917","2.39894437789917","1.4950059652328491","1.4950059652328491","1.4950059652328491"
"9299","1.9475054740905762","1.9475054740905762","1.9475054740905762","2.3905487060546875","2.3905487060546875","2.3905487060546875","1.4737576246261597","1.4737576246261597","1.4737576246261597"
"9329","2.138537645339966","2.138537645339966","2.138537645339966","2.5047621726989746","2.5047621726989746","2.5047621726989746","1.5534662008285522","1.5534662008285522","1.5534662008285522"
"9359","2.1055150032043457","2.1055150032043457","2.1055150032043457","2.5842857360839844","2.5842857360839844","2.5842857360839844","1.5956127643585205","1.5956127643585205","1.5956127643585205"
"9389","2.018699884414673","2.018699884414673","2.018699884414673","2.393393039703369","2.393393039703369","2.393393039703369","1.5192898511886597","1.5192898511886597","1.5192898511886597"
"9419","2.097747802734375","2.097747802734375","2.097747802734375","2.4847264289855957","2.4847264289855957","2.4847264289855957","1.5490853786468506","1.5490853786468506","1.5490853786468506"
"9449","2.0730154514312744","2.0730154514312744","2.0730154514312744","2.5250000953674316","2.5250000953674316","2.5250000953674316","1.5449213981628418","1.5449213981628418","1.5449213981628418"
"9479","2.0547561645507812","2.0547561645507812","2.0547561645507812","2.507610321044922","2.507610321044922","2.507610321044922","1.5585180521011353","1.5585180521011353","1.5585180521011353"
"9509","2.0665814876556396","2.0665814876556396","2.0665814876556396","2.4540579319000244","2.4540579319000244","2.4540579319000244","1.5128141641616821","1.5128141641616821","1.5128141641616821"
"9539","2.083763599395752","2.083763599395752","2.083763599395752","2.571989059448242","2.571989059448242","2.571989059448242","1.6082556247711182","1.6082556247711182","1.6082556247711182"
"9569","2.0139551162719727","2.0139551162719727","2.0139551162719727","2.3746931552886963","2.3746931552886963","2.3746931552886963","1.4663491249084473","1.4663491249084473","1.4663491249084473"
"9599","1.9983073472976685","1.9983073472976685","1.9983073472976685","2.358717203140259","2.358717203140259","2.358717203140259","1.4186793565750122","1.4186793565750122","1.4186793565750122"
"9629","2.069277048110962","2.069277048110962","2.069277048110962","2.4205832481384277","2.4205832481384277","2.4205832481384277","1.4676742553710938","1.4676742553710938","1.4676742553710938"
"9659","21.118881225585938","21.118881225585938","21.118881225585938","4.127610206604004","4.127610206604004","4.127610206604004","1.4263087511062622","1.4263087511062622","1.4263087511062622"
"9689","2.024972915649414","2.024972915649414","2.024972915649414","2.3976762294769287","2.3976762294769287","2.3976762294769287","1.431145429611206","1.431145429611206","1.431145429611206"
"9719","2.0186901092529297","2.0186901092529297","2.0186901092529297","2.4573264122009277","2.4573264122009277","2.4573264122009277","1.469443440437317","1.469443440437317","1.469443440437317"
"9749","1.900382399559021","1.900382399559021","1.900382399559021","2.259690523147583","2.259690523147583","2.259690523147583","1.4314041137695312","1.4314041137695312","1.4314041137695312"
"9779","2.186826229095459","2.186826229095459","2.186826229095459","2.547767162322998","2.547767162322998","2.547767162322998","1.5527046918869019","1.5527046918869019","1.5527046918869019"
"9809","2.0364677906036377","2.0364677906036377","2.0364677906036377","2.5372138023376465","2.5372138023376465","2.5372138023376465","1.5075385570526123","1.5075385570526123","1.5075385570526123"
"9839","2.128049612045288","2.128049612045288","2.128049612045288","2.444427013397217","2.444427013397217","2.444427013397217","1.5102691650390625","1.5102691650390625","1.5102691650390625"
"9869","3.989423990249634","3.989423990249634","3.989423990249634","12.528578758239746","12.528578758239746","12.528578758239746","1.487406849861145","1.487406849861145","1.487406849861145"
"9899","1.9349678754806519","1.9349678754806519","1.9349678754806519","2.32491397857666","2.32491397857666","2.32491397857666","1.4389177560806274","1.4389177560806274","1.4389177560806274"
