"Step","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term__MAX"
"5039","3.208322048187256","3.208322048187256","3.208322048187256","3.031925678253174","3.031925678253174","3.031925678253174","2.297856092453003","2.297856092453003","2.297856092453003"
"5069","3.0121288299560547","3.0121288299560547","3.0121288299560547","2.7156941890716553","2.7156941890716553","2.7156941890716553","2.0687255859375","2.0687255859375","2.0687255859375"
"5099","3.257267951965332","3.257267951965332","3.257267951965332","2.9615907669067383","2.9615907669067383","2.9615907669067383","2.275181531906128","2.275181531906128","2.275181531906128"
"5129","3.0407214164733887","3.0407214164733887","3.0407214164733887","2.838430166244507","2.838430166244507","2.838430166244507","2.1030383110046387","2.1030383110046387","2.1030383110046387"
"5159","17.144493103027344","17.144493103027344","17.144493103027344","6.402281284332275","6.402281284332275","6.402281284332275","2.309264898300171","2.309264898300171","2.309264898300171"
"5189","3.26987361907959","3.26987361907959","3.26987361907959","2.955188274383545","2.955188274383545","2.955188274383545","2.286308765411377","2.286308765411377","2.286308765411377"
"5219","8.365833282470703","8.365833282470703","8.365833282470703","21.656234741210938","21.656234741210938","21.656234741210938","2.0372512340545654","2.0372512340545654","2.0372512340545654"
"5249","2.9772515296936035","2.9772515296936035","2.9772515296936035","2.822101354598999","2.822101354598999","2.822101354598999","2.1123526096343994","2.1123526096343994","2.1123526096343994"
"5279","7.926527500152588","7.926527500152588","7.926527500152588","21.077978134155273","21.077978134155273","21.077978134155273","1.9610934257507324","1.9610934257507324","1.9610934257507324"
"5309","7.983048915863037","7.983048915863037","7.983048915863037","21.158260345458984","21.158260345458984","21.158260345458984","2.1197776794433594","2.1197776794433594","2.1197776794433594"
"5339","8.097444534301758","8.097444534301758","8.097444534301758","21.410367965698242","21.410367965698242","21.410367965698242","2.230534553527832","2.230534553527832","2.230534553527832"
"5369","10.748430252075195","10.748430252075195","10.748430252075195","3.852018356323242","3.852018356323242","3.852018356323242","2.1480069160461426","2.1480069160461426","2.1480069160461426"
"5399","3.0838842391967773","3.0838842391967773","3.0838842391967773","2.858262300491333","2.858262300491333","2.858262300491333","2.0840961933135986","2.0840961933135986","2.0840961933135986"
"5429","2.924474000930786","2.924474000930786","2.924474000930786","2.7312045097351074","2.7312045097351074","2.7312045097351074","2.044268846511841","2.044268846511841","2.044268846511841"
"5459","7.780510902404785","7.780510902404785","7.780510902404785","20.746986389160156","20.746986389160156","20.746986389160156","2.1107726097106934","2.1107726097106934","2.1107726097106934"
"5489","3.0099284648895264","3.0099284648895264","3.0099284648895264","2.8586113452911377","2.8586113452911377","2.8586113452911377","2.1476941108703613","2.1476941108703613","2.1476941108703613"
"5519","3.2166388034820557","3.2166388034820557","3.2166388034820557","2.9569499492645264","2.9569499492645264","2.9569499492645264","2.17246413230896","2.17246413230896","2.17246413230896"
"5549","2.8570635318756104","2.8570635318756104","2.8570635318756104","2.7422196865081787","2.7422196865081787","2.7422196865081787","1.9896191358566284","1.9896191358566284","1.9896191358566284"
"5579","9.493487358093262","9.493487358093262","9.493487358093262","4.085516452789307","4.085516452789307","4.085516452789307","1.999253511428833","1.999253511428833","1.999253511428833"
"5609","7.451138973236084","7.451138973236084","7.451138973236084","20.240795135498047","20.240795135498047","20.240795135498047","2.083726167678833","2.083726167678833","2.083726167678833"
"5639","2.9241414070129395","2.9241414070129395","2.9241414070129395","2.8700618743896484","2.8700618743896484","2.8700618743896484","2.0769057273864746","2.0769057273864746","2.0769057273864746"
"5669","2.7924952507019043","2.7924952507019043","2.7924952507019043","2.7177751064300537","2.7177751064300537","2.7177751064300537","2.045499324798584","2.045499324798584","2.045499324798584"
"5699","7.216310977935791","7.216310977935791","7.216310977935791","3.193448305130005","3.193448305130005","3.193448305130005","2.0141513347625732","2.0141513347625732","2.0141513347625732"
"5729","2.6758816242218018","2.6758816242218018","2.6758816242218018","2.718045711517334","2.718045711517334","2.718045711517334","1.967608094215393","1.967608094215393","1.967608094215393"
"5759","2.788452625274658","2.788452625274658","2.788452625274658","2.800100564956665","2.800100564956665","2.800100564956665","2.065078020095825","2.065078020095825","2.065078020095825"
"5789","2.799177408218384","2.799177408218384","2.799177408218384","2.664858102798462","2.664858102798462","2.664858102798462","1.9171183109283447","1.9171183109283447","1.9171183109283447"
"5819","2.6779990196228027","2.6779990196228027","2.6779990196228027","2.8578076362609863","2.8578076362609863","2.8578076362609863","2.0599966049194336","2.0599966049194336","2.0599966049194336"
"5849","2.6311869621276855","2.6311869621276855","2.6311869621276855","2.5934436321258545","2.5934436321258545","2.5934436321258545","1.8920223712921143","1.8920223712921143","1.8920223712921143"
"5879","2.8043270111083984","2.8043270111083984","2.8043270111083984","2.8222789764404297","2.8222789764404297","2.8222789764404297","2.0952861309051514","2.0952861309051514","2.0952861309051514"
"5909","2.813748359680176","2.813748359680176","2.813748359680176","2.8861119747161865","2.8861119747161865","2.8861119747161865","2.1388700008392334","2.1388700008392334","2.1388700008392334"
"5939","13.117562294006348","13.117562294006348","13.117562294006348","3.826603651046753","3.826603651046753","3.826603651046753","1.8600552082061768","1.8600552082061768","1.8600552082061768"
"5969","2.665459632873535","2.665459632873535","2.665459632873535","2.509523630142212","2.509523630142212","2.509523630142212","1.8048924207687378","1.8048924207687378","1.8048924207687378"
"5999","2.669464588165283","2.669464588165283","2.669464588165283","2.7484865188598633","2.7484865188598633","2.7484865188598633","1.969288945198059","1.969288945198059","1.969288945198059"
"6029","2.5731279850006104","2.5731279850006104","2.5731279850006104","2.6248106956481934","2.6248106956481934","2.6248106956481934","1.9577449560165405","1.9577449560165405","1.9577449560165405"
"6059","11.430472373962402","11.430472373962402","11.430472373962402","4.778916358947754","4.778916358947754","4.778916358947754","2.018292188644409","2.018292188644409","2.018292188644409"
"6089","2.560851573944092","2.560851573944092","2.560851573944092","2.5974068641662598","2.5974068641662598","2.5974068641662598","1.8912805318832397","1.8912805318832397","1.8912805318832397"
"6119","6.623594760894775","6.623594760894775","6.623594760894775","19.070295333862305","19.070295333862305","19.070295333862305","1.9344621896743774","1.9344621896743774","1.9344621896743774"
"6149","2.7241601943969727","2.7241601943969727","2.7241601943969727","2.7728166580200195","2.7728166580200195","2.7728166580200195","1.9134695529937744","1.9134695529937744","1.9134695529937744"
"6179","2.6099395751953125","2.6099395751953125","2.6099395751953125","2.840571641921997","2.840571641921997","2.840571641921997","2.081052541732788","2.081052541732788","2.081052541732788"
"6209","13.224651336669922","13.224651336669922","13.224651336669922","5.433892726898193","5.433892726898193","5.433892726898193","2.012089729309082","2.012089729309082","2.012089729309082"
"6239","2.577455759048462","2.577455759048462","2.577455759048462","2.7168493270874023","2.7168493270874023","2.7168493270874023","1.9490923881530762","1.9490923881530762","1.9490923881530762"
"6269","2.5950429439544678","2.5950429439544678","2.5950429439544678","2.7085869312286377","2.7085869312286377","2.7085869312286377","1.873929738998413","1.873929738998413","1.873929738998413"
"6299","2.668027400970459","2.668027400970459","2.668027400970459","2.572972297668457","2.572972297668457","2.572972297668457","1.8329397439956665","1.8329397439956665","1.8329397439956665"
"6329","11.61112117767334","11.61112117767334","11.61112117767334","4.022432327270508","4.022432327270508","4.022432327270508","1.868025302886963","1.868025302886963","1.868025302886963"
"6359","6.21317720413208","6.21317720413208","6.21317720413208","18.427631378173828","18.427631378173828","18.427631378173828","1.7520173788070679","1.7520173788070679","1.7520173788070679"
"6389","2.514777183532715","2.514777183532715","2.514777183532715","2.691936492919922","2.691936492919922","2.691936492919922","1.8602052927017212","1.8602052927017212","1.8602052927017212"
"6419","2.4395575523376465","2.4395575523376465","2.4395575523376465","2.6169466972351074","2.6169466972351074","2.6169466972351074","1.7841509580612183","1.7841509580612183","1.7841509580612183"
"6449","2.5045833587646484","2.5045833587646484","2.5045833587646484","2.68441104888916","2.68441104888916","2.68441104888916","1.8862162828445435","1.8862162828445435","1.8862162828445435"
"6479","2.8094146251678467","2.8094146251678467","2.8094146251678467","3.0199456214904785","3.0199456214904785","3.0199456214904785","2.1302402019500732","2.1302402019500732","2.1302402019500732"
"6509","10.033320426940918","10.033320426940918","10.033320426940918","4.111952304840088","4.111952304840088","4.111952304840088","1.8617624044418335","1.8617624044418335","1.8617624044418335"
"6539","2.4885776042938232","2.4885776042938232","2.4885776042938232","2.5171377658843994","2.5171377658843994","2.5171377658843994","1.7824898958206177","1.7824898958206177","1.7824898958206177"
"6569","2.5161571502685547","2.5161571502685547","2.5161571502685547","2.5845439434051514","2.5845439434051514","2.5845439434051514","1.7983051538467407","1.7983051538467407","1.7983051538467407"
"6599","2.5415921211242676","2.5415921211242676","2.5415921211242676","2.6318163871765137","2.6318163871765137","2.6318163871765137","1.865358591079712","1.865358591079712","1.865358591079712"
"6629","2.591540575027466","2.591540575027466","2.591540575027466","2.7323238849639893","2.7323238849639893","2.7323238849639893","1.884830117225647","1.884830117225647","1.884830117225647"
"6659","14.25444221496582","14.25444221496582","14.25444221496582","4.696783542633057","4.696783542633057","4.696783542633057","1.743406057357788","1.743406057357788","1.743406057357788"
"6689","2.399260997772217","2.399260997772217","2.399260997772217","2.7154977321624756","2.7154977321624756","2.7154977321624756","1.9112548828125","1.9112548828125","1.9112548828125"
"6719","2.506547212600708","2.506547212600708","2.506547212600708","2.721776008605957","2.721776008605957","2.721776008605957","1.8194857835769653","1.8194857835769653","1.8194857835769653"
"6749","10.747005462646484","10.747005462646484","10.747005462646484","3.713679313659668","3.713679313659668","3.713679313659668","1.8953734636306763","1.8953734636306763","1.8953734636306763"
"6779","13.622053146362305","13.622053146362305","13.622053146362305","6.4948015213012695","6.4948015213012695","6.4948015213012695","1.8449630737304688","1.8449630737304688","1.8449630737304688"
"6809","2.39418625831604","2.39418625831604","2.39418625831604","2.556004524230957","2.556004524230957","2.556004524230957","1.8054730892181396","1.8054730892181396","1.8054730892181396"
"6839","8.928462982177734","8.928462982177734","8.928462982177734","3.2093112468719482","3.2093112468719482","3.2093112468719482","1.7577641010284424","1.7577641010284424","1.7577641010284424"
"6869","2.4774513244628906","2.4774513244628906","2.4774513244628906","2.6990013122558594","2.6990013122558594","2.6990013122558594","1.8444515466690063","1.8444515466690063","1.8444515466690063"
"6899","6.453958511352539","6.453958511352539","6.453958511352539","19.047576904296875","19.047576904296875","19.047576904296875","1.7835274934768677","1.7835274934768677","1.7835274934768677"
"6929","2.451838254928589","2.451838254928589","2.451838254928589","2.5712382793426514","2.5712382793426514","2.5712382793426514","1.8059420585632324","1.8059420585632324","1.8059420585632324"
"6959","2.4510855674743652","2.4510855674743652","2.4510855674743652","2.7178096771240234","2.7178096771240234","2.7178096771240234","1.9940615892410278","1.9940615892410278","1.9940615892410278"
"6989","2.4327709674835205","2.4327709674835205","2.4327709674835205","2.6875548362731934","2.6875548362731934","2.6875548362731934","1.8233875036239624","1.8233875036239624","1.8233875036239624"
"7019","2.486325979232788","2.486325979232788","2.486325979232788","2.713934898376465","2.713934898376465","2.713934898376465","1.8372808694839478","1.8372808694839478","1.8372808694839478"
"7049","10.231521606445312","10.231521606445312","10.231521606445312","3.388314723968506","3.388314723968506","3.388314723968506","1.6622213125228882","1.6622213125228882","1.6622213125228882"
"7079","2.4837188720703125","2.4837188720703125","2.4837188720703125","2.6023831367492676","2.6023831367492676","2.6023831367492676","1.742814302444458","1.742814302444458","1.742814302444458"
"7109","2.438190460205078","2.438190460205078","2.438190460205078","2.834712505340576","2.834712505340576","2.834712505340576","1.940591812133789","1.940591812133789","1.940591812133789"
"7139","2.437173366546631","2.437173366546631","2.437173366546631","2.698580503463745","2.698580503463745","2.698580503463745","1.8004755973815918","1.8004755973815918","1.8004755973815918"
"7169","2.4488413333892822","2.4488413333892822","2.4488413333892822","2.6811482906341553","2.6811482906341553","2.6811482906341553","1.873163104057312","1.873163104057312","1.873163104057312"
"7199","2.2658588886260986","2.2658588886260986","2.2658588886260986","2.6780028343200684","2.6780028343200684","2.6780028343200684","1.8513555526733398","1.8513555526733398","1.8513555526733398"
"7229","2.4415340423583984","2.4415340423583984","2.4415340423583984","2.7324023246765137","2.7324023246765137","2.7324023246765137","1.8206307888031006","1.8206307888031006","1.8206307888031006"
"7259","10.119333267211914","10.119333267211914","10.119333267211914","16.832134246826172","16.832134246826172","16.832134246826172","1.7517778873443604","1.7517778873443604","1.7517778873443604"
"7289","2.4811148643493652","2.4811148643493652","2.4811148643493652","2.635573625564575","2.635573625564575","2.635573625564575","1.7640020847320557","1.7640020847320557","1.7640020847320557"
"7319","2.3810718059539795","2.3810718059539795","2.3810718059539795","2.5112242698669434","2.5112242698669434","2.5112242698669434","1.772249460220337","1.772249460220337","1.772249460220337"
"7349","2.3663203716278076","2.3663203716278076","2.3663203716278076","2.6000730991363525","2.6000730991363525","2.6000730991363525","1.708691120147705","1.708691120147705","1.708691120147705"
"7379","2.2499454021453857","2.2499454021453857","2.2499454021453857","2.4729912281036377","2.4729912281036377","2.4729912281036377","1.6719716787338257","1.6719716787338257","1.6719716787338257"
"7409","2.3991875648498535","2.3991875648498535","2.3991875648498535","2.754354476928711","2.754354476928711","2.754354476928711","1.8826905488967896","1.8826905488967896","1.8826905488967896"
"7439","2.418970823287964","2.418970823287964","2.418970823287964","2.8355531692504883","2.8355531692504883","2.8355531692504883","1.9539273977279663","1.9539273977279663","1.9539273977279663"
"7469","5.330298900604248","5.330298900604248","5.330298900604248","15.98653793334961","15.98653793334961","15.98653793334961","1.6798336505889893","1.6798336505889893","1.6798336505889893"
"7499","2.243933916091919","2.243933916091919","2.243933916091919","2.5405595302581787","2.5405595302581787","2.5405595302581787","1.6508077383041382","1.6508077383041382","1.6508077383041382"
"7529","2.5354976654052734","2.5354976654052734","2.5354976654052734","2.978909492492676","2.978909492492676","2.978909492492676","1.9610048532485962","1.9610048532485962","1.9610048532485962"
"7559","2.3098196983337402","2.3098196983337402","2.3098196983337402","2.5965194702148438","2.5965194702148438","2.5965194702148438","1.7722715139389038","1.7722715139389038","1.7722715139389038"
"7589","2.3644964694976807","2.3644964694976807","2.3644964694976807","2.6242339611053467","2.6242339611053467","2.6242339611053467","1.7427418231964111","1.7427418231964111","1.7427418231964111"
"7619","13.09946346282959","13.09946346282959","13.09946346282959","3.6353907585144043","3.6353907585144043","3.6353907585144043","1.7334673404693604","1.7334673404693604","1.7334673404693604"
"7649","2.289323329925537","2.289323329925537","2.289323329925537","2.5350825786590576","2.5350825786590576","2.5350825786590576","1.7077291011810303","1.7077291011810303","1.7077291011810303"
"7679","2.360799551010132","2.360799551010132","2.360799551010132","2.739091157913208","2.739091157913208","2.739091157913208","1.7849334478378296","1.7849334478378296","1.7849334478378296"
"7709","2.3692336082458496","2.3692336082458496","2.3692336082458496","2.6470632553100586","2.6470632553100586","2.6470632553100586","1.7404650449752808","1.7404650449752808","1.7404650449752808"
"7739","2.339463710784912","2.339463710784912","2.339463710784912","2.6312341690063477","2.6312341690063477","2.6312341690063477","1.7054678201675415","1.7054678201675415","1.7054678201675415"
"7769","2.251676082611084","2.251676082611084","2.251676082611084","2.6060805320739746","2.6060805320739746","2.6060805320739746","1.714365839958191","1.714365839958191","1.714365839958191"
"7799","2.2218995094299316","2.2218995094299316","2.2218995094299316","2.5988917350769043","2.5988917350769043","2.5988917350769043","1.698232650756836","1.698232650756836","1.698232650756836"
"7829","5.03522253036499","5.03522253036499","5.03522253036499","15.592948913574219","15.592948913574219","15.592948913574219","1.6981258392333984","1.6981258392333984","1.6981258392333984"
"7859","2.255613327026367","2.255613327026367","2.255613327026367","2.5956532955169678","2.5956532955169678","2.5956532955169678","1.6817220449447632","1.6817220449447632","1.6817220449447632"
"7889","2.184307813644409","2.184307813644409","2.184307813644409","2.4931671619415283","2.4931671619415283","2.4931671619415283","1.6863399744033813","1.6863399744033813","1.6863399744033813"
"7919","2.2763445377349854","2.2763445377349854","2.2763445377349854","2.5665924549102783","2.5665924549102783","2.5665924549102783","1.6671525239944458","1.6671525239944458","1.6671525239944458"
"7949","2.345691442489624","2.345691442489624","2.345691442489624","2.611922025680542","2.611922025680542","2.611922025680542","1.6630467176437378","1.6630467176437378","1.6630467176437378"
"7979","2.2667970657348633","2.2667970657348633","2.2667970657348633","2.5195682048797607","2.5195682048797607","2.5195682048797607","1.6280547380447388","1.6280547380447388","1.6280547380447388"
"8009","4.883397579193115","4.883397579193115","4.883397579193115","15.15523910522461","15.15523910522461","15.15523910522461","1.5611482858657837","1.5611482858657837","1.5611482858657837"
"8039","2.1279122829437256","2.1279122829437256","2.1279122829437256","2.4842495918273926","2.4842495918273926","2.4842495918273926","1.6339516639709473","1.6339516639709473","1.6339516639709473"
"8069","2.102169990539551","2.102169990539551","2.102169990539551","2.394928455352783","2.394928455352783","2.394928455352783","1.5986180305480957","1.5986180305480957","1.5986180305480957"
"8099","2.196497678756714","2.196497678756714","2.196497678756714","2.6447763442993164","2.6447763442993164","2.6447763442993164","1.7146358489990234","1.7146358489990234","1.7146358489990234"
"8129","2.174146890640259","2.174146890640259","2.174146890640259","2.425206184387207","2.425206184387207","2.425206184387207","1.7112230062484741","1.7112230062484741","1.7112230062484741"
"8159","2.2718422412872314","2.2718422412872314","2.2718422412872314","2.6984241008758545","2.6984241008758545","2.6984241008758545","1.71956467628479","1.71956467628479","1.71956467628479"
"8189","4.84778356552124","4.84778356552124","4.84778356552124","14.886491775512695","14.886491775512695","14.886491775512695","1.680387258529663","1.680387258529663","1.680387258529663"
"8219","4.824624538421631","4.824624538421631","4.824624538421631","14.88839340209961","14.88839340209961","14.88839340209961","1.584589958190918","1.584589958190918","1.584589958190918"
"8249","2.1514337062835693","2.1514337062835693","2.1514337062835693","2.5669915676116943","2.5669915676116943","2.5669915676116943","1.6854227781295776","1.6854227781295776","1.6854227781295776"
"8279","2.1487627029418945","2.1487627029418945","2.1487627029418945","2.4504666328430176","2.4504666328430176","2.4504666328430176","1.5398837327957153","1.5398837327957153","1.5398837327957153"
"8309","2.3732519149780273","2.3732519149780273","2.3732519149780273","2.648099422454834","2.648099422454834","2.648099422454834","1.6835119724273682","1.6835119724273682","1.6835119724273682"
"8339","2.189051389694214","2.189051389694214","2.189051389694214","2.4922478199005127","2.4922478199005127","2.4922478199005127","1.6110693216323853","1.6110693216323853","1.6110693216323853"
"8369","4.79248046875","4.79248046875","4.79248046875","14.686359405517578","14.686359405517578","14.686359405517578","1.6511019468307495","1.6511019468307495","1.6511019468307495"
"8399","2.19923996925354","2.19923996925354","2.19923996925354","2.526421070098877","2.526421070098877","2.526421070098877","1.6149182319641113","1.6149182319641113","1.6149182319641113"
"8429","4.641544342041016","4.641544342041016","4.641544342041016","14.64113712310791","14.64113712310791","14.64113712310791","1.6098626852035522","1.6098626852035522","1.6098626852035522"
"8459","2.0869553089141846","2.0869553089141846","2.0869553089141846","2.494904041290283","2.494904041290283","2.494904041290283","1.5832362174987793","1.5832362174987793","1.5832362174987793"
"8489","2.327935218811035","2.327935218811035","2.327935218811035","2.580507516860962","2.580507516860962","2.580507516860962","1.6502325534820557","1.6502325534820557","1.6502325534820557"
"8519","4.539154052734375","4.539154052734375","4.539154052734375","14.43560791015625","14.43560791015625","14.43560791015625","1.6237996816635132","1.6237996816635132","1.6237996816635132"
"8549","2.1122705936431885","2.1122705936431885","2.1122705936431885","2.6659631729125977","2.6659631729125977","2.6659631729125977","1.6524399518966675","1.6524399518966675","1.6524399518966675"
"8579","4.553242206573486","4.553242206573486","4.553242206573486","14.47635269165039","14.47635269165039","14.47635269165039","1.626941204071045","1.626941204071045","1.626941204071045"
"8609","2.270890474319458","2.270890474319458","2.270890474319458","2.59946608543396","2.59946608543396","2.59946608543396","1.5957618951797485","1.5957618951797485","1.5957618951797485"
"8639","2.2087478637695312","2.2087478637695312","2.2087478637695312","2.5729691982269287","2.5729691982269287","2.5729691982269287","1.5817559957504272","1.5817559957504272","1.5817559957504272"
"8669","2.2026541233062744","2.2026541233062744","2.2026541233062744","2.5343878269195557","2.5343878269195557","2.5343878269195557","1.6577749252319336","1.6577749252319336","1.6577749252319336"
"8699","2.2678139209747314","2.2678139209747314","2.2678139209747314","2.65390682220459","2.65390682220459","2.65390682220459","1.606520175933838","1.606520175933838","1.606520175933838"
"8729","2.1856753826141357","2.1856753826141357","2.1856753826141357","2.506936550140381","2.506936550140381","2.506936550140381","1.5950340032577515","1.5950340032577515","1.5950340032577515"
"8759","2.2477307319641113","2.2477307319641113","2.2477307319641113","2.6099278926849365","2.6099278926849365","2.6099278926849365","1.620289921760559","1.620289921760559","1.620289921760559"
"8789","4.942455291748047","4.942455291748047","4.942455291748047","15.723420143127441","15.723420143127441","15.723420143127441","1.5611093044281006","1.5611093044281006","1.5611093044281006"
"8819","2.163832664489746","2.163832664489746","2.163832664489746","2.4810149669647217","2.4810149669647217","2.4810149669647217","1.5787185430526733","1.5787185430526733","1.5787185430526733"
"8849","2.1268787384033203","2.1268787384033203","2.1268787384033203","2.552807331085205","2.552807331085205","2.552807331085205","1.6417481899261475","1.6417481899261475","1.6417481899261475"
"8879","2.1384499073028564","2.1384499073028564","2.1384499073028564","2.6036651134490967","2.6036651134490967","2.6036651134490967","1.5632214546203613","1.5632214546203613","1.5632214546203613"
"8909","2.119781494140625","2.119781494140625","2.119781494140625","2.5135498046875","2.5135498046875","2.5135498046875","1.5817245244979858","1.5817245244979858","1.5817245244979858"
"8939","2.0866057872772217","2.0866057872772217","2.0866057872772217","2.4497947692871094","2.4497947692871094","2.4497947692871094","1.5660914182662964","1.5660914182662964","1.5660914182662964"
"8969","2.114619016647339","2.114619016647339","2.114619016647339","2.541239023208618","2.541239023208618","2.541239023208618","1.641074299812317","1.641074299812317","1.641074299812317"
"8999","4.298303127288818","4.298303127288818","4.298303127288818","13.731773376464844","13.731773376464844","13.731773376464844","1.589428424835205","1.589428424835205","1.589428424835205"
"9029","2.081155300140381","2.081155300140381","2.081155300140381","2.4161224365234375","2.4161224365234375","2.4161224365234375","1.4518498182296753","1.4518498182296753","1.4518498182296753"
"9059","2.1605594158172607","2.1605594158172607","2.1605594158172607","2.5144424438476562","2.5144424438476562","2.5144424438476562","1.5412397384643555","1.5412397384643555","1.5412397384643555"
"9089","2.2484371662139893","2.2484371662139893","2.2484371662139893","2.673065185546875","2.673065185546875","2.673065185546875","1.717705249786377","1.717705249786377","1.717705249786377"
"9119","2.2005720138549805","2.2005720138549805","2.2005720138549805","2.663538694381714","2.663538694381714","2.663538694381714","1.6527889966964722","1.6527889966964722","1.6527889966964722"
"9149","2.058716297149658","2.058716297149658","2.058716297149658","2.5260252952575684","2.5260252952575684","2.5260252952575684","1.576769232749939","1.576769232749939","1.576769232749939"
"9179","2.0735204219818115","2.0735204219818115","2.0735204219818115","2.5346107482910156","2.5346107482910156","2.5346107482910156","1.6148509979248047","1.6148509979248047","1.6148509979248047"
"9209","4.228311061859131","4.228311061859131","4.228311061859131","13.441019058227539","13.441019058227539","13.441019058227539","1.5101912021636963","1.5101912021636963","1.5101912021636963"
"9239","2.129254102706909","2.129254102706909","2.129254102706909","2.5372705459594727","2.5372705459594727","2.5372705459594727","1.5112206935882568","1.5112206935882568","1.5112206935882568"
"9269","1.99284827709198","1.99284827709198","1.99284827709198","2.400269031524658","2.400269031524658","2.400269031524658","1.4855493307113647","1.4855493307113647","1.4855493307113647"
"9299","1.9460272789001465","1.9460272789001465","1.9460272789001465","2.3922390937805176","2.3922390937805176","2.3922390937805176","1.4662411212921143","1.4662411212921143","1.4662411212921143"
"9329","2.1485490798950195","2.1485490798950195","2.1485490798950195","2.509526014328003","2.509526014328003","2.509526014328003","1.5513943433761597","1.5513943433761597","1.5513943433761597"
"9359","2.1101291179656982","2.1101291179656982","2.1101291179656982","2.582631826400757","2.582631826400757","2.582631826400757","1.5870569944381714","1.5870569944381714","1.5870569944381714"
"9389","2.02702260017395","2.02702260017395","2.02702260017395","2.3934855461120605","2.3934855461120605","2.3934855461120605","1.510315179824829","1.510315179824829","1.510315179824829"
"9419","2.1074604988098145","2.1074604988098145","2.1074604988098145","2.483703136444092","2.483703136444092","2.483703136444092","1.5547492504119873","1.5547492504119873","1.5547492504119873"
"9449","2.0786361694335938","2.0786361694335938","2.0786361694335938","2.5254263877868652","2.5254263877868652","2.5254263877868652","1.5406146049499512","1.5406146049499512","1.5406146049499512"
"9479","2.0536999702453613","2.0536999702453613","2.0536999702453613","2.5092825889587402","2.5092825889587402","2.5092825889587402","1.5588996410369873","1.5588996410369873","1.5588996410369873"
"9509","2.066790819168091","2.066790819168091","2.066790819168091","2.452219009399414","2.452219009399414","2.452219009399414","1.511865258216858","1.511865258216858","1.511865258216858"
"9539","2.0928032398223877","2.0928032398223877","2.0928032398223877","2.5765438079833984","2.5765438079833984","2.5765438079833984","1.6059048175811768","1.6059048175811768","1.6059048175811768"
"9569","2.0248522758483887","2.0248522758483887","2.0248522758483887","2.379330635070801","2.379330635070801","2.379330635070801","1.4607524871826172","1.4607524871826172","1.4607524871826172"
"9599","2.00658917427063","2.00658917427063","2.00658917427063","2.3614511489868164","2.3614511489868164","2.3614511489868164","1.4167553186416626","1.4167553186416626","1.4167553186416626"
"9629","2.0755562782287598","2.0755562782287598","2.0755562782287598","2.4217026233673096","2.4217026233673096","2.4217026233673096","1.4679948091506958","1.4679948091506958","1.4679948091506958"
"9659","20.927223205566406","20.927223205566406","20.927223205566406","4.077943801879883","4.077943801879883","4.077943801879883","1.4257522821426392","1.4257522821426392","1.4257522821426392"
"9689","2.036210775375366","2.036210775375366","2.036210775375366","2.397294521331787","2.397294521331787","2.397294521331787","1.431915044784546","1.431915044784546","1.431915044784546"
"9719","2.0208444595336914","2.0208444595336914","2.0208444595336914","2.4539124965667725","2.4539124965667725","2.4539124965667725","1.468360424041748","1.468360424041748","1.468360424041748"
"9749","1.9039666652679443","1.9039666652679443","1.9039666652679443","2.2640013694763184","2.2640013694763184","2.2640013694763184","1.4234806299209595","1.4234806299209595","1.4234806299209595"
"9779","2.1918587684631348","2.1918587684631348","2.1918587684631348","2.557124376296997","2.557124376296997","2.557124376296997","1.5474517345428467","1.5474517345428467","1.5474517345428467"
"9809","2.0428826808929443","2.0428826808929443","2.0428826808929443","2.536231517791748","2.536231517791748","2.536231517791748","1.5014828443527222","1.5014828443527222","1.5014828443527222"
"9839","2.1352357864379883","2.1352357864379883","2.1352357864379883","2.4518814086914062","2.4518814086914062","2.4518814086914062","1.5171176195144653","1.5171176195144653","1.5171176195144653"
"9869","3.9691784381866455","3.9691784381866455","3.9691784381866455","12.65833568572998","12.65833568572998","12.65833568572998","1.485164761543274","1.485164761543274","1.485164761543274"
"9899","1.9432979822158813","1.9432979822158813","1.9432979822158813","2.3294224739074707","2.3294224739074707","2.3294224739074707","1.4443743228912354","1.4443743228912354","1.4443743228912354"
"9929","2.1108691692352295","2.1108691692352295","2.1108691692352295","2.517239570617676","2.517239570617676","2.517239570617676","1.5778849124908447","1.5778849124908447","1.5778849124908447"
"9959","2.120758056640625","2.120758056640625","2.120758056640625","2.5397207736968994","2.5397207736968994","2.5397207736968994","1.4917391538619995","1.4917391538619995","1.4917391538619995"
