"Step","layer_10_residual_mid_gpt2_standard_fisher_false_project_Devign - sparsity.l1","layer_10_residual_mid_gpt2_standard_fisher_false_project_Devign - sparsity.l1__MIN","layer_10_residual_mid_gpt2_standard_fisher_false_project_Devign - sparsity.l1__MAX","layer_10_residual_mid_gpt2_topk_fisher_false_project_Devign - sparsity.l1","layer_10_residual_mid_gpt2_topk_fisher_false_project_Devign - sparsity.l1__MIN","layer_10_residual_mid_gpt2_topk_fisher_false_project_Devign - sparsity.l1__MAX","layer_10_residual_mid_gpt2_jumprelu_fisher_false_project_Devign - sparsity.l1","layer_10_residual_mid_gpt2_jumprelu_fisher_false_project_Devign - sparsity.l1__MIN","layer_10_residual_mid_gpt2_jumprelu_fisher_false_project_Devign - sparsity.l1__MAX","layer_10_residual_mid_gpt2_gated_fisher_false_project_Devign - sparsity.l1","layer_10_residual_mid_gpt2_gated_fisher_false_project_Devign - sparsity.l1__MIN","layer_10_residual_mid_gpt2_gated_fisher_false_project_Devign - sparsity.l1__MAX","layer_10_residual_mid_gpt2_standard_fisher_true_project_Devign - sparsity.l1","layer_10_residual_mid_gpt2_standard_fisher_true_project_Devign - sparsity.l1__MIN","layer_10_residual_mid_gpt2_standard_fisher_true_project_Devign - sparsity.l1__MAX","layer_10_residual_mid_gpt2_topk_fisher_true_project_Devign - sparsity.l1","layer_10_residual_mid_gpt2_topk_fisher_true_project_Devign - sparsity.l1__MIN","layer_10_residual_mid_gpt2_topk_fisher_true_project_Devign - sparsity.l1__MAX","layer_10_residual_mid_gpt2_jumprelu_fisher_true_project_Devign - sparsity.l1","layer_10_residual_mid_gpt2_jumprelu_fisher_true_project_Devign - sparsity.l1__MIN","layer_10_residual_mid_gpt2_jumprelu_fisher_true_project_Devign - sparsity.l1__MAX","layer_10_residual_mid_gpt2_gated_fisher_true_project_Devign - sparsity.l1","layer_10_residual_mid_gpt2_gated_fisher_true_project_Devign - sparsity.l1__MIN","layer_10_residual_mid_gpt2_gated_fisher_true_project_Devign - sparsity.l1__MAX"
"6599","4145.01611328125","4145.01611328125","4145.01611328125","384.2267761230469","384.2267761230469","384.2267761230469","4161.41357421875","4161.41357421875","4161.41357421875","198.2202911376953","198.2202911376953","198.2202911376953","2745.224365234375","2745.224365234375","2745.224365234375","385.1042785644531","385.1042785644531","385.1042785644531","2738.807861328125","2738.807861328125","2738.807861328125","198.1252899169922","198.1252899169922","198.1252899169922"
"7199","4159.66943359375","4159.66943359375","4159.66943359375","371.7112121582031","371.7112121582031","371.7112121582031","4137.76171875","4137.76171875","4137.76171875","184.5179901123047","184.5179901123047","184.5179901123047","2932.0263671875","2932.0263671875","2932.0263671875","372.1944274902344","372.1944274902344","372.1944274902344","2925.989990234375","2925.989990234375","2925.989990234375","184.4048614501953","184.4048614501953","184.4048614501953"
"7799","4104.6064453125","4104.6064453125","4104.6064453125","359.5658874511719","359.5658874511719","359.5658874511719","4150.5517578125","4150.5517578125","4150.5517578125","170.51483154296875","170.51483154296875","170.51483154296875","3117.4189453125","3117.4189453125","3117.4189453125","359.1393127441406","359.1393127441406","359.1393127441406","3125.757080078125","3125.757080078125","3125.757080078125","170.5001983642578","170.5001983642578","170.5001983642578"
"8399","4031.00634765625","4031.00634765625","4031.00634765625","348.6880798339844","348.6880798339844","348.6880798339844","4053.944580078125","4053.944580078125","4053.944580078125","159.1986541748047","159.1986541748047","159.1986541748047","3243.309814453125","3243.309814453125","3243.309814453125","347.8621520996094","347.8621520996094","347.8621520996094","3245.406982421875","3245.406982421875","3245.406982421875","159.23875427246094","159.23875427246094","159.23875427246094"
"8999","4025.55712890625","4025.55712890625","4025.55712890625","342.4327392578125","342.4327392578125","342.4327392578125","4006.675537109375","4006.675537109375","4006.675537109375","153.7428436279297","153.7428436279297","153.7428436279297","3387.560546875","3387.560546875","3387.560546875","340.93414306640625","340.93414306640625","340.93414306640625","3407.031005859375","3407.031005859375","3407.031005859375","153.7591552734375","153.7591552734375","153.7591552734375"
"9599","3995.356201171875","3995.356201171875","3995.356201171875","332.04498291015625","332.04498291015625","332.04498291015625","3991.14892578125","3991.14892578125","3991.14892578125","144.4249267578125","144.4249267578125","144.4249267578125","3527.231201171875","3527.231201171875","3527.231201171875","330.5634460449219","330.5634460449219","330.5634460449219","3536.530517578125","3536.530517578125","3536.530517578125","144.4861297607422","144.4861297607422","144.4861297607422"
"10199","4026.638427734375","4026.638427734375","4026.638427734375","325.5353698730469","325.5353698730469","325.5353698730469","4039.232177734375","4039.232177734375","4039.232177734375","141.5966033935547","141.5966033935547","141.5966033935547","3565.208251953125","3565.208251953125","3565.208251953125","323.88592529296875","323.88592529296875","323.88592529296875","3588.292236328125","3588.292236328125","3588.292236328125","141.7051239013672","141.7051239013672","141.7051239013672"
"10799","3984.110107421875","3984.110107421875","3984.110107421875","320.0395202636719","320.0395202636719","320.0395202636719","4034.9140625","4034.9140625","4034.9140625","136.4170379638672","136.4170379638672","136.4170379638672","3632.11572265625","3632.11572265625","3632.11572265625","317.9027404785156","317.9027404785156","317.9027404785156","3624.934814453125","3624.934814453125","3624.934814453125","136.3873291015625","136.3873291015625","136.3873291015625"
"11399","3910.653076171875","3910.653076171875","3910.653076171875","310.0013122558594","310.0013122558594","310.0013122558594","3994.619140625","3994.619140625","3994.619140625","128.54335021972656","128.54335021972656","128.54335021972656","3615.453857421875","3615.453857421875","3615.453857421875","307.6481628417969","307.6481628417969","307.6481628417969","3600.0625","3600.0625","3600.0625","128.69863891601562","128.69863891601562","128.69863891601562"
"11999","3931.397705078125","3931.397705078125","3931.397705078125","305.0533142089844","305.0533142089844","305.0533142089844","3893.019287109375","3893.019287109375","3893.019287109375","126.78010559082031","126.78010559082031","126.78010559082031","3717.37548828125","3717.37548828125","3717.37548828125","303.1366882324219","303.1366882324219","303.1366882324219","3688.787841796875","3688.787841796875","3688.787841796875","126.78911590576172","126.78911590576172","126.78911590576172"
"12599","3826.375732421875","3826.375732421875","3826.375732421875","295.9339294433594","295.9339294433594","295.9339294433594","3849.243896484375","3849.243896484375","3849.243896484375","121.119873046875","121.119873046875","121.119873046875","3771.22900390625","3771.22900390625","3771.22900390625","294.4554748535156","294.4554748535156","294.4554748535156","3726.724609375","3726.724609375","3726.724609375","121.0330581665039","121.0330581665039","121.0330581665039"
"13199","3942.193115234375","3942.193115234375","3942.193115234375","291.6007995605469","291.6007995605469","291.6007995605469","3906.428466796875","3906.428466796875","3906.428466796875","117.60002899169922","117.60002899169922","117.60002899169922","3807.926513671875","3807.926513671875","3807.926513671875","290.32403564453125","290.32403564453125","290.32403564453125","3817.466552734375","3817.466552734375","3817.466552734375","117.7008056640625","117.7008056640625","117.7008056640625"
"13799","3938.22265625","3938.22265625","3938.22265625","288.9430847167969","288.9430847167969","288.9430847167969","3925.71337890625","3925.71337890625","3925.71337890625","117.0338363647461","117.0338363647461","117.0338363647461","3839.565673828125","3839.565673828125","3839.565673828125","287.7747802734375","287.7747802734375","287.7747802734375","3826.187255859375","3826.187255859375","3826.187255859375","117.0905532836914","117.0905532836914","117.0905532836914"
"14399","3890.322998046875","3890.322998046875","3890.322998046875","283.2501525878906","283.2501525878906","283.2501525878906","3890.08447265625","3890.08447265625","3890.08447265625","113.75081634521484","113.75081634521484","113.75081634521484","3829.095458984375","3829.095458984375","3829.095458984375","282.0393371582031","282.0393371582031","282.0393371582031","3840.396240234375","3840.396240234375","3840.396240234375","113.8116226196289","113.8116226196289","113.8116226196289"
"14999","3846.505615234375","3846.505615234375","3846.505615234375","277.10968017578125","277.10968017578125","277.10968017578125","3837.403564453125","3837.403564453125","3837.403564453125","109.55425262451172","109.55425262451172","109.55425262451172","3767.76953125","3767.76953125","3767.76953125","275.68060302734375","275.68060302734375","275.68060302734375","3771.5703125","3771.5703125","3771.5703125","109.6844711303711","109.6844711303711","109.6844711303711"
"15599","3802.456787109375","3802.456787109375","3802.456787109375","273.5277404785156","273.5277404785156","273.5277404785156","3825.25","3825.25","3825.25","107.9095230102539","107.9095230102539","107.9095230102539","3807.837646484375","3807.837646484375","3807.837646484375","271.5750427246094","271.5750427246094","271.5750427246094","3798.311767578125","3798.311767578125","3798.311767578125","107.85389709472656","107.85389709472656","107.85389709472656"
"16199","3789.344482421875","3789.344482421875","3789.344482421875","267.4266052246094","267.4266052246094","267.4266052246094","3780.962646484375","3780.962646484375","3780.962646484375","104.13701629638672","104.13701629638672","104.13701629638672","3823.348388671875","3823.348388671875","3823.348388671875","265.5491638183594","265.5491638183594","265.5491638183594","3840.425048828125","3840.425048828125","3840.425048828125","104.11687469482422","104.11687469482422","104.11687469482422"
"16799","3760.742919921875","3760.742919921875","3760.742919921875","265.25958251953125","265.25958251953125","265.25958251953125","3795.49267578125","3795.49267578125","3795.49267578125","102.22846984863281","102.22846984863281","102.22846984863281","3821.26416015625","3821.26416015625","3821.26416015625","263.1220703125","263.1220703125","263.1220703125","3797.276123046875","3797.276123046875","3797.276123046875","102.36788940429688","102.36788940429688","102.36788940429688"
"17399","3782.081298828125","3782.081298828125","3782.081298828125","262.3818359375","262.3818359375","262.3818359375","3810.371826171875","3810.371826171875","3810.371826171875","100.44902038574219","100.44902038574219","100.44902038574219","3798.672607421875","3798.672607421875","3798.672607421875","260.28521728515625","260.28521728515625","260.28521728515625","3770.567626953125","3770.567626953125","3770.567626953125","100.50390625","100.50390625","100.50390625"
"17999","3834.089111328125","3834.089111328125","3834.089111328125","261.1744079589844","261.1744079589844","261.1744079589844","3842.748046875","3842.748046875","3842.748046875","100.23455810546875","100.23455810546875","100.23455810546875","3817.401611328125","3817.401611328125","3817.401611328125","259.36993408203125","259.36993408203125","259.36993408203125","3797.48486328125","3797.48486328125","3797.48486328125","100.18058013916016","100.18058013916016","100.18058013916016"
"18599","3723.33642578125","3723.33642578125","3723.33642578125","255.6580047607422","255.6580047607422","255.6580047607422","3796.165283203125","3796.165283203125","3796.165283203125","96.96308135986328","96.96308135986328","96.96308135986328","3801.001708984375","3801.001708984375","3801.001708984375","253.88316345214844","253.88316345214844","253.88316345214844","3781.55908203125","3781.55908203125","3781.55908203125","96.97216033935547","96.97216033935547","96.97216033935547"
"19199","3718.469970703125","3718.469970703125","3718.469970703125","251.385986328125","251.385986328125","251.385986328125","3761.257080078125","3761.257080078125","3761.257080078125","94.83216857910156","94.83216857910156","94.83216857910156","3794.52783203125","3794.52783203125","3794.52783203125","249.7955322265625","249.7955322265625","249.7955322265625","3778.732421875","3778.732421875","3778.732421875","94.85514068603516","94.85514068603516","94.85514068603516"
"19799","3703.947998046875","3703.947998046875","3703.947998046875","247.8998565673828","247.8998565673828","247.8998565673828","3769.9375","3769.9375","3769.9375","92.680419921875","92.680419921875","92.680419921875","3774.368896484375","3774.368896484375","3774.368896484375","246.8673095703125","246.8673095703125","246.8673095703125","3783.22705078125","3783.22705078125","3783.22705078125","92.530029296875","92.530029296875","92.530029296875"
