"Step","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term__MAX","layer_10_hook_resid_mid_gpt2_topk_fisher_true_project_Devign - losses/fisher_reg_term","layer_10_hook_resid_mid_gpt2_topk_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_10_hook_resid_mid_gpt2_topk_fisher_true_project_Devign - losses/fisher_reg_term__MAX","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term__MAX","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term__MAX"
"329","64.4773941040039","64.4773941040039","64.4773941040039","0.02071494609117508","0.02071494609117508","0.02071494609117508","64.50569915771484","64.50569915771484","64.50569915771484","11.365580558776855","11.365580558776855","11.365580558776855"
"359","60.90373992919922","60.90373992919922","60.90373992919922","0.01758989319205284","0.01758989319205284","0.01758989319205284","60.934749603271484","60.934749603271484","60.934749603271484","8.866153717041016","8.866153717041016","8.866153717041016"
"389","49.97257614135742","49.97257614135742","49.97257614135742","0.017766175791621208","0.017766175791621208","0.017766175791621208","50.00273513793945","50.00273513793945","50.00273513793945","9.318695068359375","9.318695068359375","9.318695068359375"
"419","53.47710418701172","53.47710418701172","53.47710418701172","0.01721789501607418","0.01721789501607418","0.01721789501607418","53.508914947509766","53.508914947509766","53.508914947509766","8.945670127868652","8.945670127868652","8.945670127868652"
"449","52.095428466796875","52.095428466796875","52.095428466796875","0.019655996933579445","0.019655996933579445","0.019655996933579445","52.127235412597656","52.127235412597656","52.127235412597656","8.270440101623535","8.270440101623535","8.270440101623535"
"479","50.04239273071289","50.04239273071289","50.04239273071289","0.01705753803253174","0.01705753803253174","0.01705753803253174","50.0765380859375","50.0765380859375","50.0765380859375","8.033910751342773","8.033910751342773","8.033910751342773"
"509","50.50765609741211","50.50765609741211","50.50765609741211","0.016419876366853714","0.016419876366853714","0.016419876366853714","50.53949737548828","50.53949737548828","50.53949737548828","8.88458251953125","8.88458251953125","8.88458251953125"
"539","40.169734954833984","40.169734954833984","40.169734954833984","0.01668836735188961","0.01668836735188961","0.01668836735188961","40.194908142089844","40.194908142089844","40.194908142089844","14.377233505249023","14.377233505249023","14.377233505249023"
"569","44.43891525268555","44.43891525268555","44.43891525268555","0.01869165524840355","0.01869165524840355","0.01869165524840355","44.471923828125","44.471923828125","44.471923828125","7.268143653869629","7.268143653869629","7.268143653869629"
"599","52.42460632324219","52.42460632324219","52.42460632324219","0.017491715028882027","0.017491715028882027","0.017491715028882027","52.45998001098633","52.45998001098633","52.45998001098633","9.293854713439941","9.293854713439941","9.293854713439941"
"629","45.75664138793945","45.75664138793945","45.75664138793945","0.016297198832035065","0.016297198832035065","0.016297198832035065","45.78804397583008","45.78804397583008","45.78804397583008","7.0391387939453125","7.0391387939453125","7.0391387939453125"
"659","51.63563919067383","51.63563919067383","51.63563919067383","0.018425919115543365","0.018425919115543365","0.018425919115543365","51.670379638671875","51.670379638671875","51.670379638671875","8.686797142028809","8.686797142028809","8.686797142028809"
"689","56.14788055419922","56.14788055419922","56.14788055419922","0.01587461121380329","0.01587461121380329","0.01587461121380329","56.15481185913086","56.15481185913086","56.15481185913086","29.43130874633789","29.43130874633789","29.43130874633789"
"719","48.44744110107422","48.44744110107422","48.44744110107422","0.01727728545665741","0.01727728545665741","0.01727728545665741","48.48210906982422","48.48210906982422","48.48210906982422","7.523623943328857","7.523623943328857","7.523623943328857"
"749","45.56407165527344","45.56407165527344","45.56407165527344","0.018131572753190994","0.018131572753190994","0.018131572753190994","45.59870910644531","45.59870910644531","45.59870910644531","7.566426753997803","7.566426753997803","7.566426753997803"
"779","45.56663131713867","45.56663131713867","45.56663131713867","0.014184275642037392","0.014184275642037392","0.014184275642037392","45.60137176513672","45.60137176513672","45.60137176513672","6.743401527404785","6.743401527404785","6.743401527404785"
"809","54.83489227294922","54.83489227294922","54.83489227294922","0.016795944422483444","0.016795944422483444","0.016795944422483444","54.84464645385742","54.84464645385742","54.84464645385742","28.297199249267578","28.297199249267578","28.297199249267578"
"839","46.29290771484375","46.29290771484375","46.29290771484375","0.01484923530369997","0.01484923530369997","0.01484923530369997","46.32746505737305","46.32746505737305","46.32746505737305","6.767995357513428","6.767995357513428","6.767995357513428"
"869","53.32120132446289","53.32120132446289","53.32120132446289","0.017634360119700432","0.017634360119700432","0.017634360119700432","53.328250885009766","53.328250885009766","53.328250885009766","27.84963607788086","27.84963607788086","27.84963607788086"
"899","45.1096076965332","45.1096076965332","45.1096076965332","0.01736137643456459","0.01736137643456459","0.01736137643456459","45.1436653137207","45.1436653137207","45.1436653137207","6.613609313964844","6.613609313964844","6.613609313964844"
"929","44.31460952758789","44.31460952758789","44.31460952758789","0.016740046441555023","0.016740046441555023","0.016740046441555023","44.343631744384766","44.343631744384766","44.343631744384766","6.824138164520264","6.824138164520264","6.824138164520264"
"959","34.25828170776367","34.25828170776367","34.25828170776367","0.014978168532252312","0.014978168532252312","0.014978168532252312","34.28098678588867","34.28098678588867","34.28098678588867","10.282955169677734","10.282955169677734","10.282955169677734"
"989","53.80644226074219","53.80644226074219","53.80644226074219","0.017575079575181007","0.017575079575181007","0.017575079575181007","53.84324645996094","53.84324645996094","53.84324645996094","9.287120819091797","9.287120819091797","9.287120819091797"
"1019","57.39375686645508","57.39375686645508","57.39375686645508","0.019331922754645348","0.019331922754645348","0.019331922754645348","57.40072250366211","57.40072250366211","57.40072250366211","29.09580421447754","29.09580421447754","29.09580421447754"
"1049","48.62907791137695","48.62907791137695","48.62907791137695","0.01684754155576229","0.01684754155576229","0.01684754155576229","48.66295623779297","48.66295623779297","48.66295623779297","8.644559860229492","8.644559860229492","8.644559860229492"
"1079","45.35663986206055","45.35663986206055","45.35663986206055","0.016306856647133827","0.016306856647133827","0.016306856647133827","45.38941192626953","45.38941192626953","45.38941192626953","9.738472938537598","9.738472938537598","9.738472938537598"
"1109","55.747684478759766","55.747684478759766","55.747684478759766","0.018412156030535698","0.018412156030535698","0.018412156030535698","55.75511932373047","55.75511932373047","55.75511932373047","27.80692481994629","27.80692481994629","27.80692481994629"
"1139","42.40953826904297","42.40953826904297","42.40953826904297","0.015329942107200623","0.015329942107200623","0.015329942107200623","42.44235610961914","42.44235610961914","42.44235610961914","8.372821807861328","8.372821807861328","8.372821807861328"
"1169","42.58944320678711","42.58944320678711","42.58944320678711","0.015527441166341305","0.015527441166341305","0.015527441166341305","42.62117004394531","42.62117004394531","42.62117004394531","6.95103645324707","6.95103645324707","6.95103645324707"
"1199","38.12144088745117","38.12144088745117","38.12144088745117","0.016618715599179268","0.016618715599179268","0.016618715599179268","38.15321350097656","38.15321350097656","38.15321350097656","7.735075950622559","7.735075950622559","7.735075950622559"
"1229","56.30357360839844","56.30357360839844","56.30357360839844","0.021530210971832275","0.021530210971832275","0.021530210971832275","56.31037139892578","56.31037139892578","56.31037139892578","28.452760696411133","28.452760696411133","28.452760696411133"
"1259","44.14017105102539","44.14017105102539","44.14017105102539","0.016918374225497246","0.016918374225497246","0.016918374225497246","44.17307662963867","44.17307662963867","44.17307662963867","8.456531524658203","8.456531524658203","8.456531524658203"
"1289","43.68653106689453","43.68653106689453","43.68653106689453","0.017924314364790916","0.017924314364790916","0.017924314364790916","43.723445892333984","43.723445892333984","43.723445892333984","8.231379508972168","8.231379508972168","8.231379508972168"
"1319","37.67791748046875","37.67791748046875","37.67791748046875","0.018052585422992706","0.018052585422992706","0.018052585422992706","37.696136474609375","37.696136474609375","37.696136474609375","15.335033416748047","15.335033416748047","15.335033416748047"
"1349","42.767967224121094","42.767967224121094","42.767967224121094","0.015730848535895348","0.015730848535895348","0.015730848535895348","42.79938507080078","42.79938507080078","42.79938507080078","8.510893821716309","8.510893821716309","8.510893821716309"
"1379","38.38481521606445","38.38481521606445","38.38481521606445","0.017999261617660522","0.017999261617660522","0.017999261617660522","38.41263198852539","38.41263198852539","38.41263198852539","8.781835556030273","8.781835556030273","8.781835556030273"
"1409","38.10395431518555","38.10395431518555","38.10395431518555","0.019924435764551163","0.019924435764551163","0.019924435764551163","38.13493728637695","38.13493728637695","38.13493728637695","7.050943374633789","7.050943374633789","7.050943374633789"
"1439","36.905120849609375","36.905120849609375","36.905120849609375","0.01754852570593357","0.01754852570593357","0.01754852570593357","36.93496322631836","36.93496322631836","36.93496322631836","7.308445930480957","7.308445930480957","7.308445930480957"
"1469","34.50086212158203","34.50086212158203","34.50086212158203","0.016167808324098587","0.016167808324098587","0.016167808324098587","34.527259826660156","34.527259826660156","34.527259826660156","7.51173210144043","7.51173210144043","7.51173210144043"
"1499","39.8619270324707","39.8619270324707","39.8619270324707","0.02026020921766758","0.02026020921766758","0.02026020921766758","39.89291000366211","39.89291000366211","39.89291000366211","7.304322242736816","7.304322242736816","7.304322242736816"
"1529","38.353477478027344","38.353477478027344","38.353477478027344","0.019442830234766006","0.019442830234766006","0.019442830234766006","38.37858200073242","38.37858200073242","38.37858200073242","8.196221351623535","8.196221351623535","8.196221351623535"
"1559","37.672000885009766","37.672000885009766","37.672000885009766","0.016948964446783066","0.016948964446783066","0.016948964446783066","37.698089599609375","37.698089599609375","37.698089599609375","7.672101974487305","7.672101974487305","7.672101974487305"
"1589","38.136474609375","38.136474609375","38.136474609375","0.01848158799111843","0.01848158799111843","0.01848158799111843","38.165870666503906","38.165870666503906","38.165870666503906","7.962677001953125","7.962677001953125","7.962677001953125"
"1619","35.505882263183594","35.505882263183594","35.505882263183594","0.019009841606020927","0.019009841606020927","0.019009841606020927","35.52877426147461","35.52877426147461","35.52877426147461","11.730932235717773","11.730932235717773","11.730932235717773"
"1649","38.22456741333008","38.22456741333008","38.22456741333008","0.020449532195925713","0.020449532195925713","0.020449532195925713","38.24519348144531","38.24519348144531","38.24519348144531","15.768583297729492","15.768583297729492","15.768583297729492"
"1679","29.413890838623047","29.413890838623047","29.413890838623047","0.019524121657013893","0.019524121657013893","0.019524121657013893","29.43754768371582","29.43754768371582","29.43754768371582","6.50360107421875","6.50360107421875","6.50360107421875"
"1709","36.383365631103516","36.383365631103516","36.383365631103516","0.021640846505761147","0.021640846505761147","0.021640846505761147","36.41440200805664","36.41440200805664","36.41440200805664","8.494976043701172","8.494976043701172","8.494976043701172"
"1739","36.980506896972656","36.980506896972656","36.980506896972656","0.021973606199026108","0.021973606199026108","0.021973606199026108","37.01662826538086","37.01662826538086","37.01662826538086","9.211530685424805","9.211530685424805","9.211530685424805"
"1769","30.05189323425293","30.05189323425293","30.05189323425293","0.020117036998271942","0.020117036998271942","0.020117036998271942","30.082748413085938","30.082748413085938","30.082748413085938","6.452798843383789","6.452798843383789","6.452798843383789"
"1799","32.904239654541016","32.904239654541016","32.904239654541016","0.0197343360632658","0.0197343360632658","0.0197343360632658","32.93281936645508","32.93281936645508","32.93281936645508","8.442122459411621","8.442122459411621","8.442122459411621"
"1829","34.532920837402344","34.532920837402344","34.532920837402344","0.02030443400144577","0.02030443400144577","0.02030443400144577","34.567169189453125","34.567169189453125","34.567169189453125","7.474193096160889","7.474193096160889","7.474193096160889"
"1859","31.76108169555664","31.76108169555664","31.76108169555664","0.01957055740058422","0.01957055740058422","0.01957055740058422","31.791425704956055","31.791425704956055","31.791425704956055","7.866307258605957","7.866307258605957","7.866307258605957"
"1889","33.9144287109375","33.9144287109375","33.9144287109375","0.023485997691750526","0.023485997691750526","0.023485997691750526","33.937591552734375","33.937591552734375","33.937591552734375","8.494956016540527","8.494956016540527","8.494956016540527"
"1919","33.573890686035156","33.573890686035156","33.573890686035156","0.02195061556994915","0.02195061556994915","0.02195061556994915","33.58672332763672","33.58672332763672","33.58672332763672","13.33403491973877","13.33403491973877","13.33403491973877"
"1949","29.646915435791016","29.646915435791016","29.646915435791016","0.020056843757629395","0.020056843757629395","0.020056843757629395","29.671894073486328","29.671894073486328","29.671894073486328","7.458653450012207","7.458653450012207","7.458653450012207"
"1979","33.57543182373047","33.57543182373047","33.57543182373047","0.019804885610938072","0.019804885610938072","0.019804885610938072","33.611167907714844","33.611167907714844","33.611167907714844","7.684889316558838","7.684889316558838","7.684889316558838"
"2009","32.01765060424805","32.01765060424805","32.01765060424805","0.021477987989783287","0.021477987989783287","0.021477987989783287","32.04570770263672","32.04570770263672","32.04570770263672","7.0246262550354","7.0246262550354","7.0246262550354"
"2039","34.90919876098633","34.90919876098633","34.90919876098633","0.019116267561912537","0.019116267561912537","0.019116267561912537","34.93680191040039","34.93680191040039","34.93680191040039","8.466073989868164","8.466073989868164","8.466073989868164"
"2069","29.7254638671875","29.7254638671875","29.7254638671875","0.019691945984959602","0.019691945984959602","0.019691945984959602","29.749059677124023","29.749059677124023","29.749059677124023","7.78133487701416","7.78133487701416","7.78133487701416"
"2099","27.295806884765625","27.295806884765625","27.295806884765625","0.020742477849125862","0.020742477849125862","0.020742477849125862","27.31926155090332","27.31926155090332","27.31926155090332","8.07525634765625","8.07525634765625","8.07525634765625"
"2129","28.466590881347656","28.466590881347656","28.466590881347656","0.02305111289024353","0.02305111289024353","0.02305111289024353","28.487018585205078","28.487018585205078","28.487018585205078","6.992186069488525","6.992186069488525","6.992186069488525"
"2159","26.96477508544922","26.96477508544922","26.96477508544922","0.021494325250387192","0.021494325250387192","0.021494325250387192","26.984708786010742","26.984708786010742","26.984708786010742","6.838149070739746","6.838149070739746","6.838149070739746"
"2189","28.859519958496094","28.859519958496094","28.859519958496094","0.021915744990110397","0.021915744990110397","0.021915744990110397","28.8791446685791","28.8791446685791","28.8791446685791","7.638857364654541","7.638857364654541","7.638857364654541"
"2219","27.20035171508789","27.20035171508789","27.20035171508789","0.022039510309696198","0.022039510309696198","0.022039510309696198","27.219091415405273","27.219091415405273","27.219091415405273","6.813042640686035","6.813042640686035","6.813042640686035"
"2249","27.08323860168457","27.08323860168457","27.08323860168457","0.023225897923111916","0.023225897923111916","0.023225897923111916","27.097665786743164","27.097665786743164","27.097665786743164","6.692342758178711","6.692342758178711","6.692342758178711"
"2279","212.69923400878906","212.69923400878906","212.69923400878906","0.19314108788967133","0.19314108788967133","0.19314108788967133","212.81761169433594","212.81761169433594","212.81761169433594","77.24768829345703","77.24768829345703","77.24768829345703"
"2309","29.271484375","29.271484375","29.271484375","0.02103685773909092","0.02103685773909092","0.02103685773909092","29.29338836669922","29.29338836669922","29.29338836669922","7.659562587738037","7.659562587738037","7.659562587738037"
"2339","31.96257209777832","31.96257209777832","31.96257209777832","0.021136192604899406","0.021136192604899406","0.021136192604899406","31.973939895629883","31.973939895629883","31.973939895629883","11.242538452148438","11.242538452148438","11.242538452148438"
"2369","32.553794860839844","32.553794860839844","32.553794860839844","0.02148839831352234","0.02148839831352234","0.02148839831352234","32.565155029296875","32.565155029296875","32.565155029296875","11.217446327209473","11.217446327209473","11.217446327209473"
"2399","29.915767669677734","29.915767669677734","29.915767669677734","0.023391488939523697","0.023391488939523697","0.023391488939523697","29.928756713867188","29.928756713867188","29.928756713867188","10.485990524291992","10.485990524291992","10.485990524291992"
"2429","21.075042724609375","21.075042724609375","21.075042724609375","0.020546430721879005","0.020546430721879005","0.020546430721879005","21.097869873046875","21.097869873046875","21.097869873046875","4.343454360961914","4.343454360961914","4.343454360961914"
"2459","25.461273193359375","25.461273193359375","25.461273193359375","0.02001284807920456","0.02001284807920456","0.02001284807920456","25.486083984375","25.486083984375","25.486083984375","5.456693172454834","5.456693172454834","5.456693172454834"
"2489","26.0736026763916","26.0736026763916","26.0736026763916","0.020878750830888748","0.020878750830888748","0.020878750830888748","26.0933837890625","26.0933837890625","26.0933837890625","7.761866092681885","7.761866092681885","7.761866092681885"
"2519","24.991989135742188","24.991989135742188","24.991989135742188","0.01889798417687416","0.01889798417687416","0.01889798417687416","25.00743865966797","25.00743865966797","25.00743865966797","6.875179767608643","6.875179767608643","6.875179767608643"
"2549","24.8685302734375","24.8685302734375","24.8685302734375","0.0182625912129879","0.0182625912129879","0.0182625912129879","24.879318237304688","24.879318237304688","24.879318237304688","6.82215690612793","6.82215690612793","6.82215690612793"
"2579","28.621700286865234","28.621700286865234","28.621700286865234","0.01966417208313942","0.01966417208313942","0.01966417208313942","28.6290225982666","28.6290225982666","28.6290225982666","8.14315128326416","8.14315128326416","8.14315128326416"
"2609","23.85409164428711","23.85409164428711","23.85409164428711","0.021095599979162216","0.021095599979162216","0.021095599979162216","23.86623191833496","23.86623191833496","23.86623191833496","6.701627254486084","6.701627254486084","6.701627254486084"
"2639","22.31526756286621","22.31526756286621","22.31526756286621","0.017872590571641922","0.017872590571641922","0.017872590571641922","22.33818244934082","22.33818244934082","22.33818244934082","6.030956745147705","6.030956745147705","6.030956745147705"
"2669","21.763553619384766","21.763553619384766","21.763553619384766","0.021784676238894463","0.021784676238894463","0.021784676238894463","21.775157928466797","21.775157928466797","21.775157928466797","5.716368198394775","5.716368198394775","5.716368198394775"
"2699","24.556509017944336","24.556509017944336","24.556509017944336","0.02161088027060032","0.02161088027060032","0.02161088027060032","24.57313346862793","24.57313346862793","24.57313346862793","6.24052619934082","6.24052619934082","6.24052619934082"
"2729","24.56224822998047","24.56224822998047","24.56224822998047","0.02432774193584919","0.02432774193584919","0.02432774193584919","24.577844619750977","24.577844619750977","24.577844619750977","7.937861919403076","7.937861919403076","7.937861919403076"
"2759","20.018474578857422","20.018474578857422","20.018474578857422","0.022539963945746422","0.022539963945746422","0.022539963945746422","20.02734375","20.02734375","20.02734375","5.6315131187438965","5.6315131187438965","5.6315131187438965"
"2789","22.380050659179688","22.380050659179688","22.380050659179688","0.020243745297193527","0.020243745297193527","0.020243745297193527","22.39765167236328","22.39765167236328","22.39765167236328","7.421627044677734","7.421627044677734","7.421627044677734"
"2819","22.308406829833984","22.308406829833984","22.308406829833984","0.023246249184012413","0.023246249184012413","0.023246249184012413","22.31954574584961","22.31954574584961","22.31954574584961","6.430511474609375","6.430511474609375","6.430511474609375"
"2849","22.212533950805664","22.212533950805664","22.212533950805664","0.020257005468010902","0.020257005468010902","0.020257005468010902","22.224044799804688","22.224044799804688","22.224044799804688","6.261024475097656","6.261024475097656","6.261024475097656"
"2879","24.922502517700195","24.922502517700195","24.922502517700195","0.02455745078623295","0.02455745078623295","0.02455745078623295","24.929393768310547","24.929393768310547","24.929393768310547","6.821038722991943","6.821038722991943","6.821038722991943"
"2909","21.3809757232666","21.3809757232666","21.3809757232666","0.021802643314003944","0.021802643314003944","0.021802643314003944","21.39776039123535","21.39776039123535","21.39776039123535","5.743747234344482","5.743747234344482","5.743747234344482"
"2939","14.80682373046875","14.80682373046875","14.80682373046875","0.021239962428808212","0.021239962428808212","0.021239962428808212","14.81966781616211","14.81966781616211","14.81966781616211","4.049788951873779","4.049788951873779","4.049788951873779"
"2969","26.63372039794922","26.63372039794922","26.63372039794922","0.024305323138833046","0.024305323138833046","0.024305323138833046","26.644872665405273","26.644872665405273","26.644872665405273","6.461480617523193","6.461480617523193","6.461480617523193"
"2999","15.238041877746582","15.238041877746582","15.238041877746582","0.020915452390909195","0.020915452390909195","0.020915452390909195","15.24068546295166","15.24068546295166","15.24068546295166","4.8144731521606445","4.8144731521606445","4.8144731521606445"
"3029","28.4366455078125","28.4366455078125","28.4366455078125","0.024331701919436455","0.024331701919436455","0.024331701919436455","28.44349479675293","28.44349479675293","28.44349479675293","6.45796012878418","6.45796012878418","6.45796012878418"
"3059","20.491655349731445","20.491655349731445","20.491655349731445","0.0196512583643198","0.0196512583643198","0.0196512583643198","20.50765609741211","20.50765609741211","20.50765609741211","4.806161880493164","4.806161880493164","4.806161880493164"
"3089","14.055686950683594","14.055686950683594","14.055686950683594","0.020623479038476944","0.020623479038476944","0.020623479038476944","14.075937271118164","14.075937271118164","14.075937271118164","3.4953606128692627","3.4953606128692627","3.4953606128692627"
"3119","17.633007049560547","17.633007049560547","17.633007049560547","0.021593881770968437","0.021593881770968437","0.021593881770968437","17.639713287353516","17.639713287353516","17.639713287353516","4.121638298034668","4.121638298034668","4.121638298034668"
"3149","11.639970779418945","11.639970779418945","11.639970779418945","0.019464287906885147","0.019464287906885147","0.019464287906885147","11.65123462677002","11.65123462677002","11.65123462677002","3.5978803634643555","3.5978803634643555","3.5978803634643555"
"3179","13.386391639709473","13.386391639709473","13.386391639709473","0.01784505881369114","0.01784505881369114","0.01784505881369114","13.391188621520996","13.391188621520996","13.391188621520996","3.677283763885498","3.677283763885498","3.677283763885498"
"3209","19.21253204345703","19.21253204345703","19.21253204345703","0.021453695371747017","0.021453695371747017","0.021453695371747017","19.22347640991211","19.22347640991211","19.22347640991211","4.736494541168213","4.736494541168213","4.736494541168213"
"3239","16.569122314453125","16.569122314453125","16.569122314453125","0.021421954035758972","0.021421954035758972","0.021421954035758972","16.59231948852539","16.59231948852539","16.59231948852539","4.450801372528076","4.450801372528076","4.450801372528076"
"3269","18.639978408813477","18.639978408813477","18.639978408813477","0.02033228427171707","0.02033228427171707","0.02033228427171707","18.656023025512695","18.656023025512695","18.656023025512695","4.417831897735596","4.417831897735596","4.417831897735596"
"3299","16.552324295043945","16.552324295043945","16.552324295043945","0.019100215286016464","0.019100215286016464","0.019100215286016464","16.567243576049805","16.567243576049805","16.567243576049805","5.113113880157471","5.113113880157471","5.113113880157471"
"3329","20.227153778076172","20.227153778076172","20.227153778076172","0.01981467381119728","0.01981467381119728","0.01981467381119728","20.245607376098633","20.245607376098633","20.245607376098633","4.761050701141357","4.761050701141357","4.761050701141357"
"3359","17.086894989013672","17.086894989013672","17.086894989013672","0.020161820575594902","0.020161820575594902","0.020161820575594902","17.11945915222168","17.11945915222168","17.11945915222168","4.037415504455566","4.037415504455566","4.037415504455566"
"3389","8.13618278503418","8.13618278503418","8.13618278503418","0.019490297883749008","0.019490297883749008","0.019490297883749008","8.14801025390625","8.14801025390625","8.14801025390625","2.556950092315674","2.556950092315674","2.556950092315674"
"3419","16.66378402709961","16.66378402709961","16.66378402709961","0.02063768543303013","0.02063768543303013","0.02063768543303013","16.66970443725586","16.66970443725586","16.66970443725586","3.5386738777160645","3.5386738777160645","3.5386738777160645"
"3449","12.58713150024414","12.58713150024414","12.58713150024414","0.021067161113023758","0.021067161113023758","0.021067161113023758","12.599841117858887","12.599841117858887","12.599841117858887","3.6494696140289307","3.6494696140289307","3.6494696140289307"
"3479","14.894423484802246","14.894423484802246","14.894423484802246","0.021090134978294373","0.021090134978294373","0.021090134978294373","14.900910377502441","14.900910377502441","14.900910377502441","4.407174110412598","4.407174110412598","4.407174110412598"
"3509","21.652145385742188","21.652145385742188","21.652145385742188","0.02508322149515152","0.02508322149515152","0.02508322149515152","21.65185546875","21.65185546875","21.65185546875","5.426512241363525","5.426512241363525","5.426512241363525"
"3539","16.89067840576172","16.89067840576172","16.89067840576172","0.01954297348856926","0.01954297348856926","0.01954297348856926","16.88971519470215","16.88971519470215","16.88971519470215","4.43807315826416","4.43807315826416","4.43807315826416"
"3569","17.18269157409668","17.18269157409668","17.18269157409668","0.022969309240579605","0.022969309240579605","0.022969309240579605","17.188947677612305","17.188947677612305","17.188947677612305","3.894664764404297","3.894664764404297","3.894664764404297"
"3599","14.23205280303955","14.23205280303955","14.23205280303955","0.0174512080848217","0.0174512080848217","0.0174512080848217","14.240856170654297","14.240856170654297","14.240856170654297","3.9567511081695557","3.9567511081695557","3.9567511081695557"
"3629","7.538053035736084","7.538053035736084","7.538053035736084","0.017808837816119194","0.017808837816119194","0.017808837816119194","7.550140380859375","7.550140380859375","7.550140380859375","2.629406690597534","2.629406690597534","2.629406690597534"
"3659","20.522768020629883","20.522768020629883","20.522768020629883","0.023288525640964508","0.023288525640964508","0.023288525640964508","20.52602195739746","20.52602195739746","20.52602195739746","4.739805698394775","4.739805698394775","4.739805698394775"
"3689","4.222365856170654","4.222365856170654","4.222365856170654","0.016184400767087936","0.016184400767087936","0.016184400767087936","4.226917743682861","4.226917743682861","4.226917743682861","2.1388955116271973","2.1388955116271973","2.1388955116271973"
