"Step","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term__MAX","layer_0_hook_resid_mid_gpt2_topk_fisher_true_project_Devign - losses/fisher_reg_term","layer_0_hook_resid_mid_gpt2_topk_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_0_hook_resid_mid_gpt2_topk_fisher_true_project_Devign - losses/fisher_reg_term__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term__MAX","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term__MAX"
"329","9.080284118652344","9.080284118652344","9.080284118652344","0.012501262128353119","0.012501262128353119","0.012501262128353119","9.128326416015625","9.128326416015625","9.128326416015625","5.8184685707092285","5.8184685707092285","5.8184685707092285"
"359","8.538392066955566","8.538392066955566","8.538392066955566","0.012482479214668274","0.012482479214668274","0.012482479214668274","8.576149940490723","8.576149940490723","8.576149940490723","5.908827304840088","5.908827304840088","5.908827304840088"
"389","8.210545539855957","8.210545539855957","8.210545539855957","0.01299807894974947","0.01299807894974947","0.01299807894974947","8.243339538574219","8.243339538574219","8.243339538574219","5.813594341278076","5.813594341278076","5.813594341278076"
"419","7.559413909912109","7.559413909912109","7.559413909912109","0.012049228884279728","0.012049228884279728","0.012049228884279728","7.593153476715088","7.593153476715088","7.593153476715088","5.534257888793945","5.534257888793945","5.534257888793945"
"449","8.135363578796387","8.135363578796387","8.135363578796387","0.011776660569012165","0.011776660569012165","0.011776660569012165","8.175185203552246","8.175185203552246","8.175185203552246","5.567399978637695","5.567399978637695","5.567399978637695"
"479","6.766111850738525","6.766111850738525","6.766111850738525","0.011515049263834953","0.011515049263834953","0.011515049263834953","6.790573596954346","6.790573596954346","6.790573596954346","5.180319786071777","5.180319786071777","5.180319786071777"
"509","7.091258525848389","7.091258525848389","7.091258525848389","0.01271040365099907","0.01271040365099907","0.01271040365099907","7.1219635009765625","7.1219635009765625","7.1219635009765625","5.446841716766357","5.446841716766357","5.446841716766357"
"539","6.402202129364014","6.402202129364014","6.402202129364014","0.015210549347102642","0.015210549347102642","0.015210549347102642","6.428482532501221","6.428482532501221","6.428482532501221","5.186377048492432","5.186377048492432","5.186377048492432"
"569","6.448282718658447","6.448282718658447","6.448282718658447","0.011680787429213524","0.011680787429213524","0.011680787429213524","6.480205059051514","6.480205059051514","6.480205059051514","5.056158542633057","5.056158542633057","5.056158542633057"
"599","6.146049499511719","6.146049499511719","6.146049499511719","0.011138343252241611","0.011138343252241611","0.011138343252241611","6.16942834854126","6.16942834854126","6.16942834854126","5.059454441070557","5.059454441070557","5.059454441070557"
"629","6.0815863609313965","6.0815863609313965","6.0815863609313965","0.011192173697054386","0.011192173697054386","0.011192173697054386","6.110789775848389","6.110789775848389","6.110789775848389","4.8838348388671875","4.8838348388671875","4.8838348388671875"
"659","5.783157825469971","5.783157825469971","5.783157825469971","0.011102103628218174","0.011102103628218174","0.011102103628218174","5.806621074676514","5.806621074676514","5.806621074676514","4.805789470672607","4.805789470672607","4.805789470672607"
"689","5.607574462890625","5.607574462890625","5.607574462890625","0.014157981611788273","0.014157981611788273","0.014157981611788273","5.633638858795166","5.633638858795166","5.633638858795166","4.678524494171143","4.678524494171143","4.678524494171143"
"719","6.002050876617432","6.002050876617432","6.002050876617432","0.010844521224498749","0.010844521224498749","0.010844521224498749","6.031813621520996","6.031813621520996","6.031813621520996","4.765924453735352","4.765924453735352","4.765924453735352"
"749","5.351437091827393","5.351437091827393","5.351437091827393","0.011638185940682888","0.011638185940682888","0.011638185940682888","5.377167701721191","5.377167701721191","5.377167701721191","4.63493013381958","4.63493013381958","4.63493013381958"
"779","4.997589111328125","4.997589111328125","4.997589111328125","0.010992571711540222","0.010992571711540222","0.010992571711540222","5.013825416564941","5.013825416564941","5.013825416564941","4.457250595092773","4.457250595092773","4.457250595092773"
"809","5.036924839019775","5.036924839019775","5.036924839019775","0.01393759436905384","0.01393759436905384","0.01393759436905384","5.05412483215332","5.05412483215332","5.05412483215332","4.514296531677246","4.514296531677246","4.514296531677246"
"839","5.410749912261963","5.410749912261963","5.410749912261963","0.010528789833188057","0.010528789833188057","0.010528789833188057","5.432806491851807","5.432806491851807","5.432806491851807","4.455294132232666","4.455294132232666","4.455294132232666"
"869","4.951431751251221","4.951431751251221","4.951431751251221","0.013959190808236599","0.013959190808236599","0.013959190808236599","4.968073844909668","4.968073844909668","4.968073844909668","4.451403617858887","4.451403617858887","4.451403617858887"
"899","5.166439533233643","5.166439533233643","5.166439533233643","0.010730108246207237","0.010730108246207237","0.010730108246207237","5.193058490753174","5.193058490753174","5.193058490753174","4.355502128601074","4.355502128601074","4.355502128601074"
"929","4.752730846405029","4.752730846405029","4.752730846405029","0.01057786401361227","0.01057786401361227","0.01057786401361227","4.771032810211182","4.771032810211182","4.771032810211182","4.282431125640869","4.282431125640869","4.282431125640869"
"959","4.829148292541504","4.829148292541504","4.829148292541504","0.012846275232732296","0.012846275232732296","0.012846275232732296","4.848944187164307","4.848944187164307","4.848944187164307","4.232509136199951","4.232509136199951","4.232509136199951"
"989","4.858366966247559","4.858366966247559","4.858366966247559","0.010823841206729412","0.010823841206729412","0.010823841206729412","4.8819355964660645","4.8819355964660645","4.8819355964660645","4.261362075805664","4.261362075805664","4.261362075805664"
"1019","5.173455715179443","5.173455715179443","5.173455715179443","0.013655528426170349","0.013655528426170349","0.013655528426170349","5.1947808265686035","5.1947808265686035","5.1947808265686035","4.652944087982178","4.652944087982178","4.652944087982178"
"1049","4.491574764251709","4.491574764251709","4.491574764251709","0.01073035690933466","0.01073035690933466","0.01073035690933466","4.512390613555908","4.512390613555908","4.512390613555908","4.168612480163574","4.168612480163574","4.168612480163574"
"1079","4.872827053070068","4.872827053070068","4.872827053070068","0.010316317901015282","0.010316317901015282","0.010316317901015282","4.895484924316406","4.895484924316406","4.895484924316406","4.189420223236084","4.189420223236084","4.189420223236084"
"1109","4.568204402923584","4.568204402923584","4.568204402923584","0.013384878635406494","0.013384878635406494","0.013384878635406494","4.5853190422058105","4.5853190422058105","4.5853190422058105","4.157258987426758","4.157258987426758","4.157258987426758"
"1139","4.778664588928223","4.778664588928223","4.778664588928223","0.011271434836089611","0.011271434836089611","0.011271434836089611","4.802877426147461","4.802877426147461","4.802877426147461","4.18365478515625","4.18365478515625","4.18365478515625"
"1169","4.460894584655762","4.460894584655762","4.460894584655762","0.010276079177856445","0.010276079177856445","0.010276079177856445","4.482891082763672","4.482891082763672","4.482891082763672","3.9912900924682617","3.9912900924682617","3.9912900924682617"
"1199","4.302931308746338","4.302931308746338","4.302931308746338","0.011041783727705479","0.011041783727705479","0.011041783727705479","4.31974458694458","4.31974458694458","4.31974458694458","3.9196672439575195","3.9196672439575195","3.9196672439575195"
"1229","4.9982829093933105","4.9982829093933105","4.9982829093933105","0.014542669989168644","0.014542669989168644","0.014542669989168644","5.027406215667725","5.027406215667725","5.027406215667725","4.099882125854492","4.099882125854492","4.099882125854492"
"1259","4.671591281890869","4.671591281890869","4.671591281890869","0.011075638234615326","0.011075638234615326","0.011075638234615326","4.690861701965332","4.690861701965332","4.690861701965332","4.233551502227783","4.233551502227783","4.233551502227783"
"1289","4.201608657836914","4.201608657836914","4.201608657836914","0.011063227429986","0.011063227429986","0.011063227429986","4.218385696411133","4.218385696411133","4.218385696411133","3.918185234069824","3.918185234069824","3.918185234069824"
"1319","4.134779453277588","4.134779453277588","4.134779453277588","0.013585683889687061","0.013585683889687061","0.013585683889687061","4.152773857116699","4.152773857116699","4.152773857116699","3.8180489540100098","3.8180489540100098","3.8180489540100098"
"1349","4.522105693817139","4.522105693817139","4.522105693817139","0.011214637197554111","0.011214637197554111","0.011214637197554111","4.5456132888793945","4.5456132888793945","4.5456132888793945","3.8166635036468506","3.8166635036468506","3.8166635036468506"
"1379","4.217013359069824","4.217013359069824","4.217013359069824","0.010579578578472137","0.010579578578472137","0.010579578578472137","4.23475980758667","4.23475980758667","4.23475980758667","3.7904186248779297","3.7904186248779297","3.7904186248779297"
"1409","4.337571144104004","4.337571144104004","4.337571144104004","0.010996179655194283","0.010996179655194283","0.010996179655194283","4.355077266693115","4.355077266693115","4.355077266693115","3.8182716369628906","3.8182716369628906","3.8182716369628906"
"1439","4.410803318023682","4.410803318023682","4.410803318023682","0.010704628191888332","0.010704628191888332","0.010704628191888332","4.437896251678467","4.437896251678467","4.437896251678467","3.7925896644592285","3.7925896644592285","3.7925896644592285"
"1469","4.544616222381592","4.544616222381592","4.544616222381592","0.011119081638753414","0.011119081638753414","0.011119081638753414","4.56533670425415","4.56533670425415","4.56533670425415","3.9525065422058105","3.9525065422058105","3.9525065422058105"
"1499","4.042303562164307","4.042303562164307","4.042303562164307","0.01071376632899046","0.01071376632899046","0.01071376632899046","4.059639930725098","4.059639930725098","4.059639930725098","3.640282392501831","3.640282392501831","3.640282392501831"
"1529","4.205446243286133","4.205446243286133","4.205446243286133","0.011678609997034073","0.011678609997034073","0.011678609997034073","4.2219462394714355","4.2219462394714355","4.2219462394714355","3.749666452407837","3.749666452407837","3.749666452407837"
"1559","3.8495934009552","3.8495934009552","3.8495934009552","0.011852260679006577","0.011852260679006577","0.011852260679006577","3.8654723167419434","3.8654723167419434","3.8654723167419434","3.617969036102295","3.617969036102295","3.617969036102295"
"1589","4.022872447967529","4.022872447967529","4.022872447967529","0.012243037112057209","0.012243037112057209","0.012243037112057209","4.037444591522217","4.037444591522217","4.037444591522217","3.6650989055633545","3.6650989055633545","3.6650989055633545"
"1619","4.1285223960876465","4.1285223960876465","4.1285223960876465","0.014857449568808079","0.014857449568808079","0.014857449568808079","4.142029285430908","4.142029285430908","4.142029285430908","3.6631863117218018","3.6631863117218018","3.6631863117218018"
"1649","3.910909414291382","3.910909414291382","3.910909414291382","0.015163986012339592","0.015163986012339592","0.015163986012339592","3.9249203205108643","3.9249203205108643","3.9249203205108643","3.6570262908935547","3.6570262908935547","3.6570262908935547"
"1679","4.034031391143799","4.034031391143799","4.034031391143799","0.012812902219593525","0.012812902219593525","0.012812902219593525","4.049228668212891","4.049228668212891","4.049228668212891","3.6752312183380127","3.6752312183380127","3.6752312183380127"
"1709","3.8011326789855957","3.8011326789855957","3.8011326789855957","0.0117875337600708","0.0117875337600708","0.0117875337600708","3.813845157623291","3.813845157623291","3.813845157623291","3.436812162399292","3.436812162399292","3.436812162399292"
"1739","3.969193696975708","3.969193696975708","3.969193696975708","0.011778623796999454","0.011778623796999454","0.011778623796999454","3.9882164001464844","3.9882164001464844","3.9882164001464844","3.5415239334106445","3.5415239334106445","3.5415239334106445"
"1769","3.9462673664093018","3.9462673664093018","3.9462673664093018","0.012412537820637226","0.012412537820637226","0.012412537820637226","3.967857599258423","3.967857599258423","3.967857599258423","3.511967420578003","3.511967420578003","3.511967420578003"
"1799","3.701761484146118","3.701761484146118","3.701761484146118","0.011598512530326843","0.011598512530326843","0.011598512530326843","3.718130350112915","3.718130350112915","3.718130350112915","3.452406167984009","3.452406167984009","3.452406167984009"
"1829","3.766378402709961","3.766378402709961","3.766378402709961","0.012034709565341473","0.012034709565341473","0.012034709565341473","3.7855355739593506","3.7855355739593506","3.7855355739593506","3.373067617416382","3.373067617416382","3.373067617416382"
"1859","3.8151204586029053","3.8151204586029053","3.8151204586029053","0.012646704912185669","0.012646704912185669","0.012646704912185669","3.833730459213257","3.833730459213257","3.833730459213257","3.4606566429138184","3.4606566429138184","3.4606566429138184"
"1889","3.778958559036255","3.778958559036255","3.778958559036255","0.012781561352312565","0.012781561352312565","0.012781561352312565","3.796891450881958","3.796891450881958","3.796891450881958","3.4554965496063232","3.4554965496063232","3.4554965496063232"
"1919","3.8811118602752686","3.8811118602752686","3.8811118602752686","0.016315797343850136","0.016315797343850136","0.016315797343850136","3.8978307247161865","3.8978307247161865","3.8978307247161865","3.5518925189971924","3.5518925189971924","3.5518925189971924"
"1949","3.775840997695923","3.775840997695923","3.775840997695923","0.01326574757695198","0.01326574757695198","0.01326574757695198","3.789498805999756","3.789498805999756","3.789498805999756","3.5526158809661865","3.5526158809661865","3.5526158809661865"
"1979","3.7828822135925293","3.7828822135925293","3.7828822135925293","0.013007771223783493","0.013007771223783493","0.013007771223783493","3.80206298828125","3.80206298828125","3.80206298828125","3.3233397006988525","3.3233397006988525","3.3233397006988525"
"2009","3.509664297103882","3.509664297103882","3.509664297103882","0.01192585937678814","0.01192585937678814","0.01192585937678814","3.5282344818115234","3.5282344818115234","3.5282344818115234","3.2162303924560547","3.2162303924560547","3.2162303924560547"
"2039","3.7955172061920166","3.7955172061920166","3.7955172061920166","0.013153250329196453","0.013153250329196453","0.013153250329196453","3.815490961074829","3.815490961074829","3.815490961074829","3.490004777908325","3.490004777908325","3.490004777908325"
"2069","3.695770740509033","3.695770740509033","3.695770740509033","0.012943999841809273","0.012943999841809273","0.012943999841809273","3.7141213417053223","3.7141213417053223","3.7141213417053223","3.3694679737091064","3.3694679737091064","3.3694679737091064"
"2099","3.69516658782959","3.69516658782959","3.69516658782959","0.013404743745923042","0.013404743745923042","0.013404743745923042","3.714855194091797","3.714855194091797","3.714855194091797","3.3552279472351074","3.3552279472351074","3.3552279472351074"
"2129","3.742692232131958","3.742692232131958","3.742692232131958","0.012042245827615261","0.012042245827615261","0.012042245827615261","3.767043352127075","3.767043352127075","3.767043352127075","3.2573888301849365","3.2573888301849365","3.2573888301849365"
"2159","3.475371837615967","3.475371837615967","3.475371837615967","0.012761415913701057","0.012761415913701057","0.012761415913701057","3.4994542598724365","3.4994542598724365","3.4994542598724365","3.2323498725891113","3.2323498725891113","3.2323498725891113"
"2189","3.413058280944824","3.413058280944824","3.413058280944824","0.012567278929054737","0.012567278929054737","0.012567278929054737","3.4349172115325928","3.4349172115325928","3.4349172115325928","3.0983874797821045","3.0983874797821045","3.0983874797821045"
"2219","3.7121293544769287","3.7121293544769287","3.7121293544769287","0.012877573259174824","0.012877573259174824","0.012877573259174824","3.734283447265625","3.734283447265625","3.734283447265625","3.226363182067871","3.226363182067871","3.226363182067871"
"2249","3.4189260005950928","3.4189260005950928","3.4189260005950928","0.013058409094810486","0.013058409094810486","0.013058409094810486","3.4418351650238037","3.4418351650238037","3.4418351650238037","3.1649017333984375","3.1649017333984375","3.1649017333984375"
"2279","57.86787796020508","57.86787796020508","57.86787796020508","0.12313171476125717","0.12313171476125717","0.12313171476125717","58.47024154663086","58.47024154663086","58.47024154663086","36.18277359008789","36.18277359008789","36.18277359008789"
"2309","3.555129289627075","3.555129289627075","3.555129289627075","0.013143441639840603","0.013143441639840603","0.013143441639840603","3.579462766647339","3.579462766647339","3.579462766647339","3.16018009185791","3.16018009185791","3.16018009185791"
"2339","3.473074197769165","3.473074197769165","3.473074197769165","0.017374377697706223","0.017374377697706223","0.017374377697706223","3.4927031993865967","3.4927031993865967","3.4927031993865967","3.3238139152526855","3.3238139152526855","3.3238139152526855"
"2369","3.6498637199401855","3.6498637199401855","3.6498637199401855","0.01863100193440914","0.01863100193440914","0.01863100193440914","3.6728954315185547","3.6728954315185547","3.6728954315185547","3.2696287631988525","3.2696287631988525","3.2696287631988525"
"2399","3.532942533493042","3.532942533493042","3.532942533493042","0.017058908939361572","0.017058908939361572","0.017058908939361572","3.5554440021514893","3.5554440021514893","3.5554440021514893","3.0907540321350098","3.0907540321350098","3.0907540321350098"
"2429","3.1647512912750244","3.1647512912750244","3.1647512912750244","0.013260435312986374","0.013260435312986374","0.013260435312986374","3.1871368885040283","3.1871368885040283","3.1871368885040283","3.029728889465332","3.029728889465332","3.029728889465332"
"2459","3.4922499656677246","3.4922499656677246","3.4922499656677246","0.014422312378883362","0.014422312378883362","0.014422312378883362","3.517948627471924","3.517948627471924","3.517948627471924","3.090772867202759","3.090772867202759","3.090772867202759"
"2489","3.3057289123535156","3.3057289123535156","3.3057289123535156","0.013881968334317207","0.013881968334317207","0.013881968334317207","3.3381614685058594","3.3381614685058594","3.3381614685058594","3.0892703533172607","3.0892703533172607","3.0892703533172607"
"2519","3.3639140129089355","3.3639140129089355","3.3639140129089355","0.013403710909187794","0.013403710909187794","0.013403710909187794","3.396151065826416","3.396151065826416","3.396151065826416","3.1067583560943604","3.1067583560943604","3.1067583560943604"
"2549","3.153337240219116","3.153337240219116","3.153337240219116","0.013681788928806782","0.013681788928806782","0.013681788928806782","3.1775436401367188","3.1775436401367188","3.1775436401367188","2.873112201690674","2.873112201690674","2.873112201690674"
"2579","3.248569965362549","3.248569965362549","3.248569965362549","0.016745716333389282","0.016745716333389282","0.016745716333389282","3.2747857570648193","3.2747857570648193","3.2747857570648193","3.115520477294922","3.115520477294922","3.115520477294922"
"2609","3.213721752166748","3.213721752166748","3.213721752166748","0.015145773999392986","0.015145773999392986","0.015145773999392986","3.2428996562957764","3.2428996562957764","3.2428996562957764","3.1317009925842285","3.1317009925842285","3.1317009925842285"
"2639","3.21097469329834","3.21097469329834","3.21097469329834","0.013980356976389885","0.013980356976389885","0.013980356976389885","3.232787609100342","3.232787609100342","3.232787609100342","3.0320444107055664","3.0320444107055664","3.0320444107055664"
"2669","3.316976308822632","3.316976308822632","3.316976308822632","0.014859934337437153","0.014859934337437153","0.014859934337437153","3.3545219898223877","3.3545219898223877","3.3545219898223877","3.0880227088928223","3.0880227088928223","3.0880227088928223"
"2699","3.2374229431152344","3.2374229431152344","3.2374229431152344","0.013832940720021725","0.013832940720021725","0.013832940720021725","3.2665743827819824","3.2665743827819824","3.2665743827819824","2.96862530708313","2.96862530708313","2.96862530708313"
"2729","3.271770477294922","3.271770477294922","3.271770477294922","0.013948535546660423","0.013948535546660423","0.013948535546660423","3.29988431930542","3.29988431930542","3.29988431930542","2.9422030448913574","2.9422030448913574","2.9422030448913574"
"2759","3.2951345443725586","3.2951345443725586","3.2951345443725586","0.014585229568183422","0.014585229568183422","0.014585229568183422","3.3239316940307617","3.3239316940307617","3.3239316940307617","3.040980815887451","3.040980815887451","3.040980815887451"
"2789","3.4153032302856445","3.4153032302856445","3.4153032302856445","0.015508945100009441","0.015508945100009441","0.015508945100009441","3.4485960006713867","3.4485960006713867","3.4485960006713867","3.1428070068359375","3.1428070068359375","3.1428070068359375"
"2819","3.1613616943359375","3.1613616943359375","3.1613616943359375","0.014224338345229626","0.014224338345229626","0.014224338345229626","3.186224937438965","3.186224937438965","3.186224937438965","2.8473193645477295","2.8473193645477295","2.8473193645477295"
"2849","3.2404558658599854","3.2404558658599854","3.2404558658599854","0.014233657158911228","0.014233657158911228","0.014233657158911228","3.268296957015991","3.268296957015991","3.268296957015991","2.941023588180542","2.941023588180542","2.941023588180542"
"2879","2.9556825160980225","2.9556825160980225","2.9556825160980225","0.01669488660991192","0.01669488660991192","0.01669488660991192","2.9757704734802246","2.9757704734802246","2.9757704734802246","2.760622501373291","2.760622501373291","2.760622501373291"
"2909","2.950023651123047","2.950023651123047","2.950023651123047","0.0136359678581357","0.0136359678581357","0.0136359678581357","2.97099232673645","2.97099232673645","2.97099232673645","2.7805774211883545","2.7805774211883545","2.7805774211883545"
"2939","2.974294900894165","2.974294900894165","2.974294900894165","0.013458013534545898","0.013458013534545898","0.013458013534545898","3.0026581287384033","3.0026581287384033","3.0026581287384033","2.825670003890991","2.825670003890991","2.825670003890991"
"2969","2.977539539337158","2.977539539337158","2.977539539337158","0.018092434853315353","0.018092434853315353","0.018092434853315353","3.0117340087890625","3.0117340087890625","3.0117340087890625","2.851707935333252","2.851707935333252","2.851707935333252"
"2999","2.734659433364868","2.734659433364868","2.734659433364868","0.0137560423463583","0.0137560423463583","0.0137560423463583","2.7601699829101562","2.7601699829101562","2.7601699829101562","2.735626697540283","2.735626697540283","2.735626697540283"
"3029","3.0073840618133545","3.0073840618133545","3.0073840618133545","0.018083345144987106","0.018083345144987106","0.018083345144987106","3.0300323963165283","3.0300323963165283","3.0300323963165283","2.8489646911621094","2.8489646911621094","2.8489646911621094"
"3059","2.8749709129333496","2.8749709129333496","2.8749709129333496","0.01430845819413662","0.01430845819413662","0.01430845819413662","2.9054689407348633","2.9054689407348633","2.9054689407348633","2.7866008281707764","2.7866008281707764","2.7866008281707764"
"3089","2.809627056121826","2.809627056121826","2.809627056121826","0.014384772628545761","0.014384772628545761","0.014384772628545761","2.8322625160217285","2.8322625160217285","2.8322625160217285","2.771456003189087","2.771456003189087","2.771456003189087"
"3119","2.85124135017395","2.85124135017395","2.85124135017395","0.01499244850128889","0.01499244850128889","0.01499244850128889","2.8692245483398438","2.8692245483398438","2.8692245483398438","2.8404626846313477","2.8404626846313477","2.8404626846313477"
"3149","2.732059955596924","2.732059955596924","2.732059955596924","0.013826435431838036","0.013826435431838036","0.013826435431838036","2.759356737136841","2.759356737136841","2.759356737136841","2.6814494132995605","2.6814494132995605","2.6814494132995605"
"3179","2.788907051086426","2.788907051086426","2.788907051086426","0.01552021037787199","0.01552021037787199","0.01552021037787199","2.8025224208831787","2.8025224208831787","2.8025224208831787","2.827829122543335","2.827829122543335","2.827829122543335"
"3209","2.7977678775787354","2.7977678775787354","2.7977678775787354","0.014362026937305927","0.014362026937305927","0.014362026937305927","2.819016456604004","2.819016456604004","2.819016456604004","2.693074941635132","2.693074941635132","2.693074941635132"
"3239","3.0119645595550537","3.0119645595550537","3.0119645595550537","0.014562954194843769","0.014562954194843769","0.014562954194843769","3.0424108505249023","3.0424108505249023","3.0424108505249023","2.724517822265625","2.724517822265625","2.724517822265625"
"3269","2.800816535949707","2.800816535949707","2.800816535949707","0.014303677715361118","0.014303677715361118","0.014303677715361118","2.8341848850250244","2.8341848850250244","2.8341848850250244","2.7645654678344727","2.7645654678344727","2.7645654678344727"
"3299","2.9676854610443115","2.9676854610443115","2.9676854610443115","0.014567322097718716","0.014567322097718716","0.014567322097718716","2.9965734481811523","2.9965734481811523","2.9965734481811523","2.671173572540283","2.671173572540283","2.671173572540283"
"3329","2.7403194904327393","2.7403194904327393","2.7403194904327393","0.01471962034702301","0.01471962034702301","0.01471962034702301","2.7697665691375732","2.7697665691375732","2.7697665691375732","2.698535203933716","2.698535203933716","2.698535203933716"
"3359","2.713144540786743","2.713144540786743","2.713144540786743","0.014214853756129742","0.014214853756129742","0.014214853756129742","2.738884925842285","2.738884925842285","2.738884925842285","2.571183919906616","2.571183919906616","2.571183919906616"
"3389","2.697016477584839","2.697016477584839","2.697016477584839","0.01498955674469471","0.01498955674469471","0.01498955674469471","2.7224926948547363","2.7224926948547363","2.7224926948547363","2.7184016704559326","2.7184016704559326","2.7184016704559326"
"3419","2.7160983085632324","2.7160983085632324","2.7160983085632324","0.013727111741900444","0.013727111741900444","0.013727111741900444","2.736762046813965","2.736762046813965","2.736762046813965","2.6061580181121826","2.6061580181121826","2.6061580181121826"
"3449","2.964513063430786","2.964513063430786","2.964513063430786","0.0144715066999197","0.0144715066999197","0.0144715066999197","2.9980742931365967","2.9980742931365967","2.9980742931365967","2.713588237762451","2.713588237762451","2.713588237762451"
"3479","2.9172377586364746","2.9172377586364746","2.9172377586364746","0.015026478096842766","0.015026478096842766","0.015026478096842766","2.9458367824554443","2.9458367824554443","2.9458367824554443","2.674769639968872","2.674769639968872","2.674769639968872"
"3509","2.709765672683716","2.709765672683716","2.709765672683716","0.018295995891094208","0.018295995891094208","0.018295995891094208","2.7360057830810547","2.7360057830810547","2.7360057830810547","2.635150671005249","2.635150671005249","2.635150671005249"
"3539","2.586987257003784","2.586987257003784","2.586987257003784","0.01440113503485918","0.01440113503485918","0.01440113503485918","2.6109259128570557","2.6109259128570557","2.6109259128570557","2.5869414806365967","2.5869414806365967","2.5869414806365967"
"3569","2.611091136932373","2.611091136932373","2.611091136932373","0.01424224954098463","0.01424224954098463","0.01424224954098463","2.6397764682769775","2.6397764682769775","2.6397764682769775","2.579164981842041","2.579164981842041","2.579164981842041"
