"Step","layer_0_residual_mid_gpt2_standard_fisher_false_project_TinyStories - sparsity.l1","layer_0_residual_mid_gpt2_standard_fisher_false_project_TinyStories - sparsity.l1__MIN","layer_0_residual_mid_gpt2_standard_fisher_false_project_TinyStories - sparsity.l1__MAX","layer_0_residual_mid_gpt2_topk_fisher_false_project_TinyStories - sparsity.l1","layer_0_residual_mid_gpt2_topk_fisher_false_project_TinyStories - sparsity.l1__MIN","layer_0_residual_mid_gpt2_topk_fisher_false_project_TinyStories - sparsity.l1__MAX","layer_0_residual_mid_gpt2_jumprelu_fisher_false_project_TinyStories - sparsity.l1","layer_0_residual_mid_gpt2_jumprelu_fisher_false_project_TinyStories - sparsity.l1__MIN","layer_0_residual_mid_gpt2_jumprelu_fisher_false_project_TinyStories - sparsity.l1__MAX","layer_0_residual_mid_gpt2_gated_fisher_false_project_TinyStories - sparsity.l1","layer_0_residual_mid_gpt2_gated_fisher_false_project_TinyStories - sparsity.l1__MIN","layer_0_residual_mid_gpt2_gated_fisher_false_project_TinyStories - sparsity.l1__MAX","layer_0_residual_mid_gpt2_standard_fisher_true_project_TinyStories - sparsity.l1","layer_0_residual_mid_gpt2_standard_fisher_true_project_TinyStories - sparsity.l1__MIN","layer_0_residual_mid_gpt2_standard_fisher_true_project_TinyStories - sparsity.l1__MAX","layer_0_residual_mid_gpt2_topk_fisher_true_project_TinyStories - sparsity.l1","layer_0_residual_mid_gpt2_topk_fisher_true_project_TinyStories - sparsity.l1__MIN","layer_0_residual_mid_gpt2_topk_fisher_true_project_TinyStories - sparsity.l1__MAX","layer_0_residual_mid_gpt2_jumprelu_fisher_true_project_TinyStories - sparsity.l1","layer_0_residual_mid_gpt2_jumprelu_fisher_true_project_TinyStories - sparsity.l1__MIN","layer_0_residual_mid_gpt2_jumprelu_fisher_true_project_TinyStories - sparsity.l1__MAX","layer_0_residual_mid_gpt2_gated_fisher_true_project_TinyStories - sparsity.l1","layer_0_residual_mid_gpt2_gated_fisher_true_project_TinyStories - sparsity.l1__MIN","layer_0_residual_mid_gpt2_gated_fisher_true_project_TinyStories - sparsity.l1__MAX"
"6599","3854.907958984375","3854.907958984375","3854.907958984375","329.2215881347656","329.2215881347656","329.2215881347656","3859.218017578125","3859.218017578125","3859.218017578125","243.5486602783203","243.5486602783203","243.5486602783203","3464.27587890625","3464.27587890625","3464.27587890625","328.9892272949219","328.9892272949219","328.9892272949219","3503.66015625","3503.66015625","3503.66015625","223.1758270263672","223.1758270263672","223.1758270263672"
"7199","3799.22314453125","3799.22314453125","3799.22314453125","320.166259765625","320.166259765625","320.166259765625","3822.166015625","3822.166015625","3822.166015625","232.35569763183594","232.35569763183594","232.35569763183594","3446.41455078125","3446.41455078125","3446.41455078125","320.295166015625","320.295166015625","320.295166015625","3471.245361328125","3471.245361328125","3471.245361328125","212.6378936767578","212.6378936767578","212.6378936767578"
"7799","3765.440185546875","3765.440185546875","3765.440185546875","311.2234802246094","311.2234802246094","311.2234802246094","3783.842529296875","3783.842529296875","3783.842529296875","224.2184600830078","224.2184600830078","224.2184600830078","3418.005859375","3418.005859375","3418.005859375","311.51123046875","311.51123046875","311.51123046875","3447.27001953125","3447.27001953125","3447.27001953125","204.7552947998047","204.7552947998047","204.7552947998047"
"8399","3738.37890625","3738.37890625","3738.37890625","301.9824523925781","301.9824523925781","301.9824523925781","3750.497802734375","3750.497802734375","3750.497802734375","216.007080078125","216.007080078125","216.007080078125","3398.905517578125","3398.905517578125","3398.905517578125","302.3760681152344","302.3760681152344","302.3760681152344","3431.39697265625","3431.39697265625","3431.39697265625","197.17807006835938","197.17807006835938","197.17807006835938"
"8999","3716.453125","3716.453125","3716.453125","295.5075378417969","295.5075378417969","295.5075378417969","3718.849609375","3718.849609375","3718.849609375","207.6597900390625","207.6597900390625","207.6597900390625","3390.51953125","3390.51953125","3390.51953125","296.2688903808594","296.2688903808594","296.2688903808594","3422.67578125","3422.67578125","3422.67578125","190.32138061523438","190.32138061523438","190.32138061523438"
"9599","3664.40625","3664.40625","3664.40625","286.4439392089844","286.4439392089844","286.4439392089844","3674.975341796875","3674.975341796875","3674.975341796875","200.10227966308594","200.10227966308594","200.10227966308594","3349.47705078125","3349.47705078125","3349.47705078125","287.29522705078125","287.29522705078125","287.29522705078125","3396.508544921875","3396.508544921875","3396.508544921875","183.36534118652344","183.36534118652344","183.36534118652344"
"10199","3660.09375","3660.09375","3660.09375","280.3900451660156","280.3900451660156","280.3900451660156","3663.42236328125","3663.42236328125","3663.42236328125","193.22288513183594","193.22288513183594","193.22288513183594","3340.689208984375","3340.689208984375","3340.689208984375","281.01123046875","281.01123046875","281.01123046875","3385.408935546875","3385.408935546875","3385.408935546875","177.58297729492188","177.58297729492188","177.58297729492188"
"10799","3640.47900390625","3640.47900390625","3640.47900390625","273.7547302246094","273.7547302246094","273.7547302246094","3636.44921875","3636.44921875","3636.44921875","184.37112426757812","184.37112426757812","184.37112426757812","3329.845703125","3329.845703125","3329.845703125","274.3356018066406","274.3356018066406","274.3356018066406","3372.156982421875","3372.156982421875","3372.156982421875","169.91136169433594","169.91136169433594","169.91136169433594"
"11399","3624.739013671875","3624.739013671875","3624.739013671875","268.81634521484375","268.81634521484375","268.81634521484375","3612.343017578125","3612.343017578125","3612.343017578125","181.6808624267578","181.6808624267578","181.6808624267578","3323.475830078125","3323.475830078125","3323.475830078125","268.96417236328125","268.96417236328125","268.96417236328125","3360.047607421875","3360.047607421875","3360.047607421875","167.02598571777344","167.02598571777344","167.02598571777344"
"11999","3584.958984375","3584.958984375","3584.958984375","263.0904235839844","263.0904235839844","263.0904235839844","3585.73681640625","3585.73681640625","3585.73681640625","175.37149047851562","175.37149047851562","175.37149047851562","3302.813232421875","3302.813232421875","3302.813232421875","263.1474304199219","263.1474304199219","263.1474304199219","3338.677490234375","3338.677490234375","3338.677490234375","161.823974609375","161.823974609375","161.823974609375"
"12599","3549.096435546875","3549.096435546875","3549.096435546875","257.77642822265625","257.77642822265625","257.77642822265625","3559.2734375","3559.2734375","3559.2734375","170.1208038330078","170.1208038330078","170.1208038330078","3293.302734375","3293.302734375","3293.302734375","258.19708251953125","258.19708251953125","258.19708251953125","3334.747314453125","3334.747314453125","3334.747314453125","157.17079162597656","157.17079162597656","157.17079162597656"
"13199","3516.744140625","3516.744140625","3516.744140625","253.12339782714844","253.12339782714844","253.12339782714844","3525.302490234375","3525.302490234375","3525.302490234375","166.3429412841797","166.3429412841797","166.3429412841797","3279.550537109375","3279.550537109375","3279.550537109375","253.4166717529297","253.4166717529297","253.4166717529297","3324.25390625","3324.25390625","3324.25390625","153.77806091308594","153.77806091308594","153.77806091308594"
"13799","3497.13671875","3497.13671875","3497.13671875","248.8990478515625","248.8990478515625","248.8990478515625","3503.46728515625","3503.46728515625","3503.46728515625","161.09080505371094","161.09080505371094","161.09080505371094","3264.589111328125","3264.589111328125","3264.589111328125","249.0505828857422","249.0505828857422","249.0505828857422","3307.24072265625","3307.24072265625","3307.24072265625","149.3656005859375","149.3656005859375","149.3656005859375"
"14399","3442.7734375","3442.7734375","3442.7734375","244.291259765625","244.291259765625","244.291259765625","3490.438720703125","3490.438720703125","3490.438720703125","157.08177185058594","157.08177185058594","157.08177185058594","3251.028564453125","3251.028564453125","3251.028564453125","244.92431640625","244.92431640625","244.92431640625","3288.1796875","3288.1796875","3288.1796875","145.84849548339844","145.84849548339844","145.84849548339844"
"14999","3423.724365234375","3423.724365234375","3423.724365234375","240.5110321044922","240.5110321044922","240.5110321044922","3461.261474609375","3461.261474609375","3461.261474609375","154.60488891601562","154.60488891601562","154.60488891601562","3228.037109375","3228.037109375","3228.037109375","241.0436248779297","241.0436248779297","241.0436248779297","3276.629638671875","3276.629638671875","3276.629638671875","143.1717987060547","143.1717987060547","143.1717987060547"
"15599","3415.811279296875","3415.811279296875","3415.811279296875","236.27989196777344","236.27989196777344","236.27989196777344","3447.923583984375","3447.923583984375","3447.923583984375","150.75962829589844","150.75962829589844","150.75962829589844","3209.077392578125","3209.077392578125","3209.077392578125","236.4648895263672","236.4648895263672","236.4648895263672","3268.622802734375","3268.622802734375","3268.622802734375","140.3058319091797","140.3058319091797","140.3058319091797"
"16199","3418.86181640625","3418.86181640625","3418.86181640625","231.8729705810547","231.8729705810547","231.8729705810547","3435.667236328125","3435.667236328125","3435.667236328125","146.00865173339844","146.00865173339844","146.00865173339844","3197.568359375","3197.568359375","3197.568359375","232.0625457763672","232.0625457763672","232.0625457763672","3262.39111328125","3262.39111328125","3262.39111328125","135.93106079101562","135.93106079101562","135.93106079101562"
"16799","3373.889892578125","3373.889892578125","3373.889892578125","229.2572479248047","229.2572479248047","229.2572479248047","3418.048828125","3418.048828125","3418.048828125","142.9155731201172","142.9155731201172","142.9155731201172","3175.509521484375","3175.509521484375","3175.509521484375","229.1409912109375","229.1409912109375","229.1409912109375","3234.203857421875","3234.203857421875","3234.203857421875","133.1498565673828","133.1498565673828","133.1498565673828"
"17399","3348.82470703125","3348.82470703125","3348.82470703125","225.1416473388672","225.1416473388672","225.1416473388672","3393.236328125","3393.236328125","3393.236328125","141.4641876220703","141.4641876220703","141.4641876220703","3166.631591796875","3166.631591796875","3166.631591796875","224.74656677246094","224.74656677246094","224.74656677246094","3228.6796875","3228.6796875","3228.6796875","132.04519653320312","132.04519653320312","132.04519653320312"
"17999","3311.44580078125","3311.44580078125","3311.44580078125","222.27220153808594","222.27220153808594","222.27220153808594","3356.314208984375","3356.314208984375","3356.314208984375","138.4277801513672","138.4277801513672","138.4277801513672","3156.14697265625","3156.14697265625","3156.14697265625","222.086669921875","222.086669921875","222.086669921875","3210.6337890625","3210.6337890625","3210.6337890625","129.3378143310547","129.3378143310547","129.3378143310547"
"18599","3319.63525390625","3319.63525390625","3319.63525390625","218.9208984375","218.9208984375","218.9208984375","3339.84765625","3339.84765625","3339.84765625","134.84791564941406","134.84791564941406","134.84791564941406","3149.119384765625","3149.119384765625","3149.119384765625","218.71336364746094","218.71336364746094","218.71336364746094","3208.18994140625","3208.18994140625","3208.18994140625","126.0140380859375","126.0140380859375","126.0140380859375"
"19199","3273.383544921875","3273.383544921875","3273.383544921875","215.5425262451172","215.5425262451172","215.5425262451172","3307.01220703125","3307.01220703125","3307.01220703125","132.4567108154297","132.4567108154297","132.4567108154297","3125.06640625","3125.06640625","3125.06640625","215.314453125","215.314453125","215.314453125","3194.9453125","3194.9453125","3194.9453125","124.0329360961914","124.0329360961914","124.0329360961914"
"19799","3276.020263671875","3276.020263671875","3276.020263671875","213.2690887451172","213.2690887451172","213.2690887451172","3307.404052734375","3307.404052734375","3307.404052734375","129.7112579345703","129.7112579345703","129.7112579345703","3117.148193359375","3117.148193359375","3117.148193359375","213.24400329589844","213.24400329589844","213.24400329589844","3178.462890625","3178.462890625","3178.462890625","121.6005630493164","121.6005630493164","121.6005630493164"
