"Step","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/fisher_reg_term","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/fisher_reg_term__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/fisher_reg_term__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/fisher_reg_term","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/fisher_reg_term__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/fisher_reg_term__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/fisher_reg_term","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/fisher_reg_term__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/fisher_reg_term__MAX"
"5009","2.907924175262451","2.907924175262451","2.907924175262451","2.6459474563598633","2.6459474563598633","2.6459474563598633","2.337040901184082","2.337040901184082","2.337040901184082"
"5039","2.729213237762451","2.729213237762451","2.729213237762451","2.610135555267334","2.610135555267334","2.610135555267334","2.3180601596832275","2.3180601596832275","2.3180601596832275"
"5069","2.8684029579162598","2.8684029579162598","2.8684029579162598","2.769641160964966","2.769641160964966","2.769641160964966","2.421971321105957","2.421971321105957","2.421971321105957"
"5099","2.6809544563293457","2.6809544563293457","2.6809544563293457","2.6282713413238525","2.6282713413238525","2.6282713413238525","2.4288723468780518","2.4288723468780518","2.4288723468780518"
"5129","2.7498936653137207","2.7498936653137207","2.7498936653137207","2.5624289512634277","2.5624289512634277","2.5624289512634277","2.4218335151672363","2.4218335151672363","2.4218335151672363"
"5159","10.246216773986816","10.246216773986816","10.246216773986816","4.653477191925049","4.653477191925049","4.653477191925049","2.52876615524292","2.52876615524292","2.52876615524292"
"5189","2.672189950942993","2.672189950942993","2.672189950942993","2.6422173976898193","2.6422173976898193","2.6422173976898193","2.4392178058624268","2.4392178058624268","2.4392178058624268"
"5219","8.163113594055176","8.163113594055176","8.163113594055176","21.770931243896484","21.770931243896484","21.770931243896484","2.2830159664154053","2.2830159664154053","2.2830159664154053"
"5249","2.7982277870178223","2.7982277870178223","2.7982277870178223","2.8269340991973877","2.8269340991973877","2.8269340991973877","2.5635204315185547","2.5635204315185547","2.5635204315185547"
"5279","7.825631618499756","7.825631618499756","7.825631618499756","21.619815826416016","21.619815826416016","21.619815826416016","2.288965940475464","2.288965940475464","2.288965940475464"
"5309","8.28563117980957","8.28563117980957","8.28563117980957","22.09461784362793","22.09461784362793","22.09461784362793","2.67281436920166","2.67281436920166","2.67281436920166"
"5339","7.643452167510986","7.643452167510986","7.643452167510986","21.252267837524414","21.252267837524414","21.252267837524414","2.1826682090759277","2.1826682090759277","2.1826682090759277"
"5369","10.197531700134277","10.197531700134277","10.197531700134277","4.404788017272949","4.404788017272949","4.404788017272949","2.2524986267089844","2.2524986267089844","2.2524986267089844"
"5399","2.657766342163086","2.657766342163086","2.657766342163086","2.5129384994506836","2.5129384994506836","2.5129384994506836","2.2506227493286133","2.2506227493286133","2.2506227493286133"
"5429","2.769188165664673","2.769188165664673","2.769188165664673","2.8225669860839844","2.8225669860839844","2.8225669860839844","2.5848045349121094","2.5848045349121094","2.5848045349121094"
"5459","7.330128192901611","7.330128192901611","7.330128192901611","20.998464584350586","20.998464584350586","20.998464584350586","2.226722240447998","2.226722240447998","2.226722240447998"
"5489","2.745182514190674","2.745182514190674","2.745182514190674","2.67197322845459","2.67197322845459","2.67197322845459","2.413590908050537","2.413590908050537","2.413590908050537"
"5519","2.590684652328491","2.590684652328491","2.590684652328491","2.5168509483337402","2.5168509483337402","2.5168509483337402","2.196398973464966","2.196398973464966","2.196398973464966"
"5549","2.6985185146331787","2.6985185146331787","2.6985185146331787","2.6700706481933594","2.6700706481933594","2.6700706481933594","2.307790517807007","2.307790517807007","2.307790517807007"
"5579","13.811580657958984","13.811580657958984","13.811580657958984","3.9929656982421875","3.9929656982421875","3.9929656982421875","2.522688865661621","2.522688865661621","2.522688865661621"
"5609","7.246944427490234","7.246944427490234","7.246944427490234","20.783430099487305","20.783430099487305","20.783430099487305","2.451245069503784","2.451245069503784","2.451245069503784"
"5639","2.4759740829467773","2.4759740829467773","2.4759740829467773","2.4887642860412598","2.4887642860412598","2.4887642860412598","2.2885258197784424","2.2885258197784424","2.2885258197784424"
"5669","2.5289909839630127","2.5289909839630127","2.5289909839630127","2.551934242248535","2.551934242248535","2.551934242248535","2.3290555477142334","2.3290555477142334","2.3290555477142334"
"5699","10.586870193481445","10.586870193481445","10.586870193481445","3.5644493103027344","3.5644493103027344","3.5644493103027344","2.273822784423828","2.273822784423828","2.273822784423828"
"5729","2.58980655670166","2.58980655670166","2.58980655670166","2.6019914150238037","2.6019914150238037","2.6019914150238037","2.352832078933716","2.352832078933716","2.352832078933716"
"5759","2.595024347305298","2.595024347305298","2.595024347305298","2.707350492477417","2.707350492477417","2.707350492477417","2.4736151695251465","2.4736151695251465","2.4736151695251465"
"5789","2.6589226722717285","2.6589226722717285","2.6589226722717285","2.722792863845825","2.722792863845825","2.722792863845825","2.4094862937927246","2.4094862937927246","2.4094862937927246"
"5819","2.4243319034576416","2.4243319034576416","2.4243319034576416","2.4344842433929443","2.4344842433929443","2.4344842433929443","2.206232786178589","2.206232786178589","2.206232786178589"
"5849","2.376422643661499","2.376422643661499","2.376422643661499","2.510768413543701","2.510768413543701","2.510768413543701","2.1955177783966064","2.1955177783966064","2.1955177783966064"
"5879","2.5069868564605713","2.5069868564605713","2.5069868564605713","2.5542852878570557","2.5542852878570557","2.5542852878570557","2.250366449356079","2.250366449356079","2.250366449356079"
"5909","2.4051599502563477","2.4051599502563477","2.4051599502563477","2.4818599224090576","2.4818599224090576","2.4818599224090576","2.2545430660247803","2.2545430660247803","2.2545430660247803"
"5939","12.828192710876465","12.828192710876465","12.828192710876465","4.9862284660339355","4.9862284660339355","4.9862284660339355","2.1748807430267334","2.1748807430267334","2.1748807430267334"
"5969","2.4497134685516357","2.4497134685516357","2.4497134685516357","2.4722142219543457","2.4722142219543457","2.4722142219543457","2.1697773933410645","2.1697773933410645","2.1697773933410645"
"5999","2.4408321380615234","2.4408321380615234","2.4408321380615234","2.5450351238250732","2.5450351238250732","2.5450351238250732","2.333643674850464","2.333643674850464","2.333643674850464"
"6029","2.571721076965332","2.571721076965332","2.571721076965332","2.6101388931274414","2.6101388931274414","2.6101388931274414","2.261547803878784","2.261547803878784","2.261547803878784"
"6059","6.236528396606445","6.236528396606445","6.236528396606445","3.2270257472991943","3.2270257472991943","3.2270257472991943","2.311551094055176","2.311551094055176","2.311551094055176"
"6089","2.424429416656494","2.424429416656494","2.424429416656494","2.5508034229278564","2.5508034229278564","2.5508034229278564","2.228658437728882","2.228658437728882","2.228658437728882"
"6119","6.408599853515625","6.408599853515625","6.408599853515625","19.554561614990234","19.554561614990234","19.554561614990234","2.2311642169952393","2.2311642169952393","2.2311642169952393"
"6149","2.382934808731079","2.382934808731079","2.382934808731079","2.5977962017059326","2.5977962017059326","2.5977962017059326","2.3584299087524414","2.3584299087524414","2.3584299087524414"
"6179","2.2796308994293213","2.2796308994293213","2.2796308994293213","2.2799062728881836","2.2799062728881836","2.2799062728881836","1.9646776914596558","1.9646776914596558","1.9646776914596558"
"6209","8.564120292663574","8.564120292663574","8.564120292663574","3.043126344680786","3.043126344680786","3.043126344680786","2.1037087440490723","2.1037087440490723","2.1037087440490723"
"6239","2.2929604053497314","2.2929604053497314","2.2929604053497314","2.3979251384735107","2.3979251384735107","2.3979251384735107","2.176280975341797","2.176280975341797","2.176280975341797"
"6269","2.265652656555176","2.265652656555176","2.265652656555176","2.368037462234497","2.368037462234497","2.368037462234497","2.0606820583343506","2.0606820583343506","2.0606820583343506"
"6299","2.4613680839538574","2.4613680839538574","2.4613680839538574","2.559722900390625","2.559722900390625","2.559722900390625","2.2404608726501465","2.2404608726501465","2.2404608726501465"
"6329","7.655052185058594","7.655052185058594","7.655052185058594","3.3177688121795654","3.3177688121795654","3.3177688121795654","2.025062084197998","2.025062084197998","2.025062084197998"
"6359","5.933314800262451","5.933314800262451","5.933314800262451","18.761852264404297","18.761852264404297","18.761852264404297","2.1137425899505615","2.1137425899505615","2.1137425899505615"
"6389","2.454360246658325","2.454360246658325","2.454360246658325","2.6297643184661865","2.6297643184661865","2.6297643184661865","2.31604266166687","2.31604266166687","2.31604266166687"
"6419","2.2793238162994385","2.2793238162994385","2.2793238162994385","2.4564404487609863","2.4564404487609863","2.4564404487609863","2.0757579803466797","2.0757579803466797","2.0757579803466797"
"6449","2.2692909240722656","2.2692909240722656","2.2692909240722656","2.310256242752075","2.310256242752075","2.310256242752075","1.9878661632537842","1.9878661632537842","1.9878661632537842"
"6479","2.3626255989074707","2.3626255989074707","2.3626255989074707","2.457813262939453","2.457813262939453","2.457813262939453","2.058401107788086","2.058401107788086","2.058401107788086"
"6509","14.504347801208496","14.504347801208496","14.504347801208496","3.148407459259033","3.148407459259033","3.148407459259033","2.0496840476989746","2.0496840476989746","2.0496840476989746"
"6539","2.378767490386963","2.378767490386963","2.378767490386963","2.4352939128875732","2.4352939128875732","2.4352939128875732","2.0832719802856445","2.0832719802856445","2.0832719802856445"
"6569","2.2831218242645264","2.2831218242645264","2.2831218242645264","2.359060764312744","2.359060764312744","2.359060764312744","1.9703707695007324","1.9703707695007324","1.9703707695007324"
"6599","2.4088528156280518","2.4088528156280518","2.4088528156280518","2.4686577320098877","2.4686577320098877","2.4686577320098877","2.1623685359954834","2.1623685359954834","2.1623685359954834"
"6629","2.49607515335083","2.49607515335083","2.49607515335083","2.649277925491333","2.649277925491333","2.649277925491333","2.2504658699035645","2.2504658699035645","2.2504658699035645"
"6659","9.804096221923828","9.804096221923828","9.804096221923828","4.370570182800293","4.370570182800293","4.370570182800293","2.2558586597442627","2.2558586597442627","2.2558586597442627"
"6689","2.2637362480163574","2.2637362480163574","2.2637362480163574","2.352125644683838","2.352125644683838","2.352125644683838","2.00801682472229","2.00801682472229","2.00801682472229"
"6719","2.3100645542144775","2.3100645542144775","2.3100645542144775","2.471789598464966","2.471789598464966","2.471789598464966","2.109589099884033","2.109589099884033","2.109589099884033"
"6749","14.513739585876465","14.513739585876465","14.513739585876465","4.639744281768799","4.639744281768799","4.639744281768799","2.1073966026306152","2.1073966026306152","2.1073966026306152"
"6779","12.142580032348633","12.142580032348633","12.142580032348633","6.15101432800293","6.15101432800293","6.15101432800293","2.1304075717926025","2.1304075717926025","2.1304075717926025"
"6809","2.3591673374176025","2.3591673374176025","2.3591673374176025","2.4815754890441895","2.4815754890441895","2.4815754890441895","2.1596648693084717","2.1596648693084717","2.1596648693084717"
"6839","17.47900390625","17.47900390625","17.47900390625","3.7392876148223877","3.7392876148223877","3.7392876148223877","2.030287504196167","2.030287504196167","2.030287504196167"
"6869","2.37912917137146","2.37912917137146","2.37912917137146","2.6764633655548096","2.6764633655548096","2.6764633655548096","2.217628002166748","2.217628002166748","2.217628002166748"
"6899","6.092024803161621","6.092024803161621","6.092024803161621","19.46043586730957","19.46043586730957","19.46043586730957","2.1074066162109375","2.1074066162109375","2.1074066162109375"
"6929","2.438558578491211","2.438558578491211","2.438558578491211","2.5868780612945557","2.5868780612945557","2.5868780612945557","2.098581075668335","2.098581075668335","2.098581075668335"
"6959","2.279475450515747","2.279475450515747","2.279475450515747","2.4385015964508057","2.4385015964508057","2.4385015964508057","2.0587751865386963","2.0587751865386963","2.0587751865386963"
"6989","2.2643282413482666","2.2643282413482666","2.2643282413482666","2.476442813873291","2.476442813873291","2.476442813873291","2.1328060626983643","2.1328060626983643","2.1328060626983643"
"7019","2.2681047916412354","2.2681047916412354","2.2681047916412354","2.4175057411193848","2.4175057411193848","2.4175057411193848","2.027787446975708","2.027787446975708","2.027787446975708"
"7049","12.534748077392578","12.534748077392578","12.534748077392578","3.306267023086548","3.306267023086548","3.306267023086548","1.933638095855713","1.933638095855713","1.933638095855713"
"7079","2.146317958831787","2.146317958831787","2.146317958831787","2.3239879608154297","2.3239879608154297","2.3239879608154297","1.9669245481491089","1.9669245481491089","1.9669245481491089"
"7109","2.2497973442077637","2.2497973442077637","2.2497973442077637","2.366727590560913","2.366727590560913","2.366727590560913","1.9743303060531616","1.9743303060531616","1.9743303060531616"
"7139","2.1866605281829834","2.1866605281829834","2.1866605281829834","2.3905413150787354","2.3905413150787354","2.3905413150787354","2.018951416015625","2.018951416015625","2.018951416015625"
"7169","2.160588264465332","2.160588264465332","2.160588264465332","2.403970956802368","2.403970956802368","2.403970956802368","2.022895574569702","2.022895574569702","2.022895574569702"
"7199","2.1708762645721436","2.1708762645721436","2.1708762645721436","2.327643632888794","2.327643632888794","2.327643632888794","1.92953360080719","1.92953360080719","1.92953360080719"
"7229","2.2766165733337402","2.2766165733337402","2.2766165733337402","2.4743049144744873","2.4743049144744873","2.4743049144744873","2.09591007232666","2.09591007232666","2.09591007232666"
"7259","11.87076187133789","11.87076187133789","11.87076187133789","17.461322784423828","17.461322784423828","17.461322784423828","1.963135004043579","1.963135004043579","1.963135004043579"
"7289","2.323727607727051","2.323727607727051","2.323727607727051","2.443777084350586","2.443777084350586","2.443777084350586","2.0126991271972656","2.0126991271972656","2.0126991271972656"
"7319","2.255617380142212","2.255617380142212","2.255617380142212","2.4845738410949707","2.4845738410949707","2.4845738410949707","2.1098477840423584","2.1098477840423584","2.1098477840423584"
"7349","2.283977508544922","2.283977508544922","2.283977508544922","2.501399517059326","2.501399517059326","2.501399517059326","2.1151139736175537","2.1151139736175537","2.1151139736175537"
"7379","2.113584518432617","2.113584518432617","2.113584518432617","2.363773822784424","2.363773822784424","2.363773822784424","1.980470895767212","1.980470895767212","1.980470895767212"
"7409","2.1448521614074707","2.1448521614074707","2.1448521614074707","2.483895778656006","2.483895778656006","2.483895778656006","2.0548782348632812","2.0548782348632812","2.0548782348632812"
"7439","2.167456865310669","2.167456865310669","2.167456865310669","2.388328790664673","2.388328790664673","2.388328790664673","1.963980793952942","1.963980793952942","1.963980793952942"
"7469","5.057313442230225","5.057313442230225","5.057313442230225","16.42389678955078","16.42389678955078","16.42389678955078","2.032968759536743","2.032968759536743","2.032968759536743"
"7499","2.1041438579559326","2.1041438579559326","2.1041438579559326","2.3690481185913086","2.3690481185913086","2.3690481185913086","1.8835194110870361","1.8835194110870361","1.8835194110870361"
"7529","2.4140684604644775","2.4140684604644775","2.4140684604644775","2.6225509643554688","2.6225509643554688","2.6225509643554688","2.2137985229492188","2.2137985229492188","2.2137985229492188"
"7559","2.1087348461151123","2.1087348461151123","2.1087348461151123","2.3061110973358154","2.3061110973358154","2.3061110973358154","1.851900577545166","1.851900577545166","1.851900577545166"
"7589","2.2677624225616455","2.2677624225616455","2.2677624225616455","2.381092071533203","2.381092071533203","2.381092071533203","1.9570612907409668","1.9570612907409668","1.9570612907409668"
"7619","11.631464958190918","11.631464958190918","11.631464958190918","3.8349554538726807","3.8349554538726807","3.8349554538726807","2.0731735229492188","2.0731735229492188","2.0731735229492188"
"7649","2.1715118885040283","2.1715118885040283","2.1715118885040283","2.5238139629364014","2.5238139629364014","2.5238139629364014","2.060392141342163","2.060392141342163","2.060392141342163"
"7679","2.3420112133026123","2.3420112133026123","2.3420112133026123","2.7374966144561768","2.7374966144561768","2.7374966144561768","2.09476375579834","2.09476375579834","2.09476375579834"
"7709","2.1396565437316895","2.1396565437316895","2.1396565437316895","2.4236130714416504","2.4236130714416504","2.4236130714416504","1.928170084953308","1.928170084953308","1.928170084953308"
"7739","2.0861711502075195","2.0861711502075195","2.0861711502075195","2.3754098415374756","2.3754098415374756","2.3754098415374756","1.9766045808792114","1.9766045808792114","1.9766045808792114"
"7769","2.174335479736328","2.174335479736328","2.174335479736328","2.363917589187622","2.363917589187622","2.363917589187622","1.9388537406921387","1.9388537406921387","1.9388537406921387"
"7799","2.0723767280578613","2.0723767280578613","2.0723767280578613","2.350998878479004","2.350998878479004","2.350998878479004","1.9088045358657837","1.9088045358657837","1.9088045358657837"
"7829","4.685107231140137","4.685107231140137","4.685107231140137","15.814570426940918","15.814570426940918","15.814570426940918","1.9418280124664307","1.9418280124664307","1.9418280124664307"
"7859","2.1587631702423096","2.1587631702423096","2.1587631702423096","2.4275524616241455","2.4275524616241455","2.4275524616241455","1.9802824258804321","1.9802824258804321","1.9802824258804321"
"7889","2.182971239089966","2.182971239089966","2.182971239089966","2.569572925567627","2.569572925567627","2.569572925567627","1.9976333379745483","1.9976333379745483","1.9976333379745483"
"7919","2.0292141437530518","2.0292141437530518","2.0292141437530518","2.2786874771118164","2.2786874771118164","2.2786874771118164","1.8770259618759155","1.8770259618759155","1.8770259618759155"
"7949","2.155289649963379","2.155289649963379","2.155289649963379","2.4612274169921875","2.4612274169921875","2.4612274169921875","1.9982967376708984","1.9982967376708984","1.9982967376708984"
"7979","2.0377986431121826","2.0377986431121826","2.0377986431121826","2.3782620429992676","2.3782620429992676","2.3782620429992676","1.925526738166809","1.925526738166809","1.925526738166809"
"8009","4.553504943847656","4.553504943847656","4.553504943847656","15.42338752746582","15.42338752746582","15.42338752746582","1.8894917964935303","1.8894917964935303","1.8894917964935303"
"8039","2.144792079925537","2.144792079925537","2.144792079925537","2.424041986465454","2.424041986465454","2.424041986465454","1.897424578666687","1.897424578666687","1.897424578666687"
"8069","2.0220232009887695","2.0220232009887695","2.0220232009887695","2.345262050628662","2.345262050628662","2.345262050628662","1.8812264204025269","1.8812264204025269","1.8812264204025269"
"8099","2.085564136505127","2.085564136505127","2.085564136505127","2.380242347717285","2.380242347717285","2.380242347717285","1.922652244567871","1.922652244567871","1.922652244567871"
"8129","2.060537099838257","2.060537099838257","2.060537099838257","2.3760151863098145","2.3760151863098145","2.3760151863098145","1.8683444261550903","1.8683444261550903","1.8683444261550903"
"8159","2.3229172229766846","2.3229172229766846","2.3229172229766846","2.7710320949554443","2.7710320949554443","2.7710320949554443","2.2459802627563477","2.2459802627563477","2.2459802627563477"
"8189","4.475414752960205","4.475414752960205","4.475414752960205","15.061155319213867","15.061155319213867","15.061155319213867","1.90137779712677","1.90137779712677","1.90137779712677"
"8219","4.345725059509277","4.345725059509277","4.345725059509277","14.851759910583496","14.851759910583496","14.851759910583496","1.8026264905929565","1.8026264905929565","1.8026264905929565"
"8249","2.2369842529296875","2.2369842529296875","2.2369842529296875","2.684110164642334","2.684110164642334","2.684110164642334","1.9943881034851074","1.9943881034851074","1.9943881034851074"
"8279","2.0611822605133057","2.0611822605133057","2.0611822605133057","2.392077684402466","2.392077684402466","2.392077684402466","1.889734148979187","1.889734148979187","1.889734148979187"
"8309","2.0354421138763428","2.0354421138763428","2.0354421138763428","2.2467856407165527","2.2467856407165527","2.2467856407165527","1.7712197303771973","1.7712197303771973","1.7712197303771973"
"8339","2.1600067615509033","2.1600067615509033","2.1600067615509033","2.395660400390625","2.395660400390625","2.395660400390625","1.917055606842041","1.917055606842041","1.917055606842041"
"8369","4.375329494476318","4.375329494476318","4.375329494476318","14.778182029724121","14.778182029724121","14.778182029724121","1.9015862941741943","1.9015862941741943","1.9015862941741943"
"8399","2.06136417388916","2.06136417388916","2.06136417388916","2.3921942710876465","2.3921942710876465","2.3921942710876465","1.8864257335662842","1.8864257335662842","1.8864257335662842"
"8429","4.487392902374268","4.487392902374268","4.487392902374268","14.975914001464844","14.975914001464844","14.975914001464844","2.0364034175872803","2.0364034175872803","2.0364034175872803"
"8459","1.9939517974853516","1.9939517974853516","1.9939517974853516","2.2880752086639404","2.2880752086639404","2.2880752086639404","1.7764348983764648","1.7764348983764648","1.7764348983764648"
"8489","2.0728938579559326","2.0728938579559326","2.0728938579559326","2.3397669792175293","2.3397669792175293","2.3397669792175293","1.8541022539138794","1.8541022539138794","1.8541022539138794"
"8519","4.232112407684326","4.232112407684326","4.232112407684326","14.407755851745605","14.407755851745605","14.407755851745605","1.7946635484695435","1.7946635484695435","1.7946635484695435"
"8549","2.085163116455078","2.085163116455078","2.085163116455078","2.497706890106201","2.497706890106201","2.497706890106201","2.0122389793395996","2.0122389793395996","2.0122389793395996"
"8579","4.17473840713501","4.17473840713501","4.17473840713501","14.211512565612793","14.211512565612793","14.211512565612793","1.7625750303268433","1.7625750303268433","1.7625750303268433"
"8609","2.042118549346924","2.042118549346924","2.042118549346924","2.3609206676483154","2.3609206676483154","2.3609206676483154","1.8881384134292603","1.8881384134292603","1.8881384134292603"
"8639","2.053696393966675","2.053696393966675","2.053696393966675","2.32607364654541","2.32607364654541","2.32607364654541","1.807667851448059","1.807667851448059","1.807667851448059"
"8669","2.040480375289917","2.040480375289917","2.040480375289917","2.4350216388702393","2.4350216388702393","2.4350216388702393","1.9305328130722046","1.9305328130722046","1.9305328130722046"
"8699","2.066105842590332","2.066105842590332","2.066105842590332","2.373905897140503","2.373905897140503","2.373905897140503","1.8053025007247925","1.8053025007247925","1.8053025007247925"
"8729","1.9859615564346313","1.9859615564346313","1.9859615564346313","2.299389362335205","2.299389362335205","2.299389362335205","1.8421756029129028","1.8421756029129028","1.8421756029129028"
"8759","2.0350003242492676","2.0350003242492676","2.0350003242492676","2.3514912128448486","2.3514912128448486","2.3514912128448486","1.8417202234268188","1.8417202234268188","1.8417202234268188"
"8789","4.572997093200684","4.572997093200684","4.572997093200684","15.356389045715332","15.356389045715332","15.356389045715332","1.7894731760025024","1.7894731760025024","1.7894731760025024"
"8819","1.9637707471847534","1.9637707471847534","1.9637707471847534","2.3527047634124756","2.3527047634124756","2.3527047634124756","1.8584401607513428","1.8584401607513428","1.8584401607513428"
"8849","1.9543185234069824","1.9543185234069824","1.9543185234069824","2.415487051010132","2.415487051010132","2.415487051010132","1.892926573753357","1.892926573753357","1.892926573753357"
"8879","1.944101333618164","1.944101333618164","1.944101333618164","2.208484411239624","2.208484411239624","2.208484411239624","1.7427098751068115","1.7427098751068115","1.7427098751068115"
"8909","2.000765085220337","2.000765085220337","2.000765085220337","2.4290573596954346","2.4290573596954346","2.4290573596954346","1.8733669519424438","1.8733669519424438","1.8733669519424438"
"8939","2.011556625366211","2.011556625366211","2.011556625366211","2.28767991065979","2.28767991065979","2.28767991065979","1.7393229007720947","1.7393229007720947","1.7393229007720947"
"8969","2.080271005630493","2.080271005630493","2.080271005630493","2.3774142265319824","2.3774142265319824","2.3774142265319824","1.8285549879074097","1.8285549879074097","1.8285549879074097"
"8999","4.0994672775268555","4.0994672775268555","4.0994672775268555","13.603686332702637","13.603686332702637","13.603686332702637","1.829789400100708","1.829789400100708","1.829789400100708"
"9029","1.8942452669143677","1.8942452669143677","1.8942452669143677","2.300755500793457","2.300755500793457","2.300755500793457","1.7955379486083984","1.7955379486083984","1.7955379486083984"
"9059","1.948614478111267","1.948614478111267","1.948614478111267","2.422508478164673","2.422508478164673","2.422508478164673","1.8098276853561401","1.8098276853561401","1.8098276853561401"
"9089","1.93270742893219","1.93270742893219","1.93270742893219","2.2193143367767334","2.2193143367767334","2.2193143367767334","1.659347653388977","1.659347653388977","1.659347653388977"
"9119","1.8861383199691772","1.8861383199691772","1.8861383199691772","2.3670313358306885","2.3670313358306885","2.3670313358306885","1.882675290107727","1.882675290107727","1.882675290107727"
"9149","1.9617022275924683","1.9617022275924683","1.9617022275924683","2.305230140686035","2.305230140686035","2.305230140686035","1.7379662990570068","1.7379662990570068","1.7379662990570068"
"9179","1.8849135637283325","1.8849135637283325","1.8849135637283325","2.298806667327881","2.298806667327881","2.298806667327881","1.8032965660095215","1.8032965660095215","1.8032965660095215"
"9209","3.897899627685547","3.897899627685547","3.897899627685547","13.466493606567383","13.466493606567383","13.466493606567383","1.8420170545578003","1.8420170545578003","1.8420170545578003"
"9239","1.960476279258728","1.960476279258728","1.960476279258728","2.3376781940460205","2.3376781940460205","2.3376781940460205","1.8489960432052612","1.8489960432052612","1.8489960432052612"
"9269","1.9827914237976074","1.9827914237976074","1.9827914237976074","2.3496696949005127","2.3496696949005127","2.3496696949005127","1.7602545022964478","1.7602545022964478","1.7602545022964478"
"9299","1.904378890991211","1.904378890991211","1.904378890991211","2.255009174346924","2.255009174346924","2.255009174346924","1.7034324407577515","1.7034324407577515","1.7034324407577515"
"9329","1.8434096574783325","1.8434096574783325","1.8434096574783325","2.2290756702423096","2.2290756702423096","2.2290756702423096","1.6721320152282715","1.6721320152282715","1.6721320152282715"
"9359","1.9400209188461304","1.9400209188461304","1.9400209188461304","2.324512481689453","2.324512481689453","2.324512481689453","1.7265050411224365","1.7265050411224365","1.7265050411224365"
"9389","1.8681368827819824","1.8681368827819824","1.8681368827819824","2.3384573459625244","2.3384573459625244","2.3384573459625244","1.7611613273620605","1.7611613273620605","1.7611613273620605"
"9419","1.9545658826828003","1.9545658826828003","1.9545658826828003","2.3218560218811035","2.3218560218811035","2.3218560218811035","1.751918911933899","1.751918911933899","1.751918911933899"
"9449","1.9523861408233643","1.9523861408233643","1.9523861408233643","2.428154468536377","2.428154468536377","2.428154468536377","1.8412644863128662","1.8412644863128662","1.8412644863128662"
"9479","1.9583756923675537","1.9583756923675537","1.9583756923675537","2.421515464782715","2.421515464782715","2.421515464782715","1.8731322288513184","1.8731322288513184","1.8731322288513184"
"9509","1.902838110923767","1.902838110923767","1.902838110923767","2.2673532962799072","2.2673532962799072","2.2673532962799072","1.7188881635665894","1.7188881635665894","1.7188881635665894"
"9539","1.8758776187896729","1.8758776187896729","1.8758776187896729","2.3234851360321045","2.3234851360321045","2.3234851360321045","1.804240107536316","1.804240107536316","1.804240107536316"
"9569","1.9340776205062866","1.9340776205062866","1.9340776205062866","2.3393516540527344","2.3393516540527344","2.3393516540527344","1.7901089191436768","1.7901089191436768","1.7901089191436768"
"9599","1.8652770519256592","1.8652770519256592","1.8652770519256592","2.2892868518829346","2.2892868518829346","2.2892868518829346","1.7532869577407837","1.7532869577407837","1.7532869577407837"
"9629","1.9831445217132568","1.9831445217132568","1.9831445217132568","2.3130297660827637","2.3130297660827637","2.3130297660827637","1.7306205034255981","1.7306205034255981","1.7306205034255981"
"9659","22.4078311920166","22.4078311920166","22.4078311920166","3.964264392852783","3.964264392852783","3.964264392852783","1.705253005027771","1.705253005027771","1.705253005027771"
"9689","1.7916970252990723","1.7916970252990723","1.7916970252990723","2.15574049949646","2.15574049949646","2.15574049949646","1.6357815265655518","1.6357815265655518","1.6357815265655518"
"9719","1.8468502759933472","1.8468502759933472","1.8468502759933472","2.300258159637451","2.300258159637451","2.300258159637451","1.7843559980392456","1.7843559980392456","1.7843559980392456"
"9749","1.8218966722488403","1.8218966722488403","1.8218966722488403","2.1985092163085938","2.1985092163085938","2.1985092163085938","1.6632943153381348","1.6632943153381348","1.6632943153381348"
"9779","1.8709973096847534","1.8709973096847534","1.8709973096847534","2.224771738052368","2.224771738052368","2.224771738052368","1.634724736213684","1.634724736213684","1.634724736213684"
"9809","1.8213425874710083","1.8213425874710083","1.8213425874710083","2.256629228591919","2.256629228591919","2.256629228591919","1.745522379875183","1.745522379875183","1.745522379875183"
"9839","1.8390604257583618","1.8390604257583618","1.8390604257583618","2.228945016860962","2.228945016860962","2.228945016860962","1.6634441614151","1.6634441614151","1.6634441614151"
"9869","3.5681581497192383","3.5681581497192383","3.5681581497192383","12.367877960205078","12.367877960205078","12.367877960205078","1.6829094886779785","1.6829094886779785","1.6829094886779785"
"9899","1.854759931564331","1.854759931564331","1.854759931564331","2.1851673126220703","2.1851673126220703","2.1851673126220703","1.6356459856033325","1.6356459856033325","1.6356459856033325"
"9929","1.8183441162109375","1.8183441162109375","1.8183441162109375","2.243403196334839","2.243403196334839","2.243403196334839","1.6751165390014648","1.6751165390014648","1.6751165390014648"
