"Step","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term__MAX"
"5009","2.9103221893310547","2.9103221893310547","2.9103221893310547","2.6464684009552","2.6464684009552","2.6464684009552","2.347790241241455","2.347790241241455","2.347790241241455"
"5039","2.7315011024475098","2.7315011024475098","2.7315011024475098","2.612192392349243","2.612192392349243","2.612192392349243","2.321509599685669","2.321509599685669","2.321509599685669"
"5069","2.8702709674835205","2.8702709674835205","2.8702709674835205","2.7696361541748047","2.7696361541748047","2.7696361541748047","2.430476427078247","2.430476427078247","2.430476427078247"
"5099","2.682081937789917","2.682081937789917","2.682081937789917","2.6304385662078857","2.6304385662078857","2.6304385662078857","2.440539836883545","2.440539836883545","2.440539836883545"
"5129","2.7510552406311035","2.7510552406311035","2.7510552406311035","2.5649778842926025","2.5649778842926025","2.5649778842926025","2.421715259552002","2.421715259552002","2.421715259552002"
"5159","10.242612838745117","10.242612838745117","10.242612838745117","4.652702331542969","4.652702331542969","4.652702331542969","2.53658127784729","2.53658127784729","2.53658127784729"
"5189","2.6743762493133545","2.6743762493133545","2.6743762493133545","2.6456639766693115","2.6456639766693115","2.6456639766693115","2.4480061531066895","2.4480061531066895","2.4480061531066895"
"5219","8.160273551940918","8.160273551940918","8.160273551940918","21.825191497802734","21.825191497802734","21.825191497802734","2.2987709045410156","2.2987709045410156","2.2987709045410156"
"5249","2.799757719039917","2.799757719039917","2.799757719039917","2.8278777599334717","2.8278777599334717","2.8278777599334717","2.5751705169677734","2.5751705169677734","2.5751705169677734"
"5279","7.813691139221191","7.813691139221191","7.813691139221191","21.58565330505371","21.58565330505371","21.58565330505371","2.3038763999938965","2.3038763999938965","2.3038763999938965"
"5309","8.264589309692383","8.264589309692383","8.264589309692383","22.033945083618164","22.033945083618164","22.033945083618164","2.6772496700286865","2.6772496700286865","2.6772496700286865"
"5339","7.630824565887451","7.630824565887451","7.630824565887451","21.200944900512695","21.200944900512695","21.200944900512695","2.19618821144104","2.19618821144104","2.19618821144104"
"5369","10.229940414428711","10.229940414428711","10.229940414428711","4.416226863861084","4.416226863861084","4.416226863861084","2.2651572227478027","2.2651572227478027","2.2651572227478027"
"5399","2.6593823432922363","2.6593823432922363","2.6593823432922363","2.5145785808563232","2.5145785808563232","2.5145785808563232","2.261869430541992","2.261869430541992","2.261869430541992"
"5429","2.772815465927124","2.772815465927124","2.772815465927124","2.824791193008423","2.824791193008423","2.824791193008423","2.5968682765960693","2.5968682765960693","2.5968682765960693"
"5459","7.313615322113037","7.313615322113037","7.313615322113037","20.85098648071289","20.85098648071289","20.85098648071289","2.237302780151367","2.237302780151367","2.237302780151367"
"5489","2.7415544986724854","2.7415544986724854","2.7415544986724854","2.671826124191284","2.671826124191284","2.671826124191284","2.425025224685669","2.425025224685669","2.425025224685669"
"5519","2.5899312496185303","2.5899312496185303","2.5899312496185303","2.5185368061065674","2.5185368061065674","2.5185368061065674","2.2068490982055664","2.2068490982055664","2.2068490982055664"
"5549","2.6991045475006104","2.6991045475006104","2.6991045475006104","2.670363187789917","2.670363187789917","2.670363187789917","2.3207364082336426","2.3207364082336426","2.3207364082336426"
"5579","13.786142349243164","13.786142349243164","13.786142349243164","3.990936517715454","3.990936517715454","3.990936517715454","2.527458667755127","2.527458667755127","2.527458667755127"
"5609","7.237936973571777","7.237936973571777","7.237936973571777","20.669170379638672","20.669170379638672","20.669170379638672","2.467336416244507","2.467336416244507","2.467336416244507"
"5639","2.4767565727233887","2.4767565727233887","2.4767565727233887","2.4882521629333496","2.4882521629333496","2.4882521629333496","2.29160475730896","2.29160475730896","2.29160475730896"
"5669","2.530552387237549","2.530552387237549","2.530552387237549","2.555964946746826","2.555964946746826","2.555964946746826","2.336414098739624","2.336414098739624","2.336414098739624"
"5699","10.553559303283691","10.553559303283691","10.553559303283691","3.550435781478882","3.550435781478882","3.550435781478882","2.2838757038116455","2.2838757038116455","2.2838757038116455"
"5729","2.592850685119629","2.592850685119629","2.592850685119629","2.602292060852051","2.602292060852051","2.602292060852051","2.3550026416778564","2.3550026416778564","2.3550026416778564"
"5759","2.596601724624634","2.596601724624634","2.596601724624634","2.710413694381714","2.710413694381714","2.710413694381714","2.4827914237976074","2.4827914237976074","2.4827914237976074"
"5789","2.660268545150757","2.660268545150757","2.660268545150757","2.7244133949279785","2.7244133949279785","2.7244133949279785","2.4151289463043213","2.4151289463043213","2.4151289463043213"
"5819","2.4259817600250244","2.4259817600250244","2.4259817600250244","2.4346063137054443","2.4346063137054443","2.4346063137054443","2.213672637939453","2.213672637939453","2.213672637939453"
"5849","2.3778581619262695","2.3778581619262695","2.3778581619262695","2.5116500854492188","2.5116500854492188","2.5116500854492188","2.198058843612671","2.198058843612671","2.198058843612671"
"5879","2.5085220336914062","2.5085220336914062","2.5085220336914062","2.5547337532043457","2.5547337532043457","2.5547337532043457","2.2560667991638184","2.2560667991638184","2.2560667991638184"
"5909","2.4061484336853027","2.4061484336853027","2.4061484336853027","2.482954978942871","2.482954978942871","2.482954978942871","2.257172107696533","2.257172107696533","2.257172107696533"
"5939","12.810514450073242","12.810514450073242","12.810514450073242","4.988498687744141","4.988498687744141","4.988498687744141","2.173846483230591","2.173846483230591","2.173846483230591"
"5969","2.45167875289917","2.45167875289917","2.45167875289917","2.47379207611084","2.47379207611084","2.47379207611084","2.1822893619537354","2.1822893619537354","2.1822893619537354"
"5999","2.4401073455810547","2.4401073455810547","2.4401073455810547","2.5465452671051025","2.5465452671051025","2.5465452671051025","2.3485090732574463","2.3485090732574463","2.3485090732574463"
"6029","2.57572603225708","2.57572603225708","2.57572603225708","2.6130712032318115","2.6130712032318115","2.6130712032318115","2.2575323581695557","2.2575323581695557","2.2575323581695557"
"6059","6.257876873016357","6.257876873016357","6.257876873016357","3.2173399925231934","3.2173399925231934","3.2173399925231934","2.3168087005615234","2.3168087005615234","2.3168087005615234"
"6089","2.4252912998199463","2.4252912998199463","2.4252912998199463","2.5519673824310303","2.5519673824310303","2.5519673824310303","2.2302069664001465","2.2302069664001465","2.2302069664001465"
"6119","6.4060869216918945","6.4060869216918945","6.4060869216918945","19.208463668823242","19.208463668823242","19.208463668823242","2.2387607097625732","2.2387607097625732","2.2387607097625732"
"6149","2.3848328590393066","2.3848328590393066","2.3848328590393066","2.5957701206207275","2.5957701206207275","2.5957701206207275","2.3651888370513916","2.3651888370513916","2.3651888370513916"
"6179","2.2849278450012207","2.2849278450012207","2.2849278450012207","2.2791688442230225","2.2791688442230225","2.2791688442230225","1.9665664434432983","1.9665664434432983","1.9665664434432983"
"6209","8.496085166931152","8.496085166931152","8.496085166931152","3.0404303073883057","3.0404303073883057","3.0404303073883057","2.1044936180114746","2.1044936180114746","2.1044936180114746"
"6239","2.29856014251709","2.29856014251709","2.29856014251709","2.3959386348724365","2.3959386348724365","2.3959386348724365","2.174527168273926","2.174527168273926","2.174527168273926"
"6269","2.267303466796875","2.267303466796875","2.267303466796875","2.3675365447998047","2.3675365447998047","2.3675365447998047","2.0645580291748047","2.0645580291748047","2.0645580291748047"
"6299","2.4627838134765625","2.4627838134765625","2.4627838134765625","2.56069016456604","2.56069016456604","2.56069016456604","2.240903377532959","2.240903377532959","2.240903377532959"
"6329","7.627194881439209","7.627194881439209","7.627194881439209","3.3052210807800293","3.3052210807800293","3.3052210807800293","2.0242373943328857","2.0242373943328857","2.0242373943328857"
"6359","5.936561107635498","5.936561107635498","5.936561107635498","18.560916900634766","18.560916900634766","18.560916900634766","2.1098151206970215","2.1098151206970215","2.1098151206970215"
"6389","2.4558889865875244","2.4558889865875244","2.4558889865875244","2.6384363174438477","2.6384363174438477","2.6384363174438477","2.318446159362793","2.318446159362793","2.318446159362793"
"6419","2.2850515842437744","2.2850515842437744","2.2850515842437744","2.4619479179382324","2.4619479179382324","2.4619479179382324","2.075810432434082","2.075810432434082","2.075810432434082"
"6449","2.271282911300659","2.271282911300659","2.271282911300659","2.3136889934539795","2.3136889934539795","2.3136889934539795","1.987472653388977","1.987472653388977","1.987472653388977"
"6479","2.3624472618103027","2.3624472618103027","2.3624472618103027","2.4646496772766113","2.4646496772766113","2.4646496772766113","2.0571770668029785","2.0571770668029785","2.0571770668029785"
"6509","14.37912368774414","14.37912368774414","14.37912368774414","3.121366500854492","3.121366500854492","3.121366500854492","2.0549302101135254","2.0549302101135254","2.0549302101135254"
"6539","2.379319190979004","2.379319190979004","2.379319190979004","2.436908721923828","2.436908721923828","2.436908721923828","2.079523801803589","2.079523801803589","2.079523801803589"
"6569","2.2813265323638916","2.2813265323638916","2.2813265323638916","2.362140655517578","2.362140655517578","2.362140655517578","1.9823718070983887","1.9823718070983887","1.9823718070983887"
"6599","2.407493829727173","2.407493829727173","2.407493829727173","2.4696614742279053","2.4696614742279053","2.4696614742279053","2.1695492267608643","2.1695492267608643","2.1695492267608643"
"6629","2.4961085319519043","2.4961085319519043","2.4961085319519043","2.6516332626342773","2.6516332626342773","2.6516332626342773","2.26282000541687","2.26282000541687","2.26282000541687"
"6659","9.814350128173828","9.814350128173828","9.814350128173828","4.383989334106445","4.383989334106445","4.383989334106445","2.260118007659912","2.260118007659912","2.260118007659912"
"6689","2.268113136291504","2.268113136291504","2.268113136291504","2.3538620471954346","2.3538620471954346","2.3538620471954346","2.0102932453155518","2.0102932453155518","2.0102932453155518"
"6719","2.3075499534606934","2.3075499534606934","2.3075499534606934","2.474886417388916","2.474886417388916","2.474886417388916","2.1195790767669678","2.1195790767669678","2.1195790767669678"
"6749","14.562366485595703","14.562366485595703","14.562366485595703","4.6503520011901855","4.6503520011901855","4.6503520011901855","2.117486000061035","2.117486000061035","2.117486000061035"
"6779","12.14724063873291","12.14724063873291","12.14724063873291","6.10142707824707","6.10142707824707","6.10142707824707","2.141185760498047","2.141185760498047","2.141185760498047"
"6809","2.3584492206573486","2.3584492206573486","2.3584492206573486","2.481903314590454","2.481903314590454","2.481903314590454","2.1696245670318604","2.1696245670318604","2.1696245670318604"
"6839","17.41995620727539","17.41995620727539","17.41995620727539","3.7134597301483154","3.7134597301483154","3.7134597301483154","2.0359249114990234","2.0359249114990234","2.0359249114990234"
"6869","2.3787248134613037","2.3787248134613037","2.3787248134613037","2.679619073867798","2.679619073867798","2.679619073867798","2.2244763374328613","2.2244763374328613","2.2244763374328613"
"6899","6.071249961853027","6.071249961853027","6.071249961853027","19.05859375","19.05859375","19.05859375","2.1052565574645996","2.1052565574645996","2.1052565574645996"
"6929","2.441941738128662","2.441941738128662","2.441941738128662","2.5866496562957764","2.5866496562957764","2.5866496562957764","2.101656436920166","2.101656436920166","2.101656436920166"
"6959","2.2766623497009277","2.2766623497009277","2.2766623497009277","2.439190626144409","2.439190626144409","2.439190626144409","2.0607521533966064","2.0607521533966064","2.0607521533966064"
"6989","2.263963460922241","2.263963460922241","2.263963460922241","2.478976011276245","2.478976011276245","2.478976011276245","2.139237403869629","2.139237403869629","2.139237403869629"
"7019","2.2746810913085938","2.2746810913085938","2.2746810913085938","2.422518491744995","2.422518491744995","2.422518491744995","2.0321176052093506","2.0321176052093506","2.0321176052093506"
"7049","12.577259063720703","12.577259063720703","12.577259063720703","3.209686756134033","3.209686756134033","3.209686756134033","1.936097264289856","1.936097264289856","1.936097264289856"
"7079","2.1454830169677734","2.1454830169677734","2.1454830169677734","2.328617572784424","2.328617572784424","2.328617572784424","1.9720323085784912","1.9720323085784912","1.9720323085784912"
"7109","2.25350284576416","2.25350284576416","2.25350284576416","2.3684465885162354","2.3684465885162354","2.3684465885162354","1.9794625043869019","1.9794625043869019","1.9794625043869019"
"7139","2.1846511363983154","2.1846511363983154","2.1846511363983154","2.3969626426696777","2.3969626426696777","2.3969626426696777","2.0244383811950684","2.0244383811950684","2.0244383811950684"
"7169","2.156567335128784","2.156567335128784","2.156567335128784","2.4085326194763184","2.4085326194763184","2.4085326194763184","2.0305299758911133","2.0305299758911133","2.0305299758911133"
"7199","2.166198968887329","2.166198968887329","2.166198968887329","2.329993724822998","2.329993724822998","2.329993724822998","1.934768795967102","1.934768795967102","1.934768795967102"
"7229","2.2675554752349854","2.2675554752349854","2.2675554752349854","2.4778807163238525","2.4778807163238525","2.4778807163238525","2.104218006134033","2.104218006134033","2.104218006134033"
"7259","11.916913986206055","11.916913986206055","11.916913986206055","17.188505172729492","17.188505172729492","17.188505172729492","1.973650574684143","1.973650574684143","1.973650574684143"
"7289","2.297342300415039","2.297342300415039","2.297342300415039","2.4542009830474854","2.4542009830474854","2.4542009830474854","2.017507314682007","2.017507314682007","2.017507314682007"
"7319","2.245375871658325","2.245375871658325","2.245375871658325","2.4899990558624268","2.4899990558624268","2.4899990558624268","2.1172778606414795","2.1172778606414795","2.1172778606414795"
"7349","2.2803268432617188","2.2803268432617188","2.2803268432617188","2.509648323059082","2.509648323059082","2.509648323059082","2.120046377182007","2.120046377182007","2.120046377182007"
"7379","2.1139888763427734","2.1139888763427734","2.1139888763427734","2.370021343231201","2.370021343231201","2.370021343231201","1.9835244417190552","1.9835244417190552","1.9835244417190552"
"7409","2.1405296325683594","2.1405296325683594","2.1405296325683594","2.487881660461426","2.487881660461426","2.487881660461426","2.0637528896331787","2.0637528896331787","2.0637528896331787"
"7439","2.163756847381592","2.163756847381592","2.163756847381592","2.3929224014282227","2.3929224014282227","2.3929224014282227","1.972486972808838","1.972486972808838","1.972486972808838"
"7469","4.980462551116943","4.980462551116943","4.980462551116943","16.181325912475586","16.181325912475586","16.181325912475586","2.027904987335205","2.027904987335205","2.027904987335205"
"7499","2.099839448928833","2.099839448928833","2.099839448928833","2.371499538421631","2.371499538421631","2.371499538421631","1.8888044357299805","1.8888044357299805","1.8888044357299805"
"7529","2.4132080078125","2.4132080078125","2.4132080078125","2.6246087551116943","2.6246087551116943","2.6246087551116943","2.2215237617492676","2.2215237617492676","2.2215237617492676"
"7559","2.119046688079834","2.119046688079834","2.119046688079834","2.3105275630950928","2.3105275630950928","2.3105275630950928","1.8550673723220825","1.8550673723220825","1.8550673723220825"
"7589","2.278337001800537","2.278337001800537","2.278337001800537","2.3861966133117676","2.3861966133117676","2.3861966133117676","1.9517786502838135","1.9517786502838135","1.9517786502838135"
"7619","11.460785865783691","11.460785865783691","11.460785865783691","3.7875001430511475","3.7875001430511475","3.7875001430511475","2.0700178146362305","2.0700178146362305","2.0700178146362305"
"7649","2.179487466812134","2.179487466812134","2.179487466812134","2.528151273727417","2.528151273727417","2.528151273727417","2.0587079524993896","2.0587079524993896","2.0587079524993896"
"7679","2.3528075218200684","2.3528075218200684","2.3528075218200684","2.742297887802124","2.742297887802124","2.742297887802124","2.0947563648223877","2.0947563648223877","2.0947563648223877"
"7709","2.143455743789673","2.143455743789673","2.143455743789673","2.4263417720794678","2.4263417720794678","2.4263417720794678","1.933244228363037","1.933244228363037","1.933244228363037"
"7739","2.091238498687744","2.091238498687744","2.091238498687744","2.374354124069214","2.374354124069214","2.374354124069214","1.97456955909729","1.97456955909729","1.97456955909729"
"7769","2.181382894515991","2.181382894515991","2.181382894515991","2.3649179935455322","2.3649179935455322","2.3649179935455322","1.9418914318084717","1.9418914318084717","1.9418914318084717"
"7799","2.07242751121521","2.07242751121521","2.07242751121521","2.3523716926574707","2.3523716926574707","2.3523716926574707","1.9050716161727905","1.9050716161727905","1.9050716161727905"
"7829","4.6328887939453125","4.6328887939453125","4.6328887939453125","15.489229202270508","15.489229202270508","15.489229202270508","1.9458849430084229","1.9458849430084229","1.9458849430084229"
"7859","2.157515525817871","2.157515525817871","2.157515525817871","2.431810140609741","2.431810140609741","2.431810140609741","1.9771867990493774","1.9771867990493774","1.9771867990493774"
"7889","2.1769914627075195","2.1769914627075195","2.1769914627075195","2.571791887283325","2.571791887283325","2.571791887283325","2.004075050354004","2.004075050354004","2.004075050354004"
"7919","2.029953718185425","2.029953718185425","2.029953718185425","2.279278039932251","2.279278039932251","2.279278039932251","1.879523754119873","1.879523754119873","1.879523754119873"
"7949","2.157371997833252","2.157371997833252","2.157371997833252","2.459681987762451","2.459681987762451","2.459681987762451","1.999391794204712","1.999391794204712","1.999391794204712"
"7979","2.0396597385406494","2.0396597385406494","2.0396597385406494","2.3787577152252197","2.3787577152252197","2.3787577152252197","1.9304476976394653","1.9304476976394653","1.9304476976394653"
"8009","4.508479118347168","4.508479118347168","4.508479118347168","15.083234786987305","15.083234786987305","15.083234786987305","1.8944789171218872","1.8944789171218872","1.8944789171218872"
"8039","2.150968313217163","2.150968313217163","2.150968313217163","2.424665927886963","2.424665927886963","2.424665927886963","1.8958532810211182","1.8958532810211182","1.8958532810211182"
"8069","2.0127339363098145","2.0127339363098145","2.0127339363098145","2.343136787414551","2.343136787414551","2.343136787414551","1.8887923955917358","1.8887923955917358","1.8887923955917358"
"8099","2.086888313293457","2.086888313293457","2.086888313293457","2.379883289337158","2.379883289337158","2.379883289337158","1.9256716966629028","1.9256716966629028","1.9256716966629028"
"8129","2.0668060779571533","2.0668060779571533","2.0668060779571533","2.37483811378479","2.37483811378479","2.37483811378479","1.8699390888214111","1.8699390888214111","1.8699390888214111"
"8159","2.320195198059082","2.320195198059082","2.320195198059082","2.7724971771240234","2.7724971771240234","2.7724971771240234","2.2508561611175537","2.2508561611175537","2.2508561611175537"
"8189","4.426656723022461","4.426656723022461","4.426656723022461","14.73538875579834","14.73538875579834","14.73538875579834","1.9037928581237793","1.9037928581237793","1.9037928581237793"
"8219","4.300965309143066","4.300965309143066","4.300965309143066","14.524422645568848","14.524422645568848","14.524422645568848","1.811360478401184","1.811360478401184","1.811360478401184"
"8249","2.234673500061035","2.234673500061035","2.234673500061035","2.6846139430999756","2.6846139430999756","2.6846139430999756","2.000720500946045","2.000720500946045","2.000720500946045"
"8279","2.053640365600586","2.053640365600586","2.053640365600586","2.3894317150115967","2.3894317150115967","2.3894317150115967","1.8946502208709717","1.8946502208709717","1.8946502208709717"
"8309","2.0328917503356934","2.0328917503356934","2.0328917503356934","2.2475016117095947","2.2475016117095947","2.2475016117095947","1.7699700593948364","1.7699700593948364","1.7699700593948364"
"8339","2.154696226119995","2.154696226119995","2.154696226119995","2.394904375076294","2.394904375076294","2.394904375076294","1.9173667430877686","1.9173667430877686","1.9173667430877686"
"8369","4.328647136688232","4.328647136688232","4.328647136688232","14.448421478271484","14.448421478271484","14.448421478271484","1.9040988683700562","1.9040988683700562","1.9040988683700562"
"8399","2.0638227462768555","2.0638227462768555","2.0638227462768555","2.390641212463379","2.390641212463379","2.390641212463379","1.8877604007720947","1.8877604007720947","1.8877604007720947"
"8429","4.465167045593262","4.465167045593262","4.465167045593262","14.631569862365723","14.631569862365723","14.631569862365723","2.0413637161254883","2.0413637161254883","2.0413637161254883"
"8459","1.9934296607971191","1.9934296607971191","1.9934296607971191","2.2874202728271484","2.2874202728271484","2.2874202728271484","1.7765920162200928","1.7765920162200928","1.7765920162200928"
"8489","2.068655252456665","2.068655252456665","2.068655252456665","2.340184211730957","2.340184211730957","2.340184211730957","1.8582454919815063","1.8582454919815063","1.8582454919815063"
"8519","4.174743175506592","4.174743175506592","4.174743175506592","14.068187713623047","14.068187713623047","14.068187713623047","1.791898488998413","1.791898488998413","1.791898488998413"
"8549","2.086940050125122","2.086940050125122","2.086940050125122","2.500638723373413","2.500638723373413","2.500638723373413","2.0069611072540283","2.0069611072540283","2.0069611072540283"
"8579","4.12025785446167","4.12025785446167","4.12025785446167","13.872454643249512","13.872454643249512","13.872454643249512","1.7642302513122559","1.7642302513122559","1.7642302513122559"
"8609","2.0453040599823","2.0453040599823","2.0453040599823","2.364553213119507","2.364553213119507","2.364553213119507","1.8925988674163818","1.8925988674163818","1.8925988674163818"
"8639","2.057293176651001","2.057293176651001","2.057293176651001","2.326718330383301","2.326718330383301","2.326718330383301","1.8080942630767822","1.8080942630767822","1.8080942630767822"
"8669","2.051043748855591","2.051043748855591","2.051043748855591","2.4329833984375","2.4329833984375","2.4329833984375","1.9303765296936035","1.9303765296936035","1.9303765296936035"
"8699","2.067281723022461","2.067281723022461","2.067281723022461","2.3724279403686523","2.3724279403686523","2.3724279403686523","1.802193284034729","1.802193284034729","1.802193284034729"
"8729","1.990494966506958","1.990494966506958","1.990494966506958","2.3025569915771484","2.3025569915771484","2.3025569915771484","1.8443599939346313","1.8443599939346313","1.8443599939346313"
"8759","2.027294158935547","2.027294158935547","2.027294158935547","2.354485273361206","2.354485273361206","2.354485273361206","1.8459972143173218","1.8459972143173218","1.8459972143173218"
"8789","4.520654678344727","4.520654678344727","4.520654678344727","15.076120376586914","15.076120376586914","15.076120376586914","1.7931069135665894","1.7931069135665894","1.7931069135665894"
"8819","1.9537497758865356","1.9537497758865356","1.9537497758865356","2.3501648902893066","2.3501648902893066","2.3501648902893066","1.8543944358825684","1.8543944358825684","1.8543944358825684"
"8849","1.9533627033233643","1.9533627033233643","1.9533627033233643","2.416696548461914","2.416696548461914","2.416696548461914","1.8954405784606934","1.8954405784606934","1.8954405784606934"
"8879","1.9432425498962402","1.9432425498962402","1.9432425498962402","2.2067229747772217","2.2067229747772217","2.2067229747772217","1.7411937713623047","1.7411937713623047","1.7411937713623047"
"8909","1.9951343536376953","1.9951343536376953","1.9951343536376953","2.4272284507751465","2.4272284507751465","2.4272284507751465","1.8696398735046387","1.8696398735046387","1.8696398735046387"
"8939","2.0120110511779785","2.0120110511779785","2.0120110511779785","2.286677122116089","2.286677122116089","2.286677122116089","1.7396514415740967","1.7396514415740967","1.7396514415740967"
"8969","2.067974328994751","2.067974328994751","2.067974328994751","2.3753039836883545","2.3753039836883545","2.3753039836883545","1.8258661031723022","1.8258661031723022","1.8258661031723022"
"8999","4.055688381195068","4.055688381195068","4.055688381195068","13.318058967590332","13.318058967590332","13.318058967590332","1.832776427268982","1.832776427268982","1.832776427268982"
"9029","1.8969241380691528","1.8969241380691528","1.8969241380691528","2.302584409713745","2.302584409713745","2.302584409713745","1.7959150075912476","1.7959150075912476","1.7959150075912476"
"9059","1.9421191215515137","1.9421191215515137","1.9421191215515137","2.4232285022735596","2.4232285022735596","2.4232285022735596","1.8133125305175781","1.8133125305175781","1.8133125305175781"
"9089","1.9244784116744995","1.9244784116744995","1.9244784116744995","2.2159950733184814","2.2159950733184814","2.2159950733184814","1.657822847366333","1.657822847366333","1.657822847366333"
"9119","1.8786988258361816","1.8786988258361816","1.8786988258361816","2.366269111633301","2.366269111633301","2.366269111633301","1.880603551864624","1.880603551864624","1.880603551864624"
"9149","1.952106237411499","1.952106237411499","1.952106237411499","2.305704355239868","2.305704355239868","2.305704355239868","1.745086669921875","1.745086669921875","1.745086669921875"
"9179","1.8762789964675903","1.8762789964675903","1.8762789964675903","2.2977283000946045","2.2977283000946045","2.2977283000946045","1.804586410522461","1.804586410522461","1.804586410522461"
"9209","3.862635374069214","3.862635374069214","3.862635374069214","13.14482593536377","13.14482593536377","13.14482593536377","1.850428581237793","1.850428581237793","1.850428581237793"
"9239","1.9572319984436035","1.9572319984436035","1.9572319984436035","2.334352493286133","2.334352493286133","2.334352493286133","1.848859190940857","1.848859190940857","1.848859190940857"
"9269","1.9672300815582275","1.9672300815582275","1.9672300815582275","2.345707416534424","2.345707416534424","2.345707416534424","1.7668160200119019","1.7668160200119019","1.7668160200119019"
"9299","1.89368736743927","1.89368736743927","1.89368736743927","2.255284070968628","2.255284070968628","2.255284070968628","1.7130025625228882","1.7130025625228882","1.7130025625228882"
"9329","1.838661789894104","1.838661789894104","1.838661789894104","2.2259159088134766","2.2259159088134766","2.2259159088134766","1.670910358428955","1.670910358428955","1.670910358428955"
"9359","1.940529704093933","1.940529704093933","1.940529704093933","2.3206048011779785","2.3206048011779785","2.3206048011779785","1.7364989519119263","1.7364989519119263","1.7364989519119263"
"9389","1.864590048789978","1.864590048789978","1.864590048789978","2.335545539855957","2.335545539855957","2.335545539855957","1.7625808715820312","1.7625808715820312","1.7625808715820312"
"9419","1.9361666440963745","1.9361666440963745","1.9361666440963745","2.314828395843506","2.314828395843506","2.314828395843506","1.7511245012283325","1.7511245012283325","1.7511245012283325"
"9449","1.9470373392105103","1.9470373392105103","1.9470373392105103","2.421107769012451","2.421107769012451","2.421107769012451","1.8418478965759277","1.8418478965759277","1.8418478965759277"
"9479","1.9552758932113647","1.9552758932113647","1.9552758932113647","2.421067714691162","2.421067714691162","2.421067714691162","1.8723363876342773","1.8723363876342773","1.8723363876342773"
"9509","1.8919576406478882","1.8919576406478882","1.8919576406478882","2.265903949737549","2.265903949737549","2.265903949737549","1.7191909551620483","1.7191909551620483","1.7191909551620483"
"9539","1.8609118461608887","1.8609118461608887","1.8609118461608887","2.3221123218536377","2.3221123218536377","2.3221123218536377","1.8043558597564697","1.8043558597564697","1.8043558597564697"
"9569","1.9295873641967773","1.9295873641967773","1.9295873641967773","2.3380286693573","2.3380286693573","2.3380286693573","1.7952417135238647","1.7952417135238647","1.7952417135238647"
"9599","1.8584200143814087","1.8584200143814087","1.8584200143814087","2.2883198261260986","2.2883198261260986","2.2883198261260986","1.7546437978744507","1.7546437978744507","1.7546437978744507"
"9629","1.9780197143554688","1.9780197143554688","1.9780197143554688","2.310572385787964","2.310572385787964","2.310572385787964","1.7265757322311401","1.7265757322311401","1.7265757322311401"
"9659","22.151466369628906","22.151466369628906","22.151466369628906","3.9970104694366455","3.9970104694366455","3.9970104694366455","1.7059212923049927","1.7059212923049927","1.7059212923049927"
"9689","1.7870440483093262","1.7870440483093262","1.7870440483093262","2.1513209342956543","2.1513209342956543","2.1513209342956543","1.636438250541687","1.636438250541687","1.636438250541687"
"9719","1.842271089553833","1.842271089553833","1.842271089553833","2.2959060668945312","2.2959060668945312","2.2959060668945312","1.7837579250335693","1.7837579250335693","1.7837579250335693"
"9749","1.8243050575256348","1.8243050575256348","1.8243050575256348","2.193382501602173","2.193382501602173","2.193382501602173","1.662170648574829","1.662170648574829","1.662170648574829"
"9779","1.8564553260803223","1.8564553260803223","1.8564553260803223","2.2244808673858643","2.2244808673858643","2.2244808673858643","1.6345305442810059","1.6345305442810059","1.6345305442810059"
"9809","1.8170583248138428","1.8170583248138428","1.8170583248138428","2.25297474861145","2.25297474861145","2.25297474861145","1.7496459484100342","1.7496459484100342","1.7496459484100342"
"9839","1.8288674354553223","1.8288674354553223","1.8288674354553223","2.226898193359375","2.226898193359375","2.226898193359375","1.663293719291687","1.663293719291687","1.663293719291687"
"9869","3.553439140319824","3.553439140319824","3.553439140319824","12.188944816589355","12.188944816589355","12.188944816589355","1.6887768507003784","1.6887768507003784","1.6887768507003784"
"9899","1.843069076538086","1.843069076538086","1.843069076538086","2.1835811138153076","2.1835811138153076","2.1835811138153076","1.6374468803405762","1.6374468803405762","1.6374468803405762"
"9929","1.8157154321670532","1.8157154321670532","1.8157154321670532","2.238581418991089","2.238581418991089","2.238581418991089","1.6854866743087769","1.6854866743087769","1.6854866743087769"
