"Step","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX"
"4919","3.1921048164367676","3.1921048164367676","3.1921048164367676","2.9276583194732666","2.9276583194732666","2.9276583194732666","3.158504009246826","3.158504009246826","3.158504009246826"
"4949","2.3484153747558594","2.3484153747558594","2.3484153747558594","2.9701390266418457","2.9701390266418457","2.9701390266418457","2.6820101737976074","2.6820101737976074","2.6820101737976074"
"4979","2.209390878677368","2.209390878677368","2.209390878677368","2.681868314743042","2.681868314743042","2.681868314743042","2.6470789909362793","2.6470789909362793","2.6470789909362793"
"5009","2.2291409969329834","2.2291409969329834","2.2291409969329834","2.5631659030914307","2.5631659030914307","2.5631659030914307","2.555121660232544","2.555121660232544","2.555121660232544"
"5039","2.2741143703460693","2.2741143703460693","2.2741143703460693","2.578890323638916","2.578890323638916","2.578890323638916","2.5227627754211426","2.5227627754211426","2.5227627754211426"
"5069","2.262298345565796","2.262298345565796","2.262298345565796","3.0170979499816895","3.0170979499816895","3.0170979499816895","2.505650520324707","2.505650520324707","2.505650520324707"
"5099","2.2401273250579834","2.2401273250579834","2.2401273250579834","2.8720600605010986","2.8720600605010986","2.8720600605010986","2.5205531120300293","2.5205531120300293","2.5205531120300293"
"5129","2.3041656017303467","2.3041656017303467","2.3041656017303467","2.8623881340026855","2.8623881340026855","2.8623881340026855","2.8480889797210693","2.8480889797210693","2.8480889797210693"
"5159","2.9925994873046875","2.9925994873046875","2.9925994873046875","2.692641019821167","2.692641019821167","2.692641019821167","2.577045202255249","2.577045202255249","2.577045202255249"
"5189","2.3252365589141846","2.3252365589141846","2.3252365589141846","3.3052732944488525","3.3052732944488525","3.3052732944488525","2.7085609436035156","2.7085609436035156","2.7085609436035156"
"5219","2.2810537815093994","2.2810537815093994","2.2810537815093994","2.7981228828430176","2.7981228828430176","2.7981228828430176","2.8221523761749268","2.8221523761749268","2.8221523761749268"
"5249","2.3961949348449707","2.3961949348449707","2.3961949348449707","2.646061420440674","2.646061420440674","2.646061420440674","2.508610248565674","2.508610248565674","2.508610248565674"
"5279","2.373767375946045","2.373767375946045","2.373767375946045","2.8115477561950684","2.8115477561950684","2.8115477561950684","2.725430965423584","2.725430965423584","2.725430965423584"
"5309","2.251178741455078","2.251178741455078","2.251178741455078","2.609365701675415","2.609365701675415","2.609365701675415","2.752664804458618","2.752664804458618","2.752664804458618"
"5339","2.4268198013305664","2.4268198013305664","2.4268198013305664","2.8579509258270264","2.8579509258270264","2.8579509258270264","2.907792329788208","2.907792329788208","2.907792329788208"
"5369","2.6019017696380615","2.6019017696380615","2.6019017696380615","2.6587319374084473","2.6587319374084473","2.6587319374084473","2.344957113265991","2.344957113265991","2.344957113265991"
"5399","2.2566347122192383","2.2566347122192383","2.2566347122192383","2.5745270252227783","2.5745270252227783","2.5745270252227783","2.5033891201019287","2.5033891201019287","2.5033891201019287"
"5429","2.242905616760254","2.242905616760254","2.242905616760254","2.9815475940704346","2.9815475940704346","2.9815475940704346","2.360485076904297","2.360485076904297","2.360485076904297"
"5459","2.318359375","2.318359375","2.318359375","2.9251773357391357","2.9251773357391357","2.9251773357391357","2.6620025634765625","2.6620025634765625","2.6620025634765625"
"5489","2.2956221103668213","2.2956221103668213","2.2956221103668213","2.6887972354888916","2.6887972354888916","2.6887972354888916","3.032867670059204","3.032867670059204","3.032867670059204"
"5519","2.1796698570251465","2.1796698570251465","2.1796698570251465","2.868198871612549","2.868198871612549","2.868198871612549","2.727656126022339","2.727656126022339","2.727656126022339"
"5549","2.2584495544433594","2.2584495544433594","2.2584495544433594","2.577160596847534","2.577160596847534","2.577160596847534","2.4230141639709473","2.4230141639709473","2.4230141639709473"
"5579","4.894208908081055","4.894208908081055","4.894208908081055","2.8113884925842285","2.8113884925842285","2.8113884925842285","2.6390633583068848","2.6390633583068848","2.6390633583068848"
"5609","2.2621734142303467","2.2621734142303467","2.2621734142303467","2.864229679107666","2.864229679107666","2.864229679107666","2.582149028778076","2.582149028778076","2.582149028778076"
"5639","2.241671562194824","2.241671562194824","2.241671562194824","2.8540899753570557","2.8540899753570557","2.8540899753570557","2.8192999362945557","2.8192999362945557","2.8192999362945557"
"5669","2.1678497791290283","2.1678497791290283","2.1678497791290283","2.6474363803863525","2.6474363803863525","2.6474363803863525","2.5407514572143555","2.5407514572143555","2.5407514572143555"
"5699","2.717100143432617","2.717100143432617","2.717100143432617","3.013695001602173","3.013695001602173","3.013695001602173","2.7176830768585205","2.7176830768585205","2.7176830768585205"
"5729","2.2390940189361572","2.2390940189361572","2.2390940189361572","3.090953826904297","3.090953826904297","3.090953826904297","2.5980565547943115","2.5980565547943115","2.5980565547943115"
"5759","2.225769519805908","2.225769519805908","2.225769519805908","2.4618444442749023","2.4618444442749023","2.4618444442749023","2.5903868675231934","2.5903868675231934","2.5903868675231934"
"5789","2.144235610961914","2.144235610961914","2.144235610961914","2.5235180854797363","2.5235180854797363","2.5235180854797363","2.484525203704834","2.484525203704834","2.484525203704834"
"5819","2.2996597290039062","2.2996597290039062","2.2996597290039062","2.81816029548645","2.81816029548645","2.81816029548645","2.660874605178833","2.660874605178833","2.660874605178833"
"5849","2.13765549659729","2.13765549659729","2.13765549659729","2.9038493633270264","2.9038493633270264","2.9038493633270264","2.5078914165496826","2.5078914165496826","2.5078914165496826"
"5879","2.2351431846618652","2.2351431846618652","2.2351431846618652","3.1477839946746826","3.1477839946746826","3.1477839946746826","2.9162018299102783","2.9162018299102783","2.9162018299102783"
"5909","2.244713068008423","2.244713068008423","2.244713068008423","2.6694769859313965","2.6694769859313965","2.6694769859313965","2.579474687576294","2.579474687576294","2.579474687576294"
"5939","2.849693536758423","2.849693536758423","2.849693536758423","2.672482967376709","2.672482967376709","2.672482967376709","2.575160503387451","2.575160503387451","2.575160503387451"
"5969","2.205294609069824","2.205294609069824","2.205294609069824","2.9283483028411865","2.9283483028411865","2.9283483028411865","2.5848302841186523","2.5848302841186523","2.5848302841186523"
"5999","2.2984776496887207","2.2984776496887207","2.2984776496887207","2.892000913619995","2.892000913619995","2.892000913619995","2.6440958976745605","2.6440958976745605","2.6440958976745605"
"6029","2.1546764373779297","2.1546764373779297","2.1546764373779297","2.798818349838257","2.798818349838257","2.798818349838257","2.4445793628692627","2.4445793628692627","2.4445793628692627"
"6059","2.927142381668091","2.927142381668091","2.927142381668091","2.6170248985290527","2.6170248985290527","2.6170248985290527","2.622302770614624","2.622302770614624","2.622302770614624"
"6089","2.1395583152770996","2.1395583152770996","2.1395583152770996","2.6381115913391113","2.6381115913391113","2.6381115913391113","2.3766932487487793","2.3766932487487793","2.3766932487487793"
"6119","2.201136350631714","2.201136350631714","2.201136350631714","2.8090171813964844","2.8090171813964844","2.8090171813964844","2.725761651992798","2.725761651992798","2.725761651992798"
"6149","2.3275258541107178","2.3275258541107178","2.3275258541107178","2.69958758354187","2.69958758354187","2.69958758354187","2.8018627166748047","2.8018627166748047","2.8018627166748047"
"6179","2.1986851692199707","2.1986851692199707","2.1986851692199707","2.622314453125","2.622314453125","2.622314453125","2.6619157791137695","2.6619157791137695","2.6619157791137695"
"6209","3.2260937690734863","3.2260937690734863","3.2260937690734863","2.8299479484558105","2.8299479484558105","2.8299479484558105","2.5417428016662598","2.5417428016662598","2.5417428016662598"
"6239","2.2123680114746094","2.2123680114746094","2.2123680114746094","2.7327585220336914","2.7327585220336914","2.7327585220336914","2.4887826442718506","2.4887826442718506","2.4887826442718506"
"6269","2.2160983085632324","2.2160983085632324","2.2160983085632324","2.8401787281036377","2.8401787281036377","2.8401787281036377","2.6546630859375","2.6546630859375","2.6546630859375"
"6299","2.1412508487701416","2.1412508487701416","2.1412508487701416","2.810131788253784","2.810131788253784","2.810131788253784","2.5533859729766846","2.5533859729766846","2.5533859729766846"
"6329","3.378054618835449","3.378054618835449","3.378054618835449","3.2296948432922363","3.2296948432922363","3.2296948432922363","2.534147024154663","2.534147024154663","2.534147024154663"
"6359","2.184478998184204","2.184478998184204","2.184478998184204","2.7112972736358643","2.7112972736358643","2.7112972736358643","2.4801108837127686","2.4801108837127686","2.4801108837127686"
"6389","2.1911325454711914","2.1911325454711914","2.1911325454711914","2.689978837966919","2.689978837966919","2.689978837966919","2.685537099838257","2.685537099838257","2.685537099838257"
"6419","2.189206123352051","2.189206123352051","2.189206123352051","2.476266384124756","2.476266384124756","2.476266384124756","2.746616840362549","2.746616840362549","2.746616840362549"
"6449","2.202160358428955","2.202160358428955","2.202160358428955","2.5225698947906494","2.5225698947906494","2.5225698947906494","2.88427472114563","2.88427472114563","2.88427472114563"
"6479","2.0928943157196045","2.0928943157196045","2.0928943157196045","2.4097955226898193","2.4097955226898193","2.4097955226898193","2.4774887561798096","2.4774887561798096","2.4774887561798096"
"6509","2.6626439094543457","2.6626439094543457","2.6626439094543457","2.8436412811279297","2.8436412811279297","2.8436412811279297","2.6002917289733887","2.6002917289733887","2.6002917289733887"
"6539","2.132634162902832","2.132634162902832","2.132634162902832","2.3820018768310547","2.3820018768310547","2.3820018768310547","2.470931053161621","2.470931053161621","2.470931053161621"
"6569","2.156428575515747","2.156428575515747","2.156428575515747","2.6420366764068604","2.6420366764068604","2.6420366764068604","2.630831003189087","2.630831003189087","2.630831003189087"
"6599","2.287203550338745","2.287203550338745","2.287203550338745","2.873106002807617","2.873106002807617","2.873106002807617","2.507939577102661","2.507939577102661","2.507939577102661"
"6629","2.1879384517669678","2.1879384517669678","2.1879384517669678","2.6332194805145264","2.6332194805145264","2.6332194805145264","2.4176034927368164","2.4176034927368164","2.4176034927368164"
"6659","2.9881608486175537","2.9881608486175537","2.9881608486175537","2.917487382888794","2.917487382888794","2.917487382888794","2.6135168075561523","2.6135168075561523","2.6135168075561523"
"6689","2.135770797729492","2.135770797729492","2.135770797729492","2.895184278488159","2.895184278488159","2.895184278488159","2.403437852859497","2.403437852859497","2.403437852859497"
"6719","2.0939347743988037","2.0939347743988037","2.0939347743988037","2.861768960952759","2.861768960952759","2.861768960952759","2.5553135871887207","2.5553135871887207","2.5553135871887207"
"6749","3.1726715564727783","3.1726715564727783","3.1726715564727783","2.6208178997039795","2.6208178997039795","2.6208178997039795","2.793595552444458","2.793595552444458","2.793595552444458"
"6779","3.307633638381958","3.307633638381958","3.307633638381958","2.4584875106811523","2.4584875106811523","2.4584875106811523","2.514677047729492","2.514677047729492","2.514677047729492"
"6809","2.1599795818328857","2.1599795818328857","2.1599795818328857","3.383852243423462","3.383852243423462","3.383852243423462","2.536914110183716","2.536914110183716","2.536914110183716"
"6839","2.710284948348999","2.710284948348999","2.710284948348999","2.760143756866455","2.760143756866455","2.760143756866455","2.4071450233459473","2.4071450233459473","2.4071450233459473"
"6869","2.317272901535034","2.317272901535034","2.317272901535034","3.096141815185547","3.096141815185547","3.096141815185547","2.5513224601745605","2.5513224601745605","2.5513224601745605"
"6899","2.223690986633301","2.223690986633301","2.223690986633301","3.2496755123138428","3.2496755123138428","3.2496755123138428","2.888482093811035","2.888482093811035","2.888482093811035"
"6929","2.096210479736328","2.096210479736328","2.096210479736328","2.2967417240142822","2.2967417240142822","2.2967417240142822","2.450853109359741","2.450853109359741","2.450853109359741"
"6959","2.0952048301696777","2.0952048301696777","2.0952048301696777","2.694791793823242","2.694791793823242","2.694791793823242","2.5943078994750977","2.5943078994750977","2.5943078994750977"
"6989","2.1782262325286865","2.1782262325286865","2.1782262325286865","2.4283366203308105","2.4283366203308105","2.4283366203308105","2.355943441390991","2.355943441390991","2.355943441390991"
"7019","2.1626856327056885","2.1626856327056885","2.1626856327056885","2.568443536758423","2.568443536758423","2.568443536758423","2.488054037094116","2.488054037094116","2.488054037094116"
"7049","3.0048959255218506","3.0048959255218506","3.0048959255218506","2.70452880859375","2.70452880859375","2.70452880859375","2.767613410949707","2.767613410949707","2.767613410949707"
"7079","2.140928030014038","2.140928030014038","2.140928030014038","2.518693447113037","2.518693447113037","2.518693447113037","2.309187412261963","2.309187412261963","2.309187412261963"
"7109","2.0224609375","2.0224609375","2.0224609375","2.5757462978363037","2.5757462978363037","2.5757462978363037","2.4136064052581787","2.4136064052581787","2.4136064052581787"
"7139","2.3032116889953613","2.3032116889953613","2.3032116889953613","2.6252105236053467","2.6252105236053467","2.6252105236053467","2.4871413707733154","2.4871413707733154","2.4871413707733154"
"7169","2.1658713817596436","2.1658713817596436","2.1658713817596436","2.708791732788086","2.708791732788086","2.708791732788086","2.557116746902466","2.557116746902466","2.557116746902466"
"7199","2.100707769393921","2.100707769393921","2.100707769393921","2.7361812591552734","2.7361812591552734","2.7361812591552734","2.5676164627075195","2.5676164627075195","2.5676164627075195"
"7229","2.1179826259613037","2.1179826259613037","2.1179826259613037","2.8701915740966797","2.8701915740966797","2.8701915740966797","2.531447649002075","2.531447649002075","2.531447649002075"
"7259","2.750685930252075","2.750685930252075","2.750685930252075","2.55238938331604","2.55238938331604","2.55238938331604","2.5402324199676514","2.5402324199676514","2.5402324199676514"
"7289","2.208524465560913","2.208524465560913","2.208524465560913","2.694685935974121","2.694685935974121","2.694685935974121","2.4113059043884277","2.4113059043884277","2.4113059043884277"
"7319","2.146921396255493","2.146921396255493","2.146921396255493","3.0123350620269775","3.0123350620269775","3.0123350620269775","2.942546844482422","2.942546844482422","2.942546844482422"
"7349","2.0408523082733154","2.0408523082733154","2.0408523082733154","2.645599603652954","2.645599603652954","2.645599603652954","2.4533064365386963","2.4533064365386963","2.4533064365386963"
"7379","2.067767381668091","2.067767381668091","2.067767381668091","2.6876604557037354","2.6876604557037354","2.6876604557037354","2.337550401687622","2.337550401687622","2.337550401687622"
"7409","2.1711697578430176","2.1711697578430176","2.1711697578430176","2.2416069507598877","2.2416069507598877","2.2416069507598877","2.3517796993255615","2.3517796993255615","2.3517796993255615"
"7439","2.075169563293457","2.075169563293457","2.075169563293457","2.7075657844543457","2.7075657844543457","2.7075657844543457","2.4885618686676025","2.4885618686676025","2.4885618686676025"
"7469","2.1291565895080566","2.1291565895080566","2.1291565895080566","3.0940911769866943","3.0940911769866943","3.0940911769866943","2.4966342449188232","2.4966342449188232","2.4966342449188232"
"7499","2.170680284500122","2.170680284500122","2.170680284500122","2.4999988079071045","2.4999988079071045","2.4999988079071045","2.787398338317871","2.787398338317871","2.787398338317871"
"7529","2.1109471321105957","2.1109471321105957","2.1109471321105957","2.448777675628662","2.448777675628662","2.448777675628662","2.436258554458618","2.436258554458618","2.436258554458618"
"7559","2.0455105304718018","2.0455105304718018","2.0455105304718018","2.3246002197265625","2.3246002197265625","2.3246002197265625","2.4008524417877197","2.4008524417877197","2.4008524417877197"
"7589","2.0839004516601562","2.0839004516601562","2.0839004516601562","2.4991419315338135","2.4991419315338135","2.4991419315338135","2.5937840938568115","2.5937840938568115","2.5937840938568115"
"7619","3.1577186584472656","3.1577186584472656","3.1577186584472656","2.3391082286834717","2.3391082286834717","2.3391082286834717","2.3546645641326904","2.3546645641326904","2.3546645641326904"
"7649","2.174192190170288","2.174192190170288","2.174192190170288","2.6988110542297363","2.6988110542297363","2.6988110542297363","2.338024139404297","2.338024139404297","2.338024139404297"
"7679","2.072882652282715","2.072882652282715","2.072882652282715","2.2440080642700195","2.2440080642700195","2.2440080642700195","2.470193386077881","2.470193386077881","2.470193386077881"
"7709","2.049919605255127","2.049919605255127","2.049919605255127","2.6732678413391113","2.6732678413391113","2.6732678413391113","2.744218587875366","2.744218587875366","2.744218587875366"
"7739","2.0362343788146973","2.0362343788146973","2.0362343788146973","2.2489192485809326","2.2489192485809326","2.2489192485809326","2.3110196590423584","2.3110196590423584","2.3110196590423584"
"7769","2.039022922515869","2.039022922515869","2.039022922515869","3.0827157497406006","3.0827157497406006","3.0827157497406006","2.5860681533813477","2.5860681533813477","2.5860681533813477"
"7799","2.148127555847168","2.148127555847168","2.148127555847168","2.6369314193725586","2.6369314193725586","2.6369314193725586","2.6009960174560547","2.6009960174560547","2.6009960174560547"
"7829","2.1217827796936035","2.1217827796936035","2.1217827796936035","2.3922929763793945","2.3922929763793945","2.3922929763793945","2.5017354488372803","2.5017354488372803","2.5017354488372803"
"7859","2.106741189956665","2.106741189956665","2.106741189956665","3.1023173332214355","3.1023173332214355","3.1023173332214355","2.407492160797119","2.407492160797119","2.407492160797119"
"7889","2.057187795639038","2.057187795639038","2.057187795639038","2.4859111309051514","2.4859111309051514","2.4859111309051514","2.6448843479156494","2.6448843479156494","2.6448843479156494"
"7919","2.1188266277313232","2.1188266277313232","2.1188266277313232","2.453902244567871","2.453902244567871","2.453902244567871","2.5215282440185547","2.5215282440185547","2.5215282440185547"
"7949","2.075376033782959","2.075376033782959","2.075376033782959","2.721574544906616","2.721574544906616","2.721574544906616","2.604973793029785","2.604973793029785","2.604973793029785"
"7979","2.1329967975616455","2.1329967975616455","2.1329967975616455","2.4542272090911865","2.4542272090911865","2.4542272090911865","2.5700511932373047","2.5700511932373047","2.5700511932373047"
"8009","2.1488330364227295","2.1488330364227295","2.1488330364227295","2.819523334503174","2.819523334503174","2.819523334503174","2.519038677215576","2.519038677215576","2.519038677215576"
"8039","2.128998041152954","2.128998041152954","2.128998041152954","2.6900999546051025","2.6900999546051025","2.6900999546051025","2.2949941158294678","2.2949941158294678","2.2949941158294678"
"8069","2.1012086868286133","2.1012086868286133","2.1012086868286133","2.846121072769165","2.846121072769165","2.846121072769165","2.78621768951416","2.78621768951416","2.78621768951416"
"8099","2.075699806213379","2.075699806213379","2.075699806213379","2.563840866088867","2.563840866088867","2.563840866088867","2.5635759830474854","2.5635759830474854","2.5635759830474854"
"8129","2.1348276138305664","2.1348276138305664","2.1348276138305664","2.6624081134796143","2.6624081134796143","2.6624081134796143","2.769153356552124","2.769153356552124","2.769153356552124"
"8159","2.023791551589966","2.023791551589966","2.023791551589966","2.474484443664551","2.474484443664551","2.474484443664551","2.348282814025879","2.348282814025879","2.348282814025879"
"8189","2.0623621940612793","2.0623621940612793","2.0623621940612793","2.6909806728363037","2.6909806728363037","2.6909806728363037","2.732560396194458","2.732560396194458","2.732560396194458"
"8219","2.090040445327759","2.090040445327759","2.090040445327759","2.452838182449341","2.452838182449341","2.452838182449341","2.3928134441375732","2.3928134441375732","2.3928134441375732"
"8249","2.047302007675171","2.047302007675171","2.047302007675171","2.7130672931671143","2.7130672931671143","2.7130672931671143","2.5732250213623047","2.5732250213623047","2.5732250213623047"
"8279","2.071471929550171","2.071471929550171","2.071471929550171","2.6863951683044434","2.6863951683044434","2.6863951683044434","2.8026585578918457","2.8026585578918457","2.8026585578918457"
"8309","2.0847325325012207","2.0847325325012207","2.0847325325012207","2.7782909870147705","2.7782909870147705","2.7782909870147705","2.4447479248046875","2.4447479248046875","2.4447479248046875"
"8339","2.0585289001464844","2.0585289001464844","2.0585289001464844","2.918036460876465","2.918036460876465","2.918036460876465","2.5180928707122803","2.5180928707122803","2.5180928707122803"
"8369","2.1273109912872314","2.1273109912872314","2.1273109912872314","2.768665075302124","2.768665075302124","2.768665075302124","2.494957208633423","2.494957208633423","2.494957208633423"
"8399","1.9652748107910156","1.9652748107910156","1.9652748107910156","3.043828010559082","3.043828010559082","3.043828010559082","2.454707384109497","2.454707384109497","2.454707384109497"
"8429","2.0012168884277344","2.0012168884277344","2.0012168884277344","2.867361307144165","2.867361307144165","2.867361307144165","2.6014113426208496","2.6014113426208496","2.6014113426208496"
"8459","2.154289722442627","2.154289722442627","2.154289722442627","2.438300609588623","2.438300609588623","2.438300609588623","2.7291314601898193","2.7291314601898193","2.7291314601898193"
"8489","2.0613293647766113","2.0613293647766113","2.0613293647766113","2.7464914321899414","2.7464914321899414","2.7464914321899414","2.6432511806488037","2.6432511806488037","2.6432511806488037"
"8519","2.0010123252868652","2.0010123252868652","2.0010123252868652","2.88153076171875","2.88153076171875","2.88153076171875","2.4150655269622803","2.4150655269622803","2.4150655269622803"
"8549","2.2208776473999023","2.2208776473999023","2.2208776473999023","2.5984063148498535","2.5984063148498535","2.5984063148498535","2.734354257583618","2.734354257583618","2.734354257583618"
"8579","2.080570697784424","2.080570697784424","2.080570697784424","2.4593353271484375","2.4593353271484375","2.4593353271484375","2.2810614109039307","2.2810614109039307","2.2810614109039307"
"8609","2.0553946495056152","2.0553946495056152","2.0553946495056152","2.5717804431915283","2.5717804431915283","2.5717804431915283","2.2873103618621826","2.2873103618621826","2.2873103618621826"
"8639","2.024383306503296","2.024383306503296","2.024383306503296","2.8789024353027344","2.8789024353027344","2.8789024353027344","2.518843650817871","2.518843650817871","2.518843650817871"
"8669","1.9562941789627075","1.9562941789627075","1.9562941789627075","2.394977569580078","2.394977569580078","2.394977569580078","2.5957863330841064","2.5957863330841064","2.5957863330841064"
"8699","1.9809070825576782","1.9809070825576782","1.9809070825576782","2.587986469268799","2.587986469268799","2.587986469268799","2.37744140625","2.37744140625","2.37744140625"
"8729","2.056234121322632","2.056234121322632","2.056234121322632","2.710195302963257","2.710195302963257","2.710195302963257","2.489788055419922","2.489788055419922","2.489788055419922"
"8759","2.061427354812622","2.061427354812622","2.061427354812622","3.0894360542297363","3.0894360542297363","3.0894360542297363","2.5591542720794678","2.5591542720794678","2.5591542720794678"
"8789","2.0469865798950195","2.0469865798950195","2.0469865798950195","2.8276097774505615","2.8276097774505615","2.8276097774505615","2.6481435298919678","2.6481435298919678","2.6481435298919678"
"8819","2.0458388328552246","2.0458388328552246","2.0458388328552246","2.7420172691345215","2.7420172691345215","2.7420172691345215","2.708620548248291","2.708620548248291","2.708620548248291"
"8849","2.0011043548583984","2.0011043548583984","2.0011043548583984","2.586155891418457","2.586155891418457","2.586155891418457","2.379225969314575","2.379225969314575","2.379225969314575"
"8879","2.0108888149261475","2.0108888149261475","2.0108888149261475","2.9601712226867676","2.9601712226867676","2.9601712226867676","2.7958030700683594","2.7958030700683594","2.7958030700683594"
"8909","1.9547159671783447","1.9547159671783447","1.9547159671783447","2.4908976554870605","2.4908976554870605","2.4908976554870605","2.432421922683716","2.432421922683716","2.432421922683716"
"8939","1.9738067388534546","1.9738067388534546","1.9738067388534546","2.5028436183929443","2.5028436183929443","2.5028436183929443","2.520916223526001","2.520916223526001","2.520916223526001"
"8969","2.0303702354431152","2.0303702354431152","2.0303702354431152","2.605395793914795","2.605395793914795","2.605395793914795","2.518184185028076","2.518184185028076","2.518184185028076"
"8999","2.021897315979004","2.021897315979004","2.021897315979004","2.429746627807617","2.429746627807617","2.429746627807617","2.874539613723755","2.874539613723755","2.874539613723755"
"9029","1.9874498844146729","1.9874498844146729","1.9874498844146729","2.497602701187134","2.497602701187134","2.497602701187134","2.452969551086426","2.452969551086426","2.452969551086426"
"9059","1.9649044275283813","1.9649044275283813","1.9649044275283813","2.6800262928009033","2.6800262928009033","2.6800262928009033","2.4401302337646484","2.4401302337646484","2.4401302337646484"
"9089","1.986204743385315","1.986204743385315","1.986204743385315","2.6398417949676514","2.6398417949676514","2.6398417949676514","2.594369411468506","2.594369411468506","2.594369411468506"
"9119","1.9506038427352905","1.9506038427352905","1.9506038427352905","2.360966920852661","2.360966920852661","2.360966920852661","2.5244598388671875","2.5244598388671875","2.5244598388671875"
"9149","2.0225605964660645","2.0225605964660645","2.0225605964660645","2.5120720863342285","2.5120720863342285","2.5120720863342285","2.6012346744537354","2.6012346744537354","2.6012346744537354"
"9179","1.9595497846603394","1.9595497846603394","1.9595497846603394","2.523324489593506","2.523324489593506","2.523324489593506","2.3847219944000244","2.3847219944000244","2.3847219944000244"
"9209","2.137241840362549","2.137241840362549","2.137241840362549","2.7468864917755127","2.7468864917755127","2.7468864917755127","2.679046630859375","2.679046630859375","2.679046630859375"
"9239","2.0574963092803955","2.0574963092803955","2.0574963092803955","2.725064754486084","2.725064754486084","2.725064754486084","2.728703498840332","2.728703498840332","2.728703498840332"
"9269","2.0581839084625244","2.0581839084625244","2.0581839084625244","2.709728240966797","2.709728240966797","2.709728240966797","2.7307841777801514","2.7307841777801514","2.7307841777801514"
"9299","2.0397722721099854","2.0397722721099854","2.0397722721099854","2.4805121421813965","2.4805121421813965","2.4805121421813965","2.686234712600708","2.686234712600708","2.686234712600708"
"9329","2.0023276805877686","2.0023276805877686","2.0023276805877686","2.5896992683410645","2.5896992683410645","2.5896992683410645","2.5536904335021973","2.5536904335021973","2.5536904335021973"
"9359","1.992734670639038","1.992734670639038","1.992734670639038","2.679243803024292","2.679243803024292","2.679243803024292","2.5038411617279053","2.5038411617279053","2.5038411617279053"
"9389","2.0113296508789062","2.0113296508789062","2.0113296508789062","2.3974385261535645","2.3974385261535645","2.3974385261535645","2.3511159420013428","2.3511159420013428","2.3511159420013428"
"9419","1.998679757118225","1.998679757118225","1.998679757118225","2.3830392360687256","2.3830392360687256","2.3830392360687256","2.621722936630249","2.621722936630249","2.621722936630249"
"9449","1.8958135843276978","1.8958135843276978","1.8958135843276978","2.3385603427886963","2.3385603427886963","2.3385603427886963","2.276427984237671","2.276427984237671","2.276427984237671"
"9479","2.0110063552856445","2.0110063552856445","2.0110063552856445","2.665646553039551","2.665646553039551","2.665646553039551","2.4690990447998047","2.4690990447998047","2.4690990447998047"
"9509","1.8903127908706665","1.8903127908706665","1.8903127908706665","2.4766993522644043","2.4766993522644043","2.4766993522644043","2.3882503509521484","2.3882503509521484","2.3882503509521484"
"9539","1.9810678958892822","1.9810678958892822","1.9810678958892822","2.358567237854004","2.358567237854004","2.358567237854004","2.4661755561828613","2.4661755561828613","2.4661755561828613"
"9569","1.8625621795654297","1.8625621795654297","1.8625621795654297","2.8394103050231934","2.8394103050231934","2.8394103050231934","2.459566831588745","2.459566831588745","2.459566831588745"
"9599","1.9554599523544312","1.9554599523544312","1.9554599523544312","2.367643117904663","2.367643117904663","2.367643117904663","2.780954122543335","2.780954122543335","2.780954122543335"
"9629","2.0316317081451416","2.0316317081451416","2.0316317081451416","2.632779836654663","2.632779836654663","2.632779836654663","2.531585216522217","2.531585216522217","2.531585216522217"
"9659","2.8425796031951904","2.8425796031951904","2.8425796031951904","2.4972500801086426","2.4972500801086426","2.4972500801086426","2.6767961978912354","2.6767961978912354","2.6767961978912354"
"9689","2.081594467163086","2.081594467163086","2.081594467163086","2.7662618160247803","2.7662618160247803","2.7662618160247803","2.5562667846679688","2.5562667846679688","2.5562667846679688"
"9719","1.9440075159072876","1.9440075159072876","1.9440075159072876","2.4379687309265137","2.4379687309265137","2.4379687309265137","2.340493679046631","2.340493679046631","2.340493679046631"
"9749","1.9385393857955933","1.9385393857955933","1.9385393857955933","2.444141387939453","2.444141387939453","2.444141387939453","2.4227559566497803","2.4227559566497803","2.4227559566497803"
"9779","1.9718940258026123","1.9718940258026123","1.9718940258026123","2.6184258460998535","2.6184258460998535","2.6184258460998535","2.711747169494629","2.711747169494629","2.711747169494629"
"9809","2.030040979385376","2.030040979385376","2.030040979385376","2.673391580581665","2.673391580581665","2.673391580581665","2.4921045303344727","2.4921045303344727","2.4921045303344727"
