"Step","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX"
"4829","1.7244971990585327","1.7244971990585327","1.7244971990585327","2.0901198387145996","2.0901198387145996","2.0901198387145996","1.2007369995117188","1.2007369995117188","1.2007369995117188"
"4859","1.7061768770217896","1.7061768770217896","1.7061768770217896","2.061640977859497","2.061640977859497","2.061640977859497","1.0903083086013794","1.0903083086013794","1.0903083086013794"
"4889","1.500276803970337","1.500276803970337","1.500276803970337","2.2118287086486816","2.2118287086486816","2.2118287086486816","1.0377802848815918","1.0377802848815918","1.0377802848815918"
"4919","1.545391321182251","1.545391321182251","1.545391321182251","2.208041191101074","2.208041191101074","2.208041191101074","1.5770385265350342","1.5770385265350342","1.5770385265350342"
"4949","1.3969112634658813","1.3969112634658813","1.3969112634658813","2.0193262100219727","2.0193262100219727","2.0193262100219727","1.457525610923767","1.457525610923767","1.457525610923767"
"4979","1.544977068901062","1.544977068901062","1.544977068901062","2.082474708557129","2.082474708557129","2.082474708557129","1.4424186944961548","1.4424186944961548","1.4424186944961548"
"5009","1.4496161937713623","1.4496161937713623","1.4496161937713623","1.8792688846588135","1.8792688846588135","1.8792688846588135","1.1618512868881226","1.1618512868881226","1.1618512868881226"
"5039","1.5866148471832275","1.5866148471832275","1.5866148471832275","1.984977126121521","1.984977126121521","1.984977126121521","0.9492376446723938","0.9492376446723938","0.9492376446723938"
"5069","1.4308438301086426","1.4308438301086426","1.4308438301086426","2.346447706222534","2.346447706222534","2.346447706222534","1.2709394693374634","1.2709394693374634","1.2709394693374634"
"5099","1.3218581676483154","1.3218581676483154","1.3218581676483154","1.7712292671203613","1.7712292671203613","1.7712292671203613","1.493205189704895","1.493205189704895","1.493205189704895"
"5129","1.4595504999160767","1.4595504999160767","1.4595504999160767","2.3381285667419434","2.3381285667419434","2.3381285667419434","1.1815730333328247","1.1815730333328247","1.1815730333328247"
"5159","1.3608253002166748","1.3608253002166748","1.3608253002166748","2.900456666946411","2.900456666946411","2.900456666946411","1.0489922761917114","1.0489922761917114","1.0489922761917114"
"5189","1.3456145524978638","1.3456145524978638","1.3456145524978638","2.3483636379241943","2.3483636379241943","2.3483636379241943","1.2082287073135376","1.2082287073135376","1.2082287073135376"
"5219","1.4985918998718262","1.4985918998718262","1.4985918998718262","2.177433490753174","2.177433490753174","2.177433490753174","1.0838022232055664","1.0838022232055664","1.0838022232055664"
"5249","1.3240982294082642","1.3240982294082642","1.3240982294082642","2.2774322032928467","2.2774322032928467","2.2774322032928467","1.8027197122573853","1.8027197122573853","1.8027197122573853"
"5279","1.3134886026382446","1.3134886026382446","1.3134886026382446","1.9703295230865479","1.9703295230865479","1.9703295230865479","1.4340627193450928","1.4340627193450928","1.4340627193450928"
"5309","1.3536425828933716","1.3536425828933716","1.3536425828933716","1.9989804029464722","1.9989804029464722","1.9989804029464722","1.0736004114151","1.0736004114151","1.0736004114151"
"5339","1.3474541902542114","1.3474541902542114","1.3474541902542114","2.031719207763672","2.031719207763672","2.031719207763672","1.273661494255066","1.273661494255066","1.273661494255066"
"5369","1.3220410346984863","1.3220410346984863","1.3220410346984863","2.181018829345703","2.181018829345703","2.181018829345703","1.2920695543289185","1.2920695543289185","1.2920695543289185"
"5399","1.448219895362854","1.448219895362854","1.448219895362854","2.3606364727020264","2.3606364727020264","2.3606364727020264","1.1166062355041504","1.1166062355041504","1.1166062355041504"
"5429","1.4166245460510254","1.4166245460510254","1.4166245460510254","2.129801034927368","2.129801034927368","2.129801034927368","1.1543636322021484","1.1543636322021484","1.1543636322021484"
"5459","1.2696622610092163","1.2696622610092163","1.2696622610092163","4.549729347229004","4.549729347229004","4.549729347229004","1.4545025825500488","1.4545025825500488","1.4545025825500488"
"5489","1.3470591306686401","1.3470591306686401","1.3470591306686401","2.4428887367248535","2.4428887367248535","2.4428887367248535","0.8486870527267456","0.8486870527267456","0.8486870527267456"
"5519","1.3885226249694824","1.3885226249694824","1.3885226249694824","2.9276530742645264","2.9276530742645264","2.9276530742645264","1.0668928623199463","1.0668928623199463","1.0668928623199463"
"5549","1.3099035024642944","1.3099035024642944","1.3099035024642944","2.3564844131469727","2.3564844131469727","2.3564844131469727","1.3369555473327637","1.3369555473327637","1.3369555473327637"
"5579","1.3628305196762085","1.3628305196762085","1.3628305196762085","2.020824432373047","2.020824432373047","2.020824432373047","0.7404064536094666","0.7404064536094666","0.7404064536094666"
"5609","1.2494032382965088","1.2494032382965088","1.2494032382965088","1.8931925296783447","1.8931925296783447","1.8931925296783447","1.1492499113082886","1.1492499113082886","1.1492499113082886"
"5639","1.1885408163070679","1.1885408163070679","1.1885408163070679","2.813328981399536","2.813328981399536","2.813328981399536","1.3332064151763916","1.3332064151763916","1.3332064151763916"
"5669","1.1901370286941528","1.1901370286941528","1.1901370286941528","1.722459077835083","1.722459077835083","1.722459077835083","1.1663810014724731","1.1663810014724731","1.1663810014724731"
"5699","1.4285459518432617","1.4285459518432617","1.4285459518432617","3.489896059036255","3.489896059036255","3.489896059036255","1.1325726509094238","1.1325726509094238","1.1325726509094238"
"5729","1.3157076835632324","1.3157076835632324","1.3157076835632324","1.9523998498916626","1.9523998498916626","1.9523998498916626","1.3662904500961304","1.3662904500961304","1.3662904500961304"
"5759","1.3098104000091553","1.3098104000091553","1.3098104000091553","1.977494478225708","1.977494478225708","1.977494478225708","1.353240966796875","1.353240966796875","1.353240966796875"
"5789","1.1555479764938354","1.1555479764938354","1.1555479764938354","2.2324461936950684","2.2324461936950684","2.2324461936950684","1.1298203468322754","1.1298203468322754","1.1298203468322754"
"5819","1.2233399152755737","1.2233399152755737","1.2233399152755737","2.2208783626556396","2.2208783626556396","2.2208783626556396","0.9518093466758728","0.9518093466758728","0.9518093466758728"
"5849","1.189758062362671","1.189758062362671","1.189758062362671","1.972491979598999","1.972491979598999","1.972491979598999","1.2172573804855347","1.2172573804855347","1.2172573804855347"
"5879","1.0980567932128906","1.0980567932128906","1.0980567932128906","2.0474092960357666","2.0474092960357666","2.0474092960357666","1.08897864818573","1.08897864818573","1.08897864818573"
"5909","1.1290453672409058","1.1290453672409058","1.1290453672409058","1.9581223726272583","1.9581223726272583","1.9581223726272583","0.8776148557662964","0.8776148557662964","0.8776148557662964"
"5939","1.4044936895370483","1.4044936895370483","1.4044936895370483","1.9360190629959106","1.9360190629959106","1.9360190629959106","1.2653157711029053","1.2653157711029053","1.2653157711029053"
"5969","1.3269473314285278","1.3269473314285278","1.3269473314285278","1.6390469074249268","1.6390469074249268","1.6390469074249268","1.116288185119629","1.116288185119629","1.116288185119629"
"5999","1.335732340812683","1.335732340812683","1.335732340812683","4.492018222808838","4.492018222808838","4.492018222808838","1.1096817255020142","1.1096817255020142","1.1096817255020142"
"6029","1.1778547763824463","1.1778547763824463","1.1778547763824463","1.9297527074813843","1.9297527074813843","1.9297527074813843","1.321460247039795","1.321460247039795","1.321460247039795"
"6059","1.3651663064956665","1.3651663064956665","1.3651663064956665","1.9585011005401611","1.9585011005401611","1.9585011005401611","0.9493931531906128","0.9493931531906128","0.9493931531906128"
"6089","1.1260672807693481","1.1260672807693481","1.1260672807693481","2.0193867683410645","2.0193867683410645","2.0193867683410645","0.9420031309127808","0.9420031309127808","0.9420031309127808"
"6119","1.165785789489746","1.165785789489746","1.165785789489746","1.64349365234375","1.64349365234375","1.64349365234375","0.8178741931915283","0.8178741931915283","0.8178741931915283"
"6149","1.0646783113479614","1.0646783113479614","1.0646783113479614","2.637718677520752","2.637718677520752","2.637718677520752","0.9651017785072327","0.9651017785072327","0.9651017785072327"
"6179","1.0842574834823608","1.0842574834823608","1.0842574834823608","1.741207242012024","1.741207242012024","1.741207242012024","0.694385826587677","0.694385826587677","0.694385826587677"
"6209","1.2338550090789795","1.2338550090789795","1.2338550090789795","2.378678321838379","2.378678321838379","2.378678321838379","0.933388888835907","0.933388888835907","0.933388888835907"
"6239","1.1541944742202759","1.1541944742202759","1.1541944742202759","2.0312564373016357","2.0312564373016357","2.0312564373016357","1.341249704360962","1.341249704360962","1.341249704360962"
"6269","1.1943589448928833","1.1943589448928833","1.1943589448928833","1.568591833114624","1.568591833114624","1.568591833114624","1.0850318670272827","1.0850318670272827","1.0850318670272827"
"6299","1.0754433870315552","1.0754433870315552","1.0754433870315552","2.151705265045166","2.151705265045166","2.151705265045166","1.7410351037979126","1.7410351037979126","1.7410351037979126"
"6329","1.293973684310913","1.293973684310913","1.293973684310913","1.977331519126892","1.977331519126892","1.977331519126892","1.0323810577392578","1.0323810577392578","1.0323810577392578"
"6359","1.1250132322311401","1.1250132322311401","1.1250132322311401","1.979818344116211","1.979818344116211","1.979818344116211","1.0978217124938965","1.0978217124938965","1.0978217124938965"
"6389","1.0976327657699585","1.0976327657699585","1.0976327657699585","1.660300374031067","1.660300374031067","1.660300374031067","1.1032910346984863","1.1032910346984863","1.1032910346984863"
"6419","1.0755072832107544","1.0755072832107544","1.0755072832107544","1.6267507076263428","1.6267507076263428","1.6267507076263428","1.127824068069458","1.127824068069458","1.127824068069458"
"6449","1.0615490674972534","1.0615490674972534","1.0615490674972534","1.5160903930664062","1.5160903930664062","1.5160903930664062","0.9145010113716125","0.9145010113716125","0.9145010113716125"
"6479","1.083660364151001","1.083660364151001","1.083660364151001","1.7319811582565308","1.7319811582565308","1.7319811582565308","1.2853949069976807","1.2853949069976807","1.2853949069976807"
"6509","1.1222789287567139","1.1222789287567139","1.1222789287567139","2.1432008743286133","2.1432008743286133","2.1432008743286133","1.0360044240951538","1.0360044240951538","1.0360044240951538"
"6539","1.054587960243225","1.054587960243225","1.054587960243225","2.4643490314483643","2.4643490314483643","2.4643490314483643","1.132226824760437","1.132226824760437","1.132226824760437"
"6569","1.1192517280578613","1.1192517280578613","1.1192517280578613","1.787384271621704","1.787384271621704","1.787384271621704","0.9648801684379578","0.9648801684379578","0.9648801684379578"
"6599","1.2459605932235718","1.2459605932235718","1.2459605932235718","2.2081358432769775","2.2081358432769775","2.2081358432769775","1.1602128744125366","1.1602128744125366","1.1602128744125366"
"6629","0.9614081978797913","0.9614081978797913","0.9614081978797913","1.985628604888916","1.985628604888916","1.985628604888916","1.2259324789047241","1.2259324789047241","1.2259324789047241"
"6659","1.0969637632369995","1.0969637632369995","1.0969637632369995","1.3980519771575928","1.3980519771575928","1.3980519771575928","0.8622713088989258","0.8622713088989258","0.8622713088989258"
"6689","1.2598750591278076","1.2598750591278076","1.2598750591278076","2.855870485305786","2.855870485305786","2.855870485305786","1.1207467317581177","1.1207467317581177","1.1207467317581177"
"6719","1.111533284187317","1.111533284187317","1.111533284187317","2.2693183422088623","2.2693183422088623","2.2693183422088623","0.5850552320480347","0.5850552320480347","0.5850552320480347"
"6749","1.2288330793380737","1.2288330793380737","1.2288330793380737","1.908270239830017","1.908270239830017","1.908270239830017","0.54456627368927","0.54456627368927","0.54456627368927"
"6779","1.0197055339813232","1.0197055339813232","1.0197055339813232","1.5600411891937256","1.5600411891937256","1.5600411891937256","0.7774509787559509","0.7774509787559509","0.7774509787559509"
"6809","1.040505051612854","1.040505051612854","1.040505051612854","2.029944658279419","2.029944658279419","2.029944658279419","0.6597051620483398","0.6597051620483398","0.6597051620483398"
"6839","1.0806843042373657","1.0806843042373657","1.0806843042373657","1.675489902496338","1.675489902496338","1.675489902496338","0.9680039882659912","0.9680039882659912","0.9680039882659912"
"6869","1.0011323690414429","1.0011323690414429","1.0011323690414429","1.903194546699524","1.903194546699524","1.903194546699524","0.6512913107872009","0.6512913107872009","0.6512913107872009"
"6899","0.9915447235107422","0.9915447235107422","0.9915447235107422","1.5434483289718628","1.5434483289718628","1.5434483289718628","1.1367170810699463","1.1367170810699463","1.1367170810699463"
"6929","1.0325226783752441","1.0325226783752441","1.0325226783752441","1.6596343517303467","1.6596343517303467","1.6596343517303467","0.8216338157653809","0.8216338157653809","0.8216338157653809"
"6959","0.9233969449996948","0.9233969449996948","0.9233969449996948","2.3404433727264404","2.3404433727264404","2.3404433727264404","1.1711983680725098","1.1711983680725098","1.1711983680725098"
"6989","1.1109389066696167","1.1109389066696167","1.1109389066696167","1.6015434265136719","1.6015434265136719","1.6015434265136719","0.8975754976272583","0.8975754976272583","0.8975754976272583"
"7019","1.0782827138900757","1.0782827138900757","1.0782827138900757","2.2010929584503174","2.2010929584503174","2.2010929584503174","1.1868616342544556","1.1868616342544556","1.1868616342544556"
"7049","0.8685306310653687","0.8685306310653687","0.8685306310653687","1.6109286546707153","1.6109286546707153","1.6109286546707153","0.8515753746032715","0.8515753746032715","0.8515753746032715"
"7079","1.0040667057037354","1.0040667057037354","1.0040667057037354","1.8197046518325806","1.8197046518325806","1.8197046518325806","1.0037612915039062","1.0037612915039062","1.0037612915039062"
"7109","0.8556300401687622","0.8556300401687622","0.8556300401687622","1.424992322921753","1.424992322921753","1.424992322921753","0.9005337357521057","0.9005337357521057","0.9005337357521057"
"7139","1.2907371520996094","1.2907371520996094","1.2907371520996094","1.6199164390563965","1.6199164390563965","1.6199164390563965","1.0945332050323486","1.0945332050323486","1.0945332050323486"
"7169","0.9139663577079773","0.9139663577079773","0.9139663577079773","2.9157464504241943","2.9157464504241943","2.9157464504241943","0.7439758777618408","0.7439758777618408","0.7439758777618408"
"7199","0.9726571440696716","0.9726571440696716","0.9726571440696716","1.7536765336990356","1.7536765336990356","1.7536765336990356","0.9789451360702515","0.9789451360702515","0.9789451360702515"
"7229","0.993428647518158","0.993428647518158","0.993428647518158","1.7065033912658691","1.7065033912658691","1.7065033912658691","0.6188979744911194","0.6188979744911194","0.6188979744911194"
"7259","0.9172922968864441","0.9172922968864441","0.9172922968864441","1.926906704902649","1.926906704902649","1.926906704902649","1.3060956001281738","1.3060956001281738","1.3060956001281738"
"7289","1.0923218727111816","1.0923218727111816","1.0923218727111816","1.452993631362915","1.452993631362915","1.452993631362915","0.8461378812789917","0.8461378812789917","0.8461378812789917"
"7319","1.0063226222991943","1.0063226222991943","1.0063226222991943","1.7959136962890625","1.7959136962890625","1.7959136962890625","0.8983339667320251","0.8983339667320251","0.8983339667320251"
"7349","0.8690167665481567","0.8690167665481567","0.8690167665481567","2.003054141998291","2.003054141998291","2.003054141998291","0.8723951578140259","0.8723951578140259","0.8723951578140259"
"7379","0.9162836074829102","0.9162836074829102","0.9162836074829102","1.6565372943878174","1.6565372943878174","1.6565372943878174","0.7087113857269287","0.7087113857269287","0.7087113857269287"
"7409","1.0943118333816528","1.0943118333816528","1.0943118333816528","1.698598861694336","1.698598861694336","1.698598861694336","1.1532446146011353","1.1532446146011353","1.1532446146011353"
"7439","0.9174361824989319","0.9174361824989319","0.9174361824989319","2.0852296352386475","2.0852296352386475","2.0852296352386475","1.0593351125717163","1.0593351125717163","1.0593351125717163"
"7469","1.0575048923492432","1.0575048923492432","1.0575048923492432","1.7501659393310547","1.7501659393310547","1.7501659393310547","1.093948245048523","1.093948245048523","1.093948245048523"
"7499","0.8252338767051697","0.8252338767051697","0.8252338767051697","1.675118327140808","1.675118327140808","1.675118327140808","0.8382021188735962","0.8382021188735962","0.8382021188735962"
"7529","0.8769747018814087","0.8769747018814087","0.8769747018814087","1.8930846452713013","1.8930846452713013","1.8930846452713013","1.0450741052627563","1.0450741052627563","1.0450741052627563"
"7559","0.8434318900108337","0.8434318900108337","0.8434318900108337","1.8329012393951416","1.8329012393951416","1.8329012393951416","0.9445363879203796","0.9445363879203796","0.9445363879203796"
"7589","0.8726493120193481","0.8726493120193481","0.8726493120193481","2.138261556625366","2.138261556625366","2.138261556625366","0.6113508343696594","0.6113508343696594","0.6113508343696594"
"7619","1.0203509330749512","1.0203509330749512","1.0203509330749512","1.8917250633239746","1.8917250633239746","1.8917250633239746","0.9233205914497375","0.9233205914497375","0.9233205914497375"
"7649","0.9318434596061707","0.9318434596061707","0.9318434596061707","1.741696834564209","1.741696834564209","1.741696834564209","1.0117939710617065","1.0117939710617065","1.0117939710617065"
"7679","0.8158663511276245","0.8158663511276245","0.8158663511276245","1.6690911054611206","1.6690911054611206","1.6690911054611206","0.6425616145133972","0.6425616145133972","0.6425616145133972"
"7709","0.8638736605644226","0.8638736605644226","0.8638736605644226","2.271838426589966","2.271838426589966","2.271838426589966","1.0574089288711548","1.0574089288711548","1.0574089288711548"
"7739","0.8857648968696594","0.8857648968696594","0.8857648968696594","1.9581108093261719","1.9581108093261719","1.9581108093261719","1.0330810546875","1.0330810546875","1.0330810546875"
"7769","0.8679050803184509","0.8679050803184509","0.8679050803184509","1.6213723421096802","1.6213723421096802","1.6213723421096802","0.8974920511245728","0.8974920511245728","0.8974920511245728"
"7799","0.8738268613815308","0.8738268613815308","0.8738268613815308","1.161126971244812","1.161126971244812","1.161126971244812","1.0309672355651855","1.0309672355651855","1.0309672355651855"
"7829","0.8277937769889832","0.8277937769889832","0.8277937769889832","1.468264102935791","1.468264102935791","1.468264102935791","0.691473662853241","0.691473662853241","0.691473662853241"
"7859","0.910648763179779","0.910648763179779","0.910648763179779","1.7572091817855835","1.7572091817855835","1.7572091817855835","0.8088558912277222","0.8088558912277222","0.8088558912277222"
"7889","0.7978928685188293","0.7978928685188293","0.7978928685188293","1.396972894668579","1.396972894668579","1.396972894668579","0.9787865877151489","0.9787865877151489","0.9787865877151489"
"7919","0.8538669943809509","0.8538669943809509","0.8538669943809509","1.373313546180725","1.373313546180725","1.373313546180725","0.873621940612793","0.873621940612793","0.873621940612793"
"7949","0.8336411714553833","0.8336411714553833","0.8336411714553833","1.6312007904052734","1.6312007904052734","1.6312007904052734","0.6920291185379028","0.6920291185379028","0.6920291185379028"
"7979","0.7759226560592651","0.7759226560592651","0.7759226560592651","1.4676744937896729","1.4676744937896729","1.4676744937896729","0.7797619700431824","0.7797619700431824","0.7797619700431824"
"8009","0.9749731421470642","0.9749731421470642","0.9749731421470642","1.7598376274108887","1.7598376274108887","1.7598376274108887","0.978423535823822","0.978423535823822","0.978423535823822"
"8039","0.9780846834182739","0.9780846834182739","0.9780846834182739","1.5399960279464722","1.5399960279464722","1.5399960279464722","1.0373191833496094","1.0373191833496094","1.0373191833496094"
"8069","0.8276001811027527","0.8276001811027527","0.8276001811027527","1.5010244846343994","1.5010244846343994","1.5010244846343994","1.230082631111145","1.230082631111145","1.230082631111145"
"8099","0.8180752396583557","0.8180752396583557","0.8180752396583557","1.4782265424728394","1.4782265424728394","1.4782265424728394","0.7462226152420044","0.7462226152420044","0.7462226152420044"
"8129","0.8382725119590759","0.8382725119590759","0.8382725119590759","1.5635141134262085","1.5635141134262085","1.5635141134262085","0.5350320339202881","0.5350320339202881","0.5350320339202881"
"8159","0.8913460969924927","0.8913460969924927","0.8913460969924927","2.9440319538116455","2.9440319538116455","2.9440319538116455","0.5471707582473755","0.5471707582473755","0.5471707582473755"
"8189","0.7431132197380066","0.7431132197380066","0.7431132197380066","1.4815621376037598","1.4815621376037598","1.4815621376037598","0.9478604197502136","0.9478604197502136","0.9478604197502136"
"8219","0.971563458442688","0.971563458442688","0.971563458442688","1.9547375440597534","1.9547375440597534","1.9547375440597534","0.899667501449585","0.899667501449585","0.899667501449585"
"8249","0.7855271697044373","0.7855271697044373","0.7855271697044373","1.8981889486312866","1.8981889486312866","1.8981889486312866","0.7327393889427185","0.7327393889427185","0.7327393889427185"
"8279","0.739278256893158","0.739278256893158","0.739278256893158","1.622398018836975","1.622398018836975","1.622398018836975","0.7724486589431763","0.7724486589431763","0.7724486589431763"
"8309","0.7805111408233643","0.7805111408233643","0.7805111408233643","1.72712242603302","1.72712242603302","1.72712242603302","0.6456731557846069","0.6456731557846069","0.6456731557846069"
"8339","0.7972039580345154","0.7972039580345154","0.7972039580345154","1.874186635017395","1.874186635017395","1.874186635017395","1.0388777256011963","1.0388777256011963","1.0388777256011963"
"8369","0.8406379222869873","0.8406379222869873","0.8406379222869873","1.601096749305725","1.601096749305725","1.601096749305725","1.0517463684082031","1.0517463684082031","1.0517463684082031"
"8399","0.7679444551467896","0.7679444551467896","0.7679444551467896","1.8051514625549316","1.8051514625549316","1.8051514625549316","1.1168056726455688","1.1168056726455688","1.1168056726455688"
"8429","0.8365481495857239","0.8365481495857239","0.8365481495857239","1.5324944257736206","1.5324944257736206","1.5324944257736206","0.6435225009918213","0.6435225009918213","0.6435225009918213"
"8459","0.7167476415634155","0.7167476415634155","0.7167476415634155","1.52967369556427","1.52967369556427","1.52967369556427","0.6666567325592041","0.6666567325592041","0.6666567325592041"
"8489","0.8180729746818542","0.8180729746818542","0.8180729746818542","1.4668679237365723","1.4668679237365723","1.4668679237365723","0.6304928660392761","0.6304928660392761","0.6304928660392761"
"8519","0.7734013199806213","0.7734013199806213","0.7734013199806213","1.4725191593170166","1.4725191593170166","1.4725191593170166","0.827756404876709","0.827756404876709","0.827756404876709"
"8549","0.7622604966163635","0.7622604966163635","0.7622604966163635","1.6240935325622559","1.6240935325622559","1.6240935325622559","0.6218987703323364","0.6218987703323364","0.6218987703323364"
"8579","0.8216356635093689","0.8216356635093689","0.8216356635093689","1.8329405784606934","1.8329405784606934","1.8329405784606934","1.0283712148666382","1.0283712148666382","1.0283712148666382"
"8609","0.7935078144073486","0.7935078144073486","0.7935078144073486","1.6720210313796997","1.6720210313796997","1.6720210313796997","0.8520985245704651","0.8520985245704651","0.8520985245704651"
"8639","0.7698982954025269","0.7698982954025269","0.7698982954025269","1.6240408420562744","1.6240408420562744","1.6240408420562744","0.51869797706604","0.51869797706604","0.51869797706604"
"8669","0.7606425881385803","0.7606425881385803","0.7606425881385803","1.4225256443023682","1.4225256443023682","1.4225256443023682","0.7225939631462097","0.7225939631462097","0.7225939631462097"
"8699","0.7805320024490356","0.7805320024490356","0.7805320024490356","1.5893867015838623","1.5893867015838623","1.5893867015838623","0.6673109531402588","0.6673109531402588","0.6673109531402588"
"8729","0.6755357384681702","0.6755357384681702","0.6755357384681702","1.591607689857483","1.591607689857483","1.591607689857483","0.7372623085975647","0.7372623085975647","0.7372623085975647"
"8759","0.8696202039718628","0.8696202039718628","0.8696202039718628","1.893216848373413","1.893216848373413","1.893216848373413","1.2667385339736938","1.2667385339736938","1.2667385339736938"
"8789","0.8109080195426941","0.8109080195426941","0.8109080195426941","1.7658361196517944","1.7658361196517944","1.7658361196517944","0.7683994174003601","0.7683994174003601","0.7683994174003601"
"8819","0.7398352026939392","0.7398352026939392","0.7398352026939392","2.4152681827545166","2.4152681827545166","2.4152681827545166","0.4801847040653229","0.4801847040653229","0.4801847040653229"
"8849","0.7971809506416321","0.7971809506416321","0.7971809506416321","1.6170461177825928","1.6170461177825928","1.6170461177825928","0.6056870818138123","0.6056870818138123","0.6056870818138123"
"8879","0.7063531279563904","0.7063531279563904","0.7063531279563904","1.4499588012695312","1.4499588012695312","1.4499588012695312","0.8098301291465759","0.8098301291465759","0.8098301291465759"
"8909","0.7844456434249878","0.7844456434249878","0.7844456434249878","1.5502941608428955","1.5502941608428955","1.5502941608428955","0.7041621804237366","0.7041621804237366","0.7041621804237366"
"8939","0.8285488486289978","0.8285488486289978","0.8285488486289978","1.4533096551895142","1.4533096551895142","1.4533096551895142","0.8619697093963623","0.8619697093963623","0.8619697093963623"
"8969","0.7068549394607544","0.7068549394607544","0.7068549394607544","1.2315033674240112","1.2315033674240112","1.2315033674240112","0.9000968933105469","0.9000968933105469","0.9000968933105469"
"8999","0.6820963621139526","0.6820963621139526","0.6820963621139526","1.3418896198272705","1.3418896198272705","1.3418896198272705","0.8276252746582031","0.8276252746582031","0.8276252746582031"
"9029","0.7194703221321106","0.7194703221321106","0.7194703221321106","1.436708927154541","1.436708927154541","1.436708927154541","0.6178156733512878","0.6178156733512878","0.6178156733512878"
"9059","0.7773060202598572","0.7773060202598572","0.7773060202598572","1.3781399726867676","1.3781399726867676","1.3781399726867676","1.0994833707809448","1.0994833707809448","1.0994833707809448"
"9089","0.7511686682701111","0.7511686682701111","0.7511686682701111","2.460503578186035","2.460503578186035","2.460503578186035","0.7095681428909302","0.7095681428909302","0.7095681428909302"
"9119","0.7029018998146057","0.7029018998146057","0.7029018998146057","1.5984874963760376","1.5984874963760376","1.5984874963760376","1.1748263835906982","1.1748263835906982","1.1748263835906982"
"9149","0.6749903559684753","0.6749903559684753","0.6749903559684753","1.9112862348556519","1.9112862348556519","1.9112862348556519","0.5984901785850525","0.5984901785850525","0.5984901785850525"
"9179","0.7580860257148743","0.7580860257148743","0.7580860257148743","1.3196477890014648","1.3196477890014648","1.3196477890014648","0.6701359152793884","0.6701359152793884","0.6701359152793884"
"9209","0.7837764024734497","0.7837764024734497","0.7837764024734497","1.7614638805389404","1.7614638805389404","1.7614638805389404","0.5950457453727722","0.5950457453727722","0.5950457453727722"
"9239","0.7054031491279602","0.7054031491279602","0.7054031491279602","2.4017720222473145","2.4017720222473145","2.4017720222473145","0.5361822247505188","0.5361822247505188","0.5361822247505188"
"9269","0.7488596439361572","0.7488596439361572","0.7488596439361572","1.6676479578018188","1.6676479578018188","1.6676479578018188","0.6854652762413025","0.6854652762413025","0.6854652762413025"
"9299","0.6987345814704895","0.6987345814704895","0.6987345814704895","1.4604389667510986","1.4604389667510986","1.4604389667510986","0.793244481086731","0.793244481086731","0.793244481086731"
"9329","0.6494231820106506","0.6494231820106506","0.6494231820106506","1.8544678688049316","1.8544678688049316","1.8544678688049316","0.9126326441764832","0.9126326441764832","0.9126326441764832"
"9359","0.7302746176719666","0.7302746176719666","0.7302746176719666","1.6026891469955444","1.6026891469955444","1.6026891469955444","0.7075639367103577","0.7075639367103577","0.7075639367103577"
"9389","0.6780322790145874","0.6780322790145874","0.6780322790145874","1.438836693763733","1.438836693763733","1.438836693763733","0.7602009177207947","0.7602009177207947","0.7602009177207947"
"9419","0.6372951865196228","0.6372951865196228","0.6372951865196228","1.4115678071975708","1.4115678071975708","1.4115678071975708","0.7024368047714233","0.7024368047714233","0.7024368047714233"
"9449","0.7696211338043213","0.7696211338043213","0.7696211338043213","1.7912734746932983","1.7912734746932983","1.7912734746932983","0.768006443977356","0.768006443977356","0.768006443977356"
"9479","0.7289259433746338","0.7289259433746338","0.7289259433746338","1.8347105979919434","1.8347105979919434","1.8347105979919434","0.5759485363960266","0.5759485363960266","0.5759485363960266"
"9509","0.6977419853210449","0.6977419853210449","0.6977419853210449","1.5247865915298462","1.5247865915298462","1.5247865915298462","1.0087718963623047","1.0087718963623047","1.0087718963623047"
"9539","0.6493927836418152","0.6493927836418152","0.6493927836418152","1.1203054189682007","1.1203054189682007","1.1203054189682007","0.7624291777610779","0.7624291777610779","0.7624291777610779"
"9569","0.6882586479187012","0.6882586479187012","0.6882586479187012","1.2842451333999634","1.2842451333999634","1.2842451333999634","1.0076732635498047","1.0076732635498047","1.0076732635498047"
"9599","0.6412054300308228","0.6412054300308228","0.6412054300308228","1.7360836267471313","1.7360836267471313","1.7360836267471313","0.5987851619720459","0.5987851619720459","0.5987851619720459"
