"Step","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX"
"4919","3.191497802734375","3.191497802734375","3.191497802734375","2.929835081100464","2.929835081100464","2.929835081100464","3.1571483612060547","3.1571483612060547","3.1571483612060547"
"4949","2.3482697010040283","2.3482697010040283","2.3482697010040283","2.9726333618164062","2.9726333618164062","2.9726333618164062","2.6809468269348145","2.6809468269348145","2.6809468269348145"
"4979","2.2093863487243652","2.2093863487243652","2.2093863487243652","2.6836793422698975","2.6836793422698975","2.6836793422698975","2.64652156829834","2.64652156829834","2.64652156829834"
"5009","2.229262113571167","2.229262113571167","2.229262113571167","2.565413475036621","2.565413475036621","2.565413475036621","2.5553784370422363","2.5553784370422363","2.5553784370422363"
"5039","2.273313045501709","2.273313045501709","2.273313045501709","2.580808162689209","2.580808162689209","2.580808162689209","2.522927761077881","2.522927761077881","2.522927761077881"
"5069","2.2624051570892334","2.2624051570892334","2.2624051570892334","3.020376443862915","3.020376443862915","3.020376443862915","2.5049209594726562","2.5049209594726562","2.5049209594726562"
"5099","2.240347146987915","2.240347146987915","2.240347146987915","2.8745226860046387","2.8745226860046387","2.8745226860046387","2.520704984664917","2.520704984664917","2.520704984664917"
"5129","2.3039658069610596","2.3039658069610596","2.3039658069610596","2.8637614250183105","2.8637614250183105","2.8637614250183105","2.847675085067749","2.847675085067749","2.847675085067749"
"5159","2.9936883449554443","2.9936883449554443","2.9936883449554443","2.6946194171905518","2.6946194171905518","2.6946194171905518","2.577726364135742","2.577726364135742","2.577726364135742"
"5189","2.3260371685028076","2.3260371685028076","2.3260371685028076","3.309468984603882","3.309468984603882","3.309468984603882","2.7085094451904297","2.7085094451904297","2.7085094451904297"
"5219","2.2806241512298584","2.2806241512298584","2.2806241512298584","2.800114631652832","2.800114631652832","2.800114631652832","2.8218724727630615","2.8218724727630615","2.8218724727630615"
"5249","2.396510362625122","2.396510362625122","2.396510362625122","2.647852659225464","2.647852659225464","2.647852659225464","2.5077309608459473","2.5077309608459473","2.5077309608459473"
"5279","2.373633623123169","2.373633623123169","2.373633623123169","2.81327748298645","2.81327748298645","2.81327748298645","2.7272374629974365","2.7272374629974365","2.7272374629974365"
"5309","2.2503087520599365","2.2503087520599365","2.2503087520599365","2.61098313331604","2.61098313331604","2.61098313331604","2.763859272003174","2.763859272003174","2.763859272003174"
"5339","2.4265105724334717","2.4265105724334717","2.4265105724334717","2.859950542449951","2.859950542449951","2.859950542449951","2.911159038543701","2.911159038543701","2.911159038543701"
"5369","2.604281187057495","2.604281187057495","2.604281187057495","2.6609697341918945","2.6609697341918945","2.6609697341918945","2.3447606563568115","2.3447606563568115","2.3447606563568115"
"5399","2.25644850730896","2.25644850730896","2.25644850730896","2.575920343399048","2.575920343399048","2.575920343399048","2.5026490688323975","2.5026490688323975","2.5026490688323975"
"5429","2.242858648300171","2.242858648300171","2.242858648300171","2.984212636947632","2.984212636947632","2.984212636947632","2.3608005046844482","2.3608005046844482","2.3608005046844482"
"5459","2.3180153369903564","2.3180153369903564","2.3180153369903564","2.9277098178863525","2.9277098178863525","2.9277098178863525","2.662217617034912","2.662217617034912","2.662217617034912"
"5489","2.295393943786621","2.295393943786621","2.295393943786621","2.690664052963257","2.690664052963257","2.690664052963257","3.033172607421875","3.033172607421875","3.033172607421875"
"5519","2.1801347732543945","2.1801347732543945","2.1801347732543945","2.8702871799468994","2.8702871799468994","2.8702871799468994","2.726182699203491","2.726182699203491","2.726182699203491"
"5549","2.25889253616333","2.25889253616333","2.25889253616333","2.578439474105835","2.578439474105835","2.578439474105835","2.4231069087982178","2.4231069087982178","2.4231069087982178"
"5579","4.911877155303955","4.911877155303955","4.911877155303955","2.8136556148529053","2.8136556148529053","2.8136556148529053","2.639549493789673","2.639549493789673","2.639549493789673"
"5609","2.263460874557495","2.263460874557495","2.263460874557495","2.8665971755981445","2.8665971755981445","2.8665971755981445","2.592897891998291","2.592897891998291","2.592897891998291"
"5639","2.241839647293091","2.241839647293091","2.241839647293091","2.8565661907196045","2.8565661907196045","2.8565661907196045","2.8176116943359375","2.8176116943359375","2.8176116943359375"
"5669","2.168297290802002","2.168297290802002","2.168297290802002","2.648716449737549","2.648716449737549","2.648716449737549","2.5401809215545654","2.5401809215545654","2.5401809215545654"
"5699","2.7213168144226074","2.7213168144226074","2.7213168144226074","3.016644239425659","3.016644239425659","3.016644239425659","2.716799020767212","2.716799020767212","2.716799020767212"
"5729","2.2384097576141357","2.2384097576141357","2.2384097576141357","3.0943729877471924","3.0943729877471924","3.0943729877471924","2.597797155380249","2.597797155380249","2.597797155380249"
"5759","2.2269694805145264","2.2269694805145264","2.2269694805145264","2.4634833335876465","2.4634833335876465","2.4634833335876465","2.589193105697632","2.589193105697632","2.589193105697632"
"5789","2.1461315155029297","2.1461315155029297","2.1461315155029297","2.5250909328460693","2.5250909328460693","2.5250909328460693","2.4852519035339355","2.4852519035339355","2.4852519035339355"
"5819","2.3002309799194336","2.3002309799194336","2.3002309799194336","2.819458246231079","2.819458246231079","2.819458246231079","2.660738229751587","2.660738229751587","2.660738229751587"
"5849","2.1387267112731934","2.1387267112731934","2.1387267112731934","2.9066405296325684","2.9066405296325684","2.9066405296325684","2.507236957550049","2.507236957550049","2.507236957550049"
"5879","2.2345826625823975","2.2345826625823975","2.2345826625823975","3.1510088443756104","3.1510088443756104","3.1510088443756104","2.9169132709503174","2.9169132709503174","2.9169132709503174"
"5909","2.246389389038086","2.246389389038086","2.246389389038086","2.671900510787964","2.671900510787964","2.671900510787964","2.579559803009033","2.579559803009033","2.579559803009033"
"5939","2.854762315750122","2.854762315750122","2.854762315750122","2.6744444370269775","2.6744444370269775","2.6744444370269775","2.575793504714966","2.575793504714966","2.575793504714966"
"5969","2.2048656940460205","2.2048656940460205","2.2048656940460205","2.9308226108551025","2.9308226108551025","2.9308226108551025","2.5842671394348145","2.5842671394348145","2.5842671394348145"
"5999","2.3000328540802","2.3000328540802","2.3000328540802","2.894798517227173","2.894798517227173","2.894798517227173","2.6443517208099365","2.6443517208099365","2.6443517208099365"
"6029","2.1534862518310547","2.1534862518310547","2.1534862518310547","2.800767660140991","2.800767660140991","2.800767660140991","2.4444708824157715","2.4444708824157715","2.4444708824157715"
"6059","2.931596279144287","2.931596279144287","2.931596279144287","2.6187214851379395","2.6187214851379395","2.6187214851379395","2.62309193611145","2.62309193611145","2.62309193611145"
"6089","2.138834238052368","2.138834238052368","2.138834238052368","2.6402173042297363","2.6402173042297363","2.6402173042297363","2.377502918243408","2.377502918243408","2.377502918243408"
"6119","2.2014966011047363","2.2014966011047363","2.2014966011047363","2.8106579780578613","2.8106579780578613","2.8106579780578613","2.724621534347534","2.724621534347534","2.724621534347534"
"6149","2.3277065753936768","2.3277065753936768","2.3277065753936768","2.7011375427246094","2.7011375427246094","2.7011375427246094","2.802098035812378","2.802098035812378","2.802098035812378"
"6179","2.1991093158721924","2.1991093158721924","2.1991093158721924","2.623516082763672","2.623516082763672","2.623516082763672","2.660621166229248","2.660621166229248","2.660621166229248"
"6209","3.232218027114868","3.232218027114868","3.232218027114868","2.833923816680908","2.833923816680908","2.833923816680908","2.5410072803497314","2.5410072803497314","2.5410072803497314"
"6239","2.2120187282562256","2.2120187282562256","2.2120187282562256","2.7338309288024902","2.7338309288024902","2.7338309288024902","2.4892797470092773","2.4892797470092773","2.4892797470092773"
"6269","2.2163245677948","2.2163245677948","2.2163245677948","2.843728542327881","2.843728542327881","2.843728542327881","2.655428409576416","2.655428409576416","2.655428409576416"
"6299","2.14253568649292","2.14253568649292","2.14253568649292","2.8124711513519287","2.8124711513519287","2.8124711513519287","2.5523488521575928","2.5523488521575928","2.5523488521575928"
"6329","3.383767604827881","3.383767604827881","3.383767604827881","3.232299327850342","3.232299327850342","3.232299327850342","2.5343053340911865","2.5343053340911865","2.5343053340911865"
"6359","2.1864137649536133","2.1864137649536133","2.1864137649536133","2.7155771255493164","2.7155771255493164","2.7155771255493164","2.4782555103302","2.4782555103302","2.4782555103302"
"6389","2.189999580383301","2.189999580383301","2.189999580383301","2.6920626163482666","2.6920626163482666","2.6920626163482666","2.6858696937561035","2.6858696937561035","2.6858696937561035"
"6419","2.190596342086792","2.190596342086792","2.190596342086792","2.477123260498047","2.477123260498047","2.477123260498047","2.745682716369629","2.745682716369629","2.745682716369629"
"6449","2.2025933265686035","2.2025933265686035","2.2025933265686035","2.525360345840454","2.525360345840454","2.525360345840454","2.882115125656128","2.882115125656128","2.882115125656128"
"6479","2.092651128768921","2.092651128768921","2.092651128768921","2.412045955657959","2.412045955657959","2.412045955657959","2.4770007133483887","2.4770007133483887","2.4770007133483887"
"6509","2.6675713062286377","2.6675713062286377","2.6675713062286377","2.8472039699554443","2.8472039699554443","2.8472039699554443","2.5989491939544678","2.5989491939544678","2.5989491939544678"
"6539","2.13466215133667","2.13466215133667","2.13466215133667","2.3832321166992188","2.3832321166992188","2.3832321166992188","2.4711711406707764","2.4711711406707764","2.4711711406707764"
"6569","2.158463954925537","2.158463954925537","2.158463954925537","2.644120931625366","2.644120931625366","2.644120931625366","2.631510019302368","2.631510019302368","2.631510019302368"
"6599","2.2863898277282715","2.2863898277282715","2.2863898277282715","2.8757259845733643","2.8757259845733643","2.8757259845733643","2.5067248344421387","2.5067248344421387","2.5067248344421387"
"6629","2.188674211502075","2.188674211502075","2.188674211502075","2.6350197792053223","2.6350197792053223","2.6350197792053223","2.4170591831207275","2.4170591831207275","2.4170591831207275"
"6659","2.997063159942627","2.997063159942627","2.997063159942627","2.9213078022003174","2.9213078022003174","2.9213078022003174","2.6138174533843994","2.6138174533843994","2.6138174533843994"
"6689","2.136197328567505","2.136197328567505","2.136197328567505","2.897542715072632","2.897542715072632","2.897542715072632","2.403332471847534","2.403332471847534","2.403332471847534"
"6719","2.0923104286193848","2.0923104286193848","2.0923104286193848","2.864161252975464","2.864161252975464","2.864161252975464","2.5547893047332764","2.5547893047332764","2.5547893047332764"
"6749","3.1737756729125977","3.1737756729125977","3.1737756729125977","2.622994899749756","2.622994899749756","2.622994899749756","2.791635036468506","2.791635036468506","2.791635036468506"
"6779","3.3094053268432617","3.3094053268432617","3.3094053268432617","2.459838628768921","2.459838628768921","2.459838628768921","2.514404296875","2.514404296875","2.514404296875"
"6809","2.1607003211975098","2.1607003211975098","2.1607003211975098","3.3893656730651855","3.3893656730651855","3.3893656730651855","2.536735773086548","2.536735773086548","2.536735773086548"
"6839","2.718536615371704","2.718536615371704","2.718536615371704","2.7631688117980957","2.7631688117980957","2.7631688117980957","2.4072794914245605","2.4072794914245605","2.4072794914245605"
"6869","2.318448066711426","2.318448066711426","2.318448066711426","3.099971294403076","3.099971294403076","3.099971294403076","2.55063796043396","2.55063796043396","2.55063796043396"
"6899","2.2260582447052","2.2260582447052","2.2260582447052","3.252687931060791","3.252687931060791","3.252687931060791","2.882164478302002","2.882164478302002","2.882164478302002"
"6929","2.0938243865966797","2.0938243865966797","2.0938243865966797","2.2973568439483643","2.2973568439483643","2.2973568439483643","2.4506208896636963","2.4506208896636963","2.4506208896636963"
"6959","2.091151714324951","2.091151714324951","2.091151714324951","2.696242570877075","2.696242570877075","2.696242570877075","2.5942296981811523","2.5942296981811523","2.5942296981811523"
"6989","2.1768078804016113","2.1768078804016113","2.1768078804016113","2.4302546977996826","2.4302546977996826","2.4302546977996826","2.35585880279541","2.35585880279541","2.35585880279541"
"7019","2.1650891304016113","2.1650891304016113","2.1650891304016113","2.570465326309204","2.570465326309204","2.570465326309204","2.487555742263794","2.487555742263794","2.487555742263794"
"7049","3.0064775943756104","3.0064775943756104","3.0064775943756104","2.705669403076172","2.705669403076172","2.705669403076172","2.7660155296325684","2.7660155296325684","2.7660155296325684"
"7079","2.1388776302337646","2.1388776302337646","2.1388776302337646","2.520317554473877","2.520317554473877","2.520317554473877","2.308154344558716","2.308154344558716","2.308154344558716"
"7109","2.0236973762512207","2.0236973762512207","2.0236973762512207","2.5774612426757812","2.5774612426757812","2.5774612426757812","2.4130454063415527","2.4130454063415527","2.4130454063415527"
"7139","2.3020455837249756","2.3020455837249756","2.3020455837249756","2.6268763542175293","2.6268763542175293","2.6268763542175293","2.486560106277466","2.486560106277466","2.486560106277466"
"7169","2.1658759117126465","2.1658759117126465","2.1658759117126465","2.7110118865966797","2.7110118865966797","2.7110118865966797","2.5564815998077393","2.5564815998077393","2.5564815998077393"
"7199","2.100802183151245","2.100802183151245","2.100802183151245","2.738128662109375","2.738128662109375","2.738128662109375","2.5672740936279297","2.5672740936279297","2.5672740936279297"
"7229","2.1192266941070557","2.1192266941070557","2.1192266941070557","2.873833656311035","2.873833656311035","2.873833656311035","2.5309395790100098","2.5309395790100098","2.5309395790100098"
"7259","2.746338367462158","2.746338367462158","2.746338367462158","2.553971767425537","2.553971767425537","2.553971767425537","2.5417838096618652","2.5417838096618652","2.5417838096618652"
"7289","2.2073898315429688","2.2073898315429688","2.2073898315429688","2.6974782943725586","2.6974782943725586","2.6974782943725586","2.4107534885406494","2.4107534885406494","2.4107534885406494"
"7319","2.1508212089538574","2.1508212089538574","2.1508212089538574","3.0152664184570312","3.0152664184570312","3.0152664184570312","2.9428770542144775","2.9428770542144775","2.9428770542144775"
"7349","2.043191432952881","2.043191432952881","2.043191432952881","2.6473162174224854","2.6473162174224854","2.6473162174224854","2.4524359703063965","2.4524359703063965","2.4524359703063965"
"7379","2.068227529525757","2.068227529525757","2.068227529525757","2.6903014183044434","2.6903014183044434","2.6903014183044434","2.3362481594085693","2.3362481594085693","2.3362481594085693"
"7409","2.167948007583618","2.167948007583618","2.167948007583618","2.2424776554107666","2.2424776554107666","2.2424776554107666","2.351830244064331","2.351830244064331","2.351830244064331"
"7439","2.0775725841522217","2.0775725841522217","2.0775725841522217","2.7095696926116943","2.7095696926116943","2.7095696926116943","2.4888763427734375","2.4888763427734375","2.4888763427734375"
"7469","2.1315386295318604","2.1315386295318604","2.1315386295318604","3.097025156021118","3.097025156021118","3.097025156021118","2.4986062049865723","2.4986062049865723","2.4986062049865723"
"7499","2.170339345932007","2.170339345932007","2.170339345932007","2.5012691020965576","2.5012691020965576","2.5012691020965576","2.7847015857696533","2.7847015857696533","2.7847015857696533"
"7529","2.1105971336364746","2.1105971336364746","2.1105971336364746","2.450073719024658","2.450073719024658","2.450073719024658","2.4360878467559814","2.4360878467559814","2.4360878467559814"
"7559","2.0480377674102783","2.0480377674102783","2.0480377674102783","2.3255879878997803","2.3255879878997803","2.3255879878997803","2.4005355834960938","2.4005355834960938","2.4005355834960938"
"7589","2.0879547595977783","2.0879547595977783","2.0879547595977783","2.5005111694335938","2.5005111694335938","2.5005111694335938","2.593496084213257","2.593496084213257","2.593496084213257"
"7619","3.161639451980591","3.161639451980591","3.161639451980591","2.3398566246032715","2.3398566246032715","2.3398566246032715","2.3535609245300293","2.3535609245300293","2.3535609245300293"
"7649","2.176849126815796","2.176849126815796","2.176849126815796","2.7001116275787354","2.7001116275787354","2.7001116275787354","2.337646245956421","2.337646245956421","2.337646245956421"
"7679","2.0737931728363037","2.0737931728363037","2.0737931728363037","2.2450339794158936","2.2450339794158936","2.2450339794158936","2.4700372219085693","2.4700372219085693","2.4700372219085693"
"7709","2.0511600971221924","2.0511600971221924","2.0511600971221924","2.674330949783325","2.674330949783325","2.674330949783325","2.7436347007751465","2.7436347007751465","2.7436347007751465"
"7739","2.035529375076294","2.035529375076294","2.035529375076294","2.249852180480957","2.249852180480957","2.249852180480957","2.3107094764709473","2.3107094764709473","2.3107094764709473"
"7769","2.0404365062713623","2.0404365062713623","2.0404365062713623","3.086970806121826","3.086970806121826","3.086970806121826","2.585508346557617","2.585508346557617","2.585508346557617"
"7799","2.1503374576568604","2.1503374576568604","2.1503374576568604","2.639176607131958","2.639176607131958","2.639176607131958","2.601243734359741","2.601243734359741","2.601243734359741"
"7829","2.122572183609009","2.122572183609009","2.122572183609009","2.39306902885437","2.39306902885437","2.39306902885437","2.5012528896331787","2.5012528896331787","2.5012528896331787"
"7859","2.100668430328369","2.100668430328369","2.100668430328369","3.105478525161743","3.105478525161743","3.105478525161743","2.406669855117798","2.406669855117798","2.406669855117798"
"7889","2.063762903213501","2.063762903213501","2.063762903213501","2.486553430557251","2.486553430557251","2.486553430557251","2.6450493335723877","2.6450493335723877","2.6450493335723877"
"7919","2.121361255645752","2.121361255645752","2.121361255645752","2.4551806449890137","2.4551806449890137","2.4551806449890137","2.5214760303497314","2.5214760303497314","2.5214760303497314"
"7949","2.0766971111297607","2.0766971111297607","2.0766971111297607","2.723568916320801","2.723568916320801","2.723568916320801","2.605220317840576","2.605220317840576","2.605220317840576"
"7979","2.132753849029541","2.132753849029541","2.132753849029541","2.455819606781006","2.455819606781006","2.455819606781006","2.5705292224884033","2.5705292224884033","2.5705292224884033"
"8009","2.1471352577209473","2.1471352577209473","2.1471352577209473","2.821690082550049","2.821690082550049","2.821690082550049","2.517331123352051","2.517331123352051","2.517331123352051"
"8039","2.1236307621002197","2.1236307621002197","2.1236307621002197","2.6931750774383545","2.6931750774383545","2.6931750774383545","2.2937841415405273","2.2937841415405273","2.2937841415405273"
"8069","2.1044256687164307","2.1044256687164307","2.1044256687164307","2.848698616027832","2.848698616027832","2.848698616027832","2.786651134490967","2.786651134490967","2.786651134490967"
"8099","2.078251600265503","2.078251600265503","2.078251600265503","2.565979480743408","2.565979480743408","2.565979480743408","2.5635669231414795","2.5635669231414795","2.5635669231414795"
"8129","2.140747547149658","2.140747547149658","2.140747547149658","2.664585590362549","2.664585590362549","2.664585590362549","2.7690653800964355","2.7690653800964355","2.7690653800964355"
"8159","2.0278563499450684","2.0278563499450684","2.0278563499450684","2.4752390384674072","2.4752390384674072","2.4752390384674072","2.348536252975464","2.348536252975464","2.348536252975464"
"8189","2.0604841709136963","2.0604841709136963","2.0604841709136963","2.692751169204712","2.692751169204712","2.692751169204712","2.735684394836426","2.735684394836426","2.735684394836426"
"8219","2.088831901550293","2.088831901550293","2.088831901550293","2.453378438949585","2.453378438949585","2.453378438949585","2.3914566040039062","2.3914566040039062","2.3914566040039062"
"8249","2.0458436012268066","2.0458436012268066","2.0458436012268066","2.714813709259033","2.714813709259033","2.714813709259033","2.573305368423462","2.573305368423462","2.573305368423462"
"8279","2.0744175910949707","2.0744175910949707","2.0744175910949707","2.68880033493042","2.68880033493042","2.68880033493042","2.801522731781006","2.801522731781006","2.801522731781006"
"8309","2.0810341835021973","2.0810341835021973","2.0810341835021973","2.780569314956665","2.780569314956665","2.780569314956665","2.4451396465301514","2.4451396465301514","2.4451396465301514"
"8339","2.061601400375366","2.061601400375366","2.061601400375366","2.9212427139282227","2.9212427139282227","2.9212427139282227","2.516880989074707","2.516880989074707","2.516880989074707"
"8369","2.1307621002197266","2.1307621002197266","2.1307621002197266","2.770801305770874","2.770801305770874","2.770801305770874","2.4971156120300293","2.4971156120300293","2.4971156120300293"
"8399","1.9680453538894653","1.9680453538894653","1.9680453538894653","3.0477797985076904","3.0477797985076904","3.0477797985076904","2.4552571773529053","2.4552571773529053","2.4552571773529053"
"8429","2.005470037460327","2.005470037460327","2.005470037460327","2.8698885440826416","2.8698885440826416","2.8698885440826416","2.6027297973632812","2.6027297973632812","2.6027297973632812"
"8459","2.1558077335357666","2.1558077335357666","2.1558077335357666","2.439321756362915","2.439321756362915","2.439321756362915","2.729611873626709","2.729611873626709","2.729611873626709"
"8489","2.064211130142212","2.064211130142212","2.064211130142212","2.7484874725341797","2.7484874725341797","2.7484874725341797","2.642242908477783","2.642242908477783","2.642242908477783"
"8519","2.0063700675964355","2.0063700675964355","2.0063700675964355","2.883535146713257","2.883535146713257","2.883535146713257","2.4131522178649902","2.4131522178649902","2.4131522178649902"
"8549","2.222965717315674","2.222965717315674","2.222965717315674","2.5998358726501465","2.5998358726501465","2.5998358726501465","2.733260154724121","2.733260154724121","2.733260154724121"
"8579","2.0787367820739746","2.0787367820739746","2.0787367820739746","2.4602479934692383","2.4602479934692383","2.4602479934692383","2.2823479175567627","2.2823479175567627","2.2823479175567627"
"8609","2.0534842014312744","2.0534842014312744","2.0534842014312744","2.573270320892334","2.573270320892334","2.573270320892334","2.2873942852020264","2.2873942852020264","2.2873942852020264"
"8639","2.0263736248016357","2.0263736248016357","2.0263736248016357","2.8811895847320557","2.8811895847320557","2.8811895847320557","2.517509937286377","2.517509937286377","2.517509937286377"
"8669","1.9632974863052368","1.9632974863052368","1.9632974863052368","2.396177291870117","2.396177291870117","2.396177291870117","2.595369815826416","2.595369815826416","2.595369815826416"
"8699","1.9853333234786987","1.9853333234786987","1.9853333234786987","2.588507652282715","2.588507652282715","2.588507652282715","2.3776795864105225","2.3776795864105225","2.3776795864105225"
"8729","2.057446002960205","2.057446002960205","2.057446002960205","2.7126095294952393","2.7126095294952393","2.7126095294952393","2.4889914989471436","2.4889914989471436","2.4889914989471436"
"8759","2.0601894855499268","2.0601894855499268","2.0601894855499268","3.0922436714172363","3.0922436714172363","3.0922436714172363","2.5581376552581787","2.5581376552581787","2.5581376552581787"
"8789","2.047096014022827","2.047096014022827","2.047096014022827","2.82881498336792","2.82881498336792","2.82881498336792","2.652472972869873","2.652472972869873","2.652472972869873"
"8819","2.0440826416015625","2.0440826416015625","2.0440826416015625","2.743633985519409","2.743633985519409","2.743633985519409","2.7073006629943848","2.7073006629943848","2.7073006629943848"
"8849","2.002556085586548","2.002556085586548","2.002556085586548","2.587481737136841","2.587481737136841","2.587481737136841","2.378767728805542","2.378767728805542","2.378767728805542"
"8879","2.011672258377075","2.011672258377075","2.011672258377075","2.9636831283569336","2.9636831283569336","2.9636831283569336","2.796818256378174","2.796818256378174","2.796818256378174"
"8909","1.956508755683899","1.956508755683899","1.956508755683899","2.492753267288208","2.492753267288208","2.492753267288208","2.4325671195983887","2.4325671195983887","2.4325671195983887"
"8939","1.9725522994995117","1.9725522994995117","1.9725522994995117","2.5046637058258057","2.5046637058258057","2.5046637058258057","2.5214085578918457","2.5214085578918457","2.5214085578918457"
"8969","2.033689022064209","2.033689022064209","2.033689022064209","2.606924057006836","2.606924057006836","2.606924057006836","2.5180211067199707","2.5180211067199707","2.5180211067199707"
"8999","2.025303363800049","2.025303363800049","2.025303363800049","2.4316225051879883","2.4316225051879883","2.4316225051879883","2.8717918395996094","2.8717918395996094","2.8717918395996094"
"9029","1.988491415977478","1.988491415977478","1.988491415977478","2.4988112449645996","2.4988112449645996","2.4988112449645996","2.4539406299591064","2.4539406299591064","2.4539406299591064"
"9059","1.970239520072937","1.970239520072937","1.970239520072937","2.682243824005127","2.682243824005127","2.682243824005127","2.4396023750305176","2.4396023750305176","2.4396023750305176"
"9089","1.9880564212799072","1.9880564212799072","1.9880564212799072","2.64208984375","2.64208984375","2.64208984375","2.5939691066741943","2.5939691066741943","2.5939691066741943"
"9119","1.9578680992126465","1.9578680992126465","1.9578680992126465","2.3622689247131348","2.3622689247131348","2.3622689247131348","2.5237045288085938","2.5237045288085938","2.5237045288085938"
"9149","2.0205934047698975","2.0205934047698975","2.0205934047698975","2.5136306285858154","2.5136306285858154","2.5136306285858154","2.601261854171753","2.601261854171753","2.601261854171753"
"9179","1.9580086469650269","1.9580086469650269","1.9580086469650269","2.5243382453918457","2.5243382453918457","2.5243382453918457","2.3840653896331787","2.3840653896331787","2.3840653896331787"
"9209","2.1341958045959473","2.1341958045959473","2.1341958045959473","2.7488818168640137","2.7488818168640137","2.7488818168640137","2.6827330589294434","2.6827330589294434","2.6827330589294434"
"9239","2.056281089782715","2.056281089782715","2.056281089782715","2.727372884750366","2.727372884750366","2.727372884750366","2.728271484375","2.728271484375","2.728271484375"
"9269","2.0642893314361572","2.0642893314361572","2.0642893314361572","2.7113571166992188","2.7113571166992188","2.7113571166992188","2.7297537326812744","2.7297537326812744","2.7297537326812744"
"9299","2.0524168014526367","2.0524168014526367","2.0524168014526367","2.4815938472747803","2.4815938472747803","2.4815938472747803","2.6867363452911377","2.6867363452911377","2.6867363452911377"
"9329","2.0072107315063477","2.0072107315063477","2.0072107315063477","2.5892045497894287","2.5892045497894287","2.5892045497894287","2.5530662536621094","2.5530662536621094","2.5530662536621094"
"9359","1.99562668800354","1.99562668800354","1.99562668800354","2.680833101272583","2.680833101272583","2.680833101272583","2.5033226013183594","2.5033226013183594","2.5033226013183594"
"9389","2.0124359130859375","2.0124359130859375","2.0124359130859375","2.398927927017212","2.398927927017212","2.398927927017212","2.3508315086364746","2.3508315086364746","2.3508315086364746"
"9419","2.0005929470062256","2.0005929470062256","2.0005929470062256","2.384169340133667","2.384169340133667","2.384169340133667","2.6211516857147217","2.6211516857147217","2.6211516857147217"
"9449","1.9004873037338257","1.9004873037338257","1.9004873037338257","2.3395042419433594","2.3395042419433594","2.3395042419433594","2.275665283203125","2.275665283203125","2.275665283203125"
"9479","2.0151052474975586","2.0151052474975586","2.0151052474975586","2.6670548915863037","2.6670548915863037","2.6670548915863037","2.4674816131591797","2.4674816131591797","2.4674816131591797"
"9509","1.8912676572799683","1.8912676572799683","1.8912676572799683","2.4782934188842773","2.4782934188842773","2.4782934188842773","2.3883070945739746","2.3883070945739746","2.3883070945739746"
"9539","1.980679988861084","1.980679988861084","1.980679988861084","2.360511064529419","2.360511064529419","2.360511064529419","2.466402769088745","2.466402769088745","2.466402769088745"
"9569","1.8682730197906494","1.8682730197906494","1.8682730197906494","2.842113971710205","2.842113971710205","2.842113971710205","2.458937883377075","2.458937883377075","2.458937883377075"
"9599","1.962164282798767","1.962164282798767","1.962164282798767","2.36849308013916","2.36849308013916","2.36849308013916","2.782203197479248","2.782203197479248","2.782203197479248"
"9629","2.033614158630371","2.033614158630371","2.033614158630371","2.6348040103912354","2.6348040103912354","2.6348040103912354","2.5313873291015625","2.5313873291015625","2.5313873291015625"
"9659","2.8380041122436523","2.8380041122436523","2.8380041122436523","2.498502731323242","2.498502731323242","2.498502731323242","2.6765432357788086","2.6765432357788086","2.6765432357788086"
"9689","2.0833652019500732","2.0833652019500732","2.0833652019500732","2.768815279006958","2.768815279006958","2.768815279006958","2.5554616451263428","2.5554616451263428","2.5554616451263428"
"9719","1.9504555463790894","1.9504555463790894","1.9504555463790894","2.440142869949341","2.440142869949341","2.440142869949341","2.3406124114990234","2.3406124114990234","2.3406124114990234"
"9749","1.943145990371704","1.943145990371704","1.943145990371704","2.44569993019104","2.44569993019104","2.44569993019104","2.4228222370147705","2.4228222370147705","2.4228222370147705"
"9779","1.970990538597107","1.970990538597107","1.970990538597107","2.6201021671295166","2.6201021671295166","2.6201021671295166","2.710829734802246","2.710829734802246","2.710829734802246"
"9809","2.034259080886841","2.034259080886841","2.034259080886841","2.676140069961548","2.676140069961548","2.676140069961548","2.492037534713745","2.492037534713745","2.492037534713745"
"9839","2.0547308921813965","2.0547308921813965","2.0547308921813965","2.679675817489624","2.679675817489624","2.679675817489624","2.536362886428833","2.536362886428833","2.536362886428833"
