"Step","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/fisher_reg_term","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/fisher_reg_term__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/fisher_reg_term__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/fisher_reg_term","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/fisher_reg_term__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/fisher_reg_term__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/fisher_reg_term","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/fisher_reg_term__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/fisher_reg_term__MAX"
"4859","1.8035274744033813","1.8035274744033813","1.8035274744033813","1.9764071702957153","1.9764071702957153","1.9764071702957153","1.9111342430114746","1.9111342430114746","1.9111342430114746"
"4889","1.8094021081924438","1.8094021081924438","1.8094021081924438","1.95595121383667","1.95595121383667","1.95595121383667","1.9507579803466797","1.9507579803466797","1.9507579803466797"
"4919","2.141711473464966","2.141711473464966","2.141711473464966","2.1304614543914795","2.1304614543914795","2.1304614543914795","1.9021170139312744","1.9021170139312744","1.9021170139312744"
"4949","1.8823418617248535","1.8823418617248535","1.8823418617248535","2.2328648567199707","2.2328648567199707","2.2328648567199707","2.240345001220703","2.240345001220703","2.240345001220703"
"4979","1.7357473373413086","1.7357473373413086","1.7357473373413086","2.0057923793792725","2.0057923793792725","2.0057923793792725","1.9445416927337646","1.9445416927337646","1.9445416927337646"
"5009","1.5899426937103271","1.5899426937103271","1.5899426937103271","2.04361629486084","2.04361629486084","2.04361629486084","1.6086828708648682","1.6086828708648682","1.6086828708648682"
"5039","1.6451284885406494","1.6451284885406494","1.6451284885406494","1.850311517715454","1.850311517715454","1.850311517715454","2.1608498096466064","2.1608498096466064","2.1608498096466064"
"5069","1.7267202138900757","1.7267202138900757","1.7267202138900757","2.5433075428009033","2.5433075428009033","2.5433075428009033","1.8842370510101318","1.8842370510101318","1.8842370510101318"
"5099","1.807618498802185","1.807618498802185","1.807618498802185","1.8976751565933228","1.8976751565933228","1.8976751565933228","1.8005949258804321","1.8005949258804321","1.8005949258804321"
"5129","1.7035738229751587","1.7035738229751587","1.7035738229751587","1.9553042650222778","1.9553042650222778","1.9553042650222778","1.905929684638977","1.905929684638977","1.905929684638977"
"5159","1.61834716796875","1.61834716796875","1.61834716796875","1.7736010551452637","1.7736010551452637","1.7736010551452637","1.827441692352295","1.827441692352295","1.827441692352295"
"5189","1.8066134452819824","1.8066134452819824","1.8066134452819824","2.235543727874756","2.235543727874756","2.235543727874756","1.4088134765625","1.4088134765625","1.4088134765625"
"5219","1.603763222694397","1.603763222694397","1.603763222694397","1.9592244625091553","1.9592244625091553","1.9592244625091553","1.9713929891586304","1.9713929891586304","1.9713929891586304"
"5249","1.5241820812225342","1.5241820812225342","1.5241820812225342","2.169499397277832","2.169499397277832","2.169499397277832","1.5475387573242188","1.5475387573242188","1.5475387573242188"
"5279","1.6863642930984497","1.6863642930984497","1.6863642930984497","1.72336745262146","1.72336745262146","1.72336745262146","1.911918044090271","1.911918044090271","1.911918044090271"
"5309","1.6370071172714233","1.6370071172714233","1.6370071172714233","1.9117379188537598","1.9117379188537598","1.9117379188537598","1.559159517288208","1.559159517288208","1.559159517288208"
"5339","1.6581026315689087","1.6581026315689087","1.6581026315689087","2.2081058025360107","2.2081058025360107","2.2081058025360107","1.8699251413345337","1.8699251413345337","1.8699251413345337"
"5369","1.492940902709961","1.492940902709961","1.492940902709961","2.5860252380371094","2.5860252380371094","2.5860252380371094","1.6112971305847168","1.6112971305847168","1.6112971305847168"
"5399","1.534277319908142","1.534277319908142","1.534277319908142","1.8799999952316284","1.8799999952316284","1.8799999952316284","1.6663987636566162","1.6663987636566162","1.6663987636566162"
"5429","1.510069489479065","1.510069489479065","1.510069489479065","1.9508609771728516","1.9508609771728516","1.9508609771728516","1.233743667602539","1.233743667602539","1.233743667602539"
"5459","1.531648874282837","1.531648874282837","1.531648874282837","1.857126235961914","1.857126235961914","1.857126235961914","1.843369722366333","1.843369722366333","1.843369722366333"
"5489","1.6337597370147705","1.6337597370147705","1.6337597370147705","1.7445663213729858","1.7445663213729858","1.7445663213729858","1.4838314056396484","1.4838314056396484","1.4838314056396484"
"5519","1.5519284009933472","1.5519284009933472","1.5519284009933472","1.7775243520736694","1.7775243520736694","1.7775243520736694","1.6099505424499512","1.6099505424499512","1.6099505424499512"
"5549","1.6813424825668335","1.6813424825668335","1.6813424825668335","1.9653799533843994","1.9653799533843994","1.9653799533843994","1.8970667123794556","1.8970667123794556","1.8970667123794556"
"5579","1.5833827257156372","1.5833827257156372","1.5833827257156372","1.9691786766052246","1.9691786766052246","1.9691786766052246","1.2985345125198364","1.2985345125198364","1.2985345125198364"
"5609","1.5041370391845703","1.5041370391845703","1.5041370391845703","1.8810181617736816","1.8810181617736816","1.8810181617736816","2.151918888092041","2.151918888092041","2.151918888092041"
"5639","1.476491928100586","1.476491928100586","1.476491928100586","1.7005846500396729","1.7005846500396729","1.7005846500396729","1.4916244745254517","1.4916244745254517","1.4916244745254517"
"5669","1.7463576793670654","1.7463576793670654","1.7463576793670654","2.7181358337402344","2.7181358337402344","2.7181358337402344","1.7601351737976074","1.7601351737976074","1.7601351737976074"
"5699","1.643700361251831","1.643700361251831","1.643700361251831","2.0209157466888428","2.0209157466888428","2.0209157466888428","1.308363437652588","1.308363437652588","1.308363437652588"
"5729","1.3754416704177856","1.3754416704177856","1.3754416704177856","2.3451342582702637","2.3451342582702637","2.3451342582702637","1.717773675918579","1.717773675918579","1.717773675918579"
"5759","1.477277159690857","1.477277159690857","1.477277159690857","1.98109769821167","1.98109769821167","1.98109769821167","1.6776734590530396","1.6776734590530396","1.6776734590530396"
"5789","1.674487590789795","1.674487590789795","1.674487590789795","2.10186767578125","2.10186767578125","2.10186767578125","1.4293720722198486","1.4293720722198486","1.4293720722198486"
"5819","1.544994831085205","1.544994831085205","1.544994831085205","1.9437285661697388","1.9437285661697388","1.9437285661697388","1.5887582302093506","1.5887582302093506","1.5887582302093506"
"5849","1.4278265237808228","1.4278265237808228","1.4278265237808228","2.0084645748138428","2.0084645748138428","2.0084645748138428","1.5395056009292603","1.5395056009292603","1.5395056009292603"
"5879","1.71881103515625","1.71881103515625","1.71881103515625","2.734424591064453","2.734424591064453","2.734424591064453","1.1107486486434937","1.1107486486434937","1.1107486486434937"
"5909","1.5386549234390259","1.5386549234390259","1.5386549234390259","1.89987051486969","1.89987051486969","1.89987051486969","1.709032654762268","1.709032654762268","1.709032654762268"
"5939","1.4035066366195679","1.4035066366195679","1.4035066366195679","2.143075704574585","2.143075704574585","2.143075704574585","1.6955105066299438","1.6955105066299438","1.6955105066299438"
"5969","1.5302619934082031","1.5302619934082031","1.5302619934082031","2.163487434387207","2.163487434387207","2.163487434387207","1.4803069829940796","1.4803069829940796","1.4803069829940796"
"5999","1.4155203104019165","1.4155203104019165","1.4155203104019165","2.0890910625457764","2.0890910625457764","2.0890910625457764","1.727596402168274","1.727596402168274","1.727596402168274"
"6029","1.5320059061050415","1.5320059061050415","1.5320059061050415","2.22379732131958","2.22379732131958","2.22379732131958","1.3249437808990479","1.3249437808990479","1.3249437808990479"
"6059","1.4657317399978638","1.4657317399978638","1.4657317399978638","3.2052011489868164","3.2052011489868164","3.2052011489868164","1.1075220108032227","1.1075220108032227","1.1075220108032227"
"6089","1.5043988227844238","1.5043988227844238","1.5043988227844238","1.8738994598388672","1.8738994598388672","1.8738994598388672","1.236654281616211","1.236654281616211","1.236654281616211"
"6119","1.4729795455932617","1.4729795455932617","1.4729795455932617","1.9626275300979614","1.9626275300979614","1.9626275300979614","1.022930383682251","1.022930383682251","1.022930383682251"
"6149","1.2625329494476318","1.2625329494476318","1.2625329494476318","2.2388272285461426","2.2388272285461426","2.2388272285461426","1.52105712890625","1.52105712890625","1.52105712890625"
"6179","1.4968572854995728","1.4968572854995728","1.4968572854995728","1.8542907238006592","1.8542907238006592","1.8542907238006592","1.6433086395263672","1.6433086395263672","1.6433086395263672"
"6209","1.3060494661331177","1.3060494661331177","1.3060494661331177","1.779610514640808","1.779610514640808","1.779610514640808","1.5372543334960938","1.5372543334960938","1.5372543334960938"
"6239","1.5387972593307495","1.5387972593307495","1.5387972593307495","1.8520923852920532","1.8520923852920532","1.8520923852920532","1.463287115097046","1.463287115097046","1.463287115097046"
"6269","1.4518667459487915","1.4518667459487915","1.4518667459487915","1.79081392288208","1.79081392288208","1.79081392288208","1.6162911653518677","1.6162911653518677","1.6162911653518677"
"6299","1.3650784492492676","1.3650784492492676","1.3650784492492676","2.1189727783203125","2.1189727783203125","2.1189727783203125","1.81290864944458","1.81290864944458","1.81290864944458"
"6329","1.4336490631103516","1.4336490631103516","1.4336490631103516","1.6877514123916626","1.6877514123916626","1.6877514123916626","1.3651294708251953","1.3651294708251953","1.3651294708251953"
"6359","1.3496496677398682","1.3496496677398682","1.3496496677398682","2.0206847190856934","2.0206847190856934","2.0206847190856934","1.703602910041809","1.703602910041809","1.703602910041809"
"6389","1.3405711650848389","1.3405711650848389","1.3405711650848389","1.9388915300369263","1.9388915300369263","1.9388915300369263","1.174646258354187","1.174646258354187","1.174646258354187"
"6419","1.1885318756103516","1.1885318756103516","1.1885318756103516","1.6797680854797363","1.6797680854797363","1.6797680854797363","1.6876866817474365","1.6876866817474365","1.6876866817474365"
"6449","1.2755372524261475","1.2755372524261475","1.2755372524261475","1.9225486516952515","1.9225486516952515","1.9225486516952515","1.4053454399108887","1.4053454399108887","1.4053454399108887"
"6479","1.387307047843933","1.387307047843933","1.387307047843933","2.1946046352386475","2.1946046352386475","2.1946046352386475","1.6909289360046387","1.6909289360046387","1.6909289360046387"
"6509","1.377319574356079","1.377319574356079","1.377319574356079","1.8139187097549438","1.8139187097549438","1.8139187097549438","1.621235966682434","1.621235966682434","1.621235966682434"
"6539","1.3400613069534302","1.3400613069534302","1.3400613069534302","2.3377859592437744","2.3377859592437744","2.3377859592437744","1.54200279712677","1.54200279712677","1.54200279712677"
"6569","1.2989428043365479","1.2989428043365479","1.2989428043365479","1.8266005516052246","1.8266005516052246","1.8266005516052246","1.2016748189926147","1.2016748189926147","1.2016748189926147"
"6599","1.3522979021072388","1.3522979021072388","1.3522979021072388","1.679568886756897","1.679568886756897","1.679568886756897","1.5525234937667847","1.5525234937667847","1.5525234937667847"
"6629","1.5709264278411865","1.5709264278411865","1.5709264278411865","1.9248446226119995","1.9248446226119995","1.9248446226119995","1.4326778650283813","1.4326778650283813","1.4326778650283813"
"6659","1.5076329708099365","1.5076329708099365","1.5076329708099365","1.880471110343933","1.880471110343933","1.880471110343933","1.547038197517395","1.547038197517395","1.547038197517395"
"6689","1.2560476064682007","1.2560476064682007","1.2560476064682007","1.5578991174697876","1.5578991174697876","1.5578991174697876","1.455479383468628","1.455479383468628","1.455479383468628"
"6719","1.2240948677062988","1.2240948677062988","1.2240948677062988","1.7172006368637085","1.7172006368637085","1.7172006368637085","1.5980041027069092","1.5980041027069092","1.5980041027069092"
"6749","1.3107415437698364","1.3107415437698364","1.3107415437698364","1.7019000053405762","1.7019000053405762","1.7019000053405762","1.4124881029129028","1.4124881029129028","1.4124881029129028"
"6779","1.4016642570495605","1.4016642570495605","1.4016642570495605","1.8643665313720703","1.8643665313720703","1.8643665313720703","1.802518606185913","1.802518606185913","1.802518606185913"
"6809","1.1367155313491821","1.1367155313491821","1.1367155313491821","1.7270138263702393","1.7270138263702393","1.7270138263702393","1.300954818725586","1.300954818725586","1.300954818725586"
"6839","1.3999385833740234","1.3999385833740234","1.3999385833740234","1.6284722089767456","1.6284722089767456","1.6284722089767456","1.3857269287109375","1.3857269287109375","1.3857269287109375"
"6869","1.2642029523849487","1.2642029523849487","1.2642029523849487","2.140256404876709","2.140256404876709","2.140256404876709","1.4807584285736084","1.4807584285736084","1.4807584285736084"
"6899","1.2614203691482544","1.2614203691482544","1.2614203691482544","1.8320449590682983","1.8320449590682983","1.8320449590682983","1.679457664489746","1.679457664489746","1.679457664489746"
"6929","1.2546290159225464","1.2546290159225464","1.2546290159225464","1.7493489980697632","1.7493489980697632","1.7493489980697632","1.0884588956832886","1.0884588956832886","1.0884588956832886"
"6959","1.2455220222473145","1.2455220222473145","1.2455220222473145","1.6387008428573608","1.6387008428573608","1.6387008428573608","1.5302215814590454","1.5302215814590454","1.5302215814590454"
"6989","1.175581932067871","1.175581932067871","1.175581932067871","1.705532193183899","1.705532193183899","1.705532193183899","0.6786561608314514","0.6786561608314514","0.6786561608314514"
"7019","1.3404276371002197","1.3404276371002197","1.3404276371002197","1.698681116104126","1.698681116104126","1.698681116104126","1.4373664855957031","1.4373664855957031","1.4373664855957031"
"7049","1.2395230531692505","1.2395230531692505","1.2395230531692505","1.7300742864608765","1.7300742864608765","1.7300742864608765","1.0878605842590332","1.0878605842590332","1.0878605842590332"
"7079","1.1242109537124634","1.1242109537124634","1.1242109537124634","1.5738461017608643","1.5738461017608643","1.5738461017608643","1.552619457244873","1.552619457244873","1.552619457244873"
"7109","1.270964503288269","1.270964503288269","1.270964503288269","2.4166407585144043","2.4166407585144043","2.4166407585144043","1.2829903364181519","1.2829903364181519","1.2829903364181519"
"7139","1.3622546195983887","1.3622546195983887","1.3622546195983887","1.9762816429138184","1.9762816429138184","1.9762816429138184","1.5455981492996216","1.5455981492996216","1.5455981492996216"
"7169","1.1760871410369873","1.1760871410369873","1.1760871410369873","1.75266695022583","1.75266695022583","1.75266695022583","1.4501726627349854","1.4501726627349854","1.4501726627349854"
"7199","1.1574493646621704","1.1574493646621704","1.1574493646621704","2.173813581466675","2.173813581466675","2.173813581466675","1.105257272720337","1.105257272720337","1.105257272720337"
"7229","1.1081560850143433","1.1081560850143433","1.1081560850143433","2.0950284004211426","2.0950284004211426","2.0950284004211426","1.2736881971359253","1.2736881971359253","1.2736881971359253"
"7259","1.1115517616271973","1.1115517616271973","1.1115517616271973","1.7772974967956543","1.7772974967956543","1.7772974967956543","1.1224048137664795","1.1224048137664795","1.1224048137664795"
"7289","1.2884918451309204","1.2884918451309204","1.2884918451309204","1.5281181335449219","1.5281181335449219","1.5281181335449219","1.3375849723815918","1.3375849723815918","1.3375849723815918"
"7319","1.3362154960632324","1.3362154960632324","1.3362154960632324","1.6621088981628418","1.6621088981628418","1.6621088981628418","1.570919156074524","1.570919156074524","1.570919156074524"
"7349","1.2460670471191406","1.2460670471191406","1.2460670471191406","1.6793206930160522","1.6793206930160522","1.6793206930160522","1.2112576961517334","1.2112576961517334","1.2112576961517334"
"7379","1.1479036808013916","1.1479036808013916","1.1479036808013916","1.6452142000198364","1.6452142000198364","1.6452142000198364","1.3815935850143433","1.3815935850143433","1.3815935850143433"
"7409","1.0087089538574219","1.0087089538574219","1.0087089538574219","1.4231311082839966","1.4231311082839966","1.4231311082839966","0.9686793088912964","0.9686793088912964","0.9686793088912964"
"7439","1.135430097579956","1.135430097579956","1.135430097579956","1.5279260873794556","1.5279260873794556","1.5279260873794556","1.0034953355789185","1.0034953355789185","1.0034953355789185"
"7469","1.071418046951294","1.071418046951294","1.071418046951294","1.9901078939437866","1.9901078939437866","1.9901078939437866","1.6661376953125","1.6661376953125","1.6661376953125"
"7499","1.134343147277832","1.134343147277832","1.134343147277832","1.5246357917785645","1.5246357917785645","1.5246357917785645","1.127230167388916","1.127230167388916","1.127230167388916"
"7529","1.009170651435852","1.009170651435852","1.009170651435852","1.6562957763671875","1.6562957763671875","1.6562957763671875","1.6405500173568726","1.6405500173568726","1.6405500173568726"
"7559","1.1402482986450195","1.1402482986450195","1.1402482986450195","1.598272681236267","1.598272681236267","1.598272681236267","1.4012420177459717","1.4012420177459717","1.4012420177459717"
"7589","1.1224817037582397","1.1224817037582397","1.1224817037582397","1.7486568689346313","1.7486568689346313","1.7486568689346313","1.4448580741882324","1.4448580741882324","1.4448580741882324"
"7619","1.0862761735916138","1.0862761735916138","1.0862761735916138","1.4302849769592285","1.4302849769592285","1.4302849769592285","2.475512981414795","2.475512981414795","2.475512981414795"
"7649","1.0191527605056763","1.0191527605056763","1.0191527605056763","1.6145678758621216","1.6145678758621216","1.6145678758621216","0.9023446440696716","0.9023446440696716","0.9023446440696716"
"7679","1.2434637546539307","1.2434637546539307","1.2434637546539307","1.4312368631362915","1.4312368631362915","1.4312368631362915","1.1673252582550049","1.1673252582550049","1.1673252582550049"
"7709","1.3076586723327637","1.3076586723327637","1.3076586723327637","1.4167317152023315","1.4167317152023315","1.4167317152023315","1.2867597341537476","1.2867597341537476","1.2867597341537476"
"7739","1.3615398406982422","1.3615398406982422","1.3615398406982422","2.0097789764404297","2.0097789764404297","2.0097789764404297","1.4691513776779175","1.4691513776779175","1.4691513776779175"
"7769","1.0468733310699463","1.0468733310699463","1.0468733310699463","1.7008624076843262","1.7008624076843262","1.7008624076843262","0.9683146476745605","0.9683146476745605","0.9683146476745605"
"7799","1.099527359008789","1.099527359008789","1.099527359008789","1.8096826076507568","1.8096826076507568","1.8096826076507568","1.2047501802444458","1.2047501802444458","1.2047501802444458"
"7829","1.2441223859786987","1.2441223859786987","1.2441223859786987","2.0259618759155273","2.0259618759155273","2.0259618759155273","1.2291619777679443","1.2291619777679443","1.2291619777679443"
"7859","1.1002774238586426","1.1002774238586426","1.1002774238586426","1.7580082416534424","1.7580082416534424","1.7580082416534424","1.2244690656661987","1.2244690656661987","1.2244690656661987"
"7889","1.1904704570770264","1.1904704570770264","1.1904704570770264","1.7271798849105835","1.7271798849105835","1.7271798849105835","1.6592037677764893","1.6592037677764893","1.6592037677764893"
"7919","1.0974206924438477","1.0974206924438477","1.0974206924438477","1.655449390411377","1.655449390411377","1.655449390411377","1.5300636291503906","1.5300636291503906","1.5300636291503906"
"7949","1.1596137285232544","1.1596137285232544","1.1596137285232544","1.6120482683181763","1.6120482683181763","1.6120482683181763","1.3271777629852295","1.3271777629852295","1.3271777629852295"
"7979","0.970808207988739","0.970808207988739","0.970808207988739","1.4948885440826416","1.4948885440826416","1.4948885440826416","1.27285897731781","1.27285897731781","1.27285897731781"
"8009","1.2306749820709229","1.2306749820709229","1.2306749820709229","1.6326841115951538","1.6326841115951538","1.6326841115951538","1.2331101894378662","1.2331101894378662","1.2331101894378662"
"8039","0.9456824064254761","0.9456824064254761","0.9456824064254761","1.5771267414093018","1.5771267414093018","1.5771267414093018","1.3179923295974731","1.3179923295974731","1.3179923295974731"
"8069","0.9859557747840881","0.9859557747840881","0.9859557747840881","1.602711796760559","1.602711796760559","1.602711796760559","1.6590189933776855","1.6590189933776855","1.6590189933776855"
"8099","0.9149053692817688","0.9149053692817688","0.9149053692817688","1.3552292585372925","1.3552292585372925","1.3552292585372925","0.9141690135002136","0.9141690135002136","0.9141690135002136"
"8129","1.307545781135559","1.307545781135559","1.307545781135559","2.050706386566162","2.050706386566162","2.050706386566162","1.3282201290130615","1.3282201290130615","1.3282201290130615"
"8159","0.9562398195266724","0.9562398195266724","0.9562398195266724","1.2441555261611938","1.2441555261611938","1.2441555261611938","1.2065330743789673","1.2065330743789673","1.2065330743789673"
"8189","1.0064632892608643","1.0064632892608643","1.0064632892608643","1.717262864112854","1.717262864112854","1.717262864112854","1.179129719734192","1.179129719734192","1.179129719734192"
"8219","0.9140739440917969","0.9140739440917969","0.9140739440917969","1.5707290172576904","1.5707290172576904","1.5707290172576904","1.1333478689193726","1.1333478689193726","1.1333478689193726"
"8249","1.0264256000518799","1.0264256000518799","1.0264256000518799","1.5017293691635132","1.5017293691635132","1.5017293691635132","1.2279754877090454","1.2279754877090454","1.2279754877090454"
"8279","1.2226288318634033","1.2226288318634033","1.2226288318634033","2.108786106109619","2.108786106109619","2.108786106109619","1.16011381149292","1.16011381149292","1.16011381149292"
"8309","0.9826958775520325","0.9826958775520325","0.9826958775520325","1.4700857400894165","1.4700857400894165","1.4700857400894165","1.1309415102005005","1.1309415102005005","1.1309415102005005"
"8339","1.0497971773147583","1.0497971773147583","1.0497971773147583","1.6445837020874023","1.6445837020874023","1.6445837020874023","0.8498263955116272","0.8498263955116272","0.8498263955116272"
"8369","0.9996131658554077","0.9996131658554077","0.9996131658554077","1.682841181755066","1.682841181755066","1.682841181755066","1.192236304283142","1.192236304283142","1.192236304283142"
"8399","0.9863015413284302","0.9863015413284302","0.9863015413284302","1.7034846544265747","1.7034846544265747","1.7034846544265747","1.4861398935317993","1.4861398935317993","1.4861398935317993"
"8429","0.9390125274658203","0.9390125274658203","0.9390125274658203","1.3582890033721924","1.3582890033721924","1.3582890033721924","1.2549147605895996","1.2549147605895996","1.2549147605895996"
"8459","1.037842035293579","1.037842035293579","1.037842035293579","1.6120362281799316","1.6120362281799316","1.6120362281799316","1.1671779155731201","1.1671779155731201","1.1671779155731201"
"8489","1.186403751373291","1.186403751373291","1.186403751373291","1.5241146087646484","1.5241146087646484","1.5241146087646484","1.1395251750946045","1.1395251750946045","1.1395251750946045"
"8519","1.019828200340271","1.019828200340271","1.019828200340271","1.4706683158874512","1.4706683158874512","1.4706683158874512","0.9726588726043701","0.9726588726043701","0.9726588726043701"
"8549","1.0062309503555298","1.0062309503555298","1.0062309503555298","2.1908886432647705","2.1908886432647705","2.1908886432647705","0.6751881241798401","0.6751881241798401","0.6751881241798401"
"8579","0.8807134032249451","0.8807134032249451","0.8807134032249451","1.6057461500167847","1.6057461500167847","1.6057461500167847","1.165603756904602","1.165603756904602","1.165603756904602"
"8609","0.9430689215660095","0.9430689215660095","0.9430689215660095","1.453105092048645","1.453105092048645","1.453105092048645","1.3065160512924194","1.3065160512924194","1.3065160512924194"
"8639","1.1099830865859985","1.1099830865859985","1.1099830865859985","1.7089396715164185","1.7089396715164185","1.7089396715164185","0.9884165525436401","0.9884165525436401","0.9884165525436401"
"8669","0.933114767074585","0.933114767074585","0.933114767074585","1.4440733194351196","1.4440733194351196","1.4440733194351196","0.9268781542778015","0.9268781542778015","0.9268781542778015"
"8699","0.9008207321166992","0.9008207321166992","0.9008207321166992","1.5130414962768555","1.5130414962768555","1.5130414962768555","1.0451956987380981","1.0451956987380981","1.0451956987380981"
"8729","1.0713857412338257","1.0713857412338257","1.0713857412338257","1.4449360370635986","1.4449360370635986","1.4449360370635986","1.0627621412277222","1.0627621412277222","1.0627621412277222"
"8759","0.9371739625930786","0.9371739625930786","0.9371739625930786","1.586397409439087","1.586397409439087","1.586397409439087","1.0291695594787598","1.0291695594787598","1.0291695594787598"
"8789","0.8669012188911438","0.8669012188911438","0.8669012188911438","1.4384323358535767","1.4384323358535767","1.4384323358535767","1.2087647914886475","1.2087647914886475","1.2087647914886475"
"8819","0.992427408695221","0.992427408695221","0.992427408695221","1.507562518119812","1.507562518119812","1.507562518119812","1.1477127075195312","1.1477127075195312","1.1477127075195312"
"8849","1.2604998350143433","1.2604998350143433","1.2604998350143433","1.6928482055664062","1.6928482055664062","1.6928482055664062","0.9901108145713806","0.9901108145713806","0.9901108145713806"
"8879","1.050999641418457","1.050999641418457","1.050999641418457","1.7054991722106934","1.7054991722106934","1.7054991722106934","1.1557098627090454","1.1557098627090454","1.1557098627090454"
"8909","0.9131706953048706","0.9131706953048706","0.9131706953048706","1.371095895767212","1.371095895767212","1.371095895767212","1.1063802242279053","1.1063802242279053","1.1063802242279053"
"8939","1.1764111518859863","1.1764111518859863","1.1764111518859863","1.4233360290527344","1.4233360290527344","1.4233360290527344","0.8241955637931824","0.8241955637931824","0.8241955637931824"
"8969","1.0592734813690186","1.0592734813690186","1.0592734813690186","1.2887414693832397","1.2887414693832397","1.2887414693832397","0.9864974617958069","0.9864974617958069","0.9864974617958069"
"8999","0.9671781063079834","0.9671781063079834","0.9671781063079834","1.4113879203796387","1.4113879203796387","1.4113879203796387","1.3501964807510376","1.3501964807510376","1.3501964807510376"
"9029","0.8585784435272217","0.8585784435272217","0.8585784435272217","1.762083888053894","1.762083888053894","1.762083888053894","1.0016117095947266","1.0016117095947266","1.0016117095947266"
"9059","0.9002775549888611","0.9002775549888611","0.9002775549888611","1.7154985666275024","1.7154985666275024","1.7154985666275024","1.1113109588623047","1.1113109588623047","1.1113109588623047"
"9089","0.8819339275360107","0.8819339275360107","0.8819339275360107","1.5088659524917603","1.5088659524917603","1.5088659524917603","1.1825861930847168","1.1825861930847168","1.1825861930847168"
"9119","0.9653217792510986","0.9653217792510986","0.9653217792510986","1.156683325767517","1.156683325767517","1.156683325767517","1.1145801544189453","1.1145801544189453","1.1145801544189453"
"9149","0.9685160517692566","0.9685160517692566","0.9685160517692566","2.7465405464172363","2.7465405464172363","2.7465405464172363","0.8824425935745239","0.8824425935745239","0.8824425935745239"
"9179","0.927102267742157","0.927102267742157","0.927102267742157","1.1279717683792114","1.1279717683792114","1.1279717683792114","1.0442997217178345","1.0442997217178345","1.0442997217178345"
"9209","0.8651331663131714","0.8651331663131714","0.8651331663131714","1.5089399814605713","1.5089399814605713","1.5089399814605713","1.1189228296279907","1.1189228296279907","1.1189228296279907"
"9239","0.9829597473144531","0.9829597473144531","0.9829597473144531","1.4316630363464355","1.4316630363464355","1.4316630363464355","1.0382362604141235","1.0382362604141235","1.0382362604141235"
"9269","1.0980064868927002","1.0980064868927002","1.0980064868927002","1.8119889497756958","1.8119889497756958","1.8119889497756958","0.6975022554397583","0.6975022554397583","0.6975022554397583"
"9299","0.9017606973648071","0.9017606973648071","0.9017606973648071","1.5784955024719238","1.5784955024719238","1.5784955024719238","0.9923701882362366","0.9923701882362366","0.9923701882362366"
"9329","0.9103516340255737","0.9103516340255737","0.9103516340255737","1.475751519203186","1.475751519203186","1.475751519203186","0.7998109459877014","0.7998109459877014","0.7998109459877014"
"9359","1.054019570350647","1.054019570350647","1.054019570350647","1.5730637311935425","1.5730637311935425","1.5730637311935425","0.8822750449180603","0.8822750449180603","0.8822750449180603"
"9389","0.8573415875434875","0.8573415875434875","0.8573415875434875","1.7504366636276245","1.7504366636276245","1.7504366636276245","1.0432933568954468","1.0432933568954468","1.0432933568954468"
"9419","0.9933919906616211","0.9933919906616211","0.9933919906616211","1.919932246208191","1.919932246208191","1.919932246208191","1.0823298692703247","1.0823298692703247","1.0823298692703247"
"9449","0.9104235768318176","0.9104235768318176","0.9104235768318176","1.4349563121795654","1.4349563121795654","1.4349563121795654","1.0777770280838013","1.0777770280838013","1.0777770280838013"
"9479","0.8901870250701904","0.8901870250701904","0.8901870250701904","1.9029358625411987","1.9029358625411987","1.9029358625411987","1.0665247440338135","1.0665247440338135","1.0665247440338135"
"9509","0.8992225527763367","0.8992225527763367","0.8992225527763367","1.40813410282135","1.40813410282135","1.40813410282135","0.6841855645179749","0.6841855645179749","0.6841855645179749"
"9539","0.9290658831596375","0.9290658831596375","0.9290658831596375","1.2398861646652222","1.2398861646652222","1.2398861646652222","0.8179814219474792","0.8179814219474792","0.8179814219474792"
"9569","0.8634661436080933","0.8634661436080933","0.8634661436080933","1.7564425468444824","1.7564425468444824","1.7564425468444824","1.0253355503082275","1.0253355503082275","1.0253355503082275"
"9599","0.9161669611930847","0.9161669611930847","0.9161669611930847","1.4353092908859253","1.4353092908859253","1.4353092908859253","0.9879776835441589","0.9879776835441589","0.9879776835441589"
"9629","0.7969793677330017","0.7969793677330017","0.7969793677330017","2.28157377243042","2.28157377243042","2.28157377243042","1.0583933591842651","1.0583933591842651","1.0583933591842651"
"9659","0.9205361604690552","0.9205361604690552","0.9205361604690552","1.3201243877410889","1.3201243877410889","1.3201243877410889","0.8893294930458069","0.8893294930458069","0.8893294930458069"
