"Step","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackPython - losses/fisher_reg_term","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackPython - losses/fisher_reg_term__MIN","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackPython - losses/fisher_reg_term__MAX","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackPython - losses/fisher_reg_term","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackPython - losses/fisher_reg_term__MIN","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackPython - losses/fisher_reg_term__MAX","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackPython - losses/fisher_reg_term","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackPython - losses/fisher_reg_term__MIN","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackPython - losses/fisher_reg_term__MAX"
"4919","2.882326602935791","2.882326602935791","2.882326602935791","3.049609899520874","3.049609899520874","3.049609899520874","3.33349347114563","3.33349347114563","3.33349347114563"
"4949","2.528273820877075","2.528273820877075","2.528273820877075","3.0115554332733154","3.0115554332733154","3.0115554332733154","3.1822471618652344","3.1822471618652344","3.1822471618652344"
"4979","2.650437355041504","2.650437355041504","2.650437355041504","2.9810400009155273","2.9810400009155273","2.9810400009155273","3.430554151535034","3.430554151535034","3.430554151535034"
"5009","2.647162437438965","2.647162437438965","2.647162437438965","2.6849052906036377","2.6849052906036377","2.6849052906036377","3.0685009956359863","3.0685009956359863","3.0685009956359863"
"5039","2.543186664581299","2.543186664581299","2.543186664581299","2.598334789276123","2.598334789276123","2.598334789276123","3.0607190132141113","3.0607190132141113","3.0607190132141113"
"5069","2.7142834663391113","2.7142834663391113","2.7142834663391113","2.958139657974243","2.958139657974243","2.958139657974243","3.4238579273223877","3.4238579273223877","3.4238579273223877"
"5099","2.6253035068511963","2.6253035068511963","2.6253035068511963","2.7374114990234375","2.7374114990234375","2.7374114990234375","3.1333110332489014","3.1333110332489014","3.1333110332489014"
"5129","2.5491251945495605","2.5491251945495605","2.5491251945495605","2.591357946395874","2.591357946395874","2.591357946395874","3.157958984375","3.157958984375","3.157958984375"
"5159","3.361462116241455","3.361462116241455","3.361462116241455","2.739780902862549","2.739780902862549","2.739780902862549","3.482916831970215","3.482916831970215","3.482916831970215"
"5189","2.5449538230895996","2.5449538230895996","2.5449538230895996","2.5892651081085205","2.5892651081085205","2.5892651081085205","3.296206474304199","3.296206474304199","3.296206474304199"
"5219","2.4601690769195557","2.4601690769195557","2.4601690769195557","2.795217275619507","2.795217275619507","2.795217275619507","3.1179542541503906","3.1179542541503906","3.1179542541503906"
"5249","2.7411551475524902","2.7411551475524902","2.7411551475524902","2.9298460483551025","2.9298460483551025","2.9298460483551025","3.5348002910614014","3.5348002910614014","3.5348002910614014"
"5279","2.4439964294433594","2.4439964294433594","2.4439964294433594","2.807163715362549","2.807163715362549","2.807163715362549","3.1579649448394775","3.1579649448394775","3.1579649448394775"
"5309","3.3715198040008545","3.3715198040008545","3.3715198040008545","3.0917201042175293","3.0917201042175293","3.0917201042175293","4.062591552734375","4.062591552734375","4.062591552734375"
"5339","2.4281527996063232","2.4281527996063232","2.4281527996063232","2.943575382232666","2.943575382232666","2.943575382232666","2.981231212615967","2.981231212615967","2.981231212615967"
"5369","2.7909605503082275","2.7909605503082275","2.7909605503082275","2.868396759033203","2.868396759033203","2.868396759033203","3.001368999481201","3.001368999481201","3.001368999481201"
"5399","2.481684684753418","2.481684684753418","2.481684684753418","2.6119024753570557","2.6119024753570557","2.6119024753570557","3.0092430114746094","3.0092430114746094","3.0092430114746094"
"5429","2.676783323287964","2.676783323287964","2.676783323287964","2.7408854961395264","2.7408854961395264","2.7408854961395264","3.7243504524230957","3.7243504524230957","3.7243504524230957"
"5459","2.509983539581299","2.509983539581299","2.509983539581299","2.8868608474731445","2.8868608474731445","2.8868608474731445","3.1894383430480957","3.1894383430480957","3.1894383430480957"
"5489","2.5734872817993164","2.5734872817993164","2.5734872817993164","2.5883758068084717","2.5883758068084717","2.5883758068084717","3.3190431594848633","3.3190431594848633","3.3190431594848633"
"5519","2.450976610183716","2.450976610183716","2.450976610183716","2.8131701946258545","2.8131701946258545","2.8131701946258545","2.969907760620117","2.969907760620117","2.969907760620117"
"5549","2.5617523193359375","2.5617523193359375","2.5617523193359375","2.7606091499328613","2.7606091499328613","2.7606091499328613","3.1214122772216797","3.1214122772216797","3.1214122772216797"
"5579","3.1381759643554688","3.1381759643554688","3.1381759643554688","3.0141775608062744","3.0141775608062744","3.0141775608062744","3.708749294281006","3.708749294281006","3.708749294281006"
"5609","2.7359774112701416","2.7359774112701416","2.7359774112701416","3.0530598163604736","3.0530598163604736","3.0530598163604736","3.799370527267456","3.799370527267456","3.799370527267456"
"5639","2.4370980262756348","2.4370980262756348","2.4370980262756348","2.833751678466797","2.833751678466797","2.833751678466797","3.098834276199341","3.098834276199341","3.098834276199341"
"5669","2.456296682357788","2.456296682357788","2.456296682357788","2.83296799659729","2.83296799659729","2.83296799659729","3.1530046463012695","3.1530046463012695","3.1530046463012695"
"5699","2.598571300506592","2.598571300506592","2.598571300506592","2.57816481590271","2.57816481590271","2.57816481590271","3.0291032791137695","3.0291032791137695","3.0291032791137695"
"5729","2.561951160430908","2.561951160430908","2.561951160430908","2.8279855251312256","2.8279855251312256","2.8279855251312256","3.2582619190216064","3.2582619190216064","3.2582619190216064"
"5759","2.6048083305358887","2.6048083305358887","2.6048083305358887","2.678523302078247","2.678523302078247","2.678523302078247","3.547842264175415","3.547842264175415","3.547842264175415"
"5789","2.6967403888702393","2.6967403888702393","2.6967403888702393","2.990415573120117","2.990415573120117","2.990415573120117","3.404520273208618","3.404520273208618","3.404520273208618"
"5819","2.441063404083252","2.441063404083252","2.441063404083252","2.8021795749664307","2.8021795749664307","2.8021795749664307","3.0085461139678955","3.0085461139678955","3.0085461139678955"
"5849","2.443270444869995","2.443270444869995","2.443270444869995","2.7957732677459717","2.7957732677459717","2.7957732677459717","3.0615508556365967","3.0615508556365967","3.0615508556365967"
"5879","2.6295840740203857","2.6295840740203857","2.6295840740203857","3.0583105087280273","3.0583105087280273","3.0583105087280273","3.065319061279297","3.065319061279297","3.065319061279297"
"5909","2.4928171634674072","2.4928171634674072","2.4928171634674072","3.04693603515625","3.04693603515625","3.04693603515625","3.197510242462158","3.197510242462158","3.197510242462158"
"5939","3.4096832275390625","3.4096832275390625","3.4096832275390625","2.930229425430298","2.930229425430298","2.930229425430298","2.884320020675659","2.884320020675659","2.884320020675659"
"5969","2.4397218227386475","2.4397218227386475","2.4397218227386475","2.6450390815734863","2.6450390815734863","2.6450390815734863","2.8863749504089355","2.8863749504089355","2.8863749504089355"
"5999","2.512051582336426","2.512051582336426","2.512051582336426","2.917618989944458","2.917618989944458","2.917618989944458","3.2002696990966797","3.2002696990966797","3.2002696990966797"
"6029","2.708221673965454","2.708221673965454","2.708221673965454","3.052004337310791","3.052004337310791","3.052004337310791","3.27119779586792","3.27119779586792","3.27119779586792"
"6059","2.8233838081359863","2.8233838081359863","2.8233838081359863","3.1288273334503174","3.1288273334503174","3.1288273334503174","3.6310300827026367","3.6310300827026367","3.6310300827026367"
"6089","2.612088680267334","2.612088680267334","2.612088680267334","2.97977352142334","2.97977352142334","2.97977352142334","3.2608964443206787","3.2608964443206787","3.2608964443206787"
"6119","2.6390469074249268","2.6390469074249268","2.6390469074249268","3.1511776447296143","3.1511776447296143","3.1511776447296143","3.18603253364563","3.18603253364563","3.18603253364563"
"6149","2.542219638824463","2.542219638824463","2.542219638824463","2.7373712062835693","2.7373712062835693","2.7373712062835693","3.4995152950286865","3.4995152950286865","3.4995152950286865"
"6179","2.3746414184570312","2.3746414184570312","2.3746414184570312","2.5571136474609375","2.5571136474609375","2.5571136474609375","2.7260208129882812","2.7260208129882812","2.7260208129882812"
"6209","2.7503411769866943","2.7503411769866943","2.7503411769866943","3.0249528884887695","3.0249528884887695","3.0249528884887695","2.955277681350708","2.955277681350708","2.955277681350708"
"6239","2.4485549926757812","2.4485549926757812","2.4485549926757812","2.6182329654693604","2.6182329654693604","2.6182329654693604","3.119619607925415","3.119619607925415","3.119619607925415"
"6269","2.49654483795166","2.49654483795166","2.49654483795166","2.628037929534912","2.628037929534912","2.628037929534912","3.0656425952911377","3.0656425952911377","3.0656425952911377"
"6299","2.612053155899048","2.612053155899048","2.612053155899048","2.821903944015503","2.821903944015503","2.821903944015503","3.3694005012512207","3.3694005012512207","3.3694005012512207"
"6329","2.7167582511901855","2.7167582511901855","2.7167582511901855","2.7918901443481445","2.7918901443481445","2.7918901443481445","2.8072402477264404","2.8072402477264404","2.8072402477264404"
"6359","2.4673285484313965","2.4673285484313965","2.4673285484313965","2.9704670906066895","2.9704670906066895","2.9704670906066895","3.0787243843078613","3.0787243843078613","3.0787243843078613"
"6389","2.5046606063842773","2.5046606063842773","2.5046606063842773","2.6978697776794434","2.6978697776794434","2.6978697776794434","3.3184080123901367","3.3184080123901367","3.3184080123901367"
"6419","2.329253911972046","2.329253911972046","2.329253911972046","2.6520581245422363","2.6520581245422363","2.6520581245422363","2.9957284927368164","2.9957284927368164","2.9957284927368164"
"6449","2.3454971313476562","2.3454971313476562","2.3454971313476562","2.589862585067749","2.589862585067749","2.589862585067749","2.863191843032837","2.863191843032837","2.863191843032837"
"6479","2.532442808151245","2.532442808151245","2.532442808151245","2.700315475463867","2.700315475463867","2.700315475463867","2.9763238430023193","2.9763238430023193","2.9763238430023193"
"6509","2.6918797492980957","2.6918797492980957","2.6918797492980957","2.5216996669769287","2.5216996669769287","2.5216996669769287","3.0172839164733887","3.0172839164733887","3.0172839164733887"
"6539","2.579770565032959","2.579770565032959","2.579770565032959","3.251028299331665","3.251028299331665","3.251028299331665","2.875509023666382","2.875509023666382","2.875509023666382"
"6569","2.3637712001800537","2.3637712001800537","2.3637712001800537","2.543670177459717","2.543670177459717","2.543670177459717","2.8793652057647705","2.8793652057647705","2.8793652057647705"
"6599","2.4864418506622314","2.4864418506622314","2.4864418506622314","2.4374775886535645","2.4374775886535645","2.4374775886535645","3.1457202434539795","3.1457202434539795","3.1457202434539795"
"6629","2.6852147579193115","2.6852147579193115","2.6852147579193115","2.7977046966552734","2.7977046966552734","2.7977046966552734","3.4173381328582764","3.4173381328582764","3.4173381328582764"
"6659","4.481096267700195","4.481096267700195","4.481096267700195","2.992135524749756","2.992135524749756","2.992135524749756","3.26794171333313","3.26794171333313","3.26794171333313"
"6689","2.391558885574341","2.391558885574341","2.391558885574341","2.5381832122802734","2.5381832122802734","2.5381832122802734","2.8862156867980957","2.8862156867980957","2.8862156867980957"
"6719","2.499315023422241","2.499315023422241","2.499315023422241","2.6745073795318604","2.6745073795318604","2.6745073795318604","3.1754846572875977","3.1754846572875977","3.1754846572875977"
"6749","2.8793840408325195","2.8793840408325195","2.8793840408325195","2.8972485065460205","2.8972485065460205","2.8972485065460205","3.204310417175293","3.204310417175293","3.204310417175293"
"6779","3.8056957721710205","3.8056957721710205","3.8056957721710205","2.951483964920044","2.951483964920044","2.951483964920044","3.221134662628174","3.221134662628174","3.221134662628174"
"6809","2.4963414669036865","2.4963414669036865","2.4963414669036865","2.8434834480285645","2.8434834480285645","2.8434834480285645","3.3181848526000977","3.3181848526000977","3.3181848526000977"
"6839","3.092203378677368","3.092203378677368","3.092203378677368","2.464679479598999","2.464679479598999","2.464679479598999","2.86006760597229","2.86006760597229","2.86006760597229"
"6869","2.505622386932373","2.505622386932373","2.505622386932373","2.800215482711792","2.800215482711792","2.800215482711792","3.3752105236053467","3.3752105236053467","3.3752105236053467"
"6899","2.607419013977051","2.607419013977051","2.607419013977051","3.0052006244659424","3.0052006244659424","3.0052006244659424","3.3790533542633057","3.3790533542633057","3.3790533542633057"
"6929","2.5831477642059326","2.5831477642059326","2.5831477642059326","2.780320882797241","2.780320882797241","2.780320882797241","3.2537498474121094","3.2537498474121094","3.2537498474121094"
"6959","2.4242031574249268","2.4242031574249268","2.4242031574249268","2.6389448642730713","2.6389448642730713","2.6389448642730713","3.2689530849456787","3.2689530849456787","3.2689530849456787"
"6989","2.40297532081604","2.40297532081604","2.40297532081604","2.659515857696533","2.659515857696533","2.659515857696533","3.224315643310547","3.224315643310547","3.224315643310547"
"7019","2.5187668800354004","2.5187668800354004","2.5187668800354004","2.524796724319458","2.524796724319458","2.524796724319458","3.207165479660034","3.207165479660034","3.207165479660034"
"7049","2.530425786972046","2.530425786972046","2.530425786972046","2.5295512676239014","2.5295512676239014","2.5295512676239014","2.8128912448883057","2.8128912448883057","2.8128912448883057"
"7079","2.2958476543426514","2.2958476543426514","2.2958476543426514","2.556243896484375","2.556243896484375","2.556243896484375","2.940814733505249","2.940814733505249","2.940814733505249"
"7109","2.5011491775512695","2.5011491775512695","2.5011491775512695","2.7443296909332275","2.7443296909332275","2.7443296909332275","2.9157323837280273","2.9157323837280273","2.9157323837280273"
"7139","2.457463026046753","2.457463026046753","2.457463026046753","2.6441490650177","2.6441490650177","2.6441490650177","3.0328001976013184","3.0328001976013184","3.0328001976013184"
"7169","2.3441455364227295","2.3441455364227295","2.3441455364227295","2.893433094024658","2.893433094024658","2.893433094024658","3.127686023712158","3.127686023712158","3.127686023712158"
"7199","2.3156118392944336","2.3156118392944336","2.3156118392944336","2.5939178466796875","2.5939178466796875","2.5939178466796875","2.9188923835754395","2.9188923835754395","2.9188923835754395"
"7229","2.4891867637634277","2.4891867637634277","2.4891867637634277","2.7264151573181152","2.7264151573181152","2.7264151573181152","3.1963419914245605","3.1963419914245605","3.1963419914245605"
"7259","2.97554349899292","2.97554349899292","2.97554349899292","2.773090124130249","2.773090124130249","2.773090124130249","3.135754108428955","3.135754108428955","3.135754108428955"
"7289","2.49460506439209","2.49460506439209","2.49460506439209","2.638538360595703","2.638538360595703","2.638538360595703","3.2597477436065674","3.2597477436065674","3.2597477436065674"
"7319","2.4818289279937744","2.4818289279937744","2.4818289279937744","2.5543212890625","2.5543212890625","2.5543212890625","3.333486795425415","3.333486795425415","3.333486795425415"
"7349","2.5081610679626465","2.5081610679626465","2.5081610679626465","2.932291269302368","2.932291269302368","2.932291269302368","3.0920121669769287","3.0920121669769287","3.0920121669769287"
"7379","2.4192776679992676","2.4192776679992676","2.4192776679992676","2.644274950027466","2.644274950027466","2.644274950027466","3.076824903488159","3.076824903488159","3.076824903488159"
"7409","2.3981072902679443","2.3981072902679443","2.3981072902679443","3.0308165550231934","3.0308165550231934","3.0308165550231934","3.196876049041748","3.196876049041748","3.196876049041748"
"7439","2.414029598236084","2.414029598236084","2.414029598236084","2.579946517944336","2.579946517944336","2.579946517944336","3.0565783977508545","3.0565783977508545","3.0565783977508545"
"7469","2.5307371616363525","2.5307371616363525","2.5307371616363525","2.781336545944214","2.781336545944214","2.781336545944214","3.1974711418151855","3.1974711418151855","3.1974711418151855"
"7499","2.392744541168213","2.392744541168213","2.392744541168213","2.5699048042297363","2.5699048042297363","2.5699048042297363","2.919985294342041","2.919985294342041","2.919985294342041"
"7529","2.6194262504577637","2.6194262504577637","2.6194262504577637","2.887767791748047","2.887767791748047","2.887767791748047","3.492194175720215","3.492194175720215","3.492194175720215"
"7559","2.380674362182617","2.380674362182617","2.380674362182617","2.5319736003875732","2.5319736003875732","2.5319736003875732","2.773405075073242","2.773405075073242","2.773405075073242"
"7589","2.4084627628326416","2.4084627628326416","2.4084627628326416","2.628300189971924","2.628300189971924","2.628300189971924","3.031796455383301","3.031796455383301","3.031796455383301"
"7619","3.215118885040283","3.215118885040283","3.215118885040283","2.9701249599456787","2.9701249599456787","2.9701249599456787","3.394104242324829","3.394104242324829","3.394104242324829"
"7649","2.3840785026550293","2.3840785026550293","2.3840785026550293","2.6759307384490967","2.6759307384490967","2.6759307384490967","3.266672372817993","3.266672372817993","3.266672372817993"
"7679","2.528286933898926","2.528286933898926","2.528286933898926","2.8198235034942627","2.8198235034942627","2.8198235034942627","3.480592966079712","3.480592966079712","3.480592966079712"
"7709","2.3761675357818604","2.3761675357818604","2.3761675357818604","2.4856951236724854","2.4856951236724854","2.4856951236724854","3.0691630840301514","3.0691630840301514","3.0691630840301514"
"7739","2.368272542953491","2.368272542953491","2.368272542953491","2.7862772941589355","2.7862772941589355","2.7862772941589355","3.073925733566284","3.073925733566284","3.073925733566284"
"7769","2.443608522415161","2.443608522415161","2.443608522415161","2.7914631366729736","2.7914631366729736","2.7914631366729736","3.0341742038726807","3.0341742038726807","3.0341742038726807"
"7799","2.3895981311798096","2.3895981311798096","2.3895981311798096","2.633953809738159","2.633953809738159","2.633953809738159","2.870832681655884","2.870832681655884","2.870832681655884"
"7829","2.4527504444122314","2.4527504444122314","2.4527504444122314","2.9793431758880615","2.9793431758880615","2.9793431758880615","3.1104965209960938","3.1104965209960938","3.1104965209960938"
"7859","2.438776731491089","2.438776731491089","2.438776731491089","3.0499019622802734","3.0499019622802734","3.0499019622802734","3.1896321773529053","3.1896321773529053","3.1896321773529053"
"7889","2.5230369567871094","2.5230369567871094","2.5230369567871094","2.8868072032928467","2.8868072032928467","2.8868072032928467","3.1779322624206543","3.1779322624206543","3.1779322624206543"
"7919","2.3511428833007812","2.3511428833007812","2.3511428833007812","2.9676671028137207","2.9676671028137207","2.9676671028137207","2.8886351585388184","2.8886351585388184","2.8886351585388184"
"7949","2.4567744731903076","2.4567744731903076","2.4567744731903076","2.6902217864990234","2.6902217864990234","2.6902217864990234","3.1672606468200684","3.1672606468200684","3.1672606468200684"
"7979","2.3156943321228027","2.3156943321228027","2.3156943321228027","2.7559831142425537","2.7559831142425537","2.7559831142425537","3.106171131134033","3.106171131134033","3.106171131134033"
"8009","2.5808653831481934","2.5808653831481934","2.5808653831481934","2.864068031311035","2.864068031311035","2.864068031311035","3.0896377563476562","3.0896377563476562","3.0896377563476562"
"8039","2.4222664833068848","2.4222664833068848","2.4222664833068848","2.630446195602417","2.630446195602417","2.630446195602417","3.1206676959991455","3.1206676959991455","3.1206676959991455"
"8069","2.3808250427246094","2.3808250427246094","2.3808250427246094","2.691148519515991","2.691148519515991","2.691148519515991","3.0751278400421143","3.0751278400421143","3.0751278400421143"
"8099","2.3544983863830566","2.3544983863830566","2.3544983863830566","2.5256426334381104","2.5256426334381104","2.5256426334381104","3.133970260620117","3.133970260620117","3.133970260620117"
"8129","2.3741166591644287","2.3741166591644287","2.3741166591644287","2.6329236030578613","2.6329236030578613","2.6329236030578613","2.9623734951019287","2.9623734951019287","2.9623734951019287"
"8159","2.629460334777832","2.629460334777832","2.629460334777832","2.884709358215332","2.884709358215332","2.884709358215332","4.082035064697266","4.082035064697266","4.082035064697266"
"8189","2.42091965675354","2.42091965675354","2.42091965675354","2.9052019119262695","2.9052019119262695","2.9052019119262695","3.1399943828582764","3.1399943828582764","3.1399943828582764"
"8219","2.3198323249816895","2.3198323249816895","2.3198323249816895","2.790358304977417","2.790358304977417","2.790358304977417","2.9448132514953613","2.9448132514953613","2.9448132514953613"
"8249","2.559603452682495","2.559603452682495","2.559603452682495","3.0478951930999756","3.0478951930999756","3.0478951930999756","3.341693639755249","3.341693639755249","3.341693639755249"
"8279","2.5083506107330322","2.5083506107330322","2.5083506107330322","2.986348867416382","2.986348867416382","2.986348867416382","3.04373836517334","3.04373836517334","3.04373836517334"
"8309","2.392805337905884","2.392805337905884","2.392805337905884","2.6075987815856934","2.6075987815856934","2.6075987815856934","2.7785069942474365","2.7785069942474365","2.7785069942474365"
"8339","2.602569818496704","2.602569818496704","2.602569818496704","2.7370402812957764","2.7370402812957764","2.7370402812957764","3.1029558181762695","3.1029558181762695","3.1029558181762695"
"8369","2.4596729278564453","2.4596729278564453","2.4596729278564453","2.6628170013427734","2.6628170013427734","2.6628170013427734","3.1561148166656494","3.1561148166656494","3.1561148166656494"
"8399","2.3892531394958496","2.3892531394958496","2.3892531394958496","2.5939624309539795","2.5939624309539795","2.5939624309539795","3.2691736221313477","3.2691736221313477","3.2691736221313477"
"8429","2.578613519668579","2.578613519668579","2.578613519668579","2.7077407836914062","2.7077407836914062","2.7077407836914062","3.4495012760162354","3.4495012760162354","3.4495012760162354"
"8459","2.3232367038726807","2.3232367038726807","2.3232367038726807","2.4328205585479736","2.4328205585479736","2.4328205585479736","2.884803295135498","2.884803295135498","2.884803295135498"
"8489","2.3270316123962402","2.3270316123962402","2.3270316123962402","2.5290307998657227","2.5290307998657227","2.5290307998657227","3.0489306449890137","3.0489306449890137","3.0489306449890137"
"8519","2.354424476623535","2.354424476623535","2.354424476623535","2.58091139793396","2.58091139793396","2.58091139793396","2.8993947505950928","2.8993947505950928","2.8993947505950928"
"8549","2.558415412902832","2.558415412902832","2.558415412902832","2.712783098220825","2.712783098220825","2.712783098220825","3.2845418453216553","3.2845418453216553","3.2845418453216553"
"8579","2.303701877593994","2.303701877593994","2.303701877593994","2.6775615215301514","2.6775615215301514","2.6775615215301514","3.0637099742889404","3.0637099742889404","3.0637099742889404"
"8609","2.4135913848876953","2.4135913848876953","2.4135913848876953","2.584564685821533","2.584564685821533","2.584564685821533","3.1921403408050537","3.1921403408050537","3.1921403408050537"
"8639","2.5311663150787354","2.5311663150787354","2.5311663150787354","2.3551478385925293","2.3551478385925293","2.3551478385925293","2.9542315006256104","2.9542315006256104","2.9542315006256104"
"8669","2.4510931968688965","2.4510931968688965","2.4510931968688965","2.5723021030426025","2.5723021030426025","2.5723021030426025","3.283123731613159","3.283123731613159","3.283123731613159"
"8699","2.369330406188965","2.369330406188965","2.369330406188965","2.750322103500366","2.750322103500366","2.750322103500366","2.962763547897339","2.962763547897339","2.962763547897339"
"8729","2.4117164611816406","2.4117164611816406","2.4117164611816406","2.57377552986145","2.57377552986145","2.57377552986145","2.9102282524108887","2.9102282524108887","2.9102282524108887"
"8759","2.4869658946990967","2.4869658946990967","2.4869658946990967","2.6644744873046875","2.6644744873046875","2.6644744873046875","2.9976048469543457","2.9976048469543457","2.9976048469543457"
"8789","2.3427236080169678","2.3427236080169678","2.3427236080169678","3.006145477294922","3.006145477294922","3.006145477294922","3.1230053901672363","3.1230053901672363","3.1230053901672363"
"8819","2.311650276184082","2.311650276184082","2.311650276184082","2.5954055786132812","2.5954055786132812","2.5954055786132812","3.0640153884887695","3.0640153884887695","3.0640153884887695"
"8849","2.3551580905914307","2.3551580905914307","2.3551580905914307","2.531709671020508","2.531709671020508","2.531709671020508","3.409951686859131","3.409951686859131","3.409951686859131"
"8879","2.358473300933838","2.358473300933838","2.358473300933838","2.5165140628814697","2.5165140628814697","2.5165140628814697","2.6682145595550537","2.6682145595550537","2.6682145595550537"
"8909","2.413926362991333","2.413926362991333","2.413926362991333","2.545661449432373","2.545661449432373","2.545661449432373","3.1228761672973633","3.1228761672973633","3.1228761672973633"
"8939","2.46881365776062","2.46881365776062","2.46881365776062","2.480823040008545","2.480823040008545","2.480823040008545","2.8414599895477295","2.8414599895477295","2.8414599895477295"
"8969","2.4412155151367188","2.4412155151367188","2.4412155151367188","2.677466869354248","2.677466869354248","2.677466869354248","3.1072728633880615","3.1072728633880615","3.1072728633880615"
"8999","2.619969129562378","2.619969129562378","2.619969129562378","2.697316884994507","2.697316884994507","2.697316884994507","3.099534034729004","3.099534034729004","3.099534034729004"
"9029","2.37549090385437","2.37549090385437","2.37549090385437","2.578744411468506","2.578744411468506","2.578744411468506","2.985856533050537","2.985856533050537","2.985856533050537"
"9059","2.353792667388916","2.353792667388916","2.353792667388916","2.586193084716797","2.586193084716797","2.586193084716797","3.2752513885498047","3.2752513885498047","3.2752513885498047"
"9089","2.3193724155426025","2.3193724155426025","2.3193724155426025","2.8508856296539307","2.8508856296539307","2.8508856296539307","2.7510156631469727","2.7510156631469727","2.7510156631469727"
"9119","2.4043452739715576","2.4043452739715576","2.4043452739715576","2.6970038414001465","2.6970038414001465","2.6970038414001465","3.266939640045166","3.266939640045166","3.266939640045166"
"9149","2.377124547958374","2.377124547958374","2.377124547958374","2.7877256870269775","2.7877256870269775","2.7877256870269775","2.872988224029541","2.872988224029541","2.872988224029541"
"9179","2.339435577392578","2.339435577392578","2.339435577392578","2.3931527137756348","2.3931527137756348","2.3931527137756348","3.102356433868408","3.102356433868408","3.102356433868408"
"9209","2.483860969543457","2.483860969543457","2.483860969543457","2.764681339263916","2.764681339263916","2.764681339263916","3.1229584217071533","3.1229584217071533","3.1229584217071533"
"9239","2.3631019592285156","2.3631019592285156","2.3631019592285156","2.741767168045044","2.741767168045044","2.741767168045044","2.9891607761383057","2.9891607761383057","2.9891607761383057"
"9269","2.450269937515259","2.450269937515259","2.450269937515259","2.732327461242676","2.732327461242676","2.732327461242676","2.9587738513946533","2.9587738513946533","2.9587738513946533"
"9299","2.2690019607543945","2.2690019607543945","2.2690019607543945","2.5160255432128906","2.5160255432128906","2.5160255432128906","2.8000879287719727","2.8000879287719727","2.8000879287719727"
"9329","2.2855420112609863","2.2855420112609863","2.2855420112609863","2.625810146331787","2.625810146331787","2.625810146331787","2.8556671142578125","2.8556671142578125","2.8556671142578125"
"9359","2.339782953262329","2.339782953262329","2.339782953262329","2.7508833408355713","2.7508833408355713","2.7508833408355713","3.0597856044769287","3.0597856044769287","3.0597856044769287"
"9389","2.274545669555664","2.274545669555664","2.274545669555664","2.6272802352905273","2.6272802352905273","2.6272802352905273","3.025852680206299","3.025852680206299","3.025852680206299"
"9419","2.293644905090332","2.293644905090332","2.293644905090332","2.5630621910095215","2.5630621910095215","2.5630621910095215","2.957073211669922","2.957073211669922","2.957073211669922"
"9449","2.3832738399505615","2.3832738399505615","2.3832738399505615","2.596932888031006","2.596932888031006","2.596932888031006","3.269113063812256","3.269113063812256","3.269113063812256"
"9479","2.377476692199707","2.377476692199707","2.377476692199707","2.675889730453491","2.675889730453491","2.675889730453491","3.2503089904785156","3.2503089904785156","3.2503089904785156"
"9509","2.3107218742370605","2.3107218742370605","2.3107218742370605","2.4865565299987793","2.4865565299987793","2.4865565299987793","2.8939690589904785","2.8939690589904785","2.8939690589904785"
"9539","2.3196001052856445","2.3196001052856445","2.3196001052856445","2.593747615814209","2.593747615814209","2.593747615814209","3.045847177505493","3.045847177505493","3.045847177505493"
"9569","2.415602684020996","2.415602684020996","2.415602684020996","2.761810541152954","2.761810541152954","2.761810541152954","3.2055554389953613","3.2055554389953613","3.2055554389953613"
"9599","2.5018017292022705","2.5018017292022705","2.5018017292022705","2.7958972454071045","2.7958972454071045","2.7958972454071045","2.8547630310058594","2.8547630310058594","2.8547630310058594"
"9629","2.3763225078582764","2.3763225078582764","2.3763225078582764","2.6332287788391113","2.6332287788391113","2.6332287788391113","2.92490553855896","2.92490553855896","2.92490553855896"
"9659","2.9072999954223633","2.9072999954223633","2.9072999954223633","2.7834386825561523","2.7834386825561523","2.7834386825561523","3.0358128547668457","3.0358128547668457","3.0358128547668457"
"9689","2.2269134521484375","2.2269134521484375","2.2269134521484375","2.4908807277679443","2.4908807277679443","2.4908807277679443","2.8362581729888916","2.8362581729888916","2.8362581729888916"
"9719","2.253390312194824","2.253390312194824","2.253390312194824","2.605041980743408","2.605041980743408","2.605041980743408","2.9567043781280518","2.9567043781280518","2.9567043781280518"
"9749","2.2414238452911377","2.2414238452911377","2.2414238452911377","2.658369302749634","2.658369302749634","2.658369302749634","2.746267318725586","2.746267318725586","2.746267318725586"
"9779","2.2597267627716064","2.2597267627716064","2.2597267627716064","2.6905839443206787","2.6905839443206787","2.6905839443206787","2.7999844551086426","2.7999844551086426","2.7999844551086426"
"9809","2.2794570922851562","2.2794570922851562","2.2794570922851562","2.39717698097229","2.39717698097229","2.39717698097229","3.127624034881592","3.127624034881592","3.127624034881592"
