"Step","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX"
"5009","2.3502037525177","2.3502037525177","2.3502037525177","2.3126306533813477","2.3126306533813477","2.3126306533813477","2.217395544052124","2.217395544052124","2.217395544052124"
"5039","2.3697617053985596","2.3697617053985596","2.3697617053985596","2.262829303741455","2.262829303741455","2.262829303741455","2.149293899536133","2.149293899536133","2.149293899536133"
"5069","2.2739546298980713","2.2739546298980713","2.2739546298980713","2.23429274559021","2.23429274559021","2.23429274559021","2.112618923187256","2.112618923187256","2.112618923187256"
"5099","2.329373359680176","2.329373359680176","2.329373359680176","2.2939183712005615","2.2939183712005615","2.2939183712005615","2.1633222103118896","2.1633222103118896","2.1633222103118896"
"5129","2.355499505996704","2.355499505996704","2.355499505996704","2.3743526935577393","2.3743526935577393","2.3743526935577393","2.3082478046417236","2.3082478046417236","2.3082478046417236"
"5159","8.305220603942871","8.305220603942871","8.305220603942871","3.1412041187286377","3.1412041187286377","3.1412041187286377","2.2362060546875","2.2362060546875","2.2362060546875"
"5189","2.3374345302581787","2.3374345302581787","2.3374345302581787","2.3293347358703613","2.3293347358703613","2.3293347358703613","2.2195937633514404","2.2195937633514404","2.2195937633514404"
"5219","7.166841983795166","7.166841983795166","7.166841983795166","24.669879913330078","24.669879913330078","24.669879913330078","2.2640228271484375","2.2640228271484375","2.2640228271484375"
"5249","2.3631999492645264","2.3631999492645264","2.3631999492645264","2.3159897327423096","2.3159897327423096","2.3159897327423096","2.1539206504821777","2.1539206504821777","2.1539206504821777"
"5279","7.110994338989258","7.110994338989258","7.110994338989258","24.449230194091797","24.449230194091797","24.449230194091797","2.134114980697632","2.134114980697632","2.134114980697632"
"5309","6.907854080200195","6.907854080200195","6.907854080200195","24.264949798583984","24.264949798583984","24.264949798583984","2.104494094848633","2.104494094848633","2.104494094848633"
"5339","6.977328777313232","6.977328777313232","6.977328777313232","24.329862594604492","24.329862594604492","24.329862594604492","2.165071725845337","2.165071725845337","2.165071725845337"
"5369","8.523241996765137","8.523241996765137","8.523241996765137","3.4606552124023438","3.4606552124023438","3.4606552124023438","2.093358039855957","2.093358039855957","2.093358039855957"
"5399","2.2325472831726074","2.2325472831726074","2.2325472831726074","2.226743698120117","2.226743698120117","2.226743698120117","2.1097772121429443","2.1097772121429443","2.1097772121429443"
"5429","2.139240264892578","2.139240264892578","2.139240264892578","2.1381092071533203","2.1381092071533203","2.1381092071533203","2.077763080596924","2.077763080596924","2.077763080596924"
"5459","6.530911922454834","6.530911922454834","6.530911922454834","23.47895050048828","23.47895050048828","23.47895050048828","2.049388885498047","2.049388885498047","2.049388885498047"
"5489","2.4011459350585938","2.4011459350585938","2.4011459350585938","2.524690866470337","2.524690866470337","2.524690866470337","2.3845605850219727","2.3845605850219727","2.3845605850219727"
"5519","2.220526695251465","2.220526695251465","2.220526695251465","2.2917914390563965","2.2917914390563965","2.2917914390563965","2.148686408996582","2.148686408996582","2.148686408996582"
"5549","2.1809704303741455","2.1809704303741455","2.1809704303741455","2.1668624877929688","2.1668624877929688","2.1668624877929688","2.125641345977783","2.125641345977783","2.125641345977783"
"5579","10.990235328674316","10.990235328674316","10.990235328674316","3.531804084777832","3.531804084777832","3.531804084777832","2.1723592281341553","2.1723592281341553","2.1723592281341553"
"5609","6.280005931854248","6.280005931854248","6.280005931854248","23.17422866821289","23.17422866821289","23.17422866821289","2.0515518188476562","2.0515518188476562","2.0515518188476562"
"5639","2.2981855869293213","2.2981855869293213","2.2981855869293213","2.3358724117279053","2.3358724117279053","2.3358724117279053","2.267831802368164","2.267831802368164","2.267831802368164"
"5669","2.155735492706299","2.155735492706299","2.155735492706299","2.1756157875061035","2.1756157875061035","2.1756157875061035","2.070009708404541","2.070009708404541","2.070009708404541"
"5699","12.202963829040527","12.202963829040527","12.202963829040527","3.8912315368652344","3.8912315368652344","3.8912315368652344","2.1815667152404785","2.1815667152404785","2.1815667152404785"
"5729","2.181389093399048","2.181389093399048","2.181389093399048","2.282337188720703","2.282337188720703","2.282337188720703","2.12701678276062","2.12701678276062","2.12701678276062"
"5759","2.1211020946502686","2.1211020946502686","2.1211020946502686","2.244758367538452","2.244758367538452","2.244758367538452","2.137160301208496","2.137160301208496","2.137160301208496"
"5789","2.163529634475708","2.163529634475708","2.163529634475708","2.2233777046203613","2.2233777046203613","2.2233777046203613","2.0323479175567627","2.0323479175567627","2.0323479175567627"
"5819","2.2679896354675293","2.2679896354675293","2.2679896354675293","2.3843464851379395","2.3843464851379395","2.3843464851379395","2.1103594303131104","2.1103594303131104","2.1103594303131104"
"5849","2.105548143386841","2.105548143386841","2.105548143386841","2.1832473278045654","2.1832473278045654","2.1832473278045654","2.066852331161499","2.066852331161499","2.066852331161499"
"5879","2.2349438667297363","2.2349438667297363","2.2349438667297363","2.3893420696258545","2.3893420696258545","2.3893420696258545","2.20865797996521","2.20865797996521","2.20865797996521"
"5909","2.164483070373535","2.164483070373535","2.164483070373535","2.2315196990966797","2.2315196990966797","2.2315196990966797","2.0074963569641113","2.0074963569641113","2.0074963569641113"
"5939","13.760886192321777","13.760886192321777","13.760886192321777","3.845778465270996","3.845778465270996","3.845778465270996","2.0858490467071533","2.0858490467071533","2.0858490467071533"
"5969","2.1300930976867676","2.1300930976867676","2.1300930976867676","2.2281672954559326","2.2281672954559326","2.2281672954559326","2.025526285171509","2.025526285171509","2.025526285171509"
"5999","2.2364442348480225","2.2364442348480225","2.2364442348480225","2.277231216430664","2.277231216430664","2.277231216430664","2.024573564529419","2.024573564529419","2.024573564529419"
"6029","2.1237847805023193","2.1237847805023193","2.1237847805023193","2.1729133129119873","2.1729133129119873","2.1729133129119873","1.9608564376831055","1.9608564376831055","1.9608564376831055"
"6059","10.659285545349121","10.659285545349121","10.659285545349121","4.3952131271362305","4.3952131271362305","4.3952131271362305","2.0550200939178467","2.0550200939178467","2.0550200939178467"
"6089","2.0874245166778564","2.0874245166778564","2.0874245166778564","2.161790370941162","2.161790370941162","2.161790370941162","1.9749566316604614","1.9749566316604614","1.9749566316604614"
"6119","5.583106517791748","5.583106517791748","5.583106517791748","22.19410514831543","22.19410514831543","22.19410514831543","2.0819666385650635","2.0819666385650635","2.0819666385650635"
"6149","2.3490819931030273","2.3490819931030273","2.3490819931030273","2.4171090126037598","2.4171090126037598","2.4171090126037598","2.136319160461426","2.136319160461426","2.136319160461426"
"6179","2.1796278953552246","2.1796278953552246","2.1796278953552246","2.3387677669525146","2.3387677669525146","2.3387677669525146","2.046579599380493","2.046579599380493","2.046579599380493"
"6209","10.8494234085083","10.8494234085083","10.8494234085083","2.7568488121032715","2.7568488121032715","2.7568488121032715","1.9589236974716187","1.9589236974716187","1.9589236974716187"
"6239","2.112532377243042","2.112532377243042","2.112532377243042","2.193690061569214","2.193690061569214","2.193690061569214","1.9972072839736938","1.9972072839736938","1.9972072839736938"
"6269","2.1280782222747803","2.1280782222747803","2.1280782222747803","2.238764762878418","2.238764762878418","2.238764762878418","2.0531530380249023","2.0531530380249023","2.0531530380249023"
"6299","2.1136040687561035","2.1136040687561035","2.1136040687561035","2.2023589611053467","2.2023589611053467","2.2023589611053467","1.9827289581298828","1.9827289581298828","1.9827289581298828"
"6329","13.167346000671387","13.167346000671387","13.167346000671387","4.314497470855713","4.314497470855713","4.314497470855713","2.008775472640991","2.008775472640991","2.008775472640991"
"6359","5.3624701499938965","5.3624701499938965","5.3624701499938965","21.579843521118164","21.579843521118164","21.579843521118164","1.9541716575622559","1.9541716575622559","1.9541716575622559"
"6389","2.1514930725097656","2.1514930725097656","2.1514930725097656","2.318220376968384","2.318220376968384","2.318220376968384","2.0782997608184814","2.0782997608184814","2.0782997608184814"
"6419","2.113921642303467","2.113921642303467","2.113921642303467","2.288616895675659","2.288616895675659","2.288616895675659","2.0134997367858887","2.0134997367858887","2.0134997367858887"
"6449","2.206834554672241","2.206834554672241","2.206834554672241","2.3164689540863037","2.3164689540863037","2.3164689540863037","2.068721294403076","2.068721294403076","2.068721294403076"
"6479","2.0714094638824463","2.0714094638824463","2.0714094638824463","2.180699348449707","2.180699348449707","2.180699348449707","1.9458338022232056","1.9458338022232056","1.9458338022232056"
"6509","14.508100509643555","14.508100509643555","14.508100509643555","2.9434807300567627","2.9434807300567627","2.9434807300567627","1.9576735496520996","1.9576735496520996","1.9576735496520996"
"6539","2.086056709289551","2.086056709289551","2.086056709289551","2.1610052585601807","2.1610052585601807","2.1610052585601807","1.9709140062332153","1.9709140062332153","1.9709140062332153"
"6569","2.056777238845825","2.056777238845825","2.056777238845825","2.1917831897735596","2.1917831897735596","2.1917831897735596","1.9878759384155273","1.9878759384155273","1.9878759384155273"
"6599","2.1397604942321777","2.1397604942321777","2.1397604942321777","2.214864730834961","2.214864730834961","2.214864730834961","1.9343764781951904","1.9343764781951904","1.9343764781951904"
"6629","2.1075546741485596","2.1075546741485596","2.1075546741485596","2.2115416526794434","2.2115416526794434","2.2115416526794434","1.915407657623291","1.915407657623291","1.915407657623291"
"6659","15.386088371276855","15.386088371276855","15.386088371276855","3.0250308513641357","3.0250308513641357","3.0250308513641357","1.921791911125183","1.921791911125183","1.921791911125183"
"6689","2.066866397857666","2.066866397857666","2.066866397857666","2.127211570739746","2.127211570739746","2.127211570739746","1.850341558456421","1.850341558456421","1.850341558456421"
"6719","2.0405213832855225","2.0405213832855225","2.0405213832855225","2.1801211833953857","2.1801211833953857","2.1801211833953857","1.9652645587921143","1.9652645587921143","1.9652645587921143"
"6749","20.25692367553711","20.25692367553711","20.25692367553711","3.315251350402832","3.315251350402832","3.315251350402832","2.014634132385254","2.014634132385254","2.014634132385254"
"6779","8.728093147277832","8.728093147277832","8.728093147277832","3.5428106784820557","3.5428106784820557","3.5428106784820557","1.9192930459976196","1.9192930459976196","1.9192930459976196"
"6809","2.0501785278320312","2.0501785278320312","2.0501785278320312","2.2016310691833496","2.2016310691833496","2.2016310691833496","1.9661751985549927","1.9661751985549927","1.9661751985549927"
"6839","12.51411247253418","12.51411247253418","12.51411247253418","3.300877094268799","3.300877094268799","3.300877094268799","1.8948876857757568","1.8948876857757568","1.8948876857757568"
"6869","2.010411262512207","2.010411262512207","2.010411262512207","2.1830224990844727","2.1830224990844727","2.1830224990844727","1.890551209449768","1.890551209449768","1.890551209449768"
"6899","5.394204139709473","5.394204139709473","5.394204139709473","22.4183292388916","22.4183292388916","22.4183292388916","1.9201757907867432","1.9201757907867432","1.9201757907867432"
"6929","1.9746156930923462","1.9746156930923462","1.9746156930923462","2.1399221420288086","2.1399221420288086","2.1399221420288086","1.880913496017456","1.880913496017456","1.880913496017456"
"6959","2.0757997035980225","2.0757997035980225","2.0757997035980225","2.230757236480713","2.230757236480713","2.230757236480713","1.9446477890014648","1.9446477890014648","1.9446477890014648"
"6989","2.0389277935028076","2.0389277935028076","2.0389277935028076","2.1459689140319824","2.1459689140319824","2.1459689140319824","1.8507137298583984","1.8507137298583984","1.8507137298583984"
"7019","2.045407772064209","2.045407772064209","2.045407772064209","2.1538548469543457","2.1538548469543457","2.1538548469543457","1.863208293914795","1.863208293914795","1.863208293914795"
"7049","10.933792114257812","10.933792114257812","10.933792114257812","3.44415283203125","3.44415283203125","3.44415283203125","1.9879183769226074","1.9879183769226074","1.9879183769226074"
"7079","1.9763610363006592","1.9763610363006592","1.9763610363006592","2.0705716609954834","2.0705716609954834","2.0705716609954834","1.7838927507400513","1.7838927507400513","1.7838927507400513"
"7109","2.052031993865967","2.052031993865967","2.052031993865967","2.119565725326538","2.119565725326538","2.119565725326538","1.8194811344146729","1.8194811344146729","1.8194811344146729"
"7139","2.107175827026367","2.107175827026367","2.107175827026367","2.2120413780212402","2.2120413780212402","2.2120413780212402","1.854519009590149","1.854519009590149","1.854519009590149"
"7169","2.061140775680542","2.061140775680542","2.061140775680542","2.222639322280884","2.222639322280884","2.222639322280884","1.885614275932312","1.885614275932312","1.885614275932312"
"7199","2.01904559135437","2.01904559135437","2.01904559135437","2.245075225830078","2.245075225830078","2.245075225830078","1.8856710195541382","1.8856710195541382","1.8856710195541382"
"7229","1.9945915937423706","1.9945915937423706","1.9945915937423706","2.139899253845215","2.139899253845215","2.139899253845215","1.8594655990600586","1.8594655990600586","1.8594655990600586"
"7259","13.874003410339355","13.874003410339355","13.874003410339355","19.722867965698242","19.722867965698242","19.722867965698242","1.8212844133377075","1.8212844133377075","1.8212844133377075"
"7289","2.066915988922119","2.066915988922119","2.066915988922119","2.1699063777923584","2.1699063777923584","2.1699063777923584","1.875970721244812","1.875970721244812","1.875970721244812"
"7319","2.0656774044036865","2.0656774044036865","2.0656774044036865","2.301929473876953","2.301929473876953","2.301929473876953","2.033352851867676","2.033352851867676","2.033352851867676"
"7349","2.0376052856445312","2.0376052856445312","2.0376052856445312","2.169731378555298","2.169731378555298","2.169731378555298","1.8920767307281494","1.8920767307281494","1.8920767307281494"
"7379","2.0635342597961426","2.0635342597961426","2.0635342597961426","2.1344728469848633","2.1344728469848633","2.1344728469848633","1.7383025884628296","1.7383025884628296","1.7383025884628296"
"7409","2.0331482887268066","2.0331482887268066","2.0331482887268066","2.0959532260894775","2.0959532260894775","2.0959532260894775","1.7637265920639038","1.7637265920639038","1.7637265920639038"
"7439","2.041104793548584","2.041104793548584","2.041104793548584","2.226184606552124","2.226184606552124","2.226184606552124","1.8567322492599487","1.8567322492599487","1.8567322492599487"
"7469","4.325062274932861","4.325062274932861","4.325062274932861","18.72002410888672","18.72002410888672","18.72002410888672","1.8144092559814453","1.8144092559814453","1.8144092559814453"
"7499","2.011662006378174","2.011662006378174","2.011662006378174","2.238178253173828","2.238178253173828","2.238178253173828","1.9581154584884644","1.9581154584884644","1.9581154584884644"
"7529","1.981634497642517","1.981634497642517","1.981634497642517","2.1049306392669678","2.1049306392669678","2.1049306392669678","1.8052552938461304","1.8052552938461304","1.8052552938461304"
"7559","1.9208402633666992","1.9208402633666992","1.9208402633666992","2.064776659011841","2.064776659011841","2.064776659011841","1.7750980854034424","1.7750980854034424","1.7750980854034424"
"7589","2.000772714614868","2.000772714614868","2.000772714614868","2.16487455368042","2.16487455368042","2.16487455368042","1.8419005870819092","1.8419005870819092","1.8419005870819092"
"7619","18.000532150268555","18.000532150268555","18.000532150268555","4.6867475509643555","4.6867475509643555","4.6867475509643555","1.807584524154663","1.807584524154663","1.807584524154663"
"7649","1.9515187740325928","1.9515187740325928","1.9515187740325928","2.102534294128418","2.102534294128418","2.102534294128418","1.7518268823623657","1.7518268823623657","1.7518268823623657"
"7679","1.9932405948638916","1.9932405948638916","1.9932405948638916","2.1403729915618896","2.1403729915618896","2.1403729915618896","1.762406587600708","1.762406587600708","1.762406587600708"
"7709","1.9594019651412964","1.9594019651412964","1.9594019651412964","2.204190731048584","2.204190731048584","2.204190731048584","1.8629001379013062","1.8629001379013062","1.8629001379013062"
"7739","1.892505407333374","1.892505407333374","1.892505407333374","2.0374977588653564","2.0374977588653564","2.0374977588653564","1.7514556646347046","1.7514556646347046","1.7514556646347046"
"7769","1.9600530862808228","1.9600530862808228","1.9600530862808228","2.2060775756835938","2.2060775756835938","2.2060775756835938","1.8620779514312744","1.8620779514312744","1.8620779514312744"
"7799","2.0244126319885254","2.0244126319885254","2.0244126319885254","2.1866133213043213","2.1866133213043213","2.1866133213043213","1.8492815494537354","1.8492815494537354","1.8492815494537354"
"7829","4.1413774490356445","4.1413774490356445","4.1413774490356445","18.16996955871582","18.16996955871582","18.16996955871582","1.7741881608963013","1.7741881608963013","1.7741881608963013"
"7859","1.9185595512390137","1.9185595512390137","1.9185595512390137","2.0683138370513916","2.0683138370513916","2.0683138370513916","1.7679979801177979","1.7679979801177979","1.7679979801177979"
"7889","1.9565578699111938","1.9565578699111938","1.9565578699111938","2.1897194385528564","2.1897194385528564","2.1897194385528564","1.8277546167373657","1.8277546167373657","1.8277546167373657"
"7919","1.9556483030319214","1.9556483030319214","1.9556483030319214","2.1148695945739746","2.1148695945739746","2.1148695945739746","1.7769055366516113","1.7769055366516113","1.7769055366516113"
"7949","1.9100593328475952","1.9100593328475952","1.9100593328475952","2.1492178440093994","2.1492178440093994","2.1492178440093994","1.7954115867614746","1.7954115867614746","1.7954115867614746"
"7979","2.0149130821228027","2.0149130821228027","2.0149130821228027","2.1700150966644287","2.1700150966644287","2.1700150966644287","1.7791285514831543","1.7791285514831543","1.7791285514831543"
"8009","4.072954177856445","4.072954177856445","4.072954177856445","17.628732681274414","17.628732681274414","17.628732681274414","1.7649099826812744","1.7649099826812744","1.7649099826812744"
"8039","1.8792203664779663","1.8792203664779663","1.8792203664779663","2.0733206272125244","2.0733206272125244","2.0733206272125244","1.7312029600143433","1.7312029600143433","1.7312029600143433"
"8069","1.9562585353851318","1.9562585353851318","1.9562585353851318","2.2444217205047607","2.2444217205047607","2.2444217205047607","1.8597158193588257","1.8597158193588257","1.8597158193588257"
"8099","1.9184277057647705","1.9184277057647705","1.9184277057647705","2.1207025051116943","2.1207025051116943","2.1207025051116943","1.724831223487854","1.724831223487854","1.724831223487854"
"8129","1.9685066938400269","1.9685066938400269","1.9685066938400269","2.237945318222046","2.237945318222046","2.237945318222046","1.8582894802093506","1.8582894802093506","1.8582894802093506"
"8159","1.9028265476226807","1.9028265476226807","1.9028265476226807","2.021472454071045","2.021472454071045","2.021472454071045","1.673845648765564","1.673845648765564","1.673845648765564"
"8189","3.9926815032958984","3.9926815032958984","3.9926815032958984","17.39491081237793","17.39491081237793","17.39491081237793","1.8282296657562256","1.8282296657562256","1.8282296657562256"
"8219","3.900099992752075","3.900099992752075","3.900099992752075","17.157133102416992","17.157133102416992","17.157133102416992","1.6613885164260864","1.6613885164260864","1.6613885164260864"
"8249","1.9374383687973022","1.9374383687973022","1.9374383687973022","2.172043800354004","2.172043800354004","2.172043800354004","1.759576678276062","1.759576678276062","1.759576678276062"
"8279","1.9341763257980347","1.9341763257980347","1.9341763257980347","2.2520079612731934","2.2520079612731934","2.2520079612731934","1.862905502319336","1.862905502319336","1.862905502319336"
"8309","1.9185981750488281","1.9185981750488281","1.9185981750488281","2.09859037399292","2.09859037399292","2.09859037399292","1.7369208335876465","1.7369208335876465","1.7369208335876465"
"8339","1.856986165046692","1.856986165046692","1.856986165046692","2.086258888244629","2.086258888244629","2.086258888244629","1.7198486328125","1.7198486328125","1.7198486328125"
"8369","3.8735857009887695","3.8735857009887695","3.8735857009887695","16.87405014038086","16.87405014038086","16.87405014038086","1.7406340837478638","1.7406340837478638","1.7406340837478638"
"8399","1.845078706741333","1.845078706741333","1.845078706741333","2.0639212131500244","2.0639212131500244","2.0639212131500244","1.7701268196105957","1.7701268196105957","1.7701268196105957"
"8429","3.8401005268096924","3.8401005268096924","3.8401005268096924","16.851978302001953","16.851978302001953","16.851978302001953","1.747499942779541","1.747499942779541","1.747499942779541"
"8459","1.939617395401001","1.939617395401001","1.939617395401001","2.2274997234344482","2.2274997234344482","2.2274997234344482","1.8233705759048462","1.8233705759048462","1.8233705759048462"
"8489","1.8805487155914307","1.8805487155914307","1.8805487155914307","2.18593692779541","2.18593692779541","2.18593692779541","1.7841428518295288","1.7841428518295288","1.7841428518295288"
"8519","3.7641360759735107","3.7641360759735107","3.7641360759735107","16.488073348999023","16.488073348999023","16.488073348999023","1.6062759160995483","1.6062759160995483","1.6062759160995483"
"8549","2.0162720680236816","2.0162720680236816","2.0162720680236816","2.2826592922210693","2.2826592922210693","2.2826592922210693","1.8580392599105835","1.8580392599105835","1.8580392599105835"
"8579","3.737640380859375","3.737640380859375","3.737640380859375","16.32345199584961","16.32345199584961","16.32345199584961","1.6408337354660034","1.6408337354660034","1.6408337354660034"
"8609","1.8374661207199097","1.8374661207199097","1.8374661207199097","2.025686502456665","2.025686502456665","2.025686502456665","1.6390671730041504","1.6390671730041504","1.6390671730041504"
"8639","1.8804943561553955","1.8804943561553955","1.8804943561553955","2.100316047668457","2.100316047668457","2.100316047668457","1.7290916442871094","1.7290916442871094","1.7290916442871094"
"8669","1.8350167274475098","1.8350167274475098","1.8350167274475098","2.112748146057129","2.112748146057129","2.112748146057129","1.7483441829681396","1.7483441829681396","1.7483441829681396"
"8699","1.8723907470703125","1.8723907470703125","1.8723907470703125","2.0322265625","2.0322265625","2.0322265625","1.6543829441070557","1.6543829441070557","1.6543829441070557"
"8729","1.841025948524475","1.841025948524475","1.841025948524475","2.148289203643799","2.148289203643799","2.148289203643799","1.6872713565826416","1.6872713565826416","1.6872713565826416"
"8759","1.890929937362671","1.890929937362671","1.890929937362671","2.153228759765625","2.153228759765625","2.153228759765625","1.7187646627426147","1.7187646627426147","1.7187646627426147"
"8789","4.091929912567139","4.091929912567139","4.091929912567139","17.59501838684082","17.59501838684082","17.59501838684082","1.705995798110962","1.705995798110962","1.705995798110962"
"8819","1.8596636056900024","1.8596636056900024","1.8596636056900024","2.1659369468688965","2.1659369468688965","2.1659369468688965","1.7824501991271973","1.7824501991271973","1.7824501991271973"
"8849","1.8285561800003052","1.8285561800003052","1.8285561800003052","2.071047782897949","2.071047782897949","2.071047782897949","1.6586949825286865","1.6586949825286865","1.6586949825286865"
"8879","1.8523390293121338","1.8523390293121338","1.8523390293121338","2.1922624111175537","2.1922624111175537","2.1922624111175537","1.7878921031951904","1.7878921031951904","1.7878921031951904"
"8909","1.8129868507385254","1.8129868507385254","1.8129868507385254","2.0145187377929688","2.0145187377929688","2.0145187377929688","1.6408419609069824","1.6408419609069824","1.6408419609069824"
"8939","1.8345868587493896","1.8345868587493896","1.8345868587493896","2.0720293521881104","2.0720293521881104","2.0720293521881104","1.6820629835128784","1.6820629835128784","1.6820629835128784"
"8969","1.85357666015625","1.85357666015625","1.85357666015625","2.1171085834503174","2.1171085834503174","2.1171085834503174","1.689736008644104","1.689736008644104","1.689736008644104"
"8999","3.6315128803253174","3.6315128803253174","3.6315128803253174","15.818370819091797","15.818370819091797","15.818370819091797","1.7887111902236938","1.7887111902236938","1.7887111902236938"
"9029","1.8198256492614746","1.8198256492614746","1.8198256492614746","2.0879716873168945","2.0879716873168945","2.0879716873168945","1.631155014038086","1.631155014038086","1.631155014038086"
"9059","1.8243132829666138","1.8243132829666138","1.8243132829666138","2.1210896968841553","2.1210896968841553","2.1210896968841553","1.6723644733428955","1.6723644733428955","1.6723644733428955"
"9089","1.858328104019165","1.858328104019165","1.858328104019165","2.08787202835083","2.08787202835083","2.08787202835083","1.6903305053710938","1.6903305053710938","1.6903305053710938"
"9119","1.8070954084396362","1.8070954084396362","1.8070954084396362","2.0794429779052734","2.0794429779052734","2.0794429779052734","1.6771154403686523","1.6771154403686523","1.6771154403686523"
"9149","1.86163330078125","1.86163330078125","1.86163330078125","2.1454434394836426","2.1454434394836426","2.1454434394836426","1.6986544132232666","1.6986544132232666","1.6986544132232666"
"9179","1.7666361331939697","1.7666361331939697","1.7666361331939697","2.0297276973724365","2.0297276973724365","2.0297276973724365","1.6114675998687744","1.6114675998687744","1.6114675998687744"
"9209","3.5351991653442383","3.5351991653442383","3.5351991653442383","15.492475509643555","15.492475509643555","15.492475509643555","1.7603051662445068","1.7603051662445068","1.7603051662445068"
"9239","1.796063780784607","1.796063780784607","1.796063780784607","2.124140977859497","2.124140977859497","2.124140977859497","1.7749091386795044","1.7749091386795044","1.7749091386795044"
"9269","1.8739838600158691","1.8739838600158691","1.8739838600158691","2.2430293560028076","2.2430293560028076","2.2430293560028076","1.7889078855514526","1.7889078855514526","1.7889078855514526"
"9299","1.8565665483474731","1.8565665483474731","1.8565665483474731","2.181431770324707","2.181431770324707","2.181431770324707","1.765004277229309","1.765004277229309","1.765004277229309"
"9329","1.8231332302093506","1.8231332302093506","1.8231332302093506","2.139341354370117","2.139341354370117","2.139341354370117","1.6608257293701172","1.6608257293701172","1.6608257293701172"
"9359","1.809476613998413","1.809476613998413","1.809476613998413","2.1044740676879883","2.1044740676879883","2.1044740676879883","1.6759520769119263","1.6759520769119263","1.6759520769119263"
"9389","1.730021595954895","1.730021595954895","1.730021595954895","1.9988133907318115","1.9988133907318115","1.9988133907318115","1.5698626041412354","1.5698626041412354","1.5698626041412354"
"9419","1.7788195610046387","1.7788195610046387","1.7788195610046387","2.0876359939575195","2.0876359939575195","2.0876359939575195","1.6828333139419556","1.6828333139419556","1.6828333139419556"
"9449","1.741040587425232","1.741040587425232","1.741040587425232","1.9563384056091309","1.9563384056091309","1.9563384056091309","1.543413758277893","1.543413758277893","1.543413758277893"
"9479","1.8007018566131592","1.8007018566131592","1.8007018566131592","2.0832018852233887","2.0832018852233887","2.0832018852233887","1.6275372505187988","1.6275372505187988","1.6275372505187988"
"9509","1.7231240272521973","1.7231240272521973","1.7231240272521973","2.0143938064575195","2.0143938064575195","2.0143938064575195","1.626473307609558","1.626473307609558","1.626473307609558"
"9539","1.725999116897583","1.725999116897583","1.725999116897583","2.0331151485443115","2.0331151485443115","2.0331151485443115","1.6168179512023926","1.6168179512023926","1.6168179512023926"
"9569","1.7424383163452148","1.7424383163452148","1.7424383163452148","2.0521199703216553","2.0521199703216553","2.0521199703216553","1.6037063598632812","1.6037063598632812","1.6037063598632812"
"9599","1.7423983812332153","1.7423983812332153","1.7423983812332153","2.1344897747039795","2.1344897747039795","2.1344897747039795","1.7118215560913086","1.7118215560913086","1.7118215560913086"
"9629","1.7508219480514526","1.7508219480514526","1.7508219480514526","2.10735821723938","2.10735821723938","2.10735821723938","1.612074851989746","1.612074851989746","1.612074851989746"
"9659","17.45379638671875","17.45379638671875","17.45379638671875","2.91641902923584","2.91641902923584","2.91641902923584","1.707192063331604","1.707192063331604","1.707192063331604"
"9689","1.826385498046875","1.826385498046875","1.826385498046875","2.1230854988098145","2.1230854988098145","2.1230854988098145","1.6246076822280884","1.6246076822280884","1.6246076822280884"
"9719","1.746593952178955","1.746593952178955","1.746593952178955","2.0274362564086914","2.0274362564086914","2.0274362564086914","1.5947848558425903","1.5947848558425903","1.5947848558425903"
"9749","1.6976237297058105","1.6976237297058105","1.6976237297058105","1.991884469985962","1.991884469985962","1.991884469985962","1.5724481344223022","1.5724481344223022","1.5724481344223022"
"9779","1.7326997518539429","1.7326997518539429","1.7326997518539429","2.1524367332458496","2.1524367332458496","2.1524367332458496","1.671859860420227","1.671859860420227","1.671859860420227"
"9809","1.782928705215454","1.782928705215454","1.782928705215454","2.0957040786743164","2.0957040786743164","2.0957040786743164","1.6466737985610962","1.6466737985610962","1.6466737985610962"
"9839","1.765071988105774","1.765071988105774","1.765071988105774","2.0804443359375","2.0804443359375","2.0804443359375","1.6604632139205933","1.6604632139205933","1.6604632139205933"
"9869","3.283655881881714","3.283655881881714","3.283655881881714","14.51305866241455","14.51305866241455","14.51305866241455","1.7324399948120117","1.7324399948120117","1.7324399948120117"
"9899","1.7291513681411743","1.7291513681411743","1.7291513681411743","2.0370595455169678","2.0370595455169678","2.0370595455169678","1.5817698240280151","1.5817698240280151","1.5817698240280151"
