"Step","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term__MAX","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term__MAX","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term__MAX"
"4979","2.668663263320923","2.668663263320923","2.668663263320923","2.8663017749786377","2.8663017749786377","2.8663017749786377","2.9827563762664795","2.9827563762664795","2.9827563762664795"
"5009","2.744403600692749","2.744403600692749","2.744403600692749","2.8775999546051025","2.8775999546051025","2.8775999546051025","3.590885877609253","3.590885877609253","3.590885877609253"
"5039","2.7699131965637207","2.7699131965637207","2.7699131965637207","2.9413704872131348","2.9413704872131348","2.9413704872131348","3.5269885063171387","3.5269885063171387","3.5269885063171387"
"5069","2.643540382385254","2.643540382385254","2.643540382385254","2.624485969543457","2.624485969543457","2.624485969543457","3.151823043823242","3.151823043823242","3.151823043823242"
"5099","2.7650933265686035","2.7650933265686035","2.7650933265686035","2.7631969451904297","2.7631969451904297","2.7631969451904297","3.7257707118988037","3.7257707118988037","3.7257707118988037"
"5129","2.8242764472961426","2.8242764472961426","2.8242764472961426","2.584245443344116","2.584245443344116","2.584245443344116","3.3539133071899414","3.3539133071899414","3.3539133071899414"
"5159","4.539484024047852","4.539484024047852","4.539484024047852","2.890638589859009","2.890638589859009","2.890638589859009","3.619976043701172","3.619976043701172","3.619976043701172"
"5189","2.7252676486968994","2.7252676486968994","2.7252676486968994","2.845668315887451","2.845668315887451","2.845668315887451","3.590891122817993","3.590891122817993","3.590891122817993"
"5219","2.770857095718384","2.770857095718384","2.770857095718384","3.172577381134033","3.172577381134033","3.172577381134033","3.521932601928711","3.521932601928711","3.521932601928711"
"5249","2.749908924102783","2.749908924102783","2.749908924102783","2.7662127017974854","2.7662127017974854","2.7662127017974854","3.3335788249969482","3.3335788249969482","3.3335788249969482"
"5279","2.5457615852355957","2.5457615852355957","2.5457615852355957","3.0551178455352783","3.0551178455352783","3.0551178455352783","3.197713613510132","3.197713613510132","3.197713613510132"
"5309","2.6546645164489746","2.6546645164489746","2.6546645164489746","3.2570464611053467","3.2570464611053467","3.2570464611053467","3.456519603729248","3.456519603729248","3.456519603729248"
"5339","2.6687090396881104","2.6687090396881104","2.6687090396881104","2.9260365962982178","2.9260365962982178","2.9260365962982178","3.72723388671875","3.72723388671875","3.72723388671875"
"5369","3.1442058086395264","3.1442058086395264","3.1442058086395264","2.784287929534912","2.784287929534912","2.784287929534912","3.3801207542419434","3.3801207542419434","3.3801207542419434"
"5399","2.7647814750671387","2.7647814750671387","2.7647814750671387","3.0273492336273193","3.0273492336273193","3.0273492336273193","3.5004308223724365","3.5004308223724365","3.5004308223724365"
"5429","2.5743303298950195","2.5743303298950195","2.5743303298950195","2.8105194568634033","2.8105194568634033","2.8105194568634033","3.3966307640075684","3.3966307640075684","3.3966307640075684"
"5459","2.675219774246216","2.675219774246216","2.675219774246216","2.867820978164673","2.867820978164673","2.867820978164673","3.5789239406585693","3.5789239406585693","3.5789239406585693"
"5489","2.6797094345092773","2.6797094345092773","2.6797094345092773","2.8713934421539307","2.8713934421539307","2.8713934421539307","3.6850199699401855","3.6850199699401855","3.6850199699401855"
"5519","2.7986819744110107","2.7986819744110107","2.7986819744110107","2.7491259574890137","2.7491259574890137","2.7491259574890137","3.728426456451416","3.728426456451416","3.728426456451416"
"5549","2.6266860961914062","2.6266860961914062","2.6266860961914062","2.5881171226501465","2.5881171226501465","2.5881171226501465","3.1904397010803223","3.1904397010803223","3.1904397010803223"
"5579","3.203389883041382","3.203389883041382","3.203389883041382","3.0683529376983643","3.0683529376983643","3.0683529376983643","3.262498140335083","3.262498140335083","3.262498140335083"
"5609","2.567261219024658","2.567261219024658","2.567261219024658","3.1300835609436035","3.1300835609436035","3.1300835609436035","3.6486942768096924","3.6486942768096924","3.6486942768096924"
"5639","2.6882336139678955","2.6882336139678955","2.6882336139678955","2.83331298828125","2.83331298828125","2.83331298828125","3.478048086166382","3.478048086166382","3.478048086166382"
"5669","2.6033875942230225","2.6033875942230225","2.6033875942230225","2.7489125728607178","2.7489125728607178","2.7489125728607178","3.2716379165649414","3.2716379165649414","3.2716379165649414"
"5699","3.0192742347717285","3.0192742347717285","3.0192742347717285","2.6340959072113037","2.6340959072113037","2.6340959072113037","3.4175939559936523","3.4175939559936523","3.4175939559936523"
"5729","2.5114622116088867","2.5114622116088867","2.5114622116088867","2.6291072368621826","2.6291072368621826","2.6291072368621826","3.322235584259033","3.322235584259033","3.322235584259033"
"5759","2.623488187789917","2.623488187789917","2.623488187789917","2.9182469844818115","2.9182469844818115","2.9182469844818115","3.550471067428589","3.550471067428589","3.550471067428589"
"5789","2.5930490493774414","2.5930490493774414","2.5930490493774414","2.826777219772339","2.826777219772339","2.826777219772339","3.1175765991210938","3.1175765991210938","3.1175765991210938"
"5819","2.6373376846313477","2.6373376846313477","2.6373376846313477","2.7976319789886475","2.7976319789886475","2.7976319789886475","3.6607983112335205","3.6607983112335205","3.6607983112335205"
"5849","2.4735822677612305","2.4735822677612305","2.4735822677612305","2.5524988174438477","2.5524988174438477","2.5524988174438477","3.162947416305542","3.162947416305542","3.162947416305542"
"5879","2.665243148803711","2.665243148803711","2.665243148803711","2.8455560207366943","2.8455560207366943","2.8455560207366943","3.6009793281555176","3.6009793281555176","3.6009793281555176"
"5909","2.7174692153930664","2.7174692153930664","2.7174692153930664","3.0946905612945557","3.0946905612945557","3.0946905612945557","3.6995983123779297","3.6995983123779297","3.6995983123779297"
"5939","2.9768519401550293","2.9768519401550293","2.9768519401550293","2.6849722862243652","2.6849722862243652","2.6849722862243652","3.1259453296661377","3.1259453296661377","3.1259453296661377"
"5969","2.5632591247558594","2.5632591247558594","2.5632591247558594","2.5254931449890137","2.5254931449890137","2.5254931449890137","3.000659227371216","3.000659227371216","3.000659227371216"
"5999","2.561511278152466","2.561511278152466","2.561511278152466","2.6960549354553223","2.6960549354553223","2.6960549354553223","3.4022276401519775","3.4022276401519775","3.4022276401519775"
"6029","2.512972116470337","2.512972116470337","2.512972116470337","2.8036959171295166","2.8036959171295166","2.8036959171295166","3.3731863498687744","3.3731863498687744","3.3731863498687744"
"6059","3.4614017009735107","3.4614017009735107","3.4614017009735107","2.7169549465179443","2.7169549465179443","2.7169549465179443","3.4389257431030273","3.4389257431030273","3.4389257431030273"
"6089","2.5155913829803467","2.5155913829803467","2.5155913829803467","2.68996524810791","2.68996524810791","2.68996524810791","3.2045974731445312","3.2045974731445312","3.2045974731445312"
"6119","2.5837371349334717","2.5837371349334717","2.5837371349334717","2.870673179626465","2.870673179626465","2.870673179626465","3.4572818279266357","3.4572818279266357","3.4572818279266357"
"6149","2.646793842315674","2.646793842315674","2.646793842315674","2.77118182182312","2.77118182182312","2.77118182182312","3.4506044387817383","3.4506044387817383","3.4506044387817383"
"6179","2.601741313934326","2.601741313934326","2.601741313934326","2.803731679916382","2.803731679916382","2.803731679916382","3.742020845413208","3.742020845413208","3.742020845413208"
"6209","3.6219232082366943","3.6219232082366943","3.6219232082366943","2.92514967918396","2.92514967918396","2.92514967918396","3.5447301864624023","3.5447301864624023","3.5447301864624023"
"6239","2.4326231479644775","2.4326231479644775","2.4326231479644775","2.818713665008545","2.818713665008545","2.818713665008545","3.4498612880706787","3.4498612880706787","3.4498612880706787"
"6269","2.5341875553131104","2.5341875553131104","2.5341875553131104","2.782811403274536","2.782811403274536","2.782811403274536","3.312812328338623","3.312812328338623","3.312812328338623"
"6299","2.480687141418457","2.480687141418457","2.480687141418457","2.691124439239502","2.691124439239502","2.691124439239502","3.241032123565674","3.241032123565674","3.241032123565674"
"6329","3.699244976043701","3.699244976043701","3.699244976043701","2.54425311088562","2.54425311088562","2.54425311088562","3.2523112297058105","3.2523112297058105","3.2523112297058105"
"6359","2.493189811706543","2.493189811706543","2.493189811706543","2.592386484146118","2.592386484146118","2.592386484146118","3.060980796813965","3.060980796813965","3.060980796813965"
"6389","2.5454583168029785","2.5454583168029785","2.5454583168029785","2.701396942138672","2.701396942138672","2.701396942138672","3.383669853210449","3.383669853210449","3.383669853210449"
"6419","2.4311230182647705","2.4311230182647705","2.4311230182647705","2.7113354206085205","2.7113354206085205","2.7113354206085205","3.261648416519165","3.261648416519165","3.261648416519165"
"6449","2.4906065464019775","2.4906065464019775","2.4906065464019775","2.79516339302063","2.79516339302063","2.79516339302063","3.3609848022460938","3.3609848022460938","3.3609848022460938"
"6479","2.80387806892395","2.80387806892395","2.80387806892395","2.8175785541534424","2.8175785541534424","2.8175785541534424","4.195212364196777","4.195212364196777","4.195212364196777"
"6509","3.128969669342041","3.128969669342041","3.128969669342041","3.141986608505249","3.141986608505249","3.141986608505249","3.30879545211792","3.30879545211792","3.30879545211792"
"6539","2.461606502532959","2.461606502532959","2.461606502532959","2.685911178588867","2.685911178588867","2.685911178588867","3.1030659675598145","3.1030659675598145","3.1030659675598145"
"6569","2.578458309173584","2.578458309173584","2.578458309173584","2.650437593460083","2.650437593460083","2.650437593460083","3.219982862472534","3.219982862472534","3.219982862472534"
"6599","2.5181355476379395","2.5181355476379395","2.5181355476379395","2.625866413116455","2.625866413116455","2.625866413116455","3.471344470977783","3.471344470977783","3.471344470977783"
"6629","2.603524684906006","2.603524684906006","2.603524684906006","2.8573079109191895","2.8573079109191895","2.8573079109191895","3.506950855255127","3.506950855255127","3.506950855255127"
"6659","4.28607177734375","4.28607177734375","4.28607177734375","3.0671839714050293","3.0671839714050293","3.0671839714050293","3.082573175430298","3.082573175430298","3.082573175430298"
"6689","2.467602252960205","2.467602252960205","2.467602252960205","3.022141456604004","3.022141456604004","3.022141456604004","3.5422301292419434","3.5422301292419434","3.5422301292419434"
"6719","2.5757997035980225","2.5757997035980225","2.5757997035980225","3.0715672969818115","3.0715672969818115","3.0715672969818115","3.3181395530700684","3.3181395530700684","3.3181395530700684"
"6749","2.735248327255249","2.735248327255249","2.735248327255249","2.662832021713257","2.662832021713257","2.662832021713257","3.631920576095581","3.631920576095581","3.631920576095581"
"6779","4.179023742675781","4.179023742675781","4.179023742675781","2.575620174407959","2.575620174407959","2.575620174407959","3.4225833415985107","3.4225833415985107","3.4225833415985107"
"6809","2.4005331993103027","2.4005331993103027","2.4005331993103027","2.6166980266571045","2.6166980266571045","2.6166980266571045","3.1774163246154785","3.1774163246154785","3.1774163246154785"
"6839","2.720654249191284","2.720654249191284","2.720654249191284","2.6227684020996094","2.6227684020996094","2.6227684020996094","3.266547679901123","3.266547679901123","3.266547679901123"
"6869","2.5054574012756348","2.5054574012756348","2.5054574012756348","2.7023489475250244","2.7023489475250244","2.7023489475250244","3.4308247566223145","3.4308247566223145","3.4308247566223145"
"6899","2.610987901687622","2.610987901687622","2.610987901687622","2.973520040512085","2.973520040512085","2.973520040512085","3.50380539894104","3.50380539894104","3.50380539894104"
"6929","2.4229109287261963","2.4229109287261963","2.4229109287261963","2.640660285949707","2.640660285949707","2.640660285949707","3.3477249145507812","3.3477249145507812","3.3477249145507812"
"6959","2.4458518028259277","2.4458518028259277","2.4458518028259277","2.9352502822875977","2.9352502822875977","2.9352502822875977","3.6810619831085205","3.6810619831085205","3.6810619831085205"
"6989","2.5743937492370605","2.5743937492370605","2.5743937492370605","2.690788507461548","2.690788507461548","2.690788507461548","3.4306578636169434","3.4306578636169434","3.4306578636169434"
"7019","2.5378451347351074","2.5378451347351074","2.5378451347351074","2.799144744873047","2.799144744873047","2.799144744873047","3.5766148567199707","3.5766148567199707","3.5766148567199707"
"7049","2.7547574043273926","2.7547574043273926","2.7547574043273926","2.845669984817505","2.845669984817505","2.845669984817505","3.034822940826416","3.034822940826416","3.034822940826416"
"7079","2.5340237617492676","2.5340237617492676","2.5340237617492676","2.6507701873779297","2.6507701873779297","2.6507701873779297","3.3127899169921875","3.3127899169921875","3.3127899169921875"
"7109","2.562513589859009","2.562513589859009","2.562513589859009","3.0040833950042725","3.0040833950042725","3.0040833950042725","3.7063100337982178","3.7063100337982178","3.7063100337982178"
"7139","2.566638946533203","2.566638946533203","2.566638946533203","2.7585277557373047","2.7585277557373047","2.7585277557373047","3.4806599617004395","3.4806599617004395","3.4806599617004395"
"7169","2.474409818649292","2.474409818649292","2.474409818649292","2.8548717498779297","2.8548717498779297","2.8548717498779297","3.5516200065612793","3.5516200065612793","3.5516200065612793"
"7199","2.3829314708709717","2.3829314708709717","2.3829314708709717","2.7322680950164795","2.7322680950164795","2.7322680950164795","3.674192428588867","3.674192428588867","3.674192428588867"
"7229","2.513471841812134","2.513471841812134","2.513471841812134","2.749126434326172","2.749126434326172","2.749126434326172","3.457184314727783","3.457184314727783","3.457184314727783"
"7259","3.0015459060668945","3.0015459060668945","3.0015459060668945","2.7930819988250732","2.7930819988250732","2.7930819988250732","3.3381974697113037","3.3381974697113037","3.3381974697113037"
"7289","2.569483518600464","2.569483518600464","2.569483518600464","2.9006128311157227","2.9006128311157227","2.9006128311157227","3.291329860687256","3.291329860687256","3.291329860687256"
"7319","2.453908681869507","2.453908681869507","2.453908681869507","2.942018985748291","2.942018985748291","2.942018985748291","3.0027830600738525","3.0027830600738525","3.0027830600738525"
"7349","2.43967604637146","2.43967604637146","2.43967604637146","2.6106834411621094","2.6106834411621094","2.6106834411621094","3.196037530899048","3.196037530899048","3.196037530899048"
"7379","2.3842825889587402","2.3842825889587402","2.3842825889587402","2.856215238571167","2.856215238571167","2.856215238571167","3.1590819358825684","3.1590819358825684","3.1590819358825684"
"7409","2.4854118824005127","2.4854118824005127","2.4854118824005127","2.787485361099243","2.787485361099243","2.787485361099243","3.765132427215576","3.765132427215576","3.765132427215576"
"7439","2.6359002590179443","2.6359002590179443","2.6359002590179443","2.8695714473724365","2.8695714473724365","2.8695714473724365","3.8838603496551514","3.8838603496551514","3.8838603496551514"
"7469","2.42287278175354","2.42287278175354","2.42287278175354","2.610854148864746","2.610854148864746","2.610854148864746","3.3116698265075684","3.3116698265075684","3.3116698265075684"
"7499","2.4504942893981934","2.4504942893981934","2.4504942893981934","2.680781841278076","2.680781841278076","2.680781841278076","3.245939254760742","3.245939254760742","3.245939254760742"
"7529","2.674619674682617","2.674619674682617","2.674619674682617","2.9946556091308594","2.9946556091308594","2.9946556091308594","3.9167916774749756","3.9167916774749756","3.9167916774749756"
"7559","2.4507720470428467","2.4507720470428467","2.4507720470428467","2.8108019828796387","2.8108019828796387","2.8108019828796387","3.362182140350342","3.362182140350342","3.362182140350342"
"7589","2.526216983795166","2.526216983795166","2.526216983795166","2.7311596870422363","2.7311596870422363","2.7311596870422363","3.446547269821167","3.446547269821167","3.446547269821167"
"7619","2.93611741065979","2.93611741065979","2.93611741065979","2.587836265563965","2.587836265563965","2.587836265563965","3.2558867931365967","3.2558867931365967","3.2558867931365967"
"7649","2.4336142539978027","2.4336142539978027","2.4336142539978027","2.570316791534424","2.570316791534424","2.570316791534424","3.310001850128174","3.310001850128174","3.310001850128174"
"7679","2.5661375522613525","2.5661375522613525","2.5661375522613525","2.7501800060272217","2.7501800060272217","2.7501800060272217","3.499800682067871","3.499800682067871","3.499800682067871"
"7709","2.619434356689453","2.619434356689453","2.619434356689453","2.7555227279663086","2.7555227279663086","2.7555227279663086","3.4171533584594727","3.4171533584594727","3.4171533584594727"
"7739","2.4800403118133545","2.4800403118133545","2.4800403118133545","2.718369960784912","2.718369960784912","2.718369960784912","3.3597872257232666","3.3597872257232666","3.3597872257232666"
"7769","2.4801957607269287","2.4801957607269287","2.4801957607269287","2.7142176628112793","2.7142176628112793","2.7142176628112793","3.4132728576660156","3.4132728576660156","3.4132728576660156"
"7799","2.3700408935546875","2.3700408935546875","2.3700408935546875","2.6311662197113037","2.6311662197113037","2.6311662197113037","3.4284238815307617","3.4284238815307617","3.4284238815307617"
"7829","2.4063358306884766","2.4063358306884766","2.4063358306884766","2.6875054836273193","2.6875054836273193","2.6875054836273193","3.431121826171875","3.431121826171875","3.431121826171875"
"7859","2.4781033992767334","2.4781033992767334","2.4781033992767334","2.8256759643554688","2.8256759643554688","2.8256759643554688","3.2117903232574463","3.2117903232574463","3.2117903232574463"
"7889","2.384657621383667","2.384657621383667","2.384657621383667","3.033691644668579","3.033691644668579","3.033691644668579","3.2428197860717773","3.2428197860717773","3.2428197860717773"
"7919","2.5015697479248047","2.5015697479248047","2.5015697479248047","2.790794610977173","2.790794610977173","2.790794610977173","3.259232521057129","3.259232521057129","3.259232521057129"
"7949","2.582613706588745","2.582613706588745","2.582613706588745","2.7177953720092773","2.7177953720092773","2.7177953720092773","3.337718963623047","3.337718963623047","3.337718963623047"
"7979","2.40381121635437","2.40381121635437","2.40381121635437","2.5050086975097656","2.5050086975097656","2.5050086975097656","3.1317410469055176","3.1317410469055176","3.1317410469055176"
"8009","2.3342702388763428","2.3342702388763428","2.3342702388763428","2.635624885559082","2.635624885559082","2.635624885559082","3.1814141273498535","3.1814141273498535","3.1814141273498535"
"8039","2.3396501541137695","2.3396501541137695","2.3396501541137695","2.5882627964019775","2.5882627964019775","2.5882627964019775","3.26943302154541","3.26943302154541","3.26943302154541"
"8069","2.3179640769958496","2.3179640769958496","2.3179640769958496","2.727386474609375","2.727386474609375","2.727386474609375","3.2073018550872803","3.2073018550872803","3.2073018550872803"
"8099","2.4603350162506104","2.4603350162506104","2.4603350162506104","2.774627923965454","2.774627923965454","2.774627923965454","3.3829939365386963","3.3829939365386963","3.3829939365386963"
"8129","2.3357198238372803","2.3357198238372803","2.3357198238372803","2.5301671028137207","2.5301671028137207","2.5301671028137207","3.105339288711548","3.105339288711548","3.105339288711548"
"8159","2.4792840480804443","2.4792840480804443","2.4792840480804443","2.740565538406372","2.740565538406372","2.740565538406372","3.5463740825653076","3.5463740825653076","3.5463740825653076"
"8189","2.4631073474884033","2.4631073474884033","2.4631073474884033","2.683781385421753","2.683781385421753","2.683781385421753","3.3696720600128174","3.3696720600128174","3.3696720600128174"
"8219","2.4384567737579346","2.4384567737579346","2.4384567737579346","2.8852038383483887","2.8852038383483887","2.8852038383483887","3.230563163757324","3.230563163757324","3.230563163757324"
"8249","2.337190866470337","2.337190866470337","2.337190866470337","2.6413064002990723","2.6413064002990723","2.6413064002990723","3.4498605728149414","3.4498605728149414","3.4498605728149414"
"8279","2.4126291275024414","2.4126291275024414","2.4126291275024414","2.7137537002563477","2.7137537002563477","2.7137537002563477","3.102705955505371","3.102705955505371","3.102705955505371"
"8309","2.6165149211883545","2.6165149211883545","2.6165149211883545","2.7655751705169678","2.7655751705169678","2.7655751705169678","3.455376148223877","3.455376148223877","3.455376148223877"
"8339","2.45542573928833","2.45542573928833","2.45542573928833","3.1658647060394287","3.1658647060394287","3.1658647060394287","3.2209904193878174","3.2209904193878174","3.2209904193878174"
"8369","2.6078619956970215","2.6078619956970215","2.6078619956970215","2.832991600036621","2.832991600036621","2.832991600036621","3.4322996139526367","3.4322996139526367","3.4322996139526367"
"8399","2.4741969108581543","2.4741969108581543","2.4741969108581543","2.6521337032318115","2.6521337032318115","2.6521337032318115","3.3187594413757324","3.3187594413757324","3.3187594413757324"
"8429","2.4558680057525635","2.4558680057525635","2.4558680057525635","2.6363277435302734","2.6363277435302734","2.6363277435302734","3.3552238941192627","3.3552238941192627","3.3552238941192627"
"8459","2.392272472381592","2.392272472381592","2.392272472381592","2.807469367980957","2.807469367980957","2.807469367980957","3.2947769165039062","3.2947769165039062","3.2947769165039062"
"8489","2.5108349323272705","2.5108349323272705","2.5108349323272705","2.7359704971313477","2.7359704971313477","2.7359704971313477","3.3221898078918457","3.3221898078918457","3.3221898078918457"
"8519","2.4385058879852295","2.4385058879852295","2.4385058879852295","2.8895323276519775","2.8895323276519775","2.8895323276519775","3.233635187149048","3.233635187149048","3.233635187149048"
"8549","2.4555723667144775","2.4555723667144775","2.4555723667144775","2.9019978046417236","2.9019978046417236","2.9019978046417236","3.5986199378967285","3.5986199378967285","3.5986199378967285"
"8579","2.416715383529663","2.416715383529663","2.416715383529663","2.7653932571411133","2.7653932571411133","2.7653932571411133","3.501119375228882","3.501119375228882","3.501119375228882"
"8609","2.5211212635040283","2.5211212635040283","2.5211212635040283","2.6111679077148438","2.6111679077148438","2.6111679077148438","3.3433730602264404","3.3433730602264404","3.3433730602264404"
"8639","2.466230869293213","2.466230869293213","2.466230869293213","2.9168875217437744","2.9168875217437744","2.9168875217437744","3.1377904415130615","3.1377904415130615","3.1377904415130615"
"8669","2.378023386001587","2.378023386001587","2.378023386001587","2.613604784011841","2.613604784011841","2.613604784011841","3.378225088119507","3.378225088119507","3.378225088119507"
"8699","2.611481189727783","2.611481189727783","2.611481189727783","2.7558374404907227","2.7558374404907227","2.7558374404907227","3.3636956214904785","3.3636956214904785","3.3636956214904785"
"8729","2.466498613357544","2.466498613357544","2.466498613357544","2.727675676345825","2.727675676345825","2.727675676345825","3.1987524032592773","3.1987524032592773","3.1987524032592773"
"8759","2.4839117527008057","2.4839117527008057","2.4839117527008057","2.734961986541748","2.734961986541748","2.734961986541748","3.2887425422668457","3.2887425422668457","3.2887425422668457"
"8789","2.3628625869750977","2.3628625869750977","2.3628625869750977","2.815600633621216","2.815600633621216","2.815600633621216","3.3428609371185303","3.3428609371185303","3.3428609371185303"
"8819","2.485429048538208","2.485429048538208","2.485429048538208","2.8516359329223633","2.8516359329223633","2.8516359329223633","3.192568302154541","3.192568302154541","3.192568302154541"
"8849","2.4113411903381348","2.4113411903381348","2.4113411903381348","2.754549741744995","2.754549741744995","2.754549741744995","3.3669443130493164","3.3669443130493164","3.3669443130493164"
"8879","2.4480655193328857","2.4480655193328857","2.4480655193328857","2.961446523666382","2.961446523666382","2.961446523666382","3.1593220233917236","3.1593220233917236","3.1593220233917236"
"8909","2.3625328540802","2.3625328540802","2.3625328540802","2.676945686340332","2.676945686340332","2.676945686340332","3.1366372108459473","3.1366372108459473","3.1366372108459473"
"8939","2.2975571155548096","2.2975571155548096","2.2975571155548096","2.566071033477783","2.566071033477783","2.566071033477783","3.1997454166412354","3.1997454166412354","3.1997454166412354"
"8969","2.365729808807373","2.365729808807373","2.365729808807373","2.8060107231140137","2.8060107231140137","2.8060107231140137","3.3411874771118164","3.3411874771118164","3.3411874771118164"
"8999","2.3661928176879883","2.3661928176879883","2.3661928176879883","2.640629291534424","2.640629291534424","2.640629291534424","3.401942729949951","3.401942729949951","3.401942729949951"
"9029","2.2975142002105713","2.2975142002105713","2.2975142002105713","2.6053802967071533","2.6053802967071533","2.6053802967071533","3.0816404819488525","3.0816404819488525","3.0816404819488525"
"9059","2.3807764053344727","2.3807764053344727","2.3807764053344727","2.7637012004852295","2.7637012004852295","2.7637012004852295","3.1658575534820557","3.1658575534820557","3.1658575534820557"
"9089","2.481078624725342","2.481078624725342","2.481078624725342","2.705576181411743","2.705576181411743","2.705576181411743","3.6327104568481445","3.6327104568481445","3.6327104568481445"
"9119","2.488713264465332","2.488713264465332","2.488713264465332","2.768874406814575","2.768874406814575","2.768874406814575","3.558253765106201","3.558253765106201","3.558253765106201"
"9149","2.4386322498321533","2.4386322498321533","2.4386322498321533","2.8967552185058594","2.8967552185058594","2.8967552185058594","3.347278118133545","3.347278118133545","3.347278118133545"
"9179","2.3849854469299316","2.3849854469299316","2.3849854469299316","2.835709810256958","2.835709810256958","2.835709810256958","3.3446109294891357","3.3446109294891357","3.3446109294891357"
"9209","2.393461227416992","2.393461227416992","2.393461227416992","2.666436195373535","2.666436195373535","2.666436195373535","3.235802173614502","3.235802173614502","3.235802173614502"
"9239","2.3533036708831787","2.3533036708831787","2.3533036708831787","2.648622989654541","2.648622989654541","2.648622989654541","3.1647050380706787","3.1647050380706787","3.1647050380706787"
"9269","2.305931806564331","2.305931806564331","2.305931806564331","2.6520869731903076","2.6520869731903076","2.6520869731903076","3.002568244934082","3.002568244934082","3.002568244934082"
"9299","2.2547690868377686","2.2547690868377686","2.2547690868377686","2.7495460510253906","2.7495460510253906","2.7495460510253906","3.079767942428589","3.079767942428589","3.079767942428589"
"9329","2.428893566131592","2.428893566131592","2.428893566131592","2.6128172874450684","2.6128172874450684","2.6128172874450684","3.3210558891296387","3.3210558891296387","3.3210558891296387"
"9359","2.3798625469207764","2.3798625469207764","2.3798625469207764","2.6280879974365234","2.6280879974365234","2.6280879974365234","3.4287962913513184","3.4287962913513184","3.4287962913513184"
"9389","2.2562763690948486","2.2562763690948486","2.2562763690948486","2.4532148838043213","2.4532148838043213","2.4532148838043213","3.2721593379974365","3.2721593379974365","3.2721593379974365"
"9419","2.3711225986480713","2.3711225986480713","2.3711225986480713","2.5778021812438965","2.5778021812438965","2.5778021812438965","3.2702691555023193","3.2702691555023193","3.2702691555023193"
"9449","2.434016227722168","2.434016227722168","2.434016227722168","2.7893240451812744","2.7893240451812744","2.7893240451812744","3.317795753479004","3.317795753479004","3.317795753479004"
"9479","2.357212543487549","2.357212543487549","2.357212543487549","2.8784375190734863","2.8784375190734863","2.8784375190734863","3.30526065826416","3.30526065826416","3.30526065826416"
"9509","2.3670506477355957","2.3670506477355957","2.3670506477355957","2.6622748374938965","2.6622748374938965","2.6622748374938965","3.286112070083618","3.286112070083618","3.286112070083618"
"9539","2.441495656967163","2.441495656967163","2.441495656967163","2.877368927001953","2.877368927001953","2.877368927001953","3.511094808578491","3.511094808578491","3.511094808578491"
"9569","2.2725419998168945","2.2725419998168945","2.2725419998168945","2.481254816055298","2.481254816055298","2.481254816055298","3.0720925331115723","3.0720925331115723","3.0720925331115723"
"9599","2.2588984966278076","2.2588984966278076","2.2588984966278076","2.778388500213623","2.778388500213623","2.778388500213623","3.0541768074035645","3.0541768074035645","3.0541768074035645"
"9629","2.425323486328125","2.425323486328125","2.425323486328125","2.6160266399383545","2.6160266399383545","2.6160266399383545","2.951427459716797","2.951427459716797","2.951427459716797"
"9659","3.3920061588287354","3.3920061588287354","3.3920061588287354","2.8173887729644775","2.8173887729644775","2.8173887729644775","3.0128307342529297","3.0128307342529297","3.0128307342529297"
"9689","2.3670785427093506","2.3670785427093506","2.3670785427093506","2.695183753967285","2.695183753967285","2.695183753967285","3.1043667793273926","3.1043667793273926","3.1043667793273926"
"9719","2.334265947341919","2.334265947341919","2.334265947341919","2.538278102874756","2.538278102874756","2.538278102874756","3.181701183319092","3.181701183319092","3.181701183319092"
"9749","2.190293312072754","2.190293312072754","2.190293312072754","2.3274950981140137","2.3274950981140137","2.3274950981140137","2.951202392578125","2.951202392578125","2.951202392578125"
"9779","2.359614133834839","2.359614133834839","2.359614133834839","2.731571912765503","2.731571912765503","2.731571912765503","3.5190978050231934","3.5190978050231934","3.5190978050231934"
"9809","2.3280229568481445","2.3280229568481445","2.3280229568481445","2.7711687088012695","2.7711687088012695","2.7711687088012695","3.4073619842529297","3.4073619842529297","3.4073619842529297"
"9839","2.3442177772521973","2.3442177772521973","2.3442177772521973","2.6094377040863037","2.6094377040863037","2.6094377040863037","3.2341341972351074","3.2341341972351074","3.2341341972351074"
"9869","2.5146660804748535","2.5146660804748535","2.5146660804748535","2.7729997634887695","2.7729997634887695","2.7729997634887695","3.2780864238739014","3.2780864238739014","3.2780864238739014"
