"Step","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term__MAX"
"4859","1.660999059677124","1.660999059677124","1.660999059677124","1.5475122928619385","1.5475122928619385","1.5475122928619385","1.0642883777618408","1.0642883777618408","1.0642883777618408"
"4889","1.6647998094558716","1.6647998094558716","1.6647998094558716","1.796244502067566","1.796244502067566","1.796244502067566","1.8019607067108154","1.8019607067108154","1.8019607067108154"
"4919","1.6942124366760254","1.6942124366760254","1.6942124366760254","2.1736090183258057","2.1736090183258057","2.1736090183258057","1.5040661096572876","1.5040661096572876","1.5040661096572876"
"4949","1.6067774295806885","1.6067774295806885","1.6067774295806885","1.5080162286758423","1.5080162286758423","1.5080162286758423","1.3763766288757324","1.3763766288757324","1.3763766288757324"
"4979","1.6023495197296143","1.6023495197296143","1.6023495197296143","1.7847820520401","1.7847820520401","1.7847820520401","1.6885186433792114","1.6885186433792114","1.6885186433792114"
"5009","1.6250673532485962","1.6250673532485962","1.6250673532485962","1.7984155416488647","1.7984155416488647","1.7984155416488647","1.518072485923767","1.518072485923767","1.518072485923767"
"5039","1.5492022037506104","1.5492022037506104","1.5492022037506104","1.9937145709991455","1.9937145709991455","1.9937145709991455","1.3844796419143677","1.3844796419143677","1.3844796419143677"
"5069","1.5794988870620728","1.5794988870620728","1.5794988870620728","1.5834298133850098","1.5834298133850098","1.5834298133850098","1.6140038967132568","1.6140038967132568","1.6140038967132568"
"5099","1.5076738595962524","1.5076738595962524","1.5076738595962524","1.8191823959350586","1.8191823959350586","1.8191823959350586","1.277626872062683","1.277626872062683","1.277626872062683"
"5129","1.6957998275756836","1.6957998275756836","1.6957998275756836","1.7605122327804565","1.7605122327804565","1.7605122327804565","1.4658513069152832","1.4658513069152832","1.4658513069152832"
"5159","1.4504473209381104","1.4504473209381104","1.4504473209381104","1.5718297958374023","1.5718297958374023","1.5718297958374023","1.0111699104309082","1.0111699104309082","1.0111699104309082"
"5189","1.540947675704956","1.540947675704956","1.540947675704956","2.444028615951538","2.444028615951538","2.444028615951538","1.3172683715820312","1.3172683715820312","1.3172683715820312"
"5219","1.6566659212112427","1.6566659212112427","1.6566659212112427","4.476512432098389","4.476512432098389","4.476512432098389","1.2938696146011353","1.2938696146011353","1.2938696146011353"
"5249","1.6039516925811768","1.6039516925811768","1.6039516925811768","2.923377275466919","2.923377275466919","2.923377275466919","1.5465203523635864","1.5465203523635864","1.5465203523635864"
"5279","1.5696779489517212","1.5696779489517212","1.5696779489517212","2.1638009548187256","2.1638009548187256","2.1638009548187256","1.5846878290176392","1.5846878290176392","1.5846878290176392"
"5309","1.531456708908081","1.531456708908081","1.531456708908081","1.846665859222412","1.846665859222412","1.846665859222412","1.765075445175171","1.765075445175171","1.765075445175171"
"5339","1.4796606302261353","1.4796606302261353","1.4796606302261353","1.704262375831604","1.704262375831604","1.704262375831604","1.2606837749481201","1.2606837749481201","1.2606837749481201"
"5369","1.4878063201904297","1.4878063201904297","1.4878063201904297","2.7635154724121094","2.7635154724121094","2.7635154724121094","1.4844608306884766","1.4844608306884766","1.4844608306884766"
"5399","1.6897515058517456","1.6897515058517456","1.6897515058517456","2.0561065673828125","2.0561065673828125","2.0561065673828125","1.4624148607254028","1.4624148607254028","1.4624148607254028"
"5429","1.590647578239441","1.590647578239441","1.590647578239441","1.5405523777008057","1.5405523777008057","1.5405523777008057","1.6737046241760254","1.6737046241760254","1.6737046241760254"
"5459","1.5666645765304565","1.5666645765304565","1.5666645765304565","1.5388805866241455","1.5388805866241455","1.5388805866241455","1.491520643234253","1.491520643234253","1.491520643234253"
"5489","1.5474209785461426","1.5474209785461426","1.5474209785461426","1.730157732963562","1.730157732963562","1.730157732963562","1.5343786478042603","1.5343786478042603","1.5343786478042603"
"5519","1.3862097263336182","1.3862097263336182","1.3862097263336182","1.7549041509628296","1.7549041509628296","1.7549041509628296","1.1807538270950317","1.1807538270950317","1.1807538270950317"
"5549","1.58198082447052","1.58198082447052","1.58198082447052","1.7568299770355225","1.7568299770355225","1.7568299770355225","1.0004870891571045","1.0004870891571045","1.0004870891571045"
"5579","1.4603238105773926","1.4603238105773926","1.4603238105773926","1.7422884702682495","1.7422884702682495","1.7422884702682495","1.629616618156433","1.629616618156433","1.629616618156433"
"5609","1.4130648374557495","1.4130648374557495","1.4130648374557495","1.658816933631897","1.658816933631897","1.658816933631897","1.5950616598129272","1.5950616598129272","1.5950616598129272"
"5639","1.3998039960861206","1.3998039960861206","1.3998039960861206","1.9221699237823486","1.9221699237823486","1.9221699237823486","1.140967845916748","1.140967845916748","1.140967845916748"
"5669","1.3731735944747925","1.3731735944747925","1.3731735944747925","1.4682337045669556","1.4682337045669556","1.4682337045669556","1.2754110097885132","1.2754110097885132","1.2754110097885132"
"5699","1.4476343393325806","1.4476343393325806","1.4476343393325806","1.6971447467803955","1.6971447467803955","1.6971447467803955","1.0602176189422607","1.0602176189422607","1.0602176189422607"
"5729","1.4113078117370605","1.4113078117370605","1.4113078117370605","1.6485381126403809","1.6485381126403809","1.6485381126403809","1.1790724992752075","1.1790724992752075","1.1790724992752075"
"5759","1.3540831804275513","1.3540831804275513","1.3540831804275513","1.591099500656128","1.591099500656128","1.591099500656128","1.2833406925201416","1.2833406925201416","1.2833406925201416"
"5789","1.3949706554412842","1.3949706554412842","1.3949706554412842","1.7376329898834229","1.7376329898834229","1.7376329898834229","1.2622908353805542","1.2622908353805542","1.2622908353805542"
"5819","1.2797797918319702","1.2797797918319702","1.2797797918319702","1.6271816492080688","1.6271816492080688","1.6271816492080688","1.0431946516036987","1.0431946516036987","1.0431946516036987"
"5849","1.3881819248199463","1.3881819248199463","1.3881819248199463","2.033353090286255","2.033353090286255","2.033353090286255","1.4241327047348022","1.4241327047348022","1.4241327047348022"
"5879","1.2797406911849976","1.2797406911849976","1.2797406911849976","1.7408461570739746","1.7408461570739746","1.7408461570739746","0.9847276210784912","0.9847276210784912","0.9847276210784912"
"5909","1.3669430017471313","1.3669430017471313","1.3669430017471313","1.675840139389038","1.675840139389038","1.675840139389038","1.0879377126693726","1.0879377126693726","1.0879377126693726"
"5939","1.4281790256500244","1.4281790256500244","1.4281790256500244","1.7027251720428467","1.7027251720428467","1.7027251720428467","1.0608596801757812","1.0608596801757812","1.0608596801757812"
"5969","1.4452035427093506","1.4452035427093506","1.4452035427093506","1.5256786346435547","1.5256786346435547","1.5256786346435547","1.1918190717697144","1.1918190717697144","1.1918190717697144"
"5999","1.3050076961517334","1.3050076961517334","1.3050076961517334","1.824926733970642","1.824926733970642","1.824926733970642","1.0305407047271729","1.0305407047271729","1.0305407047271729"
"6029","1.3670196533203125","1.3670196533203125","1.3670196533203125","1.6456729173660278","1.6456729173660278","1.6456729173660278","1.1935362815856934","1.1935362815856934","1.1935362815856934"
"6059","1.3136162757873535","1.3136162757873535","1.3136162757873535","1.459288239479065","1.459288239479065","1.459288239479065","1.293526530265808","1.293526530265808","1.293526530265808"
"6089","1.2364213466644287","1.2364213466644287","1.2364213466644287","1.6831464767456055","1.6831464767456055","1.6831464767456055","1.2898547649383545","1.2898547649383545","1.2898547649383545"
"6119","1.337669014930725","1.337669014930725","1.337669014930725","1.8121886253356934","1.8121886253356934","1.8121886253356934","1.3019005060195923","1.3019005060195923","1.3019005060195923"
"6149","1.3415790796279907","1.3415790796279907","1.3415790796279907","1.4903745651245117","1.4903745651245117","1.4903745651245117","0.9362211227416992","0.9362211227416992","0.9362211227416992"
"6179","1.301206350326538","1.301206350326538","1.301206350326538","1.3599580526351929","1.3599580526351929","1.3599580526351929","1.01352858543396","1.01352858543396","1.01352858543396"
"6209","1.3141415119171143","1.3141415119171143","1.3141415119171143","1.9428354501724243","1.9428354501724243","1.9428354501724243","1.3640214204788208","1.3640214204788208","1.3640214204788208"
"6239","1.2424381971359253","1.2424381971359253","1.2424381971359253","1.6988897323608398","1.6988897323608398","1.6988897323608398","0.9953172206878662","0.9953172206878662","0.9953172206878662"
"6269","1.2981171607971191","1.2981171607971191","1.2981171607971191","1.6556423902511597","1.6556423902511597","1.6556423902511597","0.6703709959983826","0.6703709959983826","0.6703709959983826"
"6299","1.2470718622207642","1.2470718622207642","1.2470718622207642","1.3555233478546143","1.3555233478546143","1.3555233478546143","1.2691704034805298","1.2691704034805298","1.2691704034805298"
"6329","1.3733831644058228","1.3733831644058228","1.3733831644058228","1.5858737230300903","1.5858737230300903","1.5858737230300903","1.1332043409347534","1.1332043409347534","1.1332043409347534"
"6359","1.244673728942871","1.244673728942871","1.244673728942871","1.4592220783233643","1.4592220783233643","1.4592220783233643","1.3267772197723389","1.3267772197723389","1.3267772197723389"
"6389","1.184051752090454","1.184051752090454","1.184051752090454","1.697477102279663","1.697477102279663","1.697477102279663","1.383104681968689","1.383104681968689","1.383104681968689"
"6419","1.2902833223342896","1.2902833223342896","1.2902833223342896","1.9360932111740112","1.9360932111740112","1.9360932111740112","1.2730761766433716","1.2730761766433716","1.2730761766433716"
"6449","1.2381134033203125","1.2381134033203125","1.2381134033203125","1.6451374292373657","1.6451374292373657","1.6451374292373657","1.1759048700332642","1.1759048700332642","1.1759048700332642"
"6479","1.2119486331939697","1.2119486331939697","1.2119486331939697","1.702853798866272","1.702853798866272","1.702853798866272","0.8462480902671814","0.8462480902671814","0.8462480902671814"
"6509","1.1486403942108154","1.1486403942108154","1.1486403942108154","1.8557567596435547","1.8557567596435547","1.8557567596435547","1.199547290802002","1.199547290802002","1.199547290802002"
"6539","1.2282310724258423","1.2282310724258423","1.2282310724258423","1.6058387756347656","1.6058387756347656","1.6058387756347656","0.9427325129508972","0.9427325129508972","0.9427325129508972"
"6569","1.2964931726455688","1.2964931726455688","1.2964931726455688","1.6848642826080322","1.6848642826080322","1.6848642826080322","0.8616971969604492","0.8616971969604492","0.8616971969604492"
"6599","1.2841153144836426","1.2841153144836426","1.2841153144836426","1.3807299137115479","1.3807299137115479","1.3807299137115479","0.987741231918335","0.987741231918335","0.987741231918335"
"6629","1.2041023969650269","1.2041023969650269","1.2041023969650269","1.5758647918701172","1.5758647918701172","1.5758647918701172","1.1267850399017334","1.1267850399017334","1.1267850399017334"
"6659","1.1960363388061523","1.1960363388061523","1.1960363388061523","2.0205588340759277","2.0205588340759277","2.0205588340759277","1.0343687534332275","1.0343687534332275","1.0343687534332275"
"6689","1.0913008451461792","1.0913008451461792","1.0913008451461792","1.2262837886810303","1.2262837886810303","1.2262837886810303","0.8688403367996216","0.8688403367996216","0.8688403367996216"
"6719","1.145847201347351","1.145847201347351","1.145847201347351","1.3874138593673706","1.3874138593673706","1.3874138593673706","1.256614327430725","1.256614327430725","1.256614327430725"
"6749","1.1540226936340332","1.1540226936340332","1.1540226936340332","1.6295031309127808","1.6295031309127808","1.6295031309127808","1.1593891382217407","1.1593891382217407","1.1593891382217407"
"6779","1.2380356788635254","1.2380356788635254","1.2380356788635254","1.5129985809326172","1.5129985809326172","1.5129985809326172","0.7944031953811646","0.7944031953811646","0.7944031953811646"
"6809","1.099153995513916","1.099153995513916","1.099153995513916","1.504641056060791","1.504641056060791","1.504641056060791","0.9335089921951294","0.9335089921951294","0.9335089921951294"
"6839","1.2092739343643188","1.2092739343643188","1.2092739343643188","1.4712731838226318","1.4712731838226318","1.4712731838226318","0.6674802303314209","0.6674802303314209","0.6674802303314209"
"6869","1.1073702573776245","1.1073702573776245","1.1073702573776245","1.3459689617156982","1.3459689617156982","1.3459689617156982","1.105026125907898","1.105026125907898","1.105026125907898"
"6899","1.2040541172027588","1.2040541172027588","1.2040541172027588","1.4608815908432007","1.4608815908432007","1.4608815908432007","1.4463088512420654","1.4463088512420654","1.4463088512420654"
"6929","1.1289770603179932","1.1289770603179932","1.1289770603179932","1.8321813344955444","1.8321813344955444","1.8321813344955444","1.384165644645691","1.384165644645691","1.384165644645691"
"6959","1.091576337814331","1.091576337814331","1.091576337814331","1.3305327892303467","1.3305327892303467","1.3305327892303467","0.7733511328697205","0.7733511328697205","0.7733511328697205"
"6989","1.1180938482284546","1.1180938482284546","1.1180938482284546","1.2782845497131348","1.2782845497131348","1.2782845497131348","0.865057647228241","0.865057647228241","0.865057647228241"
"7019","1.1713464260101318","1.1713464260101318","1.1713464260101318","1.696916103363037","1.696916103363037","1.696916103363037","0.7549406290054321","0.7549406290054321","0.7549406290054321"
"7049","1.1585667133331299","1.1585667133331299","1.1585667133331299","1.9705816507339478","1.9705816507339478","1.9705816507339478","1.4592564105987549","1.4592564105987549","1.4592564105987549"
"7079","1.2705086469650269","1.2705086469650269","1.2705086469650269","2.060074806213379","2.060074806213379","2.060074806213379","1.0071117877960205","1.0071117877960205","1.0071117877960205"
"7109","1.1136490106582642","1.1136490106582642","1.1136490106582642","1.347741723060608","1.347741723060608","1.347741723060608","1.2294034957885742","1.2294034957885742","1.2294034957885742"
"7139","1.0862025022506714","1.0862025022506714","1.0862025022506714","1.4382553100585938","1.4382553100585938","1.4382553100585938","1.0131200551986694","1.0131200551986694","1.0131200551986694"
"7169","1.0704206228256226","1.0704206228256226","1.0704206228256226","1.5670136213302612","1.5670136213302612","1.5670136213302612","1.3449342250823975","1.3449342250823975","1.3449342250823975"
"7199","1.042553424835205","1.042553424835205","1.042553424835205","1.4560450315475464","1.4560450315475464","1.4560450315475464","0.9937942028045654","0.9937942028045654","0.9937942028045654"
"7229","1.1313384771347046","1.1313384771347046","1.1313384771347046","1.3077492713928223","1.3077492713928223","1.3077492713928223","0.7822423577308655","0.7822423577308655","0.7822423577308655"
"7259","1.1584254503250122","1.1584254503250122","1.1584254503250122","1.5236464738845825","1.5236464738845825","1.5236464738845825","1.7546182870864868","1.7546182870864868","1.7546182870864868"
"7289","1.1288741827011108","1.1288741827011108","1.1288741827011108","1.127282977104187","1.127282977104187","1.127282977104187","1.0687514543533325","1.0687514543533325","1.0687514543533325"
"7319","1.2004729509353638","1.2004729509353638","1.2004729509353638","2.793937921524048","2.793937921524048","2.793937921524048","0.8358515501022339","0.8358515501022339","0.8358515501022339"
"7349","1.0878379344940186","1.0878379344940186","1.0878379344940186","1.6312317848205566","1.6312317848205566","1.6312317848205566","1.3940011262893677","1.3940011262893677","1.3940011262893677"
"7379","1.1345893144607544","1.1345893144607544","1.1345893144607544","1.3226659297943115","1.3226659297943115","1.3226659297943115","0.9015721082687378","0.9015721082687378","0.9015721082687378"
"7409","0.9379633069038391","0.9379633069038391","0.9379633069038391","1.4096887111663818","1.4096887111663818","1.4096887111663818","0.7927569150924683","0.7927569150924683","0.7927569150924683"
"7439","1.0561785697937012","1.0561785697937012","1.0561785697937012","1.3898147344589233","1.3898147344589233","1.3898147344589233","0.8881880640983582","0.8881880640983582","0.8881880640983582"
"7469","1.1260223388671875","1.1260223388671875","1.1260223388671875","1.5996907949447632","1.5996907949447632","1.5996907949447632","0.9542990922927856","0.9542990922927856","0.9542990922927856"
"7499","1.0459966659545898","1.0459966659545898","1.0459966659545898","1.2039086818695068","1.2039086818695068","1.2039086818695068","1.004684329032898","1.004684329032898","1.004684329032898"
"7529","1.021710753440857","1.021710753440857","1.021710753440857","1.2275769710540771","1.2275769710540771","1.2275769710540771","0.9509076476097107","0.9509076476097107","0.9509076476097107"
"7559","1.078007459640503","1.078007459640503","1.078007459640503","1.2193976640701294","1.2193976640701294","1.2193976640701294","0.8515203595161438","0.8515203595161438","0.8515203595161438"
"7589","1.1979974508285522","1.1979974508285522","1.1979974508285522","2.936169385910034","2.936169385910034","2.936169385910034","0.5889962911605835","0.5889962911605835","0.5889962911605835"
"7619","1.0517654418945312","1.0517654418945312","1.0517654418945312","1.8937945365905762","1.8937945365905762","1.8937945365905762","0.9052181839942932","0.9052181839942932","0.9052181839942932"
"7649","0.9769226908683777","0.9769226908683777","0.9769226908683777","1.1455998420715332","1.1455998420715332","1.1455998420715332","0.552814781665802","0.552814781665802","0.552814781665802"
"7679","1.1655806303024292","1.1655806303024292","1.1655806303024292","1.9612945318222046","1.9612945318222046","1.9612945318222046","0.902931809425354","0.902931809425354","0.902931809425354"
"7709","1.2389496564865112","1.2389496564865112","1.2389496564865112","1.2407859563827515","1.2407859563827515","1.2407859563827515","0.5350212454795837","0.5350212454795837","0.5350212454795837"
"7739","1.2602111101150513","1.2602111101150513","1.2602111101150513","1.3677334785461426","1.3677334785461426","1.3677334785461426","0.982185959815979","0.982185959815979","0.982185959815979"
"7769","1.0960687398910522","1.0960687398910522","1.0960687398910522","1.333117961883545","1.333117961883545","1.333117961883545","0.6561782956123352","0.6561782956123352","0.6561782956123352"
"7799","1.0951396226882935","1.0951396226882935","1.0951396226882935","1.4711931943893433","1.4711931943893433","1.4711931943893433","0.8803806900978088","0.8803806900978088","0.8803806900978088"
"7829","1.0612465143203735","1.0612465143203735","1.0612465143203735","1.4617071151733398","1.4617071151733398","1.4617071151733398","0.9553501605987549","0.9553501605987549","0.9553501605987549"
"7859","1.0274559259414673","1.0274559259414673","1.0274559259414673","1.2224740982055664","1.2224740982055664","1.2224740982055664","0.9133782982826233","0.9133782982826233","0.9133782982826233"
"7889","1.0289267301559448","1.0289267301559448","1.0289267301559448","1.6823935508728027","1.6823935508728027","1.6823935508728027","1.3195313215255737","1.3195313215255737","1.3195313215255737"
"7919","1.233976125717163","1.233976125717163","1.233976125717163","1.5849086046218872","1.5849086046218872","1.5849086046218872","0.9583483934402466","0.9583483934402466","0.9583483934402466"
"7949","1.1629574298858643","1.1629574298858643","1.1629574298858643","1.4048577547073364","1.4048577547073364","1.4048577547073364","1.235356092453003","1.235356092453003","1.235356092453003"
"7979","1.167716383934021","1.167716383934021","1.167716383934021","2.2548959255218506","2.2548959255218506","2.2548959255218506","0.7865598797798157","0.7865598797798157","0.7865598797798157"
"8009","0.9842210412025452","0.9842210412025452","0.9842210412025452","1.2209457159042358","1.2209457159042358","1.2209457159042358","0.9438404440879822","0.9438404440879822","0.9438404440879822"
"8039","1.094484806060791","1.094484806060791","1.094484806060791","1.388602614402771","1.388602614402771","1.388602614402771","0.9236960411071777","0.9236960411071777","0.9236960411071777"
"8069","0.9310681223869324","0.9310681223869324","0.9310681223869324","1.375892162322998","1.375892162322998","1.375892162322998","0.7607468962669373","0.7607468962669373","0.7607468962669373"
"8099","0.9858317375183105","0.9858317375183105","0.9858317375183105","1.2733465433120728","1.2733465433120728","1.2733465433120728","0.9939080476760864","0.9939080476760864","0.9939080476760864"
"8129","1.0119978189468384","1.0119978189468384","1.0119978189468384","1.5367436408996582","1.5367436408996582","1.5367436408996582","0.9936202764511108","0.9936202764511108","0.9936202764511108"
"8159","0.9493206739425659","0.9493206739425659","0.9493206739425659","1.233213186264038","1.233213186264038","1.233213186264038","0.7361728549003601","0.7361728549003601","0.7361728549003601"
"8189","1.0165313482284546","1.0165313482284546","1.0165313482284546","1.1272823810577393","1.1272823810577393","1.1272823810577393","1.1006224155426025","1.1006224155426025","1.1006224155426025"
"8219","1.0387476682662964","1.0387476682662964","1.0387476682662964","1.0734925270080566","1.0734925270080566","1.0734925270080566","0.8458535075187683","0.8458535075187683","0.8458535075187683"
"8249","0.9790483117103577","0.9790483117103577","0.9790483117103577","1.6357991695404053","1.6357991695404053","1.6357991695404053","0.7172622680664062","0.7172622680664062","0.7172622680664062"
"8279","1.1459470987319946","1.1459470987319946","1.1459470987319946","1.4444613456726074","1.4444613456726074","1.4444613456726074","1.0985437631607056","1.0985437631607056","1.0985437631607056"
"8309","1.0281437635421753","1.0281437635421753","1.0281437635421753","1.5691077709197998","1.5691077709197998","1.5691077709197998","0.811318039894104","0.811318039894104","0.811318039894104"
"8339","1.011925458908081","1.011925458908081","1.011925458908081","1.2355438470840454","1.2355438470840454","1.2355438470840454","0.8378498554229736","0.8378498554229736","0.8378498554229736"
"8369","1.0004100799560547","1.0004100799560547","1.0004100799560547","1.1449874639511108","1.1449874639511108","1.1449874639511108","0.7635183334350586","0.7635183334350586","0.7635183334350586"
"8399","1.5327287912368774","1.5327287912368774","1.5327287912368774","1.884539246559143","1.884539246559143","1.884539246559143","0.7022120356559753","0.7022120356559753","0.7022120356559753"
"8429","1.0013357400894165","1.0013357400894165","1.0013357400894165","1.2161502838134766","1.2161502838134766","1.2161502838134766","0.8791061043739319","0.8791061043739319","0.8791061043739319"
"8459","1.0330742597579956","1.0330742597579956","1.0330742597579956","1.7413796186447144","1.7413796186447144","1.7413796186447144","0.9036393761634827","0.9036393761634827","0.9036393761634827"
"8489","1.122877836227417","1.122877836227417","1.122877836227417","1.1689350605010986","1.1689350605010986","1.1689350605010986","0.969672679901123","0.969672679901123","0.969672679901123"
"8519","1.0460759401321411","1.0460759401321411","1.0460759401321411","1.4335503578186035","1.4335503578186035","1.4335503578186035","0.9870864748954773","0.9870864748954773","0.9870864748954773"
"8549","0.8915877938270569","0.8915877938270569","0.8915877938270569","1.248271107673645","1.248271107673645","1.248271107673645","0.7242497205734253","0.7242497205734253","0.7242497205734253"
"8579","0.9304728507995605","0.9304728507995605","0.9304728507995605","1.3838977813720703","1.3838977813720703","1.3838977813720703","0.9723941087722778","0.9723941087722778","0.9723941087722778"
"8609","0.8763698935508728","0.8763698935508728","0.8763698935508728","1.187878131866455","1.187878131866455","1.187878131866455","0.6901785731315613","0.6901785731315613","0.6901785731315613"
"8639","1.0078632831573486","1.0078632831573486","1.0078632831573486","1.5169024467468262","1.5169024467468262","1.5169024467468262","0.6429873704910278","0.6429873704910278","0.6429873704910278"
"8669","0.953599750995636","0.953599750995636","0.953599750995636","1.2477446794509888","1.2477446794509888","1.2477446794509888","0.9323874711990356","0.9323874711990356","0.9323874711990356"
"8699","0.9899351000785828","0.9899351000785828","0.9899351000785828","1.2280333042144775","1.2280333042144775","1.2280333042144775","0.7540004849433899","0.7540004849433899","0.7540004849433899"
"8729","1.1059937477111816","1.1059937477111816","1.1059937477111816","1.256321907043457","1.256321907043457","1.256321907043457","0.7088127732276917","0.7088127732276917","0.7088127732276917"
"8759","1.0321229696273804","1.0321229696273804","1.0321229696273804","1.4060577154159546","1.4060577154159546","1.4060577154159546","0.7090184092521667","0.7090184092521667","0.7090184092521667"
"8789","0.890649139881134","0.890649139881134","0.890649139881134","1.251222848892212","1.251222848892212","1.251222848892212","0.8503973484039307","0.8503973484039307","0.8503973484039307"
"8819","0.9708781242370605","0.9708781242370605","0.9708781242370605","1.3126519918441772","1.3126519918441772","1.3126519918441772","0.7176765203475952","0.7176765203475952","0.7176765203475952"
"8849","0.8548559546470642","0.8548559546470642","0.8548559546470642","1.4810806512832642","1.4810806512832642","1.4810806512832642","0.8778000473976135","0.8778000473976135","0.8778000473976135"
"8879","0.9624862670898438","0.9624862670898438","0.9624862670898438","1.1927001476287842","1.1927001476287842","1.1927001476287842","0.6181572079658508","0.6181572079658508","0.6181572079658508"
"8909","0.9251548647880554","0.9251548647880554","0.9251548647880554","1.5429668426513672","1.5429668426513672","1.5429668426513672","0.7157890796661377","0.7157890796661377","0.7157890796661377"
"8939","0.8793166875839233","0.8793166875839233","0.8793166875839233","1.1040828227996826","1.1040828227996826","1.1040828227996826","1.0831129550933838","1.0831129550933838","1.0831129550933838"
"8969","0.9362136721611023","0.9362136721611023","0.9362136721611023","1.162459135055542","1.162459135055542","1.162459135055542","0.6455962061882019","0.6455962061882019","0.6455962061882019"
"8999","0.9395953416824341","0.9395953416824341","0.9395953416824341","1.5455209016799927","1.5455209016799927","1.5455209016799927","0.8609663248062134","0.8609663248062134","0.8609663248062134"
"9029","0.8592219352722168","0.8592219352722168","0.8592219352722168","1.1520596742630005","1.1520596742630005","1.1520596742630005","0.6589099168777466","0.6589099168777466","0.6589099168777466"
"9059","0.9458246231079102","0.9458246231079102","0.9458246231079102","1.4507594108581543","1.4507594108581543","1.4507594108581543","0.86332768201828","0.86332768201828","0.86332768201828"
"9089","0.9353467226028442","0.9353467226028442","0.9353467226028442","1.294047236442566","1.294047236442566","1.294047236442566","0.7476924061775208","0.7476924061775208","0.7476924061775208"
"9119","0.9130936861038208","0.9130936861038208","0.9130936861038208","1.4327727556228638","1.4327727556228638","1.4327727556228638","0.7441262602806091","0.7441262602806091","0.7441262602806091"
"9149","0.9762736558914185","0.9762736558914185","0.9762736558914185","2.0719354152679443","2.0719354152679443","2.0719354152679443","1.0695091485977173","1.0695091485977173","1.0695091485977173"
"9179","0.9140841364860535","0.9140841364860535","0.9140841364860535","1.0613640546798706","1.0613640546798706","1.0613640546798706","0.5724560618400574","0.5724560618400574","0.5724560618400574"
"9209","0.8991247415542603","0.8991247415542603","0.8991247415542603","1.4831271171569824","1.4831271171569824","1.4831271171569824","1.086476445198059","1.086476445198059","1.086476445198059"
"9239","0.9183769226074219","0.9183769226074219","0.9183769226074219","1.2408809661865234","1.2408809661865234","1.2408809661865234","0.7454593777656555","0.7454593777656555","0.7454593777656555"
"9269","0.8871417045593262","0.8871417045593262","0.8871417045593262","1.3001819849014282","1.3001819849014282","1.3001819849014282","0.5559076070785522","0.5559076070785522","0.5559076070785522"
"9299","0.8903507590293884","0.8903507590293884","0.8903507590293884","0.9885649681091309","0.9885649681091309","0.9885649681091309","0.952305257320404","0.952305257320404","0.952305257320404"
"9329","0.9069430232048035","0.9069430232048035","0.9069430232048035","1.3097546100616455","1.3097546100616455","1.3097546100616455","1.2536795139312744","1.2536795139312744","1.2536795139312744"
"9359","0.8427347540855408","0.8427347540855408","0.8427347540855408","1.205801010131836","1.205801010131836","1.205801010131836","0.67731773853302","0.67731773853302","0.67731773853302"
"9389","0.8730970621109009","0.8730970621109009","0.8730970621109009","1.049899935722351","1.049899935722351","1.049899935722351","0.5261850357055664","0.5261850357055664","0.5261850357055664"
"9419","0.8569889664649963","0.8569889664649963","0.8569889664649963","1.0373889207839966","1.0373889207839966","1.0373889207839966","0.7467750906944275","0.7467750906944275","0.7467750906944275"
"9449","0.8991138935089111","0.8991138935089111","0.8991138935089111","1.2769094705581665","1.2769094705581665","1.2769094705581665","0.8106833696365356","0.8106833696365356","0.8106833696365356"
"9479","0.8074459433555603","0.8074459433555603","0.8074459433555603","1.2898820638656616","1.2898820638656616","1.2898820638656616","0.5931362509727478","0.5931362509727478","0.5931362509727478"
"9509","0.9065966606140137","0.9065966606140137","0.9065966606140137","1.0362099409103394","1.0362099409103394","1.0362099409103394","0.5412667393684387","0.5412667393684387","0.5412667393684387"
"9539","0.9279006719589233","0.9279006719589233","0.9279006719589233","1.6630840301513672","1.6630840301513672","1.6630840301513672","0.688839852809906","0.688839852809906","0.688839852809906"
"9569","0.841210126876831","0.841210126876831","0.841210126876831","1.3040286302566528","1.3040286302566528","1.3040286302566528","0.5905619263648987","0.5905619263648987","0.5905619263648987"
"9599","0.8862336277961731","0.8862336277961731","0.8862336277961731","1.253936767578125","1.253936767578125","1.253936767578125","0.8296868801116943","0.8296868801116943","0.8296868801116943"
"9629","0.8996200561523438","0.8996200561523438","0.8996200561523438","1.2823588848114014","1.2823588848114014","1.2823588848114014","0.958687424659729","0.958687424659729","0.958687424659729"
