"Step","layer_10_hook_resid_pre_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_10_hook_resid_pre_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_10_hook_resid_pre_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_5_hook_resid_pre_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_5_hook_resid_pre_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_5_hook_resid_pre_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_0_hook_resid_pre_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_0_hook_resid_pre_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_0_hook_resid_pre_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX"
"4799","1.5515352487564087","1.5515352487564087","1.5515352487564087","1.3141577243804932","1.3141577243804932","1.3141577243804932","0.5421614646911621","0.5421614646911621","0.5421614646911621"
"4829","1.694854497909546","1.694854497909546","1.694854497909546","1.1962116956710815","1.1962116956710815","1.1962116956710815","0.333710253238678","0.333710253238678","0.333710253238678"
"4859","1.3963770866394043","1.3963770866394043","1.3963770866394043","1.1300538778305054","1.1300538778305054","1.1300538778305054","0.330515593290329","0.330515593290329","0.330515593290329"
"4889","1.3540774583816528","1.3540774583816528","1.3540774583816528","1.160552978515625","1.160552978515625","1.160552978515625","0.36731940507888794","0.36731940507888794","0.36731940507888794"
"4919","1.5914925336837769","1.5914925336837769","1.5914925336837769","1.8158119916915894","1.8158119916915894","1.8158119916915894","0.430418998003006","0.430418998003006","0.430418998003006"
"4949","1.3477251529693604","1.3477251529693604","1.3477251529693604","1.2503587007522583","1.2503587007522583","1.2503587007522583","0.43468230962753296","0.43468230962753296","0.43468230962753296"
"4979","1.3075170516967773","1.3075170516967773","1.3075170516967773","1.2206134796142578","1.2206134796142578","1.2206134796142578","0.507250189781189","0.507250189781189","0.507250189781189"
"5009","1.2681008577346802","1.2681008577346802","1.2681008577346802","1.0227718353271484","1.0227718353271484","1.0227718353271484","0.374752938747406","0.374752938747406","0.374752938747406"
"5039","1.3426591157913208","1.3426591157913208","1.3426591157913208","1.110909104347229","1.110909104347229","1.110909104347229","0.27325698733329773","0.27325698733329773","0.27325698733329773"
"5069","1.2536827325820923","1.2536827325820923","1.2536827325820923","1.1629258394241333","1.1629258394241333","1.1629258394241333","0.36127257347106934","0.36127257347106934","0.36127257347106934"
"5099","1.2509949207305908","1.2509949207305908","1.2509949207305908","1.111148476600647","1.111148476600647","1.111148476600647","0.37584173679351807","0.37584173679351807","0.37584173679351807"
"5129","1.3138726949691772","1.3138726949691772","1.3138726949691772","1.1346800327301025","1.1346800327301025","1.1346800327301025","0.45373639464378357","0.45373639464378357","0.45373639464378357"
"5159","1.6545464992523193","1.6545464992523193","1.6545464992523193","1.087203860282898","1.087203860282898","1.087203860282898","0.3513641357421875","0.3513641357421875","0.3513641357421875"
"5189","1.2317017316818237","1.2317017316818237","1.2317017316818237","1.1225231885910034","1.1225231885910034","1.1225231885910034","0.3489149510860443","0.3489149510860443","0.3489149510860443"
"5219","1.4233152866363525","1.4233152866363525","1.4233152866363525","1.6761565208435059","1.6761565208435059","1.6761565208435059","0.3578067719936371","0.3578067719936371","0.3578067719936371"
"5249","1.2153795957565308","1.2153795957565308","1.2153795957565308","1.188185453414917","1.188185453414917","1.188185453414917","0.5750152468681335","0.5750152468681335","0.5750152468681335"
"5279","1.277246117591858","1.277246117591858","1.277246117591858","1.6992028951644897","1.6992028951644897","1.6992028951644897","0.4072774350643158","0.4072774350643158","0.4072774350643158"
"5309","1.3586950302124023","1.3586950302124023","1.3586950302124023","1.6228981018066406","1.6228981018066406","1.6228981018066406","0.3058515787124634","0.3058515787124634","0.3058515787124634"
"5339","1.2908180952072144","1.2908180952072144","1.2908180952072144","1.617869257926941","1.617869257926941","1.617869257926941","0.3859896659851074","0.3859896659851074","0.3859896659851074"
"5369","1.4960871934890747","1.4960871934890747","1.4960871934890747","1.2020386457443237","1.2020386457443237","1.2020386457443237","0.4318874180316925","0.4318874180316925","0.4318874180316925"
"5399","1.1367443799972534","1.1367443799972534","1.1367443799972534","1.0915292501449585","1.0915292501449585","1.0915292501449585","0.3435835838317871","0.3435835838317871","0.3435835838317871"
"5429","1.1651016473770142","1.1651016473770142","1.1651016473770142","1.0571773052215576","1.0571773052215576","1.0571773052215576","0.3794911205768585","0.3794911205768585","0.3794911205768585"
"5459","1.263424038887024","1.263424038887024","1.263424038887024","1.624285101890564","1.624285101890564","1.624285101890564","0.4971621632575989","0.4971621632575989","0.4971621632575989"
"5489","1.1155105829238892","1.1155105829238892","1.1155105829238892","0.9138009548187256","0.9138009548187256","0.9138009548187256","0.3640584349632263","0.3640584349632263","0.3640584349632263"
"5519","1.1314295530319214","1.1314295530319214","1.1314295530319214","1.0286579132080078","1.0286579132080078","1.0286579132080078","0.38540518283843994","0.38540518283843994","0.38540518283843994"
"5549","1.1586350202560425","1.1586350202560425","1.1586350202560425","1.084019422531128","1.084019422531128","1.084019422531128","0.5125313997268677","0.5125313997268677","0.5125313997268677"
"5579","1.2216570377349854","1.2216570377349854","1.2216570377349854","0.8942980766296387","0.8942980766296387","0.8942980766296387","0.21956704556941986","0.21956704556941986","0.21956704556941986"
"5609","1.2044126987457275","1.2044126987457275","1.2044126987457275","1.4770461320877075","1.4770461320877075","1.4770461320877075","0.32552090287208557","0.32552090287208557","0.32552090287208557"
"5639","1.005524754524231","1.005524754524231","1.005524754524231","1.0087541341781616","1.0087541341781616","1.0087541341781616","0.43877875804901123","0.43877875804901123","0.43877875804901123"
"5669","1.0799516439437866","1.0799516439437866","1.0799516439437866","1.0312273502349854","1.0312273502349854","1.0312273502349854","0.32851657271385193","0.32851657271385193","0.32851657271385193"
"5699","1.1882432699203491","1.1882432699203491","1.1882432699203491","1.0513577461242676","1.0513577461242676","1.0513577461242676","0.3183521628379822","0.3183521628379822","0.3183521628379822"
"5729","1.058152198791504","1.058152198791504","1.058152198791504","1.0454063415527344","1.0454063415527344","1.0454063415527344","0.4232751727104187","0.4232751727104187","0.4232751727104187"
"5759","1.0270493030548096","1.0270493030548096","1.0270493030548096","1.018173336982727","1.018173336982727","1.018173336982727","0.43661367893218994","0.43661367893218994","0.43661367893218994"
"5789","1.0259634256362915","1.0259634256362915","1.0259634256362915","1.054498553276062","1.054498553276062","1.054498553276062","0.35111555457115173","0.35111555457115173","0.35111555457115173"
"5819","1.0502018928527832","1.0502018928527832","1.0502018928527832","0.939680278301239","0.939680278301239","0.939680278301239","0.28661373257637024","0.28661373257637024","0.28661373257637024"
"5849","0.9863432049751282","0.9863432049751282","0.9863432049751282","1.0358363389968872","1.0358363389968872","1.0358363389968872","0.4231702387332916","0.4231702387332916","0.4231702387332916"
"5879","0.9109039306640625","0.9109039306640625","0.9109039306640625","0.911108672618866","0.911108672618866","0.911108672618866","0.33943748474121094","0.33943748474121094","0.33943748474121094"
"5909","0.9625356793403625","0.9625356793403625","0.9625356793403625","0.8569175004959106","0.8569175004959106","0.8569175004959106","0.28527307510375977","0.28527307510375977","0.28527307510375977"
"5939","1.151535153388977","1.151535153388977","1.151535153388977","1.0641294717788696","1.0641294717788696","1.0641294717788696","0.40965399146080017","0.40965399146080017","0.40965399146080017"
"5969","0.9966169595718384","0.9966169595718384","0.9966169595718384","0.9891537427902222","0.9891537427902222","0.9891537427902222","0.29786232113838196","0.29786232113838196","0.29786232113838196"
"5999","0.8965427875518799","0.8965427875518799","0.8965427875518799","0.9378077387809753","0.9378077387809753","0.9378077387809753","0.293830931186676","0.293830931186676","0.293830931186676"
"6029","0.9680783152580261","0.9680783152580261","0.9680783152580261","0.964146614074707","0.964146614074707","0.964146614074707","0.37513473629951477","0.37513473629951477","0.37513473629951477"
"6059","1.1111664772033691","1.1111664772033691","1.1111664772033691","0.911906898021698","0.911906898021698","0.911906898021698","0.31175047159194946","0.31175047159194946","0.31175047159194946"
"6089","0.9266155958175659","0.9266155958175659","0.9266155958175659","0.8978816866874695","0.8978816866874695","0.8978816866874695","0.2913787364959717","0.2913787364959717","0.2913787364959717"
"6119","1.0266257524490356","1.0266257524490356","1.0266257524490356","1.2359979152679443","1.2359979152679443","1.2359979152679443","0.3193550407886505","0.3193550407886505","0.3193550407886505"
"6149","0.8699711561203003","0.8699711561203003","0.8699711561203003","0.8264054656028748","0.8264054656028748","0.8264054656028748","0.31069856882095337","0.31069856882095337","0.31069856882095337"
"6179","0.8885146379470825","0.8885146379470825","0.8885146379470825","0.7678173184394836","0.7678173184394836","0.7678173184394836","0.21345877647399902","0.21345877647399902","0.21345877647399902"
"6209","0.9099209904670715","0.9099209904670715","0.9099209904670715","0.8339574933052063","0.8339574933052063","0.8339574933052063","0.2603814899921417","0.2603814899921417","0.2603814899921417"
"6239","0.899770975112915","0.899770975112915","0.899770975112915","0.9485098123550415","0.9485098123550415","0.9485098123550415","0.444965660572052","0.444965660572052","0.444965660572052"
"6269","0.87954181432724","0.87954181432724","0.87954181432724","0.8620164394378662","0.8620164394378662","0.8620164394378662","0.28442248702049255","0.28442248702049255","0.28442248702049255"
"6299","0.8747413158416748","0.8747413158416748","0.8747413158416748","0.9287223815917969","0.9287223815917969","0.9287223815917969","0.4196726381778717","0.4196726381778717","0.4196726381778717"
"6329","1.0947327613830566","1.0947327613830566","1.0947327613830566","1.0178413391113281","1.0178413391113281","1.0178413391113281","0.31526148319244385","0.31526148319244385","0.31526148319244385"
"6359","0.9911416172981262","0.9911416172981262","0.9911416172981262","1.3319326639175415","1.3319326639175415","1.3319326639175415","0.36134040355682373","0.36134040355682373","0.36134040355682373"
"6389","0.8098394870758057","0.8098394870758057","0.8098394870758057","0.8785414099693298","0.8785414099693298","0.8785414099693298","0.2977781295776367","0.2977781295776367","0.2977781295776367"
"6419","0.7668153047561646","0.7668153047561646","0.7668153047561646","0.7917614579200745","0.7917614579200745","0.7917614579200745","0.37324392795562744","0.37324392795562744","0.37324392795562744"
"6449","0.7599795460700989","0.7599795460700989","0.7599795460700989","0.8103649616241455","0.8103649616241455","0.8103649616241455","0.3020511269569397","0.3020511269569397","0.3020511269569397"
"6479","0.7916721701622009","0.7916721701622009","0.7916721701622009","0.9821346998214722","0.9821346998214722","0.9821346998214722","0.37834662199020386","0.37834662199020386","0.37834662199020386"
"6509","1.0296489000320435","1.0296489000320435","1.0296489000320435","0.8400140404701233","0.8400140404701233","0.8400140404701233","0.33641958236694336","0.33641958236694336","0.33641958236694336"
"6539","0.7680394053459167","0.7680394053459167","0.7680394053459167","0.89129638671875","0.89129638671875","0.89129638671875","0.35187140107154846","0.35187140107154846","0.35187140107154846"
"6569","0.8367695212364197","0.8367695212364197","0.8367695212364197","0.92319256067276","0.92319256067276","0.92319256067276","0.2976668179035187","0.2976668179035187","0.2976668179035187"
"6599","0.897101640701294","0.897101640701294","0.897101640701294","0.8524007797241211","0.8524007797241211","0.8524007797241211","0.285515159368515","0.285515159368515","0.285515159368515"
"6629","0.7951072454452515","0.7951072454452515","0.7951072454452515","0.9136675596237183","0.9136675596237183","0.9136675596237183","0.4263244867324829","0.4263244867324829","0.4263244867324829"
"6659","0.8843027353286743","0.8843027353286743","0.8843027353286743","0.7510332465171814","0.7510332465171814","0.7510332465171814","0.24565723538398743","0.24565723538398743","0.24565723538398743"
"6689","0.8393803238868713","0.8393803238868713","0.8393803238868713","0.816217839717865","0.816217839717865","0.816217839717865","0.33485788106918335","0.33485788106918335","0.33485788106918335"
"6719","0.7326751351356506","0.7326751351356506","0.7326751351356506","0.6638111472129822","0.6638111472129822","0.6638111472129822","0.17424260079860687","0.17424260079860687","0.17424260079860687"
"6749","1.389840006828308","1.389840006828308","1.389840006828308","0.6951068639755249","0.6951068639755249","0.6951068639755249","0.16303634643554688","0.16303634643554688","0.16303634643554688"
"6779","0.7679519653320312","0.7679519653320312","0.7679519653320312","0.7654488682746887","0.7654488682746887","0.7654488682746887","0.2343323677778244","0.2343323677778244","0.2343323677778244"
"6809","0.6767811179161072","0.6767811179161072","0.6767811179161072","0.6337308287620544","0.6337308287620544","0.6337308287620544","0.1706489473581314","0.1706489473581314","0.1706489473581314"
"6839","0.877305805683136","0.877305805683136","0.877305805683136","0.7889410257339478","0.7889410257339478","0.7889410257339478","0.28418710827827454","0.28418710827827454","0.28418710827827454"
"6869","0.7264730930328369","0.7264730930328369","0.7264730930328369","0.7055361866950989","0.7055361866950989","0.7055361866950989","0.1907397359609604","0.1907397359609604","0.1907397359609604"
"6899","0.8120008707046509","0.8120008707046509","0.8120008707046509","1.191640853881836","1.191640853881836","1.191640853881836","0.35433077812194824","0.35433077812194824","0.35433077812194824"
"6929","0.7206143736839294","0.7206143736839294","0.7206143736839294","0.7111997604370117","0.7111997604370117","0.7111997604370117","0.27037909626960754","0.27037909626960754","0.27037909626960754"
"6959","0.7016509771347046","0.7016509771347046","0.7016509771347046","0.7609086632728577","0.7609086632728577","0.7609086632728577","0.3021773099899292","0.3021773099899292","0.3021773099899292"
"6989","0.727551281452179","0.727551281452179","0.727551281452179","0.7381523847579956","0.7381523847579956","0.7381523847579956","0.2269304245710373","0.2269304245710373","0.2269304245710373"
"7019","0.7046926617622375","0.7046926617622375","0.7046926617622375","0.7584517002105713","0.7584517002105713","0.7584517002105713","0.29713723063468933","0.29713723063468933","0.29713723063468933"
"7049","0.66054368019104","0.66054368019104","0.66054368019104","0.6737281084060669","0.6737281084060669","0.6737281084060669","0.20311963558197021","0.20311963558197021","0.20311963558197021"
"7079","0.7250260710716248","0.7250260710716248","0.7250260710716248","0.7657087445259094","0.7657087445259094","0.7657087445259094","0.36263418197631836","0.36263418197631836","0.36263418197631836"
"7109","0.6842206716537476","0.6842206716537476","0.6842206716537476","0.735766589641571","0.735766589641571","0.735766589641571","0.2818811237812042","0.2818811237812042","0.2818811237812042"
"7139","0.7405808568000793","0.7405808568000793","0.7405808568000793","0.7270249724388123","0.7270249724388123","0.7270249724388123","0.35253551602363586","0.35253551602363586","0.35253551602363586"
"7169","0.6369359493255615","0.6369359493255615","0.6369359493255615","0.6624406576156616","0.6624406576156616","0.6624406576156616","0.2397885024547577","0.2397885024547577","0.2397885024547577"
"7199","0.6760438680648804","0.6760438680648804","0.6760438680648804","0.7566717863082886","0.7566717863082886","0.7566717863082886","0.27702435851097107","0.27702435851097107","0.27702435851097107"
"7229","0.6586811542510986","0.6586811542510986","0.6586811542510986","0.6678550839424133","0.6678550839424133","0.6678550839424133","0.18482474982738495","0.18482474982738495","0.18482474982738495"
"7259","0.8266844153404236","0.8266844153404236","0.8266844153404236","1.1445280313491821","1.1445280313491821","1.1445280313491821","0.3843941390514374","0.3843941390514374","0.3843941390514374"
"7289","0.6482027769088745","0.6482027769088745","0.6482027769088745","0.691202700138092","0.691202700138092","0.691202700138092","0.3626377284526825","0.3626377284526825","0.3626377284526825"
"7319","0.6658846735954285","0.6658846735954285","0.6658846735954285","0.7009395956993103","0.7009395956993103","0.7009395956993103","0.27485594153404236","0.27485594153404236","0.27485594153404236"
"7349","0.6233381628990173","0.6233381628990173","0.6233381628990173","0.6555353999137878","0.6555353999137878","0.6555353999137878","0.3571590483188629","0.3571590483188629","0.3571590483188629"
"7379","0.6809539794921875","0.6809539794921875","0.6809539794921875","0.689776599407196","0.689776599407196","0.689776599407196","0.2016122043132782","0.2016122043132782","0.2016122043132782"
"7409","0.6727442741394043","0.6727442741394043","0.6727442741394043","0.8320037126541138","0.8320037126541138","0.8320037126541138","0.3775712549686432","0.3775712549686432","0.3775712549686432"
"7439","0.6023275852203369","0.6023275852203369","0.6023275852203369","0.7049798965454102","0.7049798965454102","0.7049798965454102","0.31578928232192993","0.31578928232192993","0.31578928232192993"
"7469","0.7248458862304688","0.7248458862304688","0.7248458862304688","1.0334112644195557","1.0334112644195557","1.0334112644195557","0.3603634834289551","0.3603634834289551","0.3603634834289551"
"7499","0.5611657500267029","0.5611657500267029","0.5611657500267029","0.6912901401519775","0.6912901401519775","0.6912901401519775","0.24832572042942047","0.24832572042942047","0.24832572042942047"
"7529","0.6094633936882019","0.6094633936882019","0.6094633936882019","0.7227762937545776","0.7227762937545776","0.7227762937545776","0.27758800983428955","0.27758800983428955","0.27758800983428955"
"7559","0.6074944138526917","0.6074944138526917","0.6074944138526917","0.7471667528152466","0.7471667528152466","0.7471667528152466","0.3071758449077606","0.3071758449077606","0.3071758449077606"
"7589","0.580409049987793","0.580409049987793","0.580409049987793","0.5917203426361084","0.5917203426361084","0.5917203426361084","0.17507323622703552","0.17507323622703552","0.17507323622703552"
"7619","0.8087267875671387","0.8087267875671387","0.8087267875671387","0.7946162819862366","0.7946162819862366","0.7946162819862366","0.2759750187397003","0.2759750187397003","0.2759750187397003"
"7649","0.6002576947212219","0.6002576947212219","0.6002576947212219","0.7235356569290161","0.7235356569290161","0.7235356569290161","0.3525969684123993","0.3525969684123993","0.3525969684123993"
"7679","0.5396661162376404","0.5396661162376404","0.5396661162376404","0.6269449591636658","0.6269449591636658","0.6269449591636658","0.23016461730003357","0.23016461730003357","0.23016461730003357"
"7709","0.5991079807281494","0.5991079807281494","0.5991079807281494","0.7250602841377258","0.7250602841377258","0.7250602841377258","0.34745001792907715","0.34745001792907715","0.34745001792907715"
"7739","0.5767644047737122","0.5767644047737122","0.5767644047737122","0.7110252976417542","0.7110252976417542","0.7110252976417542","0.31407755613327026","0.31407755613327026","0.31407755613327026"
"7769","0.538200318813324","0.538200318813324","0.538200318813324","0.637482225894928","0.637482225894928","0.637482225894928","0.2936626374721527","0.2936626374721527","0.2936626374721527"
"7799","0.5446287989616394","0.5446287989616394","0.5446287989616394","0.6209568381309509","0.6209568381309509","0.6209568381309509","0.2802269458770752","0.2802269458770752","0.2802269458770752"
"7829","0.6440736055374146","0.6440736055374146","0.6440736055374146","0.9058481454849243","0.9058481454849243","0.9058481454849243","0.253426730632782","0.253426730632782","0.253426730632782"
"7859","0.5893505215644836","0.5893505215644836","0.5893505215644836","0.6567604541778564","0.6567604541778564","0.6567604541778564","0.27554941177368164","0.27554941177368164","0.27554941177368164"
"7889","0.5522573590278625","0.5522573590278625","0.5522573590278625","0.6022105813026428","0.6022105813026428","0.6022105813026428","0.22952735424041748","0.22952735424041748","0.22952735424041748"
"7919","0.5736177563667297","0.5736177563667297","0.5736177563667297","0.6662290096282959","0.6662290096282959","0.6662290096282959","0.3133792281150818","0.3133792281150818","0.3133792281150818"
"7949","0.53609699010849","0.53609699010849","0.53609699010849","0.5359976291656494","0.5359976291656494","0.5359976291656494","0.21166515350341797","0.21166515350341797","0.21166515350341797"
"7979","0.515105664730072","0.515105664730072","0.515105664730072","0.6588912010192871","0.6588912010192871","0.6588912010192871","0.25743529200553894","0.25743529200553894","0.25743529200553894"
"8009","0.7021675109863281","0.7021675109863281","0.7021675109863281","0.9819598197937012","0.9819598197937012","0.9819598197937012","0.2929181158542633","0.2929181158542633","0.2929181158542633"
"8039","0.5741642117500305","0.5741642117500305","0.5741642117500305","0.712713360786438","0.712713360786438","0.712713360786438","0.3205479681491852","0.3205479681491852","0.3205479681491852"
"8069","0.5309975147247314","0.5309975147247314","0.5309975147247314","0.570629358291626","0.570629358291626","0.570629358291626","0.23609626293182373","0.23609626293182373","0.23609626293182373"
"8099","0.4844295084476471","0.4844295084476471","0.4844295084476471","0.5984729528427124","0.5984729528427124","0.5984729528427124","0.24840466678142548","0.24840466678142548","0.24840466678142548"
"8129","0.5429978966712952","0.5429978966712952","0.5429978966712952","0.45403486490249634","0.45403486490249634","0.45403486490249634","0.16088908910751343","0.16088908910751343","0.16088908910751343"
"8159","0.5092958211898804","0.5092958211898804","0.5092958211898804","0.544986367225647","0.544986367225647","0.544986367225647","0.1816651076078415","0.1816651076078415","0.1816651076078415"
"8189","0.586723804473877","0.586723804473877","0.586723804473877","0.8861801624298096","0.8861801624298096","0.8861801624298096","0.28586044907569885","0.28586044907569885","0.28586044907569885"
"8219","0.6551268696784973","0.6551268696784973","0.6551268696784973","0.9434085488319397","0.9434085488319397","0.9434085488319397","0.2975715696811676","0.2975715696811676","0.2975715696811676"
"8249","0.5532275438308716","0.5532275438308716","0.5532275438308716","0.6066282987594604","0.6066282987594604","0.6066282987594604","0.22852729260921478","0.22852729260921478","0.22852729260921478"
"8279","0.5355483293533325","0.5355483293533325","0.5355483293533325","0.5729784369468689","0.5729784369468689","0.5729784369468689","0.20506933331489563","0.20506933331489563","0.20506933331489563"
"8309","0.4983867406845093","0.4983867406845093","0.4983867406845093","0.553630530834198","0.553630530834198","0.553630530834198","0.20966392755508423","0.20966392755508423","0.20966392755508423"
"8339","0.5306949019432068","0.5306949019432068","0.5306949019432068","0.6622204184532166","0.6622204184532166","0.6622204184532166","0.24843038618564606","0.24843038618564606","0.24843038618564606"
"8369","0.5863304138183594","0.5863304138183594","0.5863304138183594","0.837518036365509","0.837518036365509","0.837518036365509","0.33555498719215393","0.33555498719215393","0.33555498719215393"
"8399","0.5309873819351196","0.5309873819351196","0.5309873819351196","0.634207010269165","0.634207010269165","0.634207010269165","0.28662797808647156","0.28662797808647156","0.28662797808647156"
"8429","0.5610305666923523","0.5610305666923523","0.5610305666923523","0.7820900082588196","0.7820900082588196","0.7820900082588196","0.20025016367435455","0.20025016367435455","0.20025016367435455"
"8459","0.45149025321006775","0.45149025321006775","0.45149025321006775","0.5044759511947632","0.5044759511947632","0.5044759511947632","0.1828363686800003","0.1828363686800003","0.1828363686800003"
"8489","0.4501476287841797","0.4501476287841797","0.4501476287841797","0.5067184567451477","0.5067184567451477","0.5067184567451477","0.2053188979625702","0.2053188979625702","0.2053188979625702"
"8519","0.5704084038734436","0.5704084038734436","0.5704084038734436","0.8334388732910156","0.8334388732910156","0.8334388732910156","0.2690202593803406","0.2690202593803406","0.2690202593803406"
"8549","0.44260460138320923","0.44260460138320923","0.44260460138320923","0.5409092307090759","0.5409092307090759","0.5409092307090759","0.18607841432094574","0.18607841432094574","0.18607841432094574"
"8579","0.6055881977081299","0.6055881977081299","0.6055881977081299","0.8871028423309326","0.8871028423309326","0.8871028423309326","0.3164904713630676","0.3164904713630676","0.3164904713630676"
"8609","0.5186751484870911","0.5186751484870911","0.5186751484870911","0.6160274147987366","0.6160274147987366","0.6160274147987366","0.28781768679618835","0.28781768679618835","0.28781768679618835"
"8639","0.4750485122203827","0.4750485122203827","0.4750485122203827","0.5453827381134033","0.5453827381134033","0.5453827381134033","0.1434863954782486","0.1434863954782486","0.1434863954782486"
"8669","0.5119050145149231","0.5119050145149231","0.5119050145149231","0.5324060916900635","0.5324060916900635","0.5324060916900635","0.2249261736869812","0.2249261736869812","0.2249261736869812"
"8699","0.4866502583026886","0.4866502583026886","0.4866502583026886","0.6183160543441772","0.6183160543441772","0.6183160543441772","0.20645533502101898","0.20645533502101898","0.20645533502101898"
"8729","0.4594957232475281","0.4594957232475281","0.4594957232475281","0.5937620401382446","0.5937620401382446","0.5937620401382446","0.19770564138889313","0.19770564138889313","0.19770564138889313"
"8759","0.4959622323513031","0.4959622323513031","0.4959622323513031","0.6048036813735962","0.6048036813735962","0.6048036813735962","0.24843481183052063","0.24843481183052063","0.24843481183052063"
"8789","0.5168317556381226","0.5168317556381226","0.5168317556381226","0.7759310603141785","0.7759310603141785","0.7759310603141785","0.2863004803657532","0.2863004803657532","0.2863004803657532"
"8819","0.48052945733070374","0.48052945733070374","0.48052945733070374","0.45349764823913574","0.45349764823913574","0.45349764823913574","0.16422894597053528","0.16422894597053528","0.16422894597053528"
"8849","0.47144103050231934","0.47144103050231934","0.47144103050231934","0.5459778308868408","0.5459778308868408","0.5459778308868408","0.183519646525383","0.183519646525383","0.183519646525383"
"8879","0.4698675870895386","0.4698675870895386","0.4698675870895386","0.5899648666381836","0.5899648666381836","0.5899648666381836","0.2811099886894226","0.2811099886894226","0.2811099886894226"
"8909","0.46571215987205505","0.46571215987205505","0.46571215987205505","0.5189647078514099","0.5189647078514099","0.5189647078514099","0.22656512260437012","0.22656512260437012","0.22656512260437012"
"8939","0.496427059173584","0.496427059173584","0.496427059173584","0.5187625885009766","0.5187625885009766","0.5187625885009766","0.16602469980716705","0.16602469980716705","0.16602469980716705"
"8969","0.4198037385940552","0.4198037385940552","0.4198037385940552","0.5691388845443726","0.5691388845443726","0.5691388845443726","0.31862354278564453","0.31862354278564453","0.31862354278564453"
"8999","0.5148741602897644","0.5148741602897644","0.5148741602897644","0.7414047122001648","0.7414047122001648","0.7414047122001648","0.2547644078731537","0.2547644078731537","0.2547644078731537"
"9029","0.4441649615764618","0.4441649615764618","0.4441649615764618","0.49015912413597107","0.49015912413597107","0.49015912413597107","0.17842906713485718","0.17842906713485718","0.17842906713485718"
"9059","0.47119563817977905","0.47119563817977905","0.47119563817977905","0.612228512763977","0.612228512763977","0.612228512763977","0.3121269643306732","0.3121269643306732","0.3121269643306732"
"9089","0.4628233313560486","0.4628233313560486","0.4628233313560486","0.578721821308136","0.578721821308136","0.578721821308136","0.24797610938549042","0.24797610938549042","0.24797610938549042"
"9119","0.4718706011772156","0.4718706011772156","0.4718706011772156","0.5440464019775391","0.5440464019775391","0.5440464019775391","0.23179171979427338","0.23179171979427338","0.23179171979427338"
"9149","0.4400157332420349","0.4400157332420349","0.4400157332420349","0.46862417459487915","0.46862417459487915","0.46862417459487915","0.1785954236984253","0.1785954236984253","0.1785954236984253"
"9179","0.42920446395874023","0.42920446395874023","0.42920446395874023","0.5313084125518799","0.5313084125518799","0.5313084125518799","0.17037343978881836","0.17037343978881836","0.17037343978881836"
"9209","0.5187013149261475","0.5187013149261475","0.5187013149261475","0.6684504747390747","0.6684504747390747","0.6684504747390747","0.2008962333202362","0.2008962333202362","0.2008962333202362"
"9239","0.4358321726322174","0.4358321726322174","0.4358321726322174","0.4808645248413086","0.4808645248413086","0.4808645248413086","0.1814737319946289","0.1814737319946289","0.1814737319946289"
"9269","0.4130508005619049","0.4130508005619049","0.4130508005619049","0.5170580148696899","0.5170580148696899","0.5170580148696899","0.2233898937702179","0.2233898937702179","0.2233898937702179"
"9299","0.4203741252422333","0.4203741252422333","0.4203741252422333","0.4933300018310547","0.4933300018310547","0.4933300018310547","0.23182986676692963","0.23182986676692963","0.23182986676692963"
"9329","0.42581886053085327","0.42581886053085327","0.42581886053085327","0.55853271484375","0.55853271484375","0.55853271484375","0.24536216259002686","0.24536216259002686","0.24536216259002686"
"9359","0.4590778350830078","0.4590778350830078","0.4590778350830078","0.5345185995101929","0.5345185995101929","0.5345185995101929","0.2357769012451172","0.2357769012451172","0.2357769012451172"
"9389","0.4428868889808655","0.4428868889808655","0.4428868889808655","0.5597293376922607","0.5597293376922607","0.5597293376922607","0.25458070635795593","0.25458070635795593","0.25458070635795593"
"9419","0.3937438130378723","0.3937438130378723","0.3937438130378723","0.5059239268302917","0.5059239268302917","0.5059239268302917","0.1800900250673294","0.1800900250673294","0.1800900250673294"
"9449","0.4617694020271301","0.4617694020271301","0.4617694020271301","0.5294620990753174","0.5294620990753174","0.5294620990753174","0.21021495759487152","0.21021495759487152","0.21021495759487152"
"9479","0.4213077425956726","0.4213077425956726","0.4213077425956726","0.4393295645713806","0.4393295645713806","0.4393295645713806","0.22292916476726532","0.22292916476726532","0.22292916476726532"
"9509","0.44327208399772644","0.44327208399772644","0.44327208399772644","0.5731344819068909","0.5731344819068909","0.5731344819068909","0.2987920343875885","0.2987920343875885","0.2987920343875885"
"9539","0.408344030380249","0.408344030380249","0.408344030380249","0.535118818283081","0.535118818283081","0.535118818283081","0.20262441039085388","0.20262441039085388","0.20262441039085388"
