"Step","layer_10_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_10_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_10_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_5_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_5_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_5_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_0_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_0_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_0_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX"
"4979","2.3568673133850098","2.3568673133850098","2.3568673133850098","2.3952977657318115","2.3952977657318115","2.3952977657318115","2.1221373081207275","2.1221373081207275","2.1221373081207275"
"5009","2.3865671157836914","2.3865671157836914","2.3865671157836914","2.338756799697876","2.338756799697876","2.338756799697876","2.0451886653900146","2.0451886653900146","2.0451886653900146"
"5039","2.4011552333831787","2.4011552333831787","2.4011552333831787","2.2831692695617676","2.2831692695617676","2.2831692695617676","2.0218236446380615","2.0218236446380615","2.0218236446380615"
"5069","2.3181326389312744","2.3181326389312744","2.3181326389312744","2.258699655532837","2.258699655532837","2.258699655532837","2.0377087593078613","2.0377087593078613","2.0377087593078613"
"5099","2.3589890003204346","2.3589890003204346","2.3589890003204346","2.337491989135742","2.337491989135742","2.337491989135742","2.040212392807007","2.040212392807007","2.040212392807007"
"5129","2.398423910140991","2.398423910140991","2.398423910140991","2.408836603164673","2.408836603164673","2.408836603164673","2.263791561126709","2.263791561126709","2.263791561126709"
"5159","7.009415149688721","7.009415149688721","7.009415149688721","3.132535219192505","3.132535219192505","3.132535219192505","2.106642484664917","2.106642484664917","2.106642484664917"
"5189","2.3891375064849854","2.3891375064849854","2.3891375064849854","2.3503808975219727","2.3503808975219727","2.3503808975219727","2.1464715003967285","2.1464715003967285","2.1464715003967285"
"5219","8.014582633972168","8.014582633972168","8.014582633972168","26.65323829650879","26.65323829650879","26.65323829650879","2.2058866024017334","2.2058866024017334","2.2058866024017334"
"5249","2.453988552093506","2.453988552093506","2.453988552093506","2.3364715576171875","2.3364715576171875","2.3364715576171875","2.0082671642303467","2.0082671642303467","2.0082671642303467"
"5279","7.967976093292236","7.967976093292236","7.967976093292236","26.46593475341797","26.46593475341797","26.46593475341797","2.0576295852661133","2.0576295852661133","2.0576295852661133"
"5309","7.78898286819458","7.78898286819458","7.78898286819458","26.268842697143555","26.268842697143555","26.268842697143555","2.060171604156494","2.060171604156494","2.060171604156494"
"5339","7.87859582901001","7.87859582901001","7.87859582901001","26.372953414916992","26.372953414916992","26.372953414916992","2.13541841506958","2.13541841506958","2.13541841506958"
"5369","7.291907787322998","7.291907787322998","7.291907787322998","3.4735374450683594","3.4735374450683594","3.4735374450683594","1.953951120376587","1.953951120376587","1.953951120376587"
"5399","2.2606382369995117","2.2606382369995117","2.2606382369995117","2.2463696002960205","2.2463696002960205","2.2463696002960205","1.9678716659545898","1.9678716659545898","1.9678716659545898"
"5429","2.1689558029174805","2.1689558029174805","2.1689558029174805","2.1704251766204834","2.1704251766204834","2.1704251766204834","1.9014650583267212","1.9014650583267212","1.9014650583267212"
"5459","7.449512004852295","7.449512004852295","7.449512004852295","25.59400177001953","25.59400177001953","25.59400177001953","1.980373501777649","1.980373501777649","1.980373501777649"
"5489","2.4701576232910156","2.4701576232910156","2.4701576232910156","2.5621445178985596","2.5621445178985596","2.5621445178985596","2.448451042175293","2.448451042175293","2.448451042175293"
"5519","2.276672601699829","2.276672601699829","2.276672601699829","2.333984375","2.333984375","2.333984375","2.171109676361084","2.171109676361084","2.171109676361084"
"5549","2.2295424938201904","2.2295424938201904","2.2295424938201904","2.1806371212005615","2.1806371212005615","2.1806371212005615","1.9678096771240234","1.9678096771240234","1.9678096771240234"
"5579","9.426925659179688","9.426925659179688","9.426925659179688","3.4901058673858643","3.4901058673858643","3.4901058673858643","2.1606216430664062","2.1606216430664062","2.1606216430664062"
"5609","7.16942024230957","7.16942024230957","7.16942024230957","25.25956153869629","25.25956153869629","25.25956153869629","1.9805593490600586","1.9805593490600586","1.9805593490600586"
"5639","2.3509607315063477","2.3509607315063477","2.3509607315063477","2.3950653076171875","2.3950653076171875","2.3950653076171875","2.223518133163452","2.223518133163452","2.223518133163452"
"5669","2.191818952560425","2.191818952560425","2.191818952560425","2.2179150581359863","2.2179150581359863","2.2179150581359863","2.053675889968872","2.053675889968872","2.053675889968872"
"5699","8.251442909240723","8.251442909240723","8.251442909240723","3.5554027557373047","3.5554027557373047","3.5554027557373047","2.207943916320801","2.207943916320801","2.207943916320801"
"5729","2.2428910732269287","2.2428910732269287","2.2428910732269287","2.3219802379608154","2.3219802379608154","2.3219802379608154","2.088850736618042","2.088850736618042","2.088850736618042"
"5759","2.168203115463257","2.168203115463257","2.168203115463257","2.271226644515991","2.271226644515991","2.271226644515991","2.1336047649383545","2.1336047649383545","2.1336047649383545"
"5789","2.210465431213379","2.210465431213379","2.210465431213379","2.2524211406707764","2.2524211406707764","2.2524211406707764","1.9620999097824097","1.9620999097824097","1.9620999097824097"
"5819","2.347939968109131","2.347939968109131","2.347939968109131","2.406334161758423","2.406334161758423","2.406334161758423","2.1487221717834473","2.1487221717834473","2.1487221717834473"
"5849","2.1565537452697754","2.1565537452697754","2.1565537452697754","2.201563596725464","2.201563596725464","2.201563596725464","2.0202271938323975","2.0202271938323975","2.0202271938323975"
"5879","2.310798406600952","2.310798406600952","2.310798406600952","2.438363552093506","2.438363552093506","2.438363552093506","2.3456077575683594","2.3456077575683594","2.3456077575683594"
"5909","2.204023599624634","2.204023599624634","2.204023599624634","2.263982057571411","2.263982057571411","2.263982057571411","1.9957199096679688","1.9957199096679688","1.9957199096679688"
"5939","10.114497184753418","10.114497184753418","10.114497184753418","3.6585936546325684","3.6585936546325684","3.6585936546325684","1.9854834079742432","1.9854834079742432","1.9854834079742432"
"5969","2.1810922622680664","2.1810922622680664","2.1810922622680664","2.269749641418457","2.269749641418457","2.269749641418457","2.009253740310669","2.009253740310669","2.009253740310669"
"5999","2.2926578521728516","2.2926578521728516","2.2926578521728516","2.3118579387664795","2.3118579387664795","2.3118579387664795","2.1033074855804443","2.1033074855804443","2.1033074855804443"
"6029","2.1602697372436523","2.1602697372436523","2.1602697372436523","2.1985387802124023","2.1985387802124023","2.1985387802124023","1.9787817001342773","1.9787817001342773","1.9787817001342773"
"6059","7.833381175994873","7.833381175994873","7.833381175994873","4.220681667327881","4.220681667327881","4.220681667327881","2.140778064727783","2.140778064727783","2.140778064727783"
"6089","2.144096851348877","2.144096851348877","2.144096851348877","2.1810808181762695","2.1810808181762695","2.1810808181762695","1.9311416149139404","1.9311416149139404","1.9311416149139404"
"6119","6.485696792602539","6.485696792602539","6.485696792602539","24.252899169921875","24.252899169921875","24.252899169921875","2.121697425842285","2.121697425842285","2.121697425842285"
"6149","2.4176433086395264","2.4176433086395264","2.4176433086395264","2.4513399600982666","2.4513399600982666","2.4513399600982666","2.225600004196167","2.225600004196167","2.225600004196167"
"6179","2.2622792720794678","2.2622792720794678","2.2622792720794678","2.390791654586792","2.390791654586792","2.390791654586792","2.1396875381469727","2.1396875381469727","2.1396875381469727"
"6209","8.45326042175293","8.45326042175293","8.45326042175293","2.6968834400177","2.6968834400177","2.6968834400177","1.9826785326004028","1.9826785326004028","1.9826785326004028"
"6239","2.152547597885132","2.152547597885132","2.152547597885132","2.228313446044922","2.228313446044922","2.228313446044922","2.0094852447509766","2.0094852447509766","2.0094852447509766"
"6269","2.191819667816162","2.191819667816162","2.191819667816162","2.2819008827209473","2.2819008827209473","2.2819008827209473","2.12528920173645","2.12528920173645","2.12528920173645"
"6299","2.1801936626434326","2.1801936626434326","2.1801936626434326","2.2331957817077637","2.2331957817077637","2.2331957817077637","2.046327829360962","2.046327829360962","2.046327829360962"
"6329","8.984522819519043","8.984522819519043","8.984522819519043","4.072582721710205","4.072582721710205","4.072582721710205","2.063333034515381","2.063333034515381","2.063333034515381"
"6359","6.269096374511719","6.269096374511719","6.269096374511719","23.59841537475586","23.59841537475586","23.59841537475586","1.90625","1.90625","1.90625"
"6389","2.228505849838257","2.228505849838257","2.228505849838257","2.334688663482666","2.334688663482666","2.334688663482666","2.1318814754486084","2.1318814754486084","2.1318814754486084"
"6419","2.1800193786621094","2.1800193786621094","2.1800193786621094","2.3275399208068848","2.3275399208068848","2.3275399208068848","2.2099416255950928","2.2099416255950928","2.2099416255950928"
"6449","2.278745174407959","2.278745174407959","2.278745174407959","2.376471519470215","2.376471519470215","2.376471519470215","2.271383285522461","2.271383285522461","2.271383285522461"
"6479","2.1102333068847656","2.1102333068847656","2.1102333068847656","2.219465970993042","2.219465970993042","2.219465970993042","2.0145013332366943","2.0145013332366943","2.0145013332366943"
"6509","8.83334732055664","8.83334732055664","8.83334732055664","2.8105671405792236","2.8105671405792236","2.8105671405792236","2.032999038696289","2.032999038696289","2.032999038696289"
"6539","2.13045597076416","2.13045597076416","2.13045597076416","2.2046592235565186","2.2046592235565186","2.2046592235565186","2.0089845657348633","2.0089845657348633","2.0089845657348633"
"6569","2.118403673171997","2.118403673171997","2.118403673171997","2.222771406173706","2.222771406173706","2.222771406173706","2.0935781002044678","2.0935781002044678","2.0935781002044678"
"6599","2.200129747390747","2.200129747390747","2.200129747390747","2.2448782920837402","2.2448782920837402","2.2448782920837402","1.9311623573303223","1.9311623573303223","1.9311623573303223"
"6629","2.1723990440368652","2.1723990440368652","2.1723990440368652","2.2483983039855957","2.2483983039855957","2.2483983039855957","1.9079666137695312","1.9079666137695312","1.9079666137695312"
"6659","10.592644691467285","10.592644691467285","10.592644691467285","2.8397178649902344","2.8397178649902344","2.8397178649902344","2.0234463214874268","2.0234463214874268","2.0234463214874268"
"6689","2.1061458587646484","2.1061458587646484","2.1061458587646484","2.1602253913879395","2.1602253913879395","2.1602253913879395","1.9329904317855835","1.9329904317855835","1.9329904317855835"
"6719","2.0976693630218506","2.0976693630218506","2.0976693630218506","2.2158474922180176","2.2158474922180176","2.2158474922180176","2.051823139190674","2.051823139190674","2.051823139190674"
"6749","17.30135726928711","17.30135726928711","17.30135726928711","3.025869369506836","3.025869369506836","3.025869369506836","2.1726372241973877","2.1726372241973877","2.1726372241973877"
"6779","7.714091777801514","7.714091777801514","7.714091777801514","3.4021427631378174","3.4021427631378174","3.4021427631378174","2.0179898738861084","2.0179898738861084","2.0179898738861084"
"6809","2.1251678466796875","2.1251678466796875","2.1251678466796875","2.2228200435638428","2.2228200435638428","2.2228200435638428","2.0706613063812256","2.0706613063812256","2.0706613063812256"
"6839","8.642305374145508","8.642305374145508","8.642305374145508","3.1820805072784424","3.1820805072784424","3.1820805072784424","1.964269995689392","1.964269995689392","1.964269995689392"
"6869","2.0881643295288086","2.0881643295288086","2.0881643295288086","2.2186474800109863","2.2186474800109863","2.2186474800109863","2.0289628505706787","2.0289628505706787","2.0289628505706787"
"6899","6.449368953704834","6.449368953704834","6.449368953704834","24.19136619567871","24.19136619567871","24.19136619567871","2.017063617706299","2.017063617706299","2.017063617706299"
"6929","2.037147045135498","2.037147045135498","2.037147045135498","2.165832996368408","2.165832996368408","2.165832996368408","1.9919586181640625","1.9919586181640625","1.9919586181640625"
"6959","2.120819091796875","2.120819091796875","2.120819091796875","2.276064872741699","2.276064872741699","2.276064872741699","2.0492873191833496","2.0492873191833496","2.0492873191833496"
"6989","2.115009307861328","2.115009307861328","2.115009307861328","2.181004047393799","2.181004047393799","2.181004047393799","1.9200948476791382","1.9200948476791382","1.9200948476791382"
"7019","2.1121575832366943","2.1121575832366943","2.1121575832366943","2.1807174682617188","2.1807174682617188","2.1807174682617188","2.0218100547790527","2.0218100547790527","2.0218100547790527"
"7049","9.37838077545166","9.37838077545166","9.37838077545166","3.3250203132629395","3.3250203132629395","3.3250203132629395","2.1487927436828613","2.1487927436828613","2.1487927436828613"
"7079","2.0136146545410156","2.0136146545410156","2.0136146545410156","2.0782012939453125","2.0782012939453125","2.0782012939453125","1.8747942447662354","1.8747942447662354","1.8747942447662354"
"7109","2.098785638809204","2.098785638809204","2.098785638809204","2.1494040489196777","2.1494040489196777","2.1494040489196777","1.9854981899261475","1.9854981899261475","1.9854981899261475"
"7139","2.163959264755249","2.163959264755249","2.163959264755249","2.2362964153289795","2.2362964153289795","2.2362964153289795","1.9578770399093628","1.9578770399093628","1.9578770399093628"
"7169","2.143235921859741","2.143235921859741","2.143235921859741","2.2536697387695312","2.2536697387695312","2.2536697387695312","2.06251859664917","2.06251859664917","2.06251859664917"
"7199","2.0855190753936768","2.0855190753936768","2.0855190753936768","2.27632999420166","2.27632999420166","2.27632999420166","2.0496373176574707","2.0496373176574707","2.0496373176574707"
"7229","2.0594263076782227","2.0594263076782227","2.0594263076782227","2.17478346824646","2.17478346824646","2.17478346824646","2.024200201034546","2.024200201034546","2.024200201034546"
"7259","10.903564453125","10.903564453125","10.903564453125","21.253541946411133","21.253541946411133","21.253541946411133","1.9924061298370361","1.9924061298370361","1.9924061298370361"
"7289","2.1437880992889404","2.1437880992889404","2.1437880992889404","2.198016881942749","2.198016881942749","2.198016881942749","2.003103256225586","2.003103256225586","2.003103256225586"
"7319","2.134965181350708","2.134965181350708","2.134965181350708","2.372370481491089","2.372370481491089","2.372370481491089","2.3267974853515625","2.3267974853515625","2.3267974853515625"
"7349","2.0925636291503906","2.0925636291503906","2.0925636291503906","2.2084474563598633","2.2084474563598633","2.2084474563598633","2.0024919509887695","2.0024919509887695","2.0024919509887695"
"7379","2.132796287536621","2.132796287536621","2.132796287536621","2.1538283824920654","2.1538283824920654","2.1538283824920654","1.837422490119934","1.837422490119934","1.837422490119934"
"7409","2.0470850467681885","2.0470850467681885","2.0470850467681885","2.12465500831604","2.12465500831604","2.12465500831604","1.922190546989441","1.922190546989441","1.922190546989441"
"7439","2.099220037460327","2.099220037460327","2.099220037460327","2.2798025608062744","2.2798025608062744","2.2798025608062744","2.0006675720214844","2.0006675720214844","2.0006675720214844"
"7469","5.237152576446533","5.237152576446533","5.237152576446533","20.45530128479004","20.45530128479004","20.45530128479004","1.9050164222717285","1.9050164222717285","1.9050164222717285"
"7499","2.1017603874206543","2.1017603874206543","2.1017603874206543","2.2706146240234375","2.2706146240234375","2.2706146240234375","2.1624088287353516","2.1624088287353516","2.1624088287353516"
"7529","2.0290682315826416","2.0290682315826416","2.0290682315826416","2.1452674865722656","2.1452674865722656","2.1452674865722656","1.9555144309997559","1.9555144309997559","1.9555144309997559"
"7559","1.987772822380066","1.987772822380066","1.987772822380066","2.0875723361968994","2.0875723361968994","2.0875723361968994","1.9573358297348022","1.9573358297348022","1.9573358297348022"
"7589","2.081977605819702","2.081977605819702","2.081977605819702","2.1967244148254395","2.1967244148254395","2.1967244148254395","2.0332841873168945","2.0332841873168945","2.0332841873168945"
"7619","12.07046127319336","12.07046127319336","12.07046127319336","3.9955883026123047","3.9955883026123047","3.9955883026123047","1.9092833995819092","1.9092833995819092","1.9092833995819092"
"7649","2.013338327407837","2.013338327407837","2.013338327407837","2.131981372833252","2.131981372833252","2.131981372833252","1.8885711431503296","1.8885711431503296","1.8885711431503296"
"7679","2.069575786590576","2.069575786590576","2.069575786590576","2.1817383766174316","2.1817383766174316","2.1817383766174316","1.987889051437378","1.987889051437378","1.987889051437378"
"7709","2.037349224090576","2.037349224090576","2.037349224090576","2.2677669525146484","2.2677669525146484","2.2677669525146484","2.1102731227874756","2.1102731227874756","2.1102731227874756"
"7739","1.9564098119735718","1.9564098119735718","1.9564098119735718","2.0630605220794678","2.0630605220794678","2.0630605220794678","1.8857601881027222","1.8857601881027222","1.8857601881027222"
"7769","2.036447286605835","2.036447286605835","2.036447286605835","2.245130777359009","2.245130777359009","2.245130777359009","2.0758347511291504","2.0758347511291504","2.0758347511291504"
"7799","2.1083617210388184","2.1083617210388184","2.1083617210388184","2.244244337081909","2.244244337081909","2.244244337081909","2.0717482566833496","2.0717482566833496","2.0717482566833496"
"7829","5.055665969848633","5.055665969848633","5.055665969848633","19.909936904907227","19.909936904907227","19.909936904907227","1.9817442893981934","1.9817442893981934","1.9817442893981934"
"7859","1.9939870834350586","1.9939870834350586","1.9939870834350586","2.1055920124053955","2.1055920124053955","2.1055920124053955","1.968831181526184","1.968831181526184","1.968831181526184"
"7889","2.039356231689453","2.039356231689453","2.039356231689453","2.241919755935669","2.241919755935669","2.241919755935669","2.0877513885498047","2.0877513885498047","2.0877513885498047"
"7919","2.0358378887176514","2.0358378887176514","2.0358378887176514","2.1557860374450684","2.1557860374450684","2.1557860374450684","1.9986350536346436","1.9986350536346436","1.9986350536346436"
"7949","1.9962607622146606","1.9962607622146606","1.9962607622146606","2.21433687210083","2.21433687210083","2.21433687210083","2.0499277114868164","2.0499277114868164","2.0499277114868164"
"7979","2.098123550415039","2.098123550415039","2.098123550415039","2.201880931854248","2.201880931854248","2.201880931854248","2.068032741546631","2.068032741546631","2.068032741546631"
"8009","4.959204196929932","4.959204196929932","4.959204196929932","19.47423553466797","19.47423553466797","19.47423553466797","2.017961025238037","2.017961025238037","2.017961025238037"
"8039","1.957918643951416","1.957918643951416","1.957918643951416","2.1053547859191895","2.1053547859191895","2.1053547859191895","1.880953073501587","1.880953073501587","1.880953073501587"
"8069","2.0548388957977295","2.0548388957977295","2.0548388957977295","2.2904908657073975","2.2904908657073975","2.2904908657073975","2.2139477729797363","2.2139477729797363","2.2139477729797363"
"8099","1.9966775178909302","1.9966775178909302","1.9966775178909302","2.15986704826355","2.15986704826355","2.15986704826355","2.0097806453704834","2.0097806453704834","2.0097806453704834"
"8129","2.062887191772461","2.062887191772461","2.062887191772461","2.310394763946533","2.310394763946533","2.310394763946533","2.1878409385681152","2.1878409385681152","2.1878409385681152"
"8159","1.9760805368423462","1.9760805368423462","1.9760805368423462","2.0531349182128906","2.0531349182128906","2.0531349182128906","1.8599916696548462","1.8599916696548462","1.8599916696548462"
"8189","4.884680271148682","4.884680271148682","4.884680271148682","19.193824768066406","19.193824768066406","19.193824768066406","2.098970651626587","2.098970651626587","2.098970651626587"
"8219","4.770930290222168","4.770930290222168","4.770930290222168","18.97711181640625","18.97711181640625","18.97711181640625","1.8247202634811401","1.8247202634811401","1.8247202634811401"
"8249","2.025388479232788","2.025388479232788","2.025388479232788","2.2075936794281006","2.2075936794281006","2.2075936794281006","2.0178585052490234","2.0178585052490234","2.0178585052490234"
"8279","2.0483083724975586","2.0483083724975586","2.0483083724975586","2.307403326034546","2.307403326034546","2.307403326034546","2.2268593311309814","2.2268593311309814","2.2268593311309814"
"8309","1.999593734741211","1.999593734741211","1.999593734741211","2.1292953491210938","2.1292953491210938","2.1292953491210938","1.9569770097732544","1.9569770097732544","1.9569770097732544"
"8339","1.9289946556091309","1.9289946556091309","1.9289946556091309","2.127882957458496","2.127882957458496","2.127882957458496","1.9657295942306519","1.9657295942306519","1.9657295942306519"
"8369","4.74242639541626","4.74242639541626","4.74242639541626","18.675806045532227","18.675806045532227","18.675806045532227","1.950563669204712","1.950563669204712","1.950563669204712"
"8399","1.9157088994979858","1.9157088994979858","1.9157088994979858","2.110666513442993","2.110666513442993","2.110666513442993","1.963551640510559","1.963551640510559","1.963551640510559"
"8429","4.723938941955566","4.723938941955566","4.723938941955566","18.69207763671875","18.69207763671875","18.69207763671875","2.0108773708343506","2.0108773708343506","2.0108773708343506"
"8459","2.0452616214752197","2.0452616214752197","2.0452616214752197","2.2729265689849854","2.2729265689849854","2.2729265689849854","2.1795811653137207","2.1795811653137207","2.1795811653137207"
"8489","1.9914294481277466","1.9914294481277466","1.9914294481277466","2.236032724380493","2.236032724380493","2.236032724380493","2.076521873474121","2.076521873474121","2.076521873474121"
"8519","4.597230911254883","4.597230911254883","4.597230911254883","18.27794647216797","18.27794647216797","18.27794647216797","1.8620779514312744","1.8620779514312744","1.8620779514312744"
"8549","2.152195692062378","2.152195692062378","2.152195692062378","2.3297340869903564","2.3297340869903564","2.3297340869903564","2.1916298866271973","2.1916298866271973","2.1916298866271973"
"8579","4.567618370056152","4.567618370056152","4.567618370056152","18.07367706298828","18.07367706298828","18.07367706298828","1.8264007568359375","1.8264007568359375","1.8264007568359375"
"8609","1.899600625038147","1.899600625038147","1.899600625038147","2.0534656047821045","2.0534656047821045","2.0534656047821045","1.7958829402923584","1.7958829402923584","1.7958829402923584"
"8639","1.9777532815933228","1.9777532815933228","1.9777532815933228","2.1325199604034424","2.1325199604034424","2.1325199604034424","2.0264177322387695","2.0264177322387695","2.0264177322387695"
"8669","1.9202799797058105","1.9202799797058105","1.9202799797058105","2.167680501937866","2.167680501937866","2.167680501937866","2.1051619052886963","2.1051619052886963","2.1051619052886963"
"8699","1.9651963710784912","1.9651963710784912","1.9651963710784912","2.0727944374084473","2.0727944374084473","2.0727944374084473","1.8604580163955688","1.8604580163955688","1.8604580163955688"
"8729","1.9461406469345093","1.9461406469345093","1.9461406469345093","2.199471950531006","2.199471950531006","2.199471950531006","1.9653892517089844","1.9653892517089844","1.9653892517089844"
"8759","1.971029281616211","1.971029281616211","1.971029281616211","2.212320566177368","2.212320566177368","2.212320566177368","2.018254518508911","2.018254518508911","2.018254518508911"
"8789","5.028867244720459","5.028867244720459","5.028867244720459","19.47221565246582","19.47221565246582","19.47221565246582","2.0110907554626465","2.0110907554626465","2.0110907554626465"
"8819","1.9603103399276733","1.9603103399276733","1.9603103399276733","2.2127835750579834","2.2127835750579834","2.2127835750579834","2.1713569164276123","2.1713569164276123","2.1713569164276123"
"8849","1.9131524562835693","1.9131524562835693","1.9131524562835693","2.0985705852508545","2.0985705852508545","2.0985705852508545","1.8961220979690552","1.8961220979690552","1.8961220979690552"
"8879","1.9530010223388672","1.9530010223388672","1.9530010223388672","2.2467291355133057","2.2467291355133057","2.2467291355133057","2.2322158813476562","2.2322158813476562","2.2322158813476562"
"8909","1.8978387117385864","1.8978387117385864","1.8978387117385864","2.0408010482788086","2.0408010482788086","2.0408010482788086","1.965193748474121","1.965193748474121","1.965193748474121"
"8939","1.9287002086639404","1.9287002086639404","1.9287002086639404","2.1184916496276855","2.1184916496276855","2.1184916496276855","2.0553860664367676","2.0553860664367676","2.0553860664367676"
"8969","1.9574569463729858","1.9574569463729858","1.9574569463729858","2.1494977474212646","2.1494977474212646","2.1494977474212646","2.035414695739746","2.035414695739746","2.035414695739746"
"8999","4.445303916931152","4.445303916931152","4.445303916931152","17.39055061340332","17.39055061340332","17.39055061340332","2.1802313327789307","2.1802313327789307","2.1802313327789307"
"9029","1.919965147972107","1.919965147972107","1.919965147972107","2.1310207843780518","2.1310207843780518","2.1310207843780518","1.9267981052398682","1.9267981052398682","1.9267981052398682"
"9059","1.927309513092041","1.927309513092041","1.927309513092041","2.1638741493225098","2.1638741493225098","2.1638741493225098","1.9508355855941772","1.9508355855941772","1.9508355855941772"
"9089","1.924734115600586","1.924734115600586","1.924734115600586","2.1311357021331787","2.1311357021331787","2.1311357021331787","2.0729687213897705","2.0729687213897705","2.0729687213897705"
"9119","1.8999477624893188","1.8999477624893188","1.8999477624893188","2.123743772506714","2.123743772506714","2.123743772506714","2.0123634338378906","2.0123634338378906","2.0123634338378906"
"9149","1.9562772512435913","1.9562772512435913","1.9562772512435913","2.179274320602417","2.179274320602417","2.179274320602417","2.0213513374328613","2.0213513374328613","2.0213513374328613"
"9179","1.8489311933517456","1.8489311933517456","1.8489311933517456","2.0614497661590576","2.0614497661590576","2.0614497661590576","1.8790054321289062","1.8790054321289062","1.8790054321289062"
"9209","4.316488742828369","4.316488742828369","4.316488742828369","17.01833152770996","17.01833152770996","17.01833152770996","2.099769353866577","2.099769353866577","2.099769353866577"
"9239","1.910085678100586","1.910085678100586","1.910085678100586","2.182723045349121","2.182723045349121","2.182723045349121","2.208622694015503","2.208622694015503","2.208622694015503"
"9269","1.9900044202804565","1.9900044202804565","1.9900044202804565","2.294901132583618","2.294901132583618","2.294901132583618","2.169987678527832","2.169987678527832","2.169987678527832"
"9299","1.973665475845337","1.973665475845337","1.973665475845337","2.245110511779785","2.245110511779785","2.245110511779785","2.1854705810546875","2.1854705810546875","2.1854705810546875"
"9329","1.9495911598205566","1.9495911598205566","1.9495911598205566","2.1861555576324463","2.1861555576324463","2.1861555576324463","1.996002435684204","1.996002435684204","1.996002435684204"
"9359","1.8925427198410034","1.8925427198410034","1.8925427198410034","2.147226572036743","2.147226572036743","2.147226572036743","2.039323329925537","2.039323329925537","2.039323329925537"
"9389","1.836721658706665","1.836721658706665","1.836721658706665","2.0364646911621094","2.0364646911621094","2.0364646911621094","1.8633666038513184","1.8633666038513184","1.8633666038513184"
"9419","1.8725450038909912","1.8725450038909912","1.8725450038909912","2.1440014839172363","2.1440014839172363","2.1440014839172363","2.132519483566284","2.132519483566284","2.132519483566284"
"9449","1.8188625574111938","1.8188625574111938","1.8188625574111938","1.9922863245010376","1.9922863245010376","1.9922863245010376","1.8253551721572876","1.8253551721572876","1.8253551721572876"
"9479","1.9036998748779297","1.9036998748779297","1.9036998748779297","2.1348350048065186","2.1348350048065186","2.1348350048065186","1.962484359741211","1.962484359741211","1.962484359741211"
"9509","1.822488784790039","1.822488784790039","1.822488784790039","2.0515260696411133","2.0515260696411133","2.0515260696411133","1.882080078125","1.882080078125","1.882080078125"
"9539","1.83242666721344","1.83242666721344","1.83242666721344","2.089771270751953","2.089771270751953","2.089771270751953","1.9394406080245972","1.9394406080245972","1.9394406080245972"
"9569","1.8447327613830566","1.8447327613830566","1.8447327613830566","2.1049721240997314","2.1049721240997314","2.1049721240997314","1.992230772972107","1.992230772972107","1.992230772972107"
"9599","1.871677041053772","1.871677041053772","1.871677041053772","2.181974411010742","2.181974411010742","2.181974411010742","2.1553525924682617","2.1553525924682617","2.1553525924682617"
"9629","1.8632797002792358","1.8632797002792358","1.8632797002792358","2.1622235774993896","2.1622235774993896","2.1622235774993896","1.9829455614089966","1.9829455614089966","1.9829455614089966"
"9659","13.576178550720215","13.576178550720215","13.576178550720215","2.718642473220825","2.718642473220825","2.718642473220825","2.1491193771362305","2.1491193771362305","2.1491193771362305"
"9689","1.934358835220337","1.934358835220337","1.934358835220337","2.173739433288574","2.173739433288574","2.173739433288574","2.035763740539551","2.035763740539551","2.035763740539551"
"9719","1.8526407480239868","1.8526407480239868","1.8526407480239868","2.0759031772613525","2.0759031772613525","2.0759031772613525","1.8731151819229126","1.8731151819229126","1.8731151819229126"
"9749","1.7833633422851562","1.7833633422851562","1.7833633422851562","2.033510684967041","2.033510684967041","2.033510684967041","1.974393606185913","1.974393606185913","1.974393606185913"
"9779","1.858359932899475","1.858359932899475","1.858359932899475","2.1979565620422363","2.1979565620422363","2.1979565620422363","2.1339111328125","2.1339111328125","2.1339111328125"
"9809","1.9198698997497559","1.9198698997497559","1.9198698997497559","2.151245355606079","2.151245355606079","2.151245355606079","1.9999059438705444","1.9999059438705444","1.9999059438705444"
"9839","1.8954774141311646","1.8954774141311646","1.8954774141311646","2.142120361328125","2.142120361328125","2.142120361328125","2.090137481689453","2.090137481689453","2.090137481689453"
"9869","4.058441638946533","4.058441638946533","4.058441638946533","15.941429138183594","15.941429138183594","15.941429138183594","2.227234363555908","2.227234363555908","2.227234363555908"
"9899","1.831407070159912","1.831407070159912","1.831407070159912","2.0813615322113037","2.0813615322113037","2.0813615322113037","1.8859843015670776","1.8859843015670776","1.8859843015670776"
